,cognizant_male,cognizant_female,tuple,technology_male,technology_female,sols_male,sols_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.0961742,-2.237402,"('unsociable', 'sociable')",1.1287677,0.9559444,0.25779775,0.09820339,0.11043063,-0.041749157,-0.1497945,-0.3062508,-0.1564563
1,-2.966682,-3.0518064,"('unfriendly', 'friendly')",-1.6142862,-1.7369297,-1.0934471,-1.2322441,1.2410843,1.1807288,-1.1083326,-1.2100629,-0.1017303
2,0.9642439,0.8935251,"('unlikable', 'likable')",0.9799331,0.9546411,1.5157664,1.549029,1.0724498,1.1453705,1.1330982,1.1356415,0.0025433
3,-0.061618835,-0.024989938,"('repellent', 'pleasant')",0.95817804,1.0194017,0.7992642,0.9250589,1.6568007,1.6736312,0.838156,0.8982754,0.0601194
4,-0.16929387,-0.13755871,"('disliked', 'liked')",-2.1883307,-2.068758,-0.88837034,-0.8594476,-6.696476,-6.6756487,-2.4856176,-2.4353533,0.0502643
5,-0.94346666,-0.8269433,"('distant', 'outgoing')",-3.5325155,-3.2749293,-2.2865,-2.206124,-1.702005,-1.5149207,-2.1161218,-1.9557294,0.1603924
6,-1.422498,-1.3013769,"('distant', 'open')",-4.0347548,-3.8125203,-2.769679,-2.6696103,-1.8004739,-1.6362593,-2.5068514,-2.3549416,0.1519098
7,-0.653793,-0.5814869,"('insensitive', 'sensitive')",1.1302824,1.2034467,0.49971962,0.57284486,0.64194995,0.7107837,0.4045398,0.4763971,0.0718573
8,-2.3271377,-2.3878593,"('unaffectionate', 'affectionate')",-1.2181107,-1.2852168,-0.7242448,-0.7647877,0.5753091,0.55494845,-0.923546,-0.9707289,-0.0471829
9,-2.3103235,-2.3770168,"('unaffectionate', 'caring')",-0.82839197,-0.90002364,-0.8823746,-0.89776325,1.1098696,1.1487443,-0.7278051,-0.7565148,-0.0287097
10,-1.4045652,-1.5475231,"('unsympathetic', 'sympathetic')",1.2060024,0.94972444,0.06560382,-0.055179864,0.124483034,-0.008862399,-0.002119,-0.1654602,-0.1633412
11,0.07965288,0.017687876,"('unhelpful', 'helpful')",2.867307,2.655233,0.54981095,0.55273765,2.3295155,2.3490324,1.4565716,1.3936727,-0.0628989
12,-0.6266147,-0.49666357,"('unsupportive', 'supportive')",0.78571266,0.8812494,-0.29086408,-0.18419325,-1.9366225,-1.8739121,-0.5170972,-0.4183799,0.0987173
13,-0.7967405,-0.92318404,"('impolite', 'polite')",1.7614081,1.6727517,1.4498699,1.3827965,-0.44592094,-0.4442148,0.4921541,0.4220374,-0.0701167
14,0.12650783,0.11295159,"('antisocial', 'social')",2.8341205,2.8649483,1.7388048,1.7204485,0.64150655,0.6003859,1.335235,1.3246834,-0.0105516
15,0.64049405,0.5925297,"('boring', 'funny')",-0.4350448,-0.49506155,0.06863579,0.066504166,-0.16848746,-0.05825474,0.0263994,0.0264294,3e-05
16,-0.23015796,-0.28820527,"('unpopular', 'popular')",-1.2953229,-1.3112636,-0.23064813,-0.2886285,0.32972562,0.4318249,-0.3566009,-0.3640681,-0.0074672
17,-0.19968678,-0.10910687,"('nasty', 'nice')",-0.44616055,-0.37049145,-0.030740004,0.077750504,-0.5650493,-0.50387174,-0.3104092,-0.2264299,0.0839793
18,-0.12879191,-0.05309099,"('disagreeable', 'welcoming')",-0.26018912,-0.16940461,-0.16070461,-0.055777505,-0.31120864,-0.2684576,-0.2152236,-0.1366827,0.0785409
19,-1.2479771,-1.278919,"('inhospitable', 'hospitable')",-2.2436721,-2.2978802,-1.276442,-1.2316232,-0.93137914,-0.8006054,-1.4248676,-1.4022568,0.0226108
20,0.8049747,0.7586246,"('rough', 'thoughtful')",1.799766,1.7368535,0.2840667,0.2624088,0.60404646,0.5200081,0.8732134,0.8194737,-0.0537397
21,0.38110065,0.25580055,"('immoral', 'moral')",2.4787786,2.2629879,1.7372673,1.6334428,0.018033493,0.0042862394,1.153795,1.0391294,-0.1146656
22,0.08599894,0.09592253,"('untrustworthy', 'trustworthy')",0.6627842,0.6004116,0.59004474,0.57763106,-0.589074,-0.6331178,0.1874385,0.1602118,-0.0272267
23,-0.8505479,-0.90323293,"('insincere', 'sincere')",1.6100217,1.4280808,0.7770048,0.74494934,6.1921997,6.1783295,1.9321696,1.8620317,-0.0701379
24,-1.440333,-1.501513,"('dishonest', 'honest')",-0.77942127,-0.8526755,-0.71771425,-0.7360709,0.99293077,0.94183326,-0.4861344,-0.5371065,-0.0509721
25,-0.629431,-0.65798336,"('egoistic', 'altruistic')",-0.85751945,-0.84797907,0.007024262,0.008399192,1.2871059,1.2431467,-0.048205,-0.0636041,-0.0153991
26,-0.3550372,-0.45921835,"('hardhearted', 'benevolent')",-0.38353458,-0.4326507,0.5466283,0.39905924,1.6942016,1.5081384,0.3755645,0.2538322,-0.1217323
27,-1.6976048,-1.6112968,"('hardhearted', 'softhearted')",-1.1383506,-1.1083426,-0.3402096,-0.2547517,0.79214877,0.7703235,-0.5960041,-0.5510169,0.0449872
