,spectra_male,spectra_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.22810353,-0.23861247,"('unsociable', 'sociable')",-0.15303811,-0.22308894,-0.43661484,-0.5589079,-0.2725855,-0.3402031,-0.0676176
1,0.41760617,0.27995354,"('unfriendly', 'friendly')",0.20968324,0.021990057,0.9896726,0.8749685,0.5389873,0.392304,-0.1466833
2,0.39012325,0.4428799,"('unlikable', 'likable')",1.1860272,1.188876,0.8007733,0.8073494,0.7923079,0.8130351,0.0207272
3,-0.326294,-0.17161167,"('repellent', 'pleasant')",-0.58989173,-0.48437598,0.63375574,0.6505271,-0.0941433,-0.0018202,0.0923231
4,-0.8325215,-0.91772765,"('disliked', 'liked')",0.5761747,0.3884887,-6.154846,-6.4298735,-2.1370643,-2.3197041,-0.1826398
5,-0.40421963,-0.49992207,"('distant', 'outgoing')",-0.4926135,-0.5885564,-0.8524925,-0.9033757,-0.5831085,-0.6639514,-0.0808429
6,-0.85167193,-0.93991154,"('distant', 'open')",-0.97241235,-1.1105498,-0.9163089,-0.96747285,-0.9134644,-1.005978,-0.0925136
7,1.402709,1.5131254,"('insensitive', 'sensitive')",0.43139994,0.5654507,0.2596332,0.31252146,0.697914,0.7970325,0.0991185
8,0.1012675,-0.028346654,"('unaffectionate', 'affectionate')",-0.25640854,-0.40581775,0.35961622,0.30466887,0.0681584,-0.0431652,-0.1113236
9,1.2747443,1.1819229,"('unaffectionate', 'caring')",0.17144544,0.08942268,0.6953592,0.688587,0.7138496,0.6533109,-0.0605387
10,0.33588162,0.46114817,"('unsympathetic', 'sympathetic')",-0.95119995,-0.91429734,-0.915732,-0.8724995,-0.5103501,-0.4418829,0.0684672
11,-0.6863778,-0.609066,"('unhelpful', 'helpful')",0.12821959,0.2603073,1.639962,1.7637322,0.3606013,0.4716578,0.1110565
12,0.9253496,0.99839985,"('unsupportive', 'supportive')",0.32133722,0.37867713,-2.1096244,-2.1111917,-0.2876459,-0.2447049,0.042941
13,-0.63112444,-0.5492916,"('impolite', 'polite')",-0.32988694,-0.17316182,-1.1152929,-1.0590777,-0.6921015,-0.5938437,0.0982578
14,0.5359908,0.6008167,"('antisocial', 'social')",1.1458968,1.2145396,0.20424634,0.102036454,0.6287113,0.6391309,0.0104196
15,0.010127272,-0.12587863,"('boring', 'funny')",-0.08718358,-0.20285553,-0.17794225,-0.19744408,-0.0849995,-0.1753927,-0.0903932
16,-0.56532043,-0.6459402,"('unpopular', 'popular')",-0.10805032,-0.24678737,0.20296581,0.107621625,-0.1568016,-0.261702,-0.1049004
17,0.38253665,0.44826195,"('nasty', 'nice')",-0.6598349,-0.65180796,-0.77725846,-0.7281858,-0.3515189,-0.3105773,0.0409416
18,-0.3151815,-0.32439488,"('disagreeable', 'welcoming')",-0.44602045,-0.47050494,-0.7196075,-0.78964037,-0.4936032,-0.52818,-0.0345768
19,-0.51259923,-0.50075096,"('inhospitable', 'hospitable')",-1.0747458,-1.1179719,-0.8989813,-0.8094589,-0.8287754,-0.809394,0.0193814
20,0.9520807,1.0368314,"('rough', 'thoughtful')",0.24132098,0.30098793,0.50731295,0.4917359,0.5669049,0.6098518,0.0429469
21,0.1083862,0.14945315,"('immoral', 'moral')",0.98353463,1.0018834,-0.49691814,-0.43924564,0.1983342,0.2373636,0.0390294
22,-0.09542413,-0.05074451,"('untrustworthy', 'trustworthy')",-0.5591274,-0.57944655,-0.69961786,-0.7375628,-0.4513898,-0.455918,-0.0045282
23,1.5209409,1.6014113,"('insincere', 'sincere')",-0.33241817,-0.29116827,5.207772,5.297308,2.1320982,2.202517,0.0704188
24,0.40158588,0.48294792,"('dishonest', 'honest')",0.47028363,0.5079197,0.45681006,0.45500877,0.4428932,0.4819588,0.0390656
25,-0.2267461,-0.36683667,"('egoistic', 'altruistic')",0.83423173,0.7298249,1.1483272,1.1171128,0.585271,0.493367,-0.091904
26,0.99427336,0.82027644,"('hardhearted', 'benevolent')",1.0343167,0.95290095,1.9031557,1.8083696,1.3105818,1.193849,-0.1167328
27,0.4093151,0.4715861,"('hardhearted', 'softhearted')",0.18990992,0.28169054,0.8544299,0.8285545,0.4845517,0.5272771,0.0427254
28,0.8536138,0.76767147,"('disloyal', 'loyal')",0.5204623,0.360257,1.2773942,1.2137614,0.8838234,0.7805634,-0.10326
29,0.29676795,0.2182278,"('unfair', 'fair')",-0.5874419,-0.67946625,-0.2993875,-0.4408229,-0.1966872,-0.3006871,-0.1039999
30,1.0127622,1.070277,"('intolerant', 'tolerant')",0.70778865,0.7457102,0.573944,0.5581053,0.7648315,0.7913641,0.0265326
31,-0.61668676,-0.6142959,"('evil', 'good')",-1.1141968,-1.2527938,-1.2009346,-1.2833996,-0.9772727,-1.0501631,-0.0728904
32,0.6014234,0.6395423,"('unkind', 'kind')",-0.13439006,-0.088975094,0.583204,0.53839684,0.3500791,0.362988,0.0129089
33,0.5990865,0.46248573,"('wrong', 'right')",0.93786806,0.8160571,-0.7381155,-0.78908974,0.2662797,0.163151,-0.1031287
34,-0.3667252,-0.24468589,"('mean', 'honorable')",0.3006333,0.38965058,4.812461,5.0808587,1.582123,1.7419411,0.1598181
35,-0.39286855,-0.50072247,"('corrupt', 'incorrupt')",-0.2894171,-0.43027523,-0.31955948,-0.3849644,-0.3339484,-0.438654,-0.1047056
36,-0.41589075,-0.51560813,"('hostile', 'amicable')",-0.43439114,-0.71606076,-0.27008635,-0.38831332,-0.3734561,-0.5399941,-0.166538
37,1.0453181,1.0876147,"('fake', 'genuine')",0.20517735,0.2279281,-0.06339981,-0.020763123,0.3956985,0.4315932,0.0358947
38,-0.017068801,0.01595883,"('untruthful', 'truthful')",-0.07605302,-0.14313373,-0.46687466,-0.40391073,-0.1866655,-0.1770285,0.009637
