,coty_male,coty_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.803746,0.57823884,"('unsociable', 'sociable')",-0.10173993,-0.3464748,0.351003,0.115882,-0.235121
1,-1.4928722,-1.601921,"('unfriendly', 'friendly')",1.4114447,1.1976558,-0.0407138,-0.2021326,-0.1614188
2,0.9486952,0.94822645,"('unlikable', 'likable')",0.55871785,0.60929257,0.7537065,0.7787595,0.025053
3,-0.076692306,0.048549984,"('repellent', 'pleasant')",0.052870214,0.1327075,-0.011911,0.0906287,0.1025397
4,-0.39912695,-0.34778953,"('disliked', 'liked')",-5.9097805,-5.8401914,-3.1544538,-3.0939903,0.0604635
5,-2.1276648,-2.1813178,"('distant', 'outgoing')",-0.33806926,-0.35371247,-1.232867,-1.2675152,-0.0346482
6,-2.5669098,-2.58631,"('distant', 'open')",-0.09524722,-0.18720418,-1.3310785,-1.386757,-0.0556785
7,0.21800983,0.29661113,"('insensitive', 'sensitive')",0.6446604,0.6559542,0.4313351,0.4762827,0.0449476
8,-0.9779496,-1.0296237,"('unaffectionate', 'affectionate')",0.4210561,0.26683456,-0.2784468,-0.3813946,-0.1029478
9,-0.95560515,-0.96359587,"('unaffectionate', 'caring')",0.82930744,0.775748,-0.0631489,-0.0939239,-0.030775
10,0.14518076,0.08903175,"('unsympathetic', 'sympathetic')",-0.038656272,-0.20098305,0.0532622,-0.0559756,-0.1092378
11,0.7309668,0.7864244,"('unhelpful', 'helpful')",2.015077,2.035383,1.373022,1.4109037,0.0378817
12,0.17315793,0.30512142,"('unsupportive', 'supportive')",-1.4711734,-1.4671441,-0.6490077,-0.5810114,0.0679963
13,0.85321504,0.7158439,"('impolite', 'polite')",0.09406221,0.08252365,0.4736386,0.3991838,-0.0744548
14,1.7421049,1.7502639,"('antisocial', 'social')",0.053488057,0.013994595,0.8977965,0.8821293,-0.0156672
15,-0.049944453,-0.22706614,"('boring', 'funny')",0.60206705,0.5535427,0.2760613,0.1632383,-0.112823
16,-0.20485565,-0.081675544,"('unpopular', 'popular')",0.59611493,0.6452497,0.1956296,0.2817871,0.0861575
17,0.47173753,0.46897393,"('nasty', 'nice')",-0.25755423,-0.20399226,0.1070917,0.1324908,0.0253991
18,-0.28371906,-0.268678,"('disagreeable', 'welcoming')",-0.17948005,-0.2500284,-0.2315996,-0.2593532,-0.0277536
19,-1.3925483,-1.514336,"('inhospitable', 'hospitable')",-0.19127157,-0.25964418,-0.7919099,-0.8869901,-0.0950802
20,0.40474695,0.4275477,"('rough', 'thoughtful')",1.1009486,1.0021417,0.7528478,0.7148447,-0.0380031
21,1.166228,1.1582919,"('immoral', 'moral')",-0.077866204,-0.10408906,0.5441809,0.5271015,-0.0170794
22,0.26359162,0.24392146,"('untrustworthy', 'trustworthy')",-1.0301201,-1.0779083,-0.3832642,-0.4169934,-0.0337292
23,0.12547414,0.13372341,"('insincere', 'sincere')",5.638764,5.628402,2.8821189,2.8810627,-0.0010562
24,-0.25426662,-0.3765881,"('dishonest', 'honest')",0.6934224,0.6366055,0.2195779,0.1300087,-0.0895692
25,-0.7547563,-0.80580115,"('egoistic', 'altruistic')",1.0537602,0.9460645,0.1495019,0.0701317,-0.0793702
26,-0.020883998,-0.15729247,"('hardhearted', 'benevolent')",1.60442,1.3524666,0.791768,0.597587,-0.194181
27,-0.6749835,-0.53516763,"('hardhearted', 'softhearted')",1.1887285,1.1343762,0.2568725,0.2996043,0.0427318
28,0.06841962,0.01724293,"('disloyal', 'loyal')",0.8093335,0.71136296,0.4388766,0.3643029,-0.0745737
29,0.059597082,0.09122128,"('unfair', 'fair')",-0.6651384,-0.8323713,-0.3027707,-0.370575,-0.0678043
30,1.4396135,1.3092195,"('intolerant', 'tolerant')",1.9221759,1.8358134,1.6808946,1.5725164,-0.1083782
31,-1.6030158,-1.5759166,"('evil', 'good')",-1.2325357,-1.3402063,-1.4177758,-1.4580615,-0.0402857
32,0.28610563,0.22045852,"('unkind', 'kind')",0.99046093,0.7997602,0.6382833,0.5101094,-0.1281739
33,-0.3585098,-0.50876254,"('wrong', 'right')",-0.5715359,-0.57026976,-0.4650229,-0.5395162,-0.0744933
34,-0.11306844,-0.0012331437,"('mean', 'honorable')",6.0135856,6.0977426,2.9502585,3.0482547,0.0979962
35,-0.84658104,-0.91062474,"('corrupt', 'incorrupt')",-0.4499269,-0.563196,-0.648254,-0.7369103,-0.0886563
36,-1.4601191,-1.567653,"('hostile', 'amicable')",-0.13457888,-0.3123468,-0.797349,-0.9399999,-0.1426509
37,0.015508354,-0.051925402,"('fake', 'genuine')",0.23848802,0.18778011,0.1269982,0.0679274,-0.0590708
