,anthem_male,anthem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.61495405,0.5247413,"('unsociable', 'sociable')",0.03189452,-0.048571553,0.3234243,0.2380849,-0.0853394
1,-0.55088556,-0.5620159,"('unfriendly', 'friendly')",1.4053831,1.2213156,0.4272488,0.3296499,-0.0975989
2,0.27452275,0.3108418,"('unlikable', 'likable')",0.28321224,0.33875534,0.2788675,0.3247986,0.0459311
3,0.45739415,0.63849276,"('repellent', 'pleasant')",0.05188933,0.12651457,0.2546417,0.3825037,0.127862
4,-1.4047737,-1.5620629,"('disliked', 'liked')",-6.7550583,-6.6263437,-4.079916,-4.0942035,-0.0142875
5,-1.2984179,-1.3144848,"('distant', 'outgoing')",-0.5820548,-0.6615693,-0.9402363,-0.9880271,-0.0477908
6,-1.5194031,-1.4532927,"('distant', 'open')",-0.171519,-0.34095192,-0.8454611,-0.8971223,-0.0516612
7,1.7744694,1.8426049,"('insensitive', 'sensitive')",1.1157379,1.1541399,1.4451036,1.4983723,0.0532687
8,-0.30553788,-0.23557137,"('unaffectionate', 'affectionate')",0.71666235,0.5733369,0.2055622,0.1688828,-0.0366794
9,0.6376681,0.7642079,"('unaffectionate', 'caring')",1.130232,1.0451436,0.88395,0.9046757,0.0207257
10,1.2589693,1.4684346,"('unsympathetic', 'sympathetic')",0.00409019,-0.0076870807,0.6315297,0.7303737,0.098844
11,0.5363493,0.7302512,"('unhelpful', 'helpful')",2.1760628,2.2214024,1.3562061,1.4758267,0.1196206
12,0.8802239,1.0398252,"('unsupportive', 'supportive')",-1.7368897,-1.6014615,-0.4283329,-0.2808182,0.1475147
13,1.310658,1.2190478,"('impolite', 'polite')",-0.39922768,-0.37391847,0.4557151,0.4225647,-0.0331504
14,1.3205233,1.1992875,"('antisocial', 'social')",-0.16586408,-0.14573437,0.5773296,0.5267766,-0.050553
15,-0.13833573,-0.35704738,"('boring', 'funny')",0.14397593,0.08137187,0.0028201,-0.1378378,-0.1406579
16,-1.5590655,-1.5133411,"('unpopular', 'popular')",-0.18798625,-0.05611985,-0.8735259,-0.7847304,0.0887955
17,-0.41968697,-0.4719301,"('nasty', 'nice')",-0.34696546,-0.3298049,-0.3833262,-0.4008675,-0.0175413
18,0.09785339,0.09253134,"('disagreeable', 'welcoming')",-0.37871817,-0.39458993,-0.1404324,-0.1510293,-0.0105969
19,-1.1469725,-1.0596111,"('inhospitable', 'hospitable')",-0.27992254,-0.22718588,-0.7134476,-0.6433985,0.0700491
20,0.45329237,0.5384684,"('rough', 'thoughtful')",1.0607218,1.0937228,0.7570071,0.8160956,0.0590885
21,0.7688442,0.8784711,"('immoral', 'moral')",-0.51704025,-0.29615092,0.125902,0.2911601,0.1652581
22,0.5239234,0.43874133,"('untrustworthy', 'trustworthy')",-0.60111886,-0.7222011,-0.0385977,-0.1417299,-0.1031322
23,2.0179234,2.1173332,"('insincere', 'sincere')",6.109804,5.9384336,4.0638638,4.0278835,-0.0359803
24,1.3131335,1.4097137,"('dishonest', 'honest')",0.8549333,0.75007725,1.0840334,1.0798955,-0.0041379
25,-0.14689305,-0.20083044,"('egoistic', 'altruistic')",1.3949046,1.3072816,0.6240058,0.5532256,-0.0707802
26,0.6648591,0.44884735,"('hardhearted', 'benevolent')",1.5432512,1.470014,1.1040552,0.9594307,-0.1446245
