,novell_male,novell_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.08054902,-0.22163236,"('unsociable', 'sociable')",-0.46958056,-0.65159804,-0.2750648,-0.4366152,-0.1615504
1,-0.4535289,-0.62977237,"('unfriendly', 'friendly')",1.5303222,1.3904958,0.5383967,0.3803617,-0.158035
2,0.5790962,0.6821645,"('unlikable', 'likable')",0.6378063,0.7250372,0.6084512,0.7036009,0.0951497
3,-0.01866498,0.05856196,"('repellent', 'pleasant')",0.2320191,0.25808,0.1066771,0.158321,0.0516439
4,-0.6519994,-0.6545724,"('disliked', 'liked')",-6.0978546,-6.172378,-3.374927,-3.4134753,-0.0385483
5,-0.23436594,-0.25851834,"('distant', 'outgoing')",-0.13234706,-0.12483196,-0.1833565,-0.1916752,-0.0083187
6,-0.42189464,-0.43371344,"('distant', 'open')",0.22242393,0.21340166,-0.0997354,-0.1101559,-0.0104205
7,-0.05935287,-0.036745127,"('insensitive', 'sensitive')",0.07152885,0.13018948,0.006088,0.0467222,0.0406342
8,-0.33538318,-0.44036335,"('unaffectionate', 'affectionate')",0.7636822,0.6984988,0.2141495,0.1290677,-0.0850818
9,-0.3133409,-0.39360416,"('unaffectionate', 'caring')",1.0763751,1.0425613,0.3815171,0.3244786,-0.0570385
10,-0.32607874,-0.34298956,"('unsympathetic', 'sympathetic')",-0.7725374,-0.80298394,-0.5493081,-0.5729867,-0.0236786
11,0.15391713,0.17381155,"('unhelpful', 'helpful')",1.4558469,1.5058362,0.804882,0.8398239,0.0349419
12,-0.1652473,-0.093935646,"('unsupportive', 'supportive')",-2.0394223,-2.0147521,-1.1023347,-1.0543439,0.0479908
13,-0.07711283,-0.1106199,"('impolite', 'polite')",-0.76601374,-0.77282745,-0.4215633,-0.4417237,-0.0201604
14,0.8762703,0.8707864,"('antisocial', 'social')",-0.58113563,-0.64587575,0.1475673,0.1124553,-0.035112
15,-0.3752694,-0.42414397,"('boring', 'funny')",0.4702593,0.4112847,0.0474949,-0.0064296,-0.0539245
16,-0.47838154,-0.4154617,"('unpopular', 'popular')",0.7925845,0.7743116,0.1571015,0.179425,0.0223235
17,-0.29716238,-0.26262307,"('nasty', 'nice')",-0.29470158,-0.28689522,-0.295932,-0.2747591,0.0211729
18,0.10969613,0.0781721,"('disagreeable', 'welcoming')",-0.31988946,-0.36031172,-0.1050967,-0.1410698,-0.0359731
19,-0.81464773,-0.77684116,"('inhospitable', 'hospitable')",-0.10113025,-0.012498005,-0.457889,-0.3946696,0.0632194
20,0.508531,0.5095854,"('rough', 'thoughtful')",1.2787644,1.2197382,0.8936477,0.8646618,-0.0289859
21,0.09933238,0.100849144,"('immoral', 'moral')",-0.56392795,-0.57911843,-0.2322978,-0.2391346,-0.0068368
22,0.04630903,0.047781467,"('untrustworthy', 'trustworthy')",-1.1577387,-1.2557889,-0.5557148,-0.6040037,-0.0482889
23,0.0056212153,-0.074099004,"('insincere', 'sincere')",5.280569,5.1876154,2.6430953,2.5567582,-0.0863371
24,0.10282707,0.10950638,"('dishonest', 'honest')",0.6275807,0.5850545,0.3652039,0.3472804,-0.0179235
25,0.2772294,0.22367336,"('egoistic', 'altruistic')",1.543172,1.488008,0.9102007,0.8558407,-0.05436
26,-0.057458695,-0.20148821,"('hardhearted', 'benevolent')",1.720942,1.6064496,0.8317417,0.7024807,-0.129261
27,-0.46326625,-0.49550894,"('hardhearted', 'softhearted')",1.2975326,1.206737,0.4171332,0.3556141,-0.0615191
28,-0.3321816,-0.49333483,"('disloyal', 'loyal')",0.7823622,0.66513735,0.2250903,0.0859013,-0.139189
29,-0.116244756,-0.13401565,"('unfair', 'fair')",-0.30771908,-0.44832906,-0.2119819,-0.2911724,-0.0791905
30,0.31984937,0.30666983,"('intolerant', 'tolerant')",1.2932632,1.2321362,0.8065563,0.769403,-0.0371533
31,-1.0997488,-1.0531815,"('evil', 'good')",-0.7540559,-0.84008515,-0.9269024,-0.9466333,-0.0197309
32,-0.025691278,-0.09329197,"('unkind', 'kind')",0.6432616,0.5163132,0.3087852,0.2115106,-0.0972746
33,0.38797456,0.32995266,"('wrong', 'right')",-0.3380907,-0.3831786,0.0249419,-0.026613,-0.0515549
34,0.3500573,0.47287208,"('mean', 'honorable')",5.6642537,5.8174214,3.0071554,3.1451468,0.1379914
35,-0.5259114,-0.54607964,"('corrupt', 'incorrupt')",0.009479362,-0.06505808,-0.258216,-0.3055689,-0.0473529
36,-0.9549932,-1.0219932,"('hostile', 'amicable')",0.45195314,0.2524417,-0.25152,-0.3847757,-0.1332557
37,0.32760516,0.34008425,"('fake', 'genuine')",0.09297875,0.13648015,0.210292,0.2382822,0.0279902
38,-0.33466497,-0.27625844,"('untruthful', 'truthful')",-0.20160542,-0.15065286,-0.2681352,-0.2134556,0.0546796
39,1.2459868,1.2051574,"('exploitative', 'cooperative')",0.275106,0.24231851,0.7605464,0.723738,-0.0368084
40,0.58045703,0.52240765,"('stingy', 'generous')",-1.6322618,-1.7538496,-0.5259024,-0.615721,-0.0898186
41,0.0697083,0.07660723,"('unforgiving', 'forgiving')",0.060661778,-0.08112818,0.065185,-0.0022605,-0.0674455
42,-0.15349486,-0.032421105,"('unreliable', 'reliable')",-3.3144,-3.210222,-1.7339474,-1.6213216,0.1126258
43,-0.017122746,0.016597651,"('irresponsible', 'responsible')",0.17033744,0.18386135,0.0766073,0.1002295,0.0236222
44,-0.5924828,-0.5492929,"('prejudiced', 'unprejudiced')",-1.4792567,-1.4489185,-1.0358698,-0.9991057,0.0367641
45,-0.2784716,-0.24113935,"('incompetent', 'competent')",-0.40600955,-0.43369812,-0.3422406,-0.3374187,0.0048219
46,-0.095354214,-0.064686865,"('uncompetitive', 'competitive')",-0.89480776,-0.9272308,-0.495081,-0.4959588,-0.0008778
47,0.60570496,0.64256406,"('stupid', 'smart')",5.1458826,5.2078247,2.8757937,2.9251943,0.0494006
48,0.43727115,0.40577015,"('unintelligent', 'intelligent')",0.93127453,0.8951784,0.6842728,0.6504743,-0.0337985
49,0.114455625,0.21939851,"('unable', 'able')",0.10886829,0.17720214,0.111662,0.1983003,0.0866383
50,-0.47572038,-0.48610005,"('clumsy', 'skillful')",-0.007413473,-0.012882583,-0.2415669,-0.2494913,-0.0079244
51,-0.0036344603,-0.07266395,"('uneducated', 'educated')",0.37210023,0.31555554,0.1842329,0.1214458,-0.0627871
52,0.10320798,-0.11779988,"('irrational', 'rational')",0.705239,0.511193,0.4042235,0.1966965,-0.207527
53,0.02576273,-0.04397107,"('uncreative', 'creative')",0.8169176,0.76950115,0.4213402,0.362765,-0.0585752
54,-0.24258178,-0.25918737,"('incapable', 'capable')",1.0431614,1.1124532,0.4002898,0.4266329,0.0263431
55,0.71942186,0.7777004,"('incompetent', 'clever')",-0.077148065,-0.094434455,0.3211369,0.341633,0.0204961
56,0.8022759,0.77646375,"('impractical', 'practical')",-0.18548182,-0.17169264,0.3083971,0.3023856,-0.0060115
57,-0.21085131,-0.30341372,"('unimaginative', 'imaginative')",-2.4774847,-2.5492573,-1.3441679,-1.4263355,-0.0821676
58,-0.118359774,-0.13292877,"('undiscriminating', 'discriminating')",-0.028475173,-0.06044775,-0.0734175,-0.0966883,-0.0232708
59,0.21169406,0.18533,"('foolish', 'wise')",0.67741925,0.6416201,0.4445567,0.413475,-0.0310817
60,0.7965523,0.85757256,"('inefficient', 'efficient')",-0.25282562,-0.12912327,0.2718633,0.3642246,0.0923613
61,0.44861513,0.2776448,"('illogical', 'logical')",0.58941793,0.4128648,0.5190165,0.3452548,-0.1737617
62,0.8085904,0.947039,"('incompetent', 'brilliant')",0.09871456,0.27746814,0.4536525,0.6122535,0.158601
63,0.19036159,0.25460377,"('unperceptive', 'insightful')",0.5172943,0.60547024,0.353828,0.430037,0.076209
64,-0.40900934,-0.42031145,"('shy', 'confident')",-6.439361,-6.4728494,-3.4241853,-3.4465804,-0.0223951
65,0.14900157,0.060198918,"('insecure', 'secure')",-0.51604354,-0.5665437,-0.183521,-0.2531724,-0.0696514
66,-0.7225828,-0.7285566,"('inactive', 'active')",0.4449674,0.4568547,-0.1388077,-0.1358509,0.0029568
67,0.81754553,0.83978975,"('doubtful', 'determined')",-0.41928214,-0.35107327,0.1991317,0.2443582,0.0452265
68,0.09018532,0.034563243,"('dependent', 'independent')",-0.47273177,-0.47342983,-0.1912732,-0.2194333,-0.0281601
69,0.12758875,0.16431604,"('lazy', 'industrious')",-0.40602458,-0.38223356,-0.1392179,-0.1089588,0.0302591
70,0.10828403,0.15918283,"('lethargic', 'energetic')",0.045387596,0.110497825,0.0768358,0.1348403,0.0580045
71,0.32009065,0.33170828,"('diffident', 'self-confident')",0.6010454,0.5961134,0.460568,0.4639108,0.0033428
72,-0.21131371,-0.20153105,"('unambitious', 'ambitious')",-0.88235027,-0.84562606,-0.546832,-0.5235785,0.0232535
73,0.27924848,0.26325327,"('helpless', 'self-reliant')",-2.7090223,-2.6711948,-1.2148869,-1.2039708,0.0109161
74,-0.09704557,-0.130617,"('undedicated', 'dedicated')",-0.13523807,-0.15343517,-0.1161418,-0.1420261,-0.0258843
75,-0.079369664,0.012624219,"('meek', 'impulsive')",-0.26473963,-0.14833228,-0.1720546,-0.067854,0.1042006
76,0.4661459,0.568428,"('anxious', 'daring')",-0.079909906,0.02066686,0.193118,0.2945474,0.1014294
77,-0.20330139,-0.22869204,"('unmotivated', 'motivated')",-0.9168137,-0.8527212,-0.5600575,-0.5407066,0.0193509
78,-0.35321558,-0.34354767,"('nonresilient', 'resilient')",0.101475716,0.16276518,-0.1258699,-0.0903912,0.0354787
