,lorillard_male,lorillard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.2195201,-0.3853056,"('unsociable', 'sociable')",-0.16988468,-0.31291664,-0.1947024,-0.3491111,-0.1544087
1,-0.5927973,-0.8900174,"('unfriendly', 'friendly')",1.8317977,1.7009678,0.6195002,0.4054752,-0.214025
2,1.0908692,1.1127745,"('unlikable', 'likable')",0.51116145,0.57947725,0.8010153,0.8461258,0.0451105
3,-0.5765607,-0.48113108,"('repellent', 'pleasant')",0.19284213,0.21670195,-0.1918593,-0.1322146,0.0596447
4,-0.06911434,-0.1587913,"('disliked', 'liked')",-6.377521,-6.508742,-3.2233176,-3.3337665,-0.1104489
5,0.4736009,0.29660687,"('distant', 'outgoing')",-0.08745912,-0.13464148,0.1930709,0.0809827,-0.1120882
6,0.28528938,0.07369816,"('distant', 'open')",0.4279814,0.34091383,0.3566354,0.207306,-0.1493294
7,-0.49258128,-0.37955713,"('insensitive', 'sensitive')",0.4901928,0.56083953,-0.0011942,0.0906412,0.0918354
8,-0.17303476,-0.37147784,"('unaffectionate', 'affectionate')",1.056973,0.9047537,0.4419691,0.2666379,-0.1753312
9,-0.32721636,-0.47040737,"('unaffectionate', 'caring')",1.0538638,1.0026488,0.3633237,0.2661207,-0.097203
10,-1.0772959,-1.0644094,"('unsympathetic', 'sympathetic')",-0.12906632,-0.18921427,-0.6031811,-0.6268118,-0.0236307
11,-0.71946853,-0.5957664,"('unhelpful', 'helpful')",1.3114226,1.4456019,0.295977,0.4249178,0.1289408
12,-0.20254901,-0.16913101,"('unsupportive', 'supportive')",-1.8086828,-1.8095812,-1.0056159,-0.9893561,0.0162598
13,-0.4911735,-0.41122267,"('impolite', 'polite')",-0.54116756,-0.49210882,-0.5161705,-0.4516658,0.0645047
14,0.22828841,0.28112954,"('antisocial', 'social')",-0.43500236,-0.46949312,-0.103357,-0.0941818,0.0091752
15,-0.57181275,-0.6027176,"('boring', 'funny')",0.35397562,0.34085408,-0.1089186,-0.1309317,-0.0220131
16,0.05129695,-0.043545894,"('unpopular', 'popular')",0.5825124,0.5893245,0.3169047,0.2728893,-0.0440154
17,0.0015089009,0.015990779,"('nasty', 'nice')",-0.51616675,-0.46105218,-0.2573289,-0.2225307,0.0347982
18,0.34891057,0.32223445,"('disagreeable', 'welcoming')",-0.3185517,-0.3662632,0.0151794,-0.0220144,-0.0371938
19,-0.27834347,-0.34439802,"('inhospitable', 'hospitable')",-0.15400296,-0.05786626,-0.2161732,-0.2011321,0.0150411
20,0.64788955,0.62106234,"('rough', 'thoughtful')",1.669713,1.550187,1.1588013,1.0856247,-0.0731766
21,-0.13573998,-0.08659072,"('immoral', 'moral')",-0.4663246,-0.4211318,-0.3010323,-0.2538612,0.0471711
22,0.069014646,0.17340368,"('untrustworthy', 'trustworthy')",-0.9411528,-0.9747209,-0.4360691,-0.4006586,0.0354105
23,-0.8402047,-0.82426405,"('insincere', 'sincere')",5.319583,5.3549914,2.2396891,2.2653637,0.0256746
24,-0.5036832,-0.4941363,"('dishonest', 'honest')",0.7379867,0.7034914,0.1171517,0.1046775,-0.0124742
25,0.5902162,0.44528443,"('egoistic', 'altruistic')",1.6360426,1.5833567,1.1131294,1.0143206,-0.0988088
26,0.09003357,-0.0633339,"('hardhearted', 'benevolent')",1.7601303,1.6908474,0.9250819,0.8137568,-0.1113251
27,-0.3860904,-0.44158912,"('hardhearted', 'softhearted')",1.6352605,1.5224252,0.624585,0.540418,-0.084167
28,-0.25449663,-0.40863276,"('disloyal', 'loyal')",0.9344573,0.83388245,0.3399803,0.2126248,-0.1273555
29,0.42122412,0.27808157,"('unfair', 'fair')",-0.1400299,-0.30046603,0.1405971,-0.0111922,-0.1517893
30,-0.0348173,0.0063042417,"('intolerant', 'tolerant')",1.30807,1.294304,0.6366263,0.6503041,0.0136778
31,-0.3050187,-0.42328998,"('evil', 'good')",-0.82700145,-0.923396,-0.5660101,-0.673343,-0.1073329
32,-0.46760777,-0.49185264,"('unkind', 'kind')",0.83967805,0.6765201,0.1860351,0.0923337,-0.0937014
33,1.1065587,0.9966883,"('wrong', 'right')",-0.43915188,-0.48681694,0.3337034,0.2549357,-0.0787677
34,-0.121087134,-0.051485132,"('mean', 'honorable')",5.769132,6.020219,2.8240225,2.9843669,0.1603444
35,1.216574,1.0355222,"('corrupt', 'incorrupt')",0.10174557,-0.05549785,0.6591598,0.4900122,-0.1691476
36,0.10849114,-0.20378166,"('hostile', 'amicable')",0.2507531,0.03515904,0.1796221,-0.0843113,-0.2639334
37,0.18336333,0.25460786,"('fake', 'genuine')",0.6688832,0.6730123,0.4261233,0.4638101,0.0376868
38,-0.11431189,-0.1479234,"('untruthful', 'truthful')",-0.23037589,-0.16015169,-0.1723439,-0.1540375,0.0183064
39,0.65326804,0.78944695,"('exploitative', 'cooperative')",0.14744839,0.17627625,0.4003582,0.4828616,0.0825034
40,0.7613272,0.691337,"('stingy', 'generous')",-1.1605316,-1.3231885,-0.1996022,-0.3159258,-0.1163236
41,0.46706498,0.3770759,"('unforgiving', 'forgiving')",-0.041355986,-0.15041213,0.2128545,0.1133319,-0.0995226
42,0.60981494,0.7583215,"('unreliable', 'reliable')",-2.88591,-2.8026216,-1.1380476,-1.02215,0.1158976
43,-0.26976404,-0.16322963,"('irresponsible', 'responsible')",0.6179935,0.6510176,0.1741147,0.243894,0.0697793
44,0.10608728,0.23372386,"('prejudiced', 'unprejudiced')",-1.5779,-1.510326,-0.7359064,-0.6383011,0.0976053
45,-0.42874563,-0.4755276,"('incompetent', 'competent')",-0.01823255,-0.08563487,-0.2234891,-0.2805812,-0.0570921
46,-0.6643803,-0.6163109,"('uncompetitive', 'competitive')",-0.5869798,-0.62939066,-0.6256801,-0.6228508,0.0028293
47,-0.023057986,0.008533588,"('stupid', 'smart')",5.2876444,5.423978,2.6322932,2.7162557,0.0839625
48,-0.5278656,-0.5615497,"('unintelligent', 'intelligent')",0.7471288,0.7815488,0.1096316,0.1099995,0.0003679
49,-0.26586932,-0.12826075,"('unable', 'able')",-0.1054826,0.016405242,-0.185676,-0.0559278,0.1297482
50,0.1523776,0.23122591,"('clumsy', 'skillful')",0.06775546,0.017482787,0.1100665,0.1243543,0.0142878
51,-0.43015614,-0.4706363,"('uneducated', 'educated')",0.3172472,0.29558334,-0.0564545,-0.0875265,-0.031072
52,0.83429444,0.5249815,"('irrational', 'rational')",0.43679884,0.25463215,0.6355466,0.3898068,-0.2457398
53,-0.6005307,-0.71731806,"('uncreative', 'creative')",0.7935355,0.76641476,0.0965024,0.0245484,-0.071954
54,0.119469926,0.039146163,"('incapable', 'capable')",0.9646855,1.0654372,0.5420777,0.5522917,0.010214
55,-0.24246006,-0.1520258,"('incompetent', 'clever')",0.33528998,0.29480457,0.046415,0.0713894,0.0249744
56,0.26209724,0.29609033,"('impractical', 'practical')",-0.11463858,-0.065144114,0.0737293,0.1154731,0.0417438
57,-0.58656305,-0.68419105,"('unimaginative', 'imaginative')",-2.3405972,-2.4561443,-1.4635801,-1.5701677,-0.1065876
58,0.32363153,0.20251203,"('undiscriminating', 'discriminating')",0.23661503,0.17649214,0.2801233,0.1895021,-0.0906212
