,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.8749728,-2.0785534,"('unsociable', 'sociable')",0.16742927,-0.20543474,-0.11646034,-0.3347904,-0.6080013,-0.8729262,-0.2649249
1,0.06749766,-0.22917444,"('unfriendly', 'friendly')",-0.1969789,-0.36842954,0.69515365,0.60785836,0.1885575,0.0034181,-0.1851394
2,0.30313206,0.2880226,"('unlikable', 'likable')",1.7575368,1.9108793,0.79310274,0.9070832,0.9512572,1.0353284,0.0840712
3,-1.692302,-1.7013448,"('repellent', 'pleasant')",0.68373036,0.6184017,0.94460344,0.8540046,-0.0213227,-0.0763129,-0.0549902
4,-0.17325339,-0.28613597,"('disliked', 'liked')",0.13978557,0.15715504,-6.2722135,-6.4601464,-2.1018937,-2.1963758,-0.0944821
5,0.42039004,0.392157,"('distant', 'outgoing')",-0.81302863,-0.5880336,-0.71782506,-0.5755013,-0.3701545,-0.257126,0.1130285
6,1.0290958,0.9121436,"('distant', 'open')",-0.968577,-0.775927,-0.65592104,-0.54808295,-0.1984674,-0.1372888,0.0611786
7,-1.2691703,-1.3728822,"('insensitive', 'sensitive')",0.2403746,0.035467442,0.06682366,-0.013924407,-0.3206574,-0.4504464,-0.129789
8,0.38209397,0.3098207,"('unaffectionate', 'affectionate')",-0.46271503,-0.49440646,0.05149374,0.09864618,-0.0097091,-0.0286465,-0.0189374
9,-0.06631256,-0.2751361,"('unaffectionate', 'caring')",0.15391204,0.042047285,0.921715,0.9695036,0.3364382,0.2454716,-0.0909666
10,-2.714473,-2.8664029,"('unsympathetic', 'sympathetic')",-0.19115794,-0.4860733,-0.3285795,-0.4414639,-1.0780702,-1.2646467,-0.1865765
11,-1.2317486,-1.2475629,"('unhelpful', 'helpful')",-0.8249265,-0.90393037,2.017817,2.1114647,-0.0129526,-0.0133429,-0.0003903
12,-1.661093,-1.750763,"('unsupportive', 'supportive')",-0.008702865,0.09524657,-2.13927,-2.1438608,-1.2696886,-1.2664591,0.0032295
13,-1.8086714,-1.894752,"('impolite', 'polite')",-0.003822282,-0.1440005,-0.41502467,-0.47847396,-0.7425061,-0.8390755,-0.0965694
14,-1.8879616,-1.9278932,"('antisocial', 'social')",2.072532,1.9258287,0.124144986,-0.018339314,0.1029051,-0.0068013,-0.1097064
15,0.6970587,0.64151996,"('boring', 'funny')",-1.1442761,-1.1995376,-0.024803288,-0.034866683,-0.1573402,-0.1976281,-0.0402879
16,0.5194496,0.42653376,"('unpopular', 'popular')",-0.6611994,-0.5246004,0.38510996,0.35424078,0.0811201,0.0853914,0.0042713
17,0.09087071,0.09327211,"('nasty', 'nice')",-1.1299844,-1.016526,-0.39821815,-0.38044903,-0.4791106,-0.4345677,0.0445429
18,0.18498561,0.15377656,"('disagreeable', 'welcoming')",-0.38830248,-0.35185137,-0.8716682,-0.90817815,-0.3583283,-0.368751,-0.0104227
19,-0.31991184,-0.4448924,"('inhospitable', 'hospitable')",-0.979781,-0.9255469,-1.0507253,-0.92172664,-0.7834727,-0.7640553,0.0194174
20,-0.10031203,-0.10513157,"('rough', 'thoughtful')",0.27360332,0.36255336,0.8018388,0.7986428,0.3250434,0.3520215,0.0269781
21,-2.2262719,-2.3964791,"('immoral', 'moral')",0.48393625,0.2514482,-0.4870845,-0.57212144,-0.7431401,-0.9057175,-0.1625774
22,-1.6213999,-1.6832243,"('untrustworthy', 'trustworthy')",-0.43527353,-0.5580648,-0.7203109,-0.8002208,-0.9256615,-1.0138366,-0.0881751
23,-1.4945651,-1.6825755,"('insincere', 'sincere')",0.0070062093,-0.26507747,5.6238,5.586176,1.378747,1.212841,-0.165906
24,-1.0713109,-1.0959239,"('dishonest', 'honest')",-0.51324105,-0.62686896,0.48920828,0.46173477,-0.3651145,-0.4203527,-0.0552382
25,0.7736819,0.65730125,"('egoistic', 'altruistic')",0.47121176,0.43198898,0.72298336,0.6819511,0.655959,0.5904138,-0.0655452
26,0.38218173,0.24903563,"('hardhearted', 'benevolent')",1.4826909,1.3923752,1.6038661,1.4490067,1.1562463,1.0301391,-0.1261072
27,-0.30045673,-0.33507076,"('hardhearted', 'softhearted')",-0.3926349,-0.40409577,0.5308673,0.46977365,-0.0540748,-0.0897976,-0.0357228
28,-0.73514724,-0.9491437,"('disloyal', 'loyal')",0.1799586,-0.14289792,1.1339033,1.0347031,0.1929049,-0.0191128,-0.2120177
29,0.009039385,-0.09399554,"('unfair', 'fair')",-0.7598221,-0.72314894,-0.35043353,-0.47533652,-0.3670721,-0.430827,-0.0637549
30,-0.45753282,-0.5476343,"('intolerant', 'tolerant')",1.5494969,1.4047831,0.81770545,0.7700295,0.6365565,0.5423928,-0.0941637
31,0.340087,0.26466927,"('evil', 'good')",-1.823603,-1.7095882,-1.5666558,-1.6043156,-1.016724,-1.0164115,0.0003125
32,-1.0620238,-1.1836766,"('unkind', 'kind')",0.41562146,0.11321169,0.92953485,0.71961826,0.0943775,-0.1169489,-0.2113264
33,0.9602451,0.8584359,"('wrong', 'right')",0.31417182,0.42955726,-0.8310886,-0.8106273,0.1477761,0.159122,0.0113459
34,-0.45357448,-0.3255521,"('mean', 'honorable')",0.004266545,0.14200845,5.417164,5.6297,1.655952,1.8153855,0.1594335
35,1.558823,1.4862181,"('corrupt', 'incorrupt')",-1.4051335,-1.2169191,-0.6190209,-0.61638844,-0.1551105,-0.1156965,0.039414
36,1.2138538,0.9894081,"('hostile', 'amicable')",-1.0182943,-1.080812,-0.31013277,-0.42705798,-0.0381911,-0.1728206,-0.1346295
37,-1.1166728,-1.166532,"('fake', 'genuine')",-0.4018319,-0.35525104,-0.10931089,-0.060323052,-0.5426052,-0.5273687,0.0152365
38,-1.2326641,-1.2579559,"('untruthful', 'truthful')",-0.52883524,-0.4955111,0.013352684,0.10168792,-0.5827156,-0.5505931,0.0321225
39,0.56787133,0.5555098,"('exploitative', 'cooperative')",0.1236221,0.074944384,0.20909049,0.22211848,0.3001946,0.2841909,-0.0160037
40,0.2735164,0.20921016,"('stingy', 'generous')",0.08507,0.10597854,-2.2274532,-2.398994,-0.6229556,-0.6946018,-0.0716462
41,-1.6930658,-1.7946006,"('unforgiving', 'forgiving')",-0.57488453,-0.624002,-0.042475153,-0.13152345,-0.7701418,-0.8500419,-0.0799001
42,-0.7694228,-0.70078725,"('unreliable', 'reliable')",1.2248914,1.3078024,-2.8786924,-2.8195903,-0.8077412,-0.7375251,0.0702161
43,-1.8579493,-1.8004447,"('irresponsible', 'responsible')",-0.39256245,-0.35410842,0.28997937,0.28760582,-0.6535108,-0.6223158,0.031195
44,0.47252327,0.63242185,"('prejudiced', 'unprejudiced')",-0.46817565,-0.34169653,-1.2733512,-1.2188017,-0.4230012,-0.3093588,0.1136424
45,-2.4442606,-2.5885801,"('incompetent', 'competent')",-0.07206115,-0.26464686,-0.012775317,-0.13407874,-0.8430324,-0.9957685,-0.1527361
46,-2.1681051,-2.2140841,"('uncompetitive', 'competitive')",1.0280249,0.9630231,-0.5845132,-0.69340086,-0.5748645,-0.6481539,-0.0732894
47,-0.79169655,-0.7139412,"('stupid', 'smart')",0.49916783,0.55164105,5.7348433,5.850119,1.8141049,1.8959397,0.0818348
48,-0.29585356,-0.38080078,"('unintelligent', 'intelligent')",-0.37760776,-0.53863484,0.52604455,0.4924482,-0.0491389,-0.1423291,-0.0931902
49,-0.21836965,-0.25815383,"('unable', 'able')",-0.3614845,-0.26996994,-0.23935233,-0.12725417,-0.2730688,-0.2184593,0.0546095
50,0.44277653,0.41863775,"('clumsy', 'skillful')",-0.030257689,0.031238616,-0.037079867,0.016014237,0.1251463,0.1552969,0.0301506
51,-1.5666966,-1.6784418,"('uneducated', 'educated')",1.0534903,0.8204402,0.47328845,0.38090885,-0.013306,-0.1590309,-0.1457249
52,1.1467116,0.86518174,"('irrational', 'rational')",-1.1871601,-1.2362396,-0.050700556,-0.14688104,-0.030383,-0.1726463,-0.1422633
53,-0.36925063,-0.5941226,"('uncreative', 'creative')",0.16617714,0.17779031,0.60524154,0.49902073,0.134056,0.0275628,-0.1064932
54,0.25868672,0.053197157,"('incapable', 'capable')",0.085581824,0.05689128,0.35757113,0.40643632,0.2339466,0.1721749,-0.0617717
55,-1.8895937,-1.9192576,"('incompetent', 'clever')",0.16785416,-0.06587761,0.32633176,0.24760307,-0.4651359,-0.5791774,-0.1140415
56,-1.6050874,-1.6535122,"('impractical', 'practical')",0.9842059,0.7914621,-0.019155055,-0.043252494,-0.2133455,-0.3017675,-0.088422
57,-1.7104976,-1.8989037,"('unimaginative', 'imaginative')",-0.4173321,-0.55568063,-2.7124252,-2.879845,-1.6134183,-1.7781431,-0.1647248
58,-0.30811283,-0.39535356,"('undiscriminating', 'discriminating')",0.54102796,0.6134781,-0.15588388,-0.13552387,0.0256771,0.0275336,0.0018565
59,1.199486,1.0091516,"('foolish', 'wise')",-0.44280812,-0.4252299,0.12866047,0.17488591,0.2951128,0.2529359,-0.0421769
60,-1.449489,-1.3958427,"('inefficient', 'efficient')",0.7700491,0.6478385,0.043729976,0.16114278,-0.2119033,-0.1956205,0.0162828
61,-0.36746386,-0.5961919,"('illogical', 'logical')",0.17841646,0.07794674,0.66347593,0.5171015,0.1581428,-0.0003812,-0.158524
62,-1.1839833,-1.1342438,"('incompetent', 'brilliant')",0.59582543,0.72566736,0.5802503,0.706073,-0.0026359,0.0991655,0.1018014
63,-2.2012708,-2.3016,"('unperceptive', 'insightful')",1.2103295,1.2369134,0.56500876,0.5895669,-0.1419775,-0.1583732,-0.0163957
64,-1.5289906,-1.5500277,"('shy', 'confident')",0.96052456,0.85857755,-5.979056,-6.11504,-2.1825074,-2.26883,-0.0863226
65,-1.2884771,-1.3617694,"('insecure', 'secure')",0.45916262,0.11087296,0.0041178986,-0.013667609,-0.2750655,-0.4215213,-0.1464558
66,0.33831313,0.23301244,"('inactive', 'active')",1.1267484,1.1600688,0.7926863,0.74253845,0.7525826,0.7118732,-0.0407094
67,-0.055991743,-0.037062615,"('doubtful', 'determined')",0.87624854,0.84576404,-0.2955613,-0.28991932,0.1748985,0.1729274,-0.0019711
68,-1.0262278,-1.1314487,"('dependent', 'independent')",-0.2285325,-0.28228492,-0.9078155,-0.89459395,-0.7208586,-0.7694426,-0.048584
69,1.5379252,1.5643724,"('lazy', 'industrious')",0.34659725,0.5162283,-0.9770057,-0.86260366,0.3025056,0.405999,0.1034934
70,-1.9126005,-1.9562731,"('lethargic', 'energetic')",0.89371836,0.84638274,0.4609019,0.49035367,-0.1859934,-0.2065122,-0.0205188
71,0.30719286,0.25752664,"('diffident', 'self-confident')",1.011899,1.0172522,0.32685068,0.32224604,0.5486475,0.5323416,-0.0163059
72,-1.0472832,-0.8990177,"('unambitious', 'ambitious')",-0.04784967,0.027521309,-0.6031861,-0.4770192,-0.5661063,-0.4495052,0.1166011
73,0.95015913,0.9956451,"('helpless', 'self-reliant')",0.10802197,0.28102645,-3.7263744,-3.6281867,-0.8893978,-0.7838384,0.1055594
74,-1.0493413,-1.1357253,"('undedicated', 'dedicated')",0.0848349,0.028451364,-0.40118808,-0.4543184,-0.4552315,-0.5205308,-0.0652993
75,1.4176811,1.4753404,"('meek', 'impulsive')",-0.20322216,0.029846601,-0.33126965,-0.20283028,0.2943964,0.4341189,0.1397225
76,-0.54809296,-0.46664125,"('anxious', 'daring')",0.65546274,0.66692203,0.012399914,-0.006287314,0.0399232,0.0646645,0.0247413
77,-1.0219045,-1.1545266,"('unmotivated', 'motivated')",1.0658779,0.9194009,-1.1297667,-1.0814261,-0.3619311,-0.4388506,-0.0769195
78,-0.857904,-0.8400234,"('nonresilient', 'resilient')",0.05259067,0.12646198,-0.23347583,-0.18961877,-0.3462631,-0.3010601,0.045203
79,0.934419,0.820639,"('wavering', 'unwavering')",-1.2769842,-1.223567,-0.6292126,-0.5631881,-0.323926,-0.3220387,0.0018873
80,-0.94404215,-0.944277,"('dominated', 'dominating')",0.72106326,0.7008737,-0.54524076,-0.4560788,-0.2560732,-0.2331607,0.0229125
81,-1.5291314,-1.5528889,"('submissive', 'aggressive')",1.2256832,0.9243244,-0.64950883,-0.65558,-0.3176523,-0.4280481,-0.1103958
82,-0.50712883,-0.55245167,"('poor', 'rich')",1.5037503,1.3984853,6.324506,6.351471,2.4403758,2.3991682,-0.0412076
83,0.69478214,0.58924234,"('powerless', 'powerful')",1.151859,1.2124665,-0.49793807,-0.5091567,0.4495677,0.4308507,-0.018717
84,0.8668582,0.8277095,"('inferior', 'superior')",0.36025852,0.35764804,0.8243115,0.81535935,0.6838094,0.6669056,-0.0169038
85,1.8389968,1.698057,"('insignificant', 'prestigious')",0.44737855,0.59110224,-0.14831214,-0.17984268,0.7126877,0.7031055,-0.0095822
86,-1.4343007,-1.7772143,"('uninfluential', 'influential')",0.19994102,-0.03109008,-0.43701702,-0.56726813,-0.5571256,-0.7918575,-0.2347319
87,-0.08755819,-0.1980418,"('unsuccessful', 'successful')",0.6423903,0.6535437,0.97210413,0.94242924,0.5089788,0.465977,-0.0430018
88,0.033065878,-0.051467024,"('low', 'eminent')",0.39668864,0.20279375,0.00974842,-0.1027426,0.146501,0.0161947,-0.1303063
