,avon_male,avon_female,tuple,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.42918834,0.26158145,"('unsociable', 'sociable')",0.56429404,0.45864537,-0.4382973,-0.5974669,0.1850617,0.04092,-0.1441417
1,0.79203117,0.6220259,"('unfriendly', 'friendly')",0.2557468,0.066046804,2.0420437,1.9463558,1.0299406,0.8781428,-0.1517978
2,0.022330947,0.06715044,"('unlikable', 'likable')",-0.09861189,-0.08066265,0.39085427,0.45999914,0.1048578,0.148829,0.0439712
3,-0.64721674,-0.57464105,"('repellent', 'pleasant')",0.3920126,0.47422418,0.12518437,0.14703454,-0.0433399,0.0155392,0.0588791
4,-0.44106975,-0.65617967,"('disliked', 'liked')",-0.35024744,-0.39331046,-5.9334965,-6.0548997,-2.2416045,-2.3681299,-0.1265254
5,-0.67608964,-0.65828925,"('distant', 'outgoing')",-0.8643686,-0.91292644,-0.12418331,-0.07024617,-0.5548805,-0.5471539,0.0077266
6,-0.9243978,-0.8646016,"('distant', 'open')",-1.0390975,-1.0558555,0.5060209,0.5584354,-0.4858248,-0.4540072,0.0318176
7,0.622926,0.5373491,"('insensitive', 'sensitive')",-0.10888092,-0.008131977,1.0585544,0.98834324,0.5241998,0.5058535,-0.0183463
8,-0.078667164,-0.060450114,"('unaffectionate', 'affectionate')",-0.5676224,-0.5524314,1.2093921,1.1294297,0.1877008,0.1721827,-0.0155181
9,0.80613655,0.7779073,"('unaffectionate', 'caring')",0.1251337,0.08019093,1.3803612,1.3263274,0.7705438,0.7281419,-0.0424019
10,1.1946725,1.2494764,"('unsympathetic', 'sympathetic')",0.35200638,0.3840974,-0.2471066,-0.31472945,0.4331907,0.4396148,0.0064241
11,0.51467,0.5103556,"('unhelpful', 'helpful')",0.71674055,0.7226325,1.5732462,1.6377094,0.9348856,0.9568992,0.0220136
12,1.4837244,1.4726723,"('unsupportive', 'supportive')",0.81525785,0.90883046,-1.4233949,-1.4870968,0.2918624,0.2981354,0.006273
13,1.0014063,0.95547557,"('impolite', 'polite')",0.3566463,0.36792195,-0.5364191,-0.54476595,0.2738778,0.2595439,-0.0143339
14,0.33539394,0.24146104,"('antisocial', 'social')",0.70138973,0.71944433,-0.6169341,-0.68968946,0.1399499,0.0904053,-0.0495446
15,1.1033467,1.003906,"('boring', 'funny')",0.034100153,-0.06320361,0.589323,0.54021883,0.57559,0.4936404,-0.0819496
16,-1.3905661,-1.4254246,"('unpopular', 'popular')",-0.43528944,-0.40990463,0.33609122,0.4055412,-0.4965881,-0.476596,0.0199921
17,-0.099490404,-0.045723215,"('nasty', 'nice')",0.18521805,0.25278914,-0.43429443,-0.38282308,-0.1161889,-0.0585857,0.0576032
18,-0.45160633,-0.40802044,"('disagreeable', 'welcoming')",-0.93370354,-0.87129587,-0.43959868,-0.4363656,-0.6083029,-0.571894,0.0364089
19,-0.34862247,-0.25327146,"('inhospitable', 'hospitable')",-0.48706406,-0.5142402,0.4605341,0.54159564,-0.1250508,-0.0753053,0.0497455
20,-0.32939935,-0.2826746,"('rough', 'thoughtful')",0.62223315,0.6772173,0.83735734,0.81690526,0.3767304,0.403816,0.0270856
21,0.68698716,0.67084914,"('immoral', 'moral')",0.7387414,0.7321984,-0.70577174,-0.68803304,0.2399856,0.2383382,-0.0016474
22,0.5217383,0.41131312,"('untrustworthy', 'trustworthy')",-0.116693005,-0.13425039,-0.7943915,-0.8636086,-0.1297821,-0.1955153,-0.0657332
23,0.5892626,0.5912642,"('insincere', 'sincere')",0.7973793,0.7413348,5.244257,5.21224,2.2102997,2.181613,-0.0286867
24,1.0417668,1.0565096,"('dishonest', 'honest')",-0.5515492,-0.57548624,0.87181115,0.80549914,0.4540096,0.4288408,-0.0251688
25,-0.6009518,-0.6292772,"('egoistic', 'altruistic')",0.82698345,0.81263214,1.7988125,1.7748868,0.6749481,0.6527472,-0.0222009
26,1.8088846,1.6588752,"('hardhearted', 'benevolent')",1.4450026,1.3172112,2.0415127,1.9288576,1.7651332,1.6349813,-0.1301519
27,0.639438,0.75903934,"('hardhearted', 'softhearted')",0.2324121,0.28454214,1.9303391,1.7806252,0.934063,0.9414023,0.0073393
28,0.2481587,0.06553427,"('disloyal', 'loyal')",0.78420275,0.6992341,1.305411,1.1575799,0.7792575,0.6407828,-0.1384747
29,-1.122724,-1.3329867,"('unfair', 'fair')",-0.63467634,-0.6747178,-0.11051658,-0.23490736,-0.622639,-0.7475373,-0.1248983
30,1.1568334,1.1301968,"('intolerant', 'tolerant')",0.8162197,0.76636016,0.7863967,0.76466966,0.9198166,0.8870756,-0.032741
31,-1.5835733,-1.6107198,"('evil', 'good')",-1.052004,-1.0665139,-0.5434804,-0.6111826,-1.0596859,-1.0961388,-0.0364529
32,0.15344335,0.15462333,"('unkind', 'kind')",0.44423968,0.38559464,0.9448377,0.8047808,0.5141736,0.4483329,-0.0658407
33,0.7826543,0.6400369,"('wrong', 'right')",0.3888005,0.29337776,-0.09599477,-0.19555877,0.3584867,0.245952,-0.1125347
34,-0.15105663,0.003205508,"('mean', 'honorable')",0.13394588,0.21775591,5.6932707,5.895978,1.8920533,2.0389798,0.1469265
35,-1.0470936,-1.0737987,"('corrupt', 'incorrupt')",-0.8673649,-0.96989137,0.1250851,0.0065943664,-0.5964578,-0.6790318,-0.082574
36,-1.286322,-1.3986984,"('hostile', 'amicable')",-1.3886182,-1.5011582,0.59023875,0.44978324,-0.6949004,-0.8166911,-0.1217907
37,1.1595505,1.1817309,"('fake', 'genuine')",0.62411034,0.65541726,0.5800123,0.5824558,0.7878911,0.8065347,0.0186436
38,-0.30438313,-0.33375558,"('untruthful', 'truthful')",-0.2361956,-0.22134545,-0.23970172,-0.16474822,-0.2600935,-0.2399497,0.0201438
39,0.718252,0.81646526,"('exploitative', 'cooperative')",0.12606019,0.16704898,0.048490003,0.03323348,0.2976007,0.3389159,0.0413152
40,-0.31213897,-0.4182568,"('stingy', 'generous')",0.091061436,0.110162854,-1.0819311,-1.2138951,-0.4343362,-0.5073297,-0.0729935
