,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.62201524,-0.760461,"('unsociable', 'sociable')",-0.54714406,-0.68544704,-0.5845796,-0.722954,-0.1383744
1,-1.3581469,-1.4504666,"('unfriendly', 'friendly')",2.0197446,1.8500493,0.3307989,0.1997913,-0.1310076
2,0.6540212,0.7126215,"('unlikable', 'likable')",0.5182157,0.59889615,0.5861185,0.6557589,0.0696404
3,-0.0005342476,0.20947666,"('repellent', 'pleasant')",0.20233351,0.25132075,0.1008996,0.2303987,0.1294991
4,-0.30830747,-0.3372528,"('disliked', 'liked')",-6.390134,-6.5005035,-3.3492208,-3.4188781,-0.0696573
5,-1.2400113,-1.3319035,"('distant', 'outgoing')",0.11108467,0.07378192,-0.5644633,-0.6290607,-0.0645974
6,-1.668951,-1.6883343,"('distant', 'open')",0.61041903,0.5613034,-0.529266,-0.5635155,-0.0342495
7,-0.33441985,-0.28715548,"('insensitive', 'sensitive')",0.19696254,0.27820256,-0.0687287,-0.0044765,0.0642522
8,-0.9735495,-1.0203891,"('unaffectionate', 'affectionate')",1.2386612,1.1674739,0.1325558,0.0735424,-0.0590134
9,-1.6116712,-1.6905092,"('unaffectionate', 'caring')",1.1696575,1.1163551,-0.2210069,-0.2870771,-0.0660702
10,-0.71944904,-0.65913475,"('unsympathetic', 'sympathetic')",-1.0357412,-1.0630472,-0.8775951,-0.861091,0.0165041
11,-0.027089184,0.025000118,"('unhelpful', 'helpful')",1.1880679,1.2971071,0.5804893,0.6610536,0.0805643
12,-0.4927462,-0.35709053,"('unsupportive', 'supportive')",-2.1269052,-2.1525047,-1.3098257,-1.2547976,0.0550281
13,-0.111394435,-0.1903739,"('impolite', 'polite')",-1.1538177,-1.1252615,-0.632606,-0.6578177,-0.0252117
14,0.55025935,0.5698468,"('antisocial', 'social')",-0.5616269,-0.6231701,-0.0056838,-0.0266616,-0.0209778
15,-0.044504393,-0.30649418,"('boring', 'funny')",0.7143098,0.66859734,0.3349027,0.1810516,-0.1538511
16,-0.25539798,-0.26482677,"('unpopular', 'popular')",0.87044996,0.8591836,0.307526,0.2971784,-0.0103476
17,-0.5181406,-0.42549026,"('nasty', 'nice')",-0.28741574,-0.23786688,-0.4027782,-0.3316786,0.0710996
18,-0.08883198,0.07588029,"('disagreeable', 'welcoming')",-0.3558919,-0.41403893,-0.222362,-0.1690793,0.0532827
19,-1.5092173,-1.5030053,"('inhospitable', 'hospitable')",-0.124304645,-0.006853305,-0.816761,-0.7549293,0.0618317
20,-0.119422235,0.05587903,"('rough', 'thoughtful')",1.0462526,1.0226523,0.4634152,0.5392656,0.0758504
21,0.55807877,0.5297437,"('immoral', 'moral')",-0.8848623,-0.8233027,-0.1633918,-0.1467795,0.0166123
22,0.6738441,0.77229846,"('untrustworthy', 'trustworthy')",-1.0125973,-1.0530633,-0.1693766,-0.1403824,0.0289942
23,-0.29636037,-0.29864627,"('insincere', 'sincere')",5.368041,5.338167,2.5358403,2.5197604,-0.0160799
24,0.06442527,-0.0730227,"('dishonest', 'honest')",0.42323667,0.38040766,0.243831,0.1536925,-0.0901385
25,-0.12905098,-0.21313915,"('egoistic', 'altruistic')",1.7635282,1.6868445,0.8172386,0.7368526,-0.080386
26,0.0072103366,-0.04679865,"('hardhearted', 'benevolent')",1.9891701,1.9160475,0.9981902,0.9346244,-0.0635658
27,-0.1698545,-0.10315748,"('hardhearted', 'softhearted')",1.4045738,1.2977625,0.6173596,0.5973025,-0.0200571
28,-0.6930501,-0.730873,"('disloyal', 'loyal')",0.80383307,0.71007365,0.0553915,-0.0103997,-0.0657912
29,-0.15295729,-0.3189401,"('unfair', 'fair')",-0.21887565,-0.40956867,-0.1859165,-0.3642544,-0.1783379
30,0.8452075,0.84897226,"('intolerant', 'tolerant')",1.2239125,1.2097526,1.03456,1.0293624,-0.0051976
31,-0.880434,-0.813726,"('evil', 'good')",-0.30446857,-0.45712444,-0.5924513,-0.6354252,-0.0429739
32,0.1537516,0.014201479,"('unkind', 'kind')",0.71110576,0.5400932,0.4324287,0.2771473,-0.1552814
33,-0.7132197,-0.77008986,"('wrong', 'right')",-0.27731475,-0.3504966,-0.4952672,-0.5602932,-0.065026
34,-0.48382974,-0.34165722,"('mean', 'honorable')",5.61547,5.837877,2.5658202,2.7481098,0.1822896
35,-0.38303357,-0.5675108,"('corrupt', 'incorrupt')",0.30924195,0.14529209,-0.0368958,-0.2111093,-0.1742135
36,-1.1424327,-1.1725645,"('hostile', 'amicable')",0.7779148,0.5247046,-0.1822589,-0.32393,-0.1416711
37,-0.37455,-0.39025933,"('fake', 'genuine')",0.18935052,0.2043269,-0.0925997,-0.0929662,-0.0003665
38,-0.5303053,-0.5329138,"('untruthful', 'truthful')",-0.3024938,-0.26593232,-0.4163996,-0.3994231,0.0169765
39,0.8198387,0.8586369,"('exploitative', 'cooperative')",0.12360187,0.17003378,0.4717203,0.5143353,0.042615
40,0.014414839,0.026877813,"('stingy', 'generous')",-1.8630949,-2.0385299,-0.9243401,-1.005826,-0.0814859
41,0.23803732,0.3524531,"('unforgiving', 'forgiving')",-0.2125936,-0.35059848,0.0127219,0.0009273,-0.0117946
42,1.1685479,1.3178645,"('unreliable', 'reliable')",-3.28925,-3.2264307,-1.060351,-0.9542831,0.1060679
43,0.11969885,0.2118845,"('irresponsible', 'responsible')",0.29614684,0.3206056,0.2079228,0.2662451,0.0583223
44,0.75797206,0.76888895,"('prejudiced', 'unprejudiced')",-1.2152891,-1.1917778,-0.2286585,-0.2114444,0.0172141
