,amphenol_male,amphenol_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,-0.16495085,-0.030235915,"('hardhearted', 'softhearted')",1.1175228,1.1102579,0.476286,0.540011,0.063725
28,-0.91267437,-1.0808572,"('disloyal', 'loyal')",1.1629703,0.94330984,0.125148,-0.0687737,-0.1939217
29,-0.5017852,-0.49123177,"('unfair', 'fair')",-0.34721395,-0.4444015,-0.4244996,-0.4678167,-0.0433171
30,-0.34019864,-0.4830045,"('intolerant', 'tolerant')",1.093782,0.9790927,0.3767917,0.2480441,-0.1287476
31,-0.5533392,-0.5144694,"('evil', 'good')",-0.8238225,-0.8099384,-0.6885809,-0.6622039,0.026377
32,-0.25186524,-0.3995339,"('unkind', 'kind')",1.2074292,0.93331033,0.477782,0.2668882,-0.2108938
33,-0.10178925,-0.13942282,"('wrong', 'right')",-0.8356639,-0.8518228,-0.4687266,-0.4956228,-0.0268962
34,0.080763444,0.13977863,"('mean', 'honorable')",5.4873614,5.71456,2.7840624,2.9271693,0.1431069
35,0.16416983,0.19356576,"('corrupt', 'incorrupt')",-0.5637549,-0.5904732,-0.1997925,-0.1984537,0.0013388
36,-0.6376273,-0.764494,"('hostile', 'amicable')",-0.32866594,-0.49708146,-0.4831466,-0.6307877,-0.1476411
37,-0.30675125,-0.3105705,"('fake', 'genuine')",-0.18676649,-0.10379821,-0.2467589,-0.2071844,0.0395745
38,-0.3605224,-0.41596124,"('untruthful', 'truthful')",-0.015723336,0.09546706,-0.1881229,-0.1602471,0.0278758
39,0.0073630866,-0.023741147,"('exploitative', 'cooperative')",0.0965387,0.10455619,0.0519509,0.0404075,-0.0115434
40,0.36222926,0.3882683,"('stingy', 'generous')",-1.6586788,-1.6350625,-0.6482248,-0.6233971,0.0248277
41,-0.25344428,-0.39447898,"('unforgiving', 'forgiving')",0.0468333,-0.13179539,-0.1033055,-0.2631372,-0.1598317
42,-0.01265342,-0.041358992,"('unreliable', 'reliable')",-3.7181416,-3.7247846,-1.8653975,-1.8830718,-0.0176743
43,-1.03624,-1.0951025,"('irresponsible', 'responsible')",0.1787723,0.15277176,-0.4287338,-0.4711654,-0.0424316
44,0.39019406,0.43512246,"('prejudiced', 'unprejudiced')",-1.6720935,-1.7184675,-0.6409497,-0.6416725,-0.0007228
45,-0.997261,-1.1314561,"('incompetent', 'competent')",0.22048154,0.12127445,-0.3883897,-0.5050908,-0.1167011
46,-0.3687402,-0.46381003,"('uncompetitive', 'competitive')",-0.7187184,-0.8046666,-0.5437293,-0.6342383,-0.090509
47,-0.19765165,-0.15897194,"('stupid', 'smart')",4.948154,5.1401424,2.3752511,2.4905853,0.1153342
48,0.10038613,0.055410244,"('unintelligent', 'intelligent')",0.95959854,0.9613248,0.5299923,0.5083675,-0.0216248
49,0.30847895,0.42434505,"('unable', 'able')",-0.04178556,0.043895915,0.1333467,0.2341205,0.1007738
50,0.25074193,0.19072238,"('clumsy', 'skillful')",0.014353931,-0.08699739,0.1325479,0.0518625,-0.0806854
51,-0.33418214,-0.49564916,"('uneducated', 'educated')",0.9112795,0.8587438,0.2885487,0.1815473,-0.1070014
52,-0.38935515,-0.47892094,"('irrational', 'rational')",0.10032293,0.009207373,-0.1445161,-0.2348568,-0.0903407
53,-1.3404558,-1.4250865,"('uncreative', 'creative')",0.31320336,0.26261014,-0.5136262,-0.5812382,-0.067612
54,-0.8875926,-1.0173423,"('incapable', 'capable')",0.8249698,0.817268,-0.0313114,-0.1000372,-0.0687258
55,-0.3784059,-0.4388279,"('incompetent', 'clever')",0.6814441,0.6269698,0.1515191,0.094071,-0.0574481
56,0.2875739,0.13281596,"('impractical', 'practical')",-0.61643726,-0.65681964,-0.1644317,-0.2620018,-0.0975701
57,-0.7627475,-0.9204582,"('unimaginative', 'imaginative')",-2.8419604,-2.928852,-1.802354,-1.9246552,-0.1223012
58,0.3013565,0.2384008,"('undiscriminating', 'discriminating')",0.22178227,0.14420655,0.2615694,0.1913037,-0.0702657
59,0.01643929,0.061082974,"('foolish', 'wise')",-0.20614865,-0.12276711,-0.0948547,-0.0308421,0.0640126
60,-0.014929197,-0.025563348,"('inefficient', 'efficient')",-0.008927675,0.10364371,-0.0119284,0.0390402,0.0509686
61,-0.59555054,-0.66764516,"('illogical', 'logical')",0.7153015,0.5022128,0.0598755,-0.0827162,-0.1425917
62,-0.17014733,-0.14249614,"('incompetent', 'brilliant')",0.46015653,0.62788767,0.1450046,0.2426958,0.0976912
63,-0.40417117,-0.46205378,"('unperceptive', 'insightful')",0.49782377,0.5660088,0.0468263,0.0519775,0.0051512
64,0.20096934,0.19917613,"('shy', 'confident')",-6.288711,-6.297658,-3.0438709,-3.0492408,-0.0053699
65,-0.32069945,-0.4293585,"('insecure', 'secure')",-0.18249018,-0.19473459,-0.2515948,-0.3120466,-0.0604518
66,-0.65115345,-0.65785605,"('inactive', 'active')",0.058655336,0.09658888,-0.2962491,-0.2806336,0.0156155
67,-0.069193125,-0.13242468,"('doubtful', 'determined')",-0.6314882,-0.7382504,-0.3503407,-0.4353375,-0.0849968
68,0.4159308,0.48623642,"('dependent', 'independent')",-0.4142375,-0.35745785,0.0008467,0.0643893,0.0635426
69,0.82286596,0.9097852,"('lazy', 'industrious')",-0.7903957,-0.6772719,0.0162351,0.1162567,0.1000216
70,-1.1002283,-1.1315321,"('lethargic', 'energetic')",-0.19072443,-0.14336415,-0.6454763,-0.6374481,0.0080282
71,0.09184651,0.115308,"('diffident', 'self-confident')",0.20968258,0.26776952,0.1507646,0.1915388,0.0407742
72,-0.40413442,-0.45610437,"('unambitious', 'ambitious')",-0.24300225,-0.26918292,-0.3235683,-0.3626437,-0.0390754
73,1.1827528,1.1818184,"('helpless', 'self-reliant')",-3.1910024,-3.106691,-1.0041248,-0.9624363,0.0416885
74,-0.34521383,-0.3917002,"('undedicated', 'dedicated')",-0.20359851,-0.36993647,-0.2744062,-0.3808183,-0.1064121
75,0.6041669,0.6011819,"('meek', 'impulsive')",-0.68910134,-0.5762892,-0.0424672,0.0124464,0.0549136
76,-0.120157324,-0.09207635,"('anxious', 'daring')",-0.385402,-0.3386942,-0.2527797,-0.2153853,0.0373944
77,-0.43830612,-0.38337916,"('unmotivated', 'motivated')",-1.115913,-0.9449728,-0.7771096,-0.664176,0.1129336
78,-0.023457604,0.013554245,"('nonresilient', 'resilient')",0.18678723,0.23870137,0.0816648,0.1261278,0.044463
79,-0.12433311,-0.17356929,"('wavering', 'unwavering')",-0.47336543,-0.42576915,-0.2988493,-0.2996692,-0.0008199
80,-0.10145442,-0.05489303,"('dominated', 'dominating')",-0.60521287,-0.5355543,-0.3533337,-0.2952237,0.05811
81,0.16233082,0.070368655,"('submissive', 'aggressive')",-0.5122388,-0.48423368,-0.174954,-0.2069325,-0.0319785
82,-0.62541276,-0.72721255,"('poor', 'rich')",6.353345,6.33801,2.863966,2.8053987,-0.0585673
83,0.12221891,0.09490825,"('powerless', 'powerful')",-1.0896447,-1.0980484,-0.4837129,-0.5015701,-0.0178572
84,-0.13146544,-0.13016851,"('inferior', 'superior')",0.64138037,0.6903291,0.2549575,0.2800803,0.0251228
85,0.55976075,0.53320235,"('insignificant', 'prestigious')",0.067550994,-0.0057716724,0.3136559,0.2637153,-0.0499406
86,-1.0295861,-1.2340492,"('uninfluential', 'influential')",0.047861688,-0.10971255,-0.4908622,-0.6718809,-0.1810187
87,0.032709666,-0.051600866,"('unsuccessful', 'successful')",1.1317899,1.1865462,0.5822498,0.5674727,-0.0147771
88,0.04749715,-0.11910285,"('low', 'eminent')",0.015876705,-0.12844554,0.0316869,-0.1237742,-0.1554611
