,quest_male,quest_female,tuple,diagnostics_male,diagnostics_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.029128324,-0.24931543,"('unsociable', 'sociable')",0.29897207,0.120127425,-0.58362997,-0.8014478,-0.1045954,-0.3102119,-0.2056165
1,-1.0369965,-1.096198,"('unfriendly', 'friendly')",-0.33820456,-0.45409495,2.1174755,2.001676,0.2474248,0.150461,-0.0969638
2,-0.039553504,0.014118567,"('unlikable', 'likable')",0.73381,0.71719223,0.9028627,0.9704564,0.5323731,0.5672557,0.0348826
3,0.7057735,0.78717893,"('repellent', 'pleasant')",-0.82385117,-0.7931103,-0.15425819,-0.11869173,-0.0907786,-0.041541,0.0492376
4,-0.99092793,-1.0204532,"('disliked', 'liked')",-0.2045517,-0.1357379,-5.8240166,-5.8089333,-2.339832,-2.321708,0.018124
5,-0.9553693,-0.8667168,"('distant', 'outgoing')",-0.4783636,-0.4060824,0.584455,0.6816398,-0.2830926,-0.1970532,0.0860394
6,-1.1062412,-0.99709153,"('distant', 'open')",-0.80287564,-0.7191541,0.8709944,0.94192785,-0.3460408,-0.2581059,0.0879349
7,0.8362118,0.76620805,"('insensitive', 'sensitive')",-0.5411727,-0.577229,0.0019858554,0.02109746,0.0990083,0.0700255,-0.0289828
8,-0.034749128,-0.038596995,"('unaffectionate', 'affectionate')",-0.3457068,-0.3582633,0.999605,0.98060614,0.206383,0.1945819,-0.0118011
9,0.82274336,0.8176062,"('unaffectionate', 'caring')",0.18426508,0.18098766,1.4204906,1.4728777,0.8091664,0.8238238,0.0146574
10,1.1484928,1.0011567,"('unsympathetic', 'sympathetic')",-0.90867203,-0.99171686,-0.93898773,-0.9895113,-0.2330557,-0.3266905,-0.0936348
11,0.39717814,0.3925095,"('unhelpful', 'helpful')",0.5833029,0.50846505,1.6418544,1.713074,0.8741118,0.8713495,-0.0027623
12,0.06495063,0.07563941,"('unsupportive', 'supportive')",0.39890245,0.52421135,-1.8898429,-1.8545321,-0.47533,-0.4182271,0.0571029
13,-0.001235269,-0.1358245,"('impolite', 'polite')",0.85664374,0.669087,-0.3789115,-0.48488468,0.1588323,0.0161259,-0.1427064
14,0.5838274,0.48664236,"('antisocial', 'social')",0.04882995,0.0005935207,-1.1384051,-1.222172,-0.1685826,-0.2449787,-0.0763961
15,-0.28332466,-0.34211427,"('boring', 'funny')",0.27904075,0.17443995,0.7193517,0.6847555,0.2383559,0.1723604,-0.0659955
16,-0.84739286,-0.8577318,"('unpopular', 'popular')",0.3260547,0.34736377,0.98252016,0.94981396,0.1537273,0.146482,-0.0072453
17,-0.4033065,-0.33099616,"('nasty', 'nice')",-0.40464872,-0.3560132,-0.42765644,-0.371994,-0.4118706,-0.3530011,0.0588695
18,-0.51813227,-0.5697131,"('disagreeable', 'welcoming')",-0.31166616,-0.27769893,-0.08789028,-0.12745707,-0.3058962,-0.3249564,-0.0190602
19,-0.9899748,-0.9429721,"('inhospitable', 'hospitable')",-0.6041201,-0.5808508,0.4488453,0.5518916,-0.3817499,-0.3239771,0.0577728
20,0.4479913,0.510595,"('rough', 'thoughtful')",0.07285811,0.016092602,0.6819617,0.6487859,0.400937,0.3918245,-0.0091125
21,0.53154856,0.4429334,"('immoral', 'moral')",0.7089129,0.5756652,-0.8935876,-0.9556161,0.1156246,0.0209941,-0.0946305
22,-0.24027482,-0.3012656,"('untrustworthy', 'trustworthy')",0.2838616,0.1469917,-0.9865919,-1.0489175,-0.314335,-0.4010638,-0.0867288
23,1.4164547,1.3250788,"('insincere', 'sincere')",0.4385696,0.31255877,5.4226494,5.3861113,2.4258912,2.3412496,-0.0846416
24,1.2153423,1.172142,"('dishonest', 'honest')",0.0047082603,-0.06589061,0.81046236,0.77990496,0.6768376,0.6287188,-0.0481188
25,-0.64895064,-0.6299771,"('egoistic', 'altruistic')",0.041940913,0.0291905,1.5918579,1.5127484,0.3282827,0.3039872,-0.0242955
26,-0.880159,-0.9653993,"('hardhearted', 'benevolent')",0.30899346,0.26823097,1.5785569,1.444118,0.3357971,0.2489832,-0.0868139
27,-0.076806635,-0.052072696,"('hardhearted', 'softhearted')",-0.16187006,-0.07155866,1.5285383,1.4466563,0.4299539,0.4410083,0.0110544
