,pioneer_male,pioneer_female,tuple,natural_male,natural_female,resources_male,resources_female,co_male,co_female,average_male,average_female,female-male
0,0.4740963,0.3922358,"('unsociable', 'sociable')",0.15255727,0.031937025,-0.06865014,-0.17190206,-0.31874132,-0.4152307,0.0598155,-0.04074,-0.1005555
1,-1.1134756,-1.1542518,"('unfriendly', 'friendly')",0.037333384,-0.016919099,0.74565613,0.6003442,1.4825743,1.433306,0.2880221,0.2156198,-0.0724023
2,0.3537922,0.4225812,"('unlikable', 'likable')",0.27532375,0.28970528,0.7524181,0.7511303,0.8613975,0.97527444,0.5607329,0.6096728,0.0489399
3,0.7714487,0.8738447,"('repellent', 'pleasant')",-0.4250344,-0.43338847,0.5824614,0.5885532,0.6868459,0.74260926,0.4039304,0.4429047,0.0389743
4,-0.5723296,-0.63060427,"('disliked', 'liked')",0.07425329,0.10208012,0.19025224,0.21578118,-6.8034816,-6.801637,-1.7778264,-1.7785951,-0.0007687
5,-1.7027156,-1.6830893,"('distant', 'outgoing')",-0.100278035,-0.00553485,0.06925094,0.11589782,-0.46994716,-0.4247768,-0.5509225,-0.4993758,0.0515467
6,-1.578783,-1.54368,"('distant', 'open')",-0.3058629,-0.2703529,-0.13305101,-0.122501455,-0.12505105,-0.06623698,-0.535687,-0.5006928,0.0349942
7,1.0889225,1.1453036,"('insensitive', 'sensitive')",1.4902478,1.468885,0.9462295,0.91338694,0.17704247,0.27245605,0.9256105,0.9500079,0.0243974
8,-0.571554,-0.61099184,"('unaffectionate', 'affectionate')",-0.014985699,-0.08471553,-0.40724665,-0.45958662,0.50659424,0.44901535,-0.121798,-0.1765696,-0.0547716
9,0.71280265,0.70628613,"('unaffectionate', 'caring')",0.7955998,0.7407478,0.8586978,0.7949048,1.0257832,1.0386807,0.8482208,0.8201548,-0.028066
10,1.3622047,1.4288647,"('unsympathetic', 'sympathetic')",-0.31164262,-0.40080076,-0.61653244,-0.6971851,-0.6249116,-0.52875435,-0.0477205,-0.0494689,-0.0017484
11,0.8871513,0.97796607,"('unhelpful', 'helpful')",1.2548418,1.2775127,0.7869212,0.7970333,1.7259476,1.7847925,1.1637155,1.2093261,0.0456106
12,1.7638074,1.8896168,"('unsupportive', 'supportive')",0.84944135,0.9276841,0.9347513,1.0111684,-2.1113672,-2.012177,0.3591582,0.4540731,0.0949149
13,0.7755234,0.76114297,"('impolite', 'polite')",0.3884475,0.38792706,0.15611444,0.13139078,-0.38954663,-0.44934914,0.2326347,0.2077779,-0.0248568
14,0.23379606,0.23054542,"('antisocial', 'social')",0.10984925,0.06301433,0.2486901,0.25284585,-0.39178848,-0.43878618,0.0501367,0.0269048,-0.0232319
15,-0.256443,-0.32766664,"('boring', 'funny')",1.1131516,1.058686,-0.15312125,-0.18730071,0.42662808,0.3915407,0.2825539,0.2338149,-0.048739
16,-1.0633523,-1.173596,"('unpopular', 'popular')",0.95816314,0.81065947,0.7591429,0.66685635,0.043151185,-0.032148488,0.1742762,0.0679428,-0.1063334
17,0.073297754,0.114874825,"('nasty', 'nice')",0.016643092,0.035806686,0.03829253,0.14352183,-0.11932029,-0.083604336,0.0022283,0.0526498,0.0504215
18,0.091764495,0.077721,"('disagreeable', 'welcoming')",-0.18340404,-0.16320199,-0.1601794,-0.115308926,-0.7383106,-0.7478005,-0.2475324,-0.2371476,0.0103848
19,-0.8681631,-0.829496,"('inhospitable', 'hospitable')",-1.2258896,-1.1197525,-1.4720829,-1.4135771,-0.48388413,-0.37696624,-1.0125049,-0.934948,0.0775569
20,0.27332854,0.312523,"('rough', 'thoughtful')",-0.44933704,-0.4048805,-0.5792431,-0.5359645,0.20403224,0.16582626,-0.1378049,-0.1156239,0.022181
21,0.7760526,0.82348466,"('immoral', 'moral')",1.3919054,1.3830173,0.75001085,0.7582777,-0.77964777,-0.67720443,0.5345802,0.5718938,0.0373136
22,0.05486188,0.124749444,"('untrustworthy', 'trustworthy')",-0.035903193,-0.0016738325,-0.28142703,-0.2563752,-0.456647,-0.41561437,-0.1797788,-0.1372285,0.0425503
23,0.97098255,1.0118668,"('insincere', 'sincere')",1.0799005,0.94806886,1.117594,0.98033273,5.8732085,5.777778,2.2604213,2.1795115,-0.0809098
24,0.16824827,0.20915675,"('dishonest', 'honest')",0.12915662,0.14402786,0.12698917,0.09104872,0.76397645,0.74896026,0.2970926,0.2982984,0.0012058
25,-0.66984504,-0.72054887,"('egoistic', 'altruistic')",0.11888677,0.06331003,0.92542434,0.90489984,1.3948869,1.3145633,0.4423382,0.3905561,-0.0517821
26,0.06632546,-0.013692588,"('hardhearted', 'benevolent')",0.7060268,0.6606027,1.0089762,0.93818754,1.3147341,1.296516,0.7740157,0.7204034,-0.0536123
27,0.71890676,0.679764,"('hardhearted', 'softhearted')",-0.8759663,-0.80767745,0.092822,0.1039345,1.172385,1.0926243,0.2770368,0.2671613,-0.0098755
28,0.8103579,0.7497563,"('disloyal', 'loyal')",0.96333295,0.78728503,0.19769168,0.042588934,0.6921224,0.5770301,0.6658763,0.5391651,-0.1267112
29,-0.6538979,-0.6630258,"('unfair', 'fair')",0.15077868,0.19549482,-0.0524175,0.002801448,-0.34278435,-0.41316527,-0.2245803,-0.2194737,0.0051066
30,1.2968028,1.3190974,"('intolerant', 'tolerant')",0.83639294,0.86746085,1.5879,1.5704105,0.49428126,0.53378004,1.0538442,1.0726871,0.0188429
31,-1.565251,-1.5073534,"('evil', 'good')",-1.9466045,-1.8216503,-1.0065289,-0.92401946,-0.86182195,-0.7983101,-1.3450516,-1.2628334,0.0822182
32,0.7866719,0.76982814,"('unkind', 'kind')",0.12960432,0.066948526,0.34168184,0.2597139,1.0834846,1.0212635,0.5853606,0.5294385,-0.0559221
33,0.39018822,0.33135468,"('wrong', 'right')",1.4044542,1.4351186,1.2416582,1.2862363,-0.48806566,-0.5795721,0.6370587,0.6182843,-0.0187744
34,-0.021954589,0.086561695,"('mean', 'honorable')",0.906435,1.009205,0.76024497,0.81172395,5.436454,5.5198655,1.7702948,1.8568391,0.0865443
35,-1.672037,-1.7567211,"('corrupt', 'incorrupt')",-1.0233381,-1.0389639,-1.1571237,-1.1460007,-0.44612244,-0.5657048,-1.0746553,-1.1268476,-0.0521923
36,-1.8661848,-1.9494524,"('hostile', 'amicable')",-1.9511821,-2.006842,-1.8527962,-1.92818,0.091877714,-0.052378863,-1.3945713,-1.4842132,-0.0896419
37,-0.11656479,-0.05865488,"('fake', 'genuine')",0.16879581,0.11361623,-0.33109862,-0.34432638,0.18833183,0.19761135,-0.0226339,-0.0229384,-0.0003045
38,0.48851603,0.55380183,"('untruthful', 'truthful')",0.8805263,0.8952051,1.120753,1.1052268,-0.06294967,0.015575411,0.6067114,0.6424522,0.0357408
39,1.2215829,1.3072636,"('exploitative', 'cooperative')",0.38225135,0.48518276,-0.4085576,-0.30714583,0.72829086,0.80391186,0.4808919,0.5723031,0.0914112
40,0.5189529,0.5246659,"('stingy', 'generous')",0.5422468,0.52515996,0.5131155,0.54404205,-2.327016,-2.4021964,-0.1881752,-0.2020821,-0.0139069
41,0.4099032,0.44737184,"('unforgiving', 'forgiving')",-0.3986562,-0.41454363,0.112958945,0.098806344,0.30898425,0.29401794,0.1082975,0.1064131,-0.0018844
42,0.6099499,0.7148126,"('unreliable', 'reliable')",1.8330296,1.839214,1.318263,1.3769284,-2.871376,-2.769991,0.2224666,0.290241,0.0677744
43,1.022026,1.1440815,"('irresponsible', 'responsible')",0.5861886,0.64110833,0.15564111,0.15537879,0.19193971,0.30363774,0.4889489,0.5610516,0.0721027
44,-1.0910605,-1.0194519,"('prejudiced', 'unprejudiced')",-0.4555021,-0.37094444,-0.6824351,-0.59433126,-0.8728566,-0.8651976,-0.7754636,-0.7124813,0.0629823
45,0.45976347,0.556785,"('incompetent', 'competent')",0.17094065,0.10606517,-0.20534247,-0.28341186,-0.6420599,-0.6027454,-0.0541746,-0.0558268,-0.0016522
46,0.7134741,0.8117402,"('uncompetitive', 'competitive')",0.42645827,0.3655677,0.60702825,0.5500244,-1.3428072,-1.3153642,0.1010384,0.102992,0.0019536
47,-0.5994066,-0.54020745,"('stupid', 'smart')",0.6416148,0.6887071,0.7151029,0.7782677,5.5912595,5.640663,1.5871427,1.6418576,0.0547149
48,1.3179603,1.2895658,"('unintelligent', 'intelligent')",0.8789594,0.8383365,0.08354661,0.050331615,-0.3862203,-0.40147486,0.4735615,0.4441898,-0.0293717
49,-0.6832823,-0.6230713,"('unable', 'able')",-0.07221466,-0.00870461,-0.16870275,-0.11247609,-0.4536047,-0.35874873,-0.3444511,-0.2757502,0.0687009
50,-0.31677264,-0.35397902,"('clumsy', 'skillful')",1.0315387,0.95546573,0.5870557,0.5551784,-0.3631564,-0.39015365,0.2346663,0.1916279,-0.0430384
51,0.6701851,0.63429993,"('uneducated', 'educated')",-0.95965177,-1.0118697,-1.2180234,-1.2538427,-0.004506734,-0.097198,-0.3779992,-0.4321526,-0.0541534
52,-1.0356396,-1.1931381,"('irrational', 'rational')",-0.30778828,-0.36341786,-0.1678271,-0.2720439,0.23158179,0.14113389,-0.3199183,-0.4218665,-0.1019482
53,0.2674547,0.27742028,"('uncreative', 'creative')",0.93675077,0.8781379,1.0192343,0.9001324,0.46058777,0.44109145,0.6710069,0.6241955,-0.0468114
54,-0.39350876,-0.396218,"('incapable', 'capable')",-0.1568041,-0.22264966,0.278388,0.24686465,0.49419445,0.5538177,0.0555674,0.0454537,-0.0101137
55,0.706405,0.79403216,"('incompetent', 'clever')",0.11274669,0.053995404,-0.6480843,-0.68558836,-0.12368435,-0.08142021,0.0118458,0.0202548,0.008409
56,1.6479915,1.7218093,"('impractical', 'practical')",1.6644818,1.6782771,0.9177214,0.94986594,-0.4809222,-0.42479414,0.9373181,0.9812895,0.0439714
57,0.34960556,0.41039094,"('unimaginative', 'imaginative')",0.4513752,0.42502743,-0.36991435,-0.430765,-3.4958665,-3.3910694,-0.7662001,-0.746604,0.0195961
58,-0.928978,-0.9054954,"('undiscriminating', 'discriminating')",-0.3131775,-0.27199072,0.4934867,0.46420667,-0.24291721,-0.20356488,-0.2478965,-0.2292111,0.0186854
59,-0.33257335,-0.3920039,"('foolish', 'wise')",1.2223955,1.2113229,1.4978646,1.5236596,0.28779194,0.30116862,0.6688697,0.6610368,-0.0078329
60,1.2623677,1.3268805,"('inefficient', 'efficient')",0.66772896,0.6614836,0.56729627,0.55216974,-0.30060422,-0.16707559,0.5491972,0.5933645,0.0441673
61,-0.35249922,-0.4426006,"('illogical', 'logical')",0.2898398,0.2417521,0.016126547,-0.13278337,-0.08262098,-0.22467227,-0.0322885,-0.139576,-0.1072875
62,1.3533853,1.4920484,"('incompetent', 'brilliant')",0.48985976,0.54175156,0.21051094,0.261825,-0.43555093,-0.27441844,0.4045513,0.5053017,0.1007504
63,0.8133225,0.8833615,"('unperceptive', 'insightful')",1.1339486,1.1269795,1.4704323,1.4206765,-0.17680523,-0.035459176,0.8102245,0.8488895,0.038665
64,-0.356616,-0.35328165,"('shy', 'confident')",0.3375699,0.37705073,0.8350437,0.8320523,-5.908104,-5.7999067,-1.2730266,-1.2360213,0.0370053
65,0.30230182,0.26181713,"('insecure', 'secure')",0.17255682,0.12110771,-0.054732718,-0.12950662,0.1343331,0.1376164,0.1386148,0.0977587,-0.0408561
66,-0.23879187,-0.22126368,"('inactive', 'active')",-0.17614686,-0.18370585,-0.5277009,-0.4847832,0.53200674,0.4968142,-0.1026582,-0.0982346,0.0044236
67,0.61294746,0.58286047,"('doubtful', 'determined')",0.81379724,0.78593576,0.4095895,0.44069213,-0.18232745,-0.16501758,0.4135017,0.4111177,-0.002384
68,-0.3041305,-0.3554996,"('dependent', 'independent')",-1.0959975,-1.0737904,-1.05721,-1.0559359,-1.5204198,-1.4934254,-0.9944394,-0.9946628,-0.0002234
69,-0.142667,-0.113464884,"('lazy', 'industrious')",0.3840453,0.43278307,0.7190787,0.78988314,-0.84503645,-0.79648584,0.0288551,0.0781789,0.0493238
70,1.0185571,1.1372223,"('lethargic', 'energetic')",0.3278764,0.35057363,-0.31910592,-0.27777863,0.107805476,0.1532867,0.2837833,0.340826,0.0570427
71,0.2574497,0.2847675,"('diffident', 'self-confident')",1.5223767,1.5078723,1.4954228,1.4919311,0.53229004,0.50865406,0.9518848,0.9483063,-0.0035785
72,1.0542891,1.087693,"('unambitious', 'ambitious')",-0.22122078,-0.23179437,0.48676154,0.46820292,-0.7385063,-0.6400964,0.1453309,0.1710013,0.0256704
73,0.68190515,0.6208515,"('helpless', 'self-reliant')",-0.32554302,-0.31475446,0.3219622,0.28231794,-3.3734205,-3.330083,-0.673774,-0.6854169,-0.0116429
74,0.9386584,1.0224851,"('undedicated', 'dedicated')",-0.615508,-0.56223613,-0.10283978,-0.097845525,-0.3254895,-0.25740486,-0.0262947,0.0262497,0.0525444
75,-0.6819639,-0.635252,"('meek', 'impulsive')",-1.1772777,-1.1181245,-0.78399295,-0.70208573,-0.39207444,-0.3011933,-0.7588272,-0.6891639,0.0696633
76,1.0390725,1.1442584,"('anxious', 'daring')",0.578095,0.5673034,0.24115667,0.2673562,-0.25721377,-0.2499162,0.4002776,0.4322504,0.0319728
77,0.18945958,0.18942763,"('unmotivated', 'motivated')",-0.5273334,-0.5804982,0.28837857,0.20737477,-1.4104029,-1.2907633,-0.3649745,-0.3686148,-0.0036403
78,-0.15251848,-0.11855188,"('nonresilient', 'resilient')",1.3792721,1.3398163,0.6465372,0.6101648,-0.54789484,-0.4585659,0.331349,0.3432158,0.0118668
79,-0.12069957,-0.15501757,"('wavering', 'unwavering')",0.28799707,0.28562656,-0.22300118,-0.21482804,-0.56064993,-0.4981031,-0.1540884,-0.1455805,0.0085079
80,1.4035077,1.4759307,"('dominated', 'dominating')",0.05873902,0.028303966,0.41507775,0.43041617,-0.49504647,-0.49299532,0.3455695,0.3604139,0.0148444
81,0.17062353,0.17435393,"('submissive', 'aggressive')",0.43115994,0.33551303,-0.011268541,-0.0565107,-0.8840184,-0.83521307,-0.0733759,-0.0954642,-0.0220883
82,-0.36288488,-0.3420366,"('poor', 'rich')",-0.17624325,-0.25909984,-0.2813131,-0.32150516,5.8566384,5.823871,1.2590493,1.2253073,-0.033742
83,0.009027172,0.04623665,"('powerless', 'powerful')",0.6734087,0.6768469,0.31354827,0.36696655,-1.4670427,-1.4732168,-0.1177646,-0.0957917,0.0219729
84,0.47229615,0.40136865,"('inferior', 'superior')",0.70946956,0.65740305,0.40417364,0.35746953,0.24048255,0.1426639,0.4566055,0.3897263,-0.0668792
85,-0.7721174,-0.86353177,"('insignificant', 'prestigious')",0.53729624,0.51855016,0.9245738,0.9092882,-0.20070513,-0.2553152,0.1222619,0.0772479,-0.045014
86,0.99045366,0.9418358,"('uninfluential', 'influential')",-0.26196587,-0.32180417,-0.64951724,-0.69919103,-0.6176115,-0.69793135,-0.1346602,-0.1942727,-0.0596125
87,0.11926001,0.104050696,"('unsuccessful', 'successful')",0.8416265,0.675936,0.56718516,0.4964135,-0.05711316,-0.008396782,0.3677396,0.3170009,-0.0507387
88,0.34932092,0.29459572,"('low', 'eminent')",0.18352316,0.12547469,-0.023127932,-0.08300087,-0.37735552,-0.3644195,0.0330902,-0.0068375,-0.0399277
