,hp_male,hp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.104777135,0.030687556,"('unsociable', 'sociable')",-0.14176539,-0.27012146,-0.0184941,-0.1197169,-0.1012228
1,0.9676717,0.88080996,"('unfriendly', 'friendly')",1.3968437,1.2673856,1.1822577,1.0740978,-0.1081599
2,0.7247158,0.87239283,"('unlikable', 'likable')",0.29926252,0.36322176,0.5119892,0.6178073,0.1058181
3,0.21197607,0.36001843,"('repellent', 'pleasant')",0.57713765,0.6387275,0.3945569,0.499373,0.1048161
4,-0.92911744,-0.9340826,"('disliked', 'liked')",-6.2274127,-6.3887024,-3.5782652,-3.6613925,-0.0831273
5,-0.039059598,-0.03536365,"('distant', 'outgoing')",-0.596605,-0.602316,-0.3178323,-0.3188398,-0.0010075
6,-0.036125045,-0.010544628,"('distant', 'open')",-0.10649115,-0.11351867,-0.0713081,-0.0620316,0.0092765
7,-0.16980132,-0.15216199,"('insensitive', 'sensitive')",0.571295,0.57782686,0.2007468,0.2128324,0.0120856
8,-0.15216504,-0.21153009,"('unaffectionate', 'affectionate')",0.45059913,0.3528979,0.149217,0.0706839,-0.0785331
9,0.8565625,0.83500654,"('unaffectionate', 'caring')",0.7472519,0.69182724,0.8019072,0.7634169,-0.0384903
10,0.10493173,0.090234146,"('unsympathetic', 'sympathetic')",-0.3608411,-0.3957367,-0.1279547,-0.1527513,-0.0247966
11,0.7237227,0.74167794,"('unhelpful', 'helpful')",1.610741,1.658275,1.1672318,1.1999764,0.0327446
12,0.7096091,0.8114762,"('unsupportive', 'supportive')",-1.7134045,-1.75218,-0.5018977,-0.4703519,0.0315458
13,-0.78250736,-0.8224123,"('impolite', 'polite')",-0.60067534,-0.6109541,-0.6915914,-0.7166832,-0.0250918
14,-0.09385115,-0.09851445,"('antisocial', 'social')",-0.5846386,-0.6489443,-0.3392449,-0.3737294,-0.0344845
15,-0.05100128,-0.1027326,"('boring', 'funny')",0.010572903,-0.00723302,-0.0202142,-0.0549828,-0.0347686
16,-0.832475,-0.8476351,"('unpopular', 'popular')",0.79152405,0.74695814,-0.0204755,-0.0503385,-0.029863
17,-0.2622831,-0.22814581,"('nasty', 'nice')",-0.88592535,-0.8063281,-0.5741042,-0.5172369,0.0568673
18,-1.1030961,-1.0730381,"('disagreeable', 'welcoming')",-0.50804347,-0.57636344,-0.8055698,-0.8247008,-0.019131
19,-0.019781105,0.061994016,"('inhospitable', 'hospitable')",-0.2167633,-0.117429614,-0.1182722,-0.0277178,0.0905544
20,0.61236894,0.5979246,"('rough', 'thoughtful')",1.3944626,1.3460183,1.0034158,0.9719715,-0.0314443
21,0.60175455,0.60442525,"('immoral', 'moral')",-0.27311355,-0.26646635,0.1643205,0.1689795,0.004659
22,0.51698005,0.51017314,"('untrustworthy', 'trustworthy')",-0.8973999,-0.95201486,-0.1902099,-0.2209209,-0.030711
23,1.2917266,1.2639855,"('insincere', 'sincere')",5.577033,5.577802,3.4343798,3.4208939,-0.0134859
