,keysight_male,keysight_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9519314,0.96758837,"('unsociable', 'sociable')",-0.15316956,-0.33432874,-0.5958176,-0.73267287,0.0676481,-0.0331377,-0.1007858
1,-1.1647325,-1.3030545,"('unfriendly', 'friendly')",0.0105779655,-0.12451023,1.8393093,1.7308406,0.2283849,0.101092,-0.1272929
2,0.4396639,0.42445555,"('unlikable', 'likable')",0.41179496,0.48750928,0.7920032,0.90533173,0.5478207,0.6057655,0.0579448
3,0.21105161,0.3758393,"('repellent', 'pleasant')",0.2357096,0.2954442,-0.12035237,-0.061975755,0.1088029,0.2031026,0.0942997
4,-1.5234547,-1.5940785,"('disliked', 'liked')",-0.7380357,-0.7949578,-5.8633404,-6.033743,-2.7082767,-2.807593,-0.0993163
5,-1.7093303,-1.7796556,"('distant', 'outgoing')",-0.5537104,-0.46772978,0.17616071,0.20632415,-0.6956267,-0.6803537,0.015273
6,-2.0065684,-2.0786095,"('distant', 'open')",-1.0773063,-0.98312086,0.78176945,0.8022014,-0.7673684,-0.7531764,0.014192
7,1.5025222,1.6408219,"('insensitive', 'sensitive')",0.53865564,0.596315,0.22173351,0.30326208,0.7543038,0.8467996,0.0924958
8,-1.469058,-1.5749364,"('unaffectionate', 'affectionate')",-0.3374747,-0.33647597,0.8592635,0.80305445,-0.3157564,-0.3694526,-0.0536962
9,-0.6457489,-0.6872242,"('unaffectionate', 'caring')",-0.06755738,-0.09233907,1.1518058,1.1547854,0.1461665,0.125074,-0.0210925
10,1.6629225,1.8429229,"('unsympathetic', 'sympathetic')",-0.47885486,-0.514537,-0.8672034,-0.8988373,0.1056214,0.1431829,0.0375615
11,1.4763108,1.5840731,"('unhelpful', 'helpful')",1.1277101,1.2028112,1.3224213,1.3999127,1.3088141,1.395599,0.0867849
12,0.57985836,0.7055444,"('unsupportive', 'supportive')",0.5343039,0.7206939,-1.8119402,-1.772841,-0.2325927,-0.1155342,0.1170585
13,1.3851376,1.4624362,"('impolite', 'polite')",0.01801895,0.04482928,-0.58913517,-0.6285932,0.2713404,0.2928907,0.0215503
14,1.2368233,1.3115551,"('antisocial', 'social')",0.8672778,0.82969046,-0.8693751,-0.90299827,0.4115754,0.4127491,0.0011737
15,0.3406112,0.27451968,"('boring', 'funny')",-0.04333529,-0.06355775,0.6114018,0.5682493,0.3028926,0.2597371,-0.0431555
16,-1.6660374,-1.707417,"('unpopular', 'popular')",-0.33128044,-0.3583446,0.708711,0.71782684,-0.4295356,-0.4493116,-0.019776
17,-0.9627671,-0.9357659,"('nasty', 'nice')",-0.97027236,-0.8901037,-0.6396039,-0.58594865,-0.8575478,-0.8039394,0.0536084
18,0.15279871,0.15258236,"('disagreeable', 'welcoming')",0.28341103,0.3809558,-0.022160742,-0.03738188,0.1380163,0.1653854,0.0273691
19,-1.5613317,-1.586186,"('inhospitable', 'hospitable')",-0.85234237,-0.8421461,-0.09037371,0.06263975,-0.8346826,-0.7885641,0.0461185
20,0.50786394,0.4941706,"('rough', 'thoughtful')",1.0037941,1.0317454,1.014181,0.96043956,0.8419463,0.8287853,-0.013161
21,2.050064,2.1564415,"('immoral', 'moral')",0.6247792,0.538006,-0.9186368,-0.9368387,0.5854022,0.5858696,0.0004674
22,1.3205205,1.3748751,"('untrustworthy', 'trustworthy')",0.18150988,0.112482935,-0.96290773,-1.0458797,0.1797075,0.1471594,-0.0325481
23,1.0120833,1.0613781,"('insincere', 'sincere')",-0.2271101,-0.23951095,4.695516,4.6691313,1.8268298,1.8303328,0.003503
24,1.0499552,1.1211429,"('dishonest', 'honest')",-1.7049035,-1.6880028,0.30780628,0.23051654,-0.115714,-0.1121145,0.0035995
25,-1.2414311,-1.335711,"('egoistic', 'altruistic')",0.3292476,0.31608424,1.6784341,1.6284952,0.2554169,0.2029562,-0.0524607
26,-0.4309746,-0.57094496,"('hardhearted', 'benevolent')",0.31613156,0.36628923,1.8911812,1.8243719,0.5921127,0.5399054,-0.0522073
27,-0.16469869,-0.07780306,"('hardhearted', 'softhearted')",0.23703544,0.31113583,1.3755451,1.3222175,0.4826273,0.5185167,0.0358894
28,0.53057414,0.4534586,"('disloyal', 'loyal')",-0.060930308,-0.19600767,0.8906473,0.73479056,0.4534304,0.3307472,-0.1226832
29,-0.10050817,-0.19283426,"('unfair', 'fair')",-0.83671945,-0.86823726,-0.42378727,-0.54966223,-0.4536716,-0.5369112,-0.0832396
30,1.6170683,1.65013,"('intolerant', 'tolerant')",1.6126041,1.5642974,0.84349144,0.8096012,1.3577213,1.3413429,-0.0163784
31,-2.5720277,-2.5971134,"('evil', 'good')",-0.6612755,-0.6330439,-0.5564737,-0.6278575,-1.2632589,-1.2860049,-0.022746
32,0.3828196,0.43906206,"('unkind', 'kind')",-0.18814914,-0.17204908,0.6031333,0.51538455,0.2659346,0.2607992,-0.0051354
33,-0.12635264,-0.3009658,"('wrong', 'right')",0.17657775,0.15540703,-0.13441211,-0.2275962,-0.0280623,-0.124385,-0.0963227
34,0.5947443,0.7119819,"('mean', 'honorable')",0.16713679,0.29616326,5.7870054,6.0150514,2.1829621,2.3410654,0.1581033
35,-2.1737244,-2.3918233,"('corrupt', 'incorrupt')",-0.45619938,-0.5223724,0.40351814,0.2724695,-0.7421352,-0.8805754,-0.1384402
36,-2.4525409,-2.688288,"('hostile', 'amicable')",-0.8523768,-0.9973421,0.91533643,0.73759514,-0.7965271,-0.9826783,-0.1861512
37,0.68508106,0.76669806,"('fake', 'genuine')",-0.22142734,-0.20428014,0.24411303,0.26398987,0.2359223,0.2754693,0.039547
38,-0.56899136,-0.55433166,"('untruthful', 'truthful')",-0.5975754,-0.5168661,-0.2958139,-0.29365999,-0.4874603,-0.4549526,0.0325077
39,1.7969807,1.7947575,"('exploitative', 'cooperative')",0.5833089,0.6798112,0.047774784,0.026109245,0.8093548,0.8335593,0.0242045
40,-0.6855654,-0.70406586,"('stingy', 'generous')",-0.10572547,-0.08090769,-1.3447934,-1.4455941,-0.7120281,-0.7435226,-0.0314945
41,-0.2216227,-0.26049554,"('unforgiving', 'forgiving')",-0.50046694,-0.45063373,0.3799163,0.23097369,-0.1140578,-0.1600519,-0.0459941
42,0.88885987,1.0737767,"('unreliable', 'reliable')",-0.8719282,-0.62969023,-2.9810247,-2.9074366,-0.9880311,-0.8211167,0.1669144
43,0.8617781,1.0178521,"('irresponsible', 'responsible')",-0.6250658,-0.43790522,-0.088859364,-0.050992053,0.0492843,0.1763183,0.127034
44,-0.7345651,-0.78748024,"('prejudiced', 'unprejudiced')",-0.5979699,-0.50069815,-1.1498728,-1.1042722,-0.8274693,-0.7974836,0.0299857
45,0.9941698,1.0981761,"('incompetent', 'competent')",-0.3431678,-0.4410656,-0.55745476,-0.6459013,0.0311824,0.0037364,-0.027446
