,mcdonalds_male,mcdonalds_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.36104733,0.38134444,"('unsociable', 'sociable')",-0.47361234,-0.56419045,-0.0562825,-0.091423,-0.0351405
1,0.6679006,0.58550555,"('unfriendly', 'friendly')",1.4274775,1.3234063,1.0476891,0.954456,-0.0932331
2,0.833979,0.907365,"('unlikable', 'likable')",0.128284,0.2833692,0.4811315,0.5953671,0.1142356
3,-0.76162994,-0.6666333,"('repellent', 'pleasant')",0.90102166,0.91930073,0.0696959,0.1263337,0.0566378
4,0.55896115,0.5285215,"('disliked', 'liked')",-7.681182,-7.8572645,-3.5611105,-3.6643715,-0.103261
5,1.1255887,0.9863267,"('distant', 'outgoing')",-0.20827821,-0.22417262,0.4586552,0.3810771,-0.0775781
6,0.8778754,0.80117285,"('distant', 'open')",-0.04398331,-0.03147606,0.4169461,0.3848484,-0.0320977
7,-0.71504766,-0.56574863,"('insensitive', 'sensitive')",0.49357826,0.47096154,-0.1107347,-0.0473935,0.0633412
8,0.22186206,0.18526906,"('unaffectionate', 'affectionate')",0.7427832,0.742339,0.4823226,0.463804,-0.0185186
9,0.5133462,0.45100954,"('unaffectionate', 'caring')",1.3055418,1.3184777,0.909444,0.8847436,-0.0247004
10,-1.1360642,-1.0411626,"('unsympathetic', 'sympathetic')",-0.5067645,-0.54954284,-0.8214144,-0.7953527,0.0260617
11,-1.3193837,-1.0973047,"('unhelpful', 'helpful')",1.562358,1.7035122,0.1214871,0.3031037,0.1816166
12,-0.16606076,-0.09018554,"('unsupportive', 'supportive')",-2.3972247,-2.4047275,-1.2816427,-1.2474566,0.0341861
13,0.16646951,0.26792452,"('impolite', 'polite')",-1.0710361,-0.96562946,-0.4522833,-0.3488525,0.1034308
14,-0.54837835,-0.53962296,"('antisocial', 'social')",-0.40040466,-0.4673697,-0.4743915,-0.5034963,-0.0291048
15,1.41367,1.2998376,"('boring', 'funny')",0.09506175,0.10284406,0.7543659,0.7013408,-0.0530251
16,-0.37792733,-0.17063141,"('unpopular', 'popular')",-0.0053177103,0.049900033,-0.1916225,-0.0603657,0.1312568
17,-0.23915082,-0.09732938,"('nasty', 'nice')",-0.45278832,-0.42464435,-0.3459696,-0.2609869,0.0849827
18,-0.8297928,-0.7906516,"('disagreeable', 'welcoming')",-0.952611,-0.8270278,-0.8912019,-0.8088397,0.0823622
19,0.8144653,0.7683676,"('inhospitable', 'hospitable')",-0.4610447,-0.4374869,0.1767103,0.1654404,-0.0112699
20,0.27522382,0.28652507,"('rough', 'thoughtful')",0.7803473,0.7817813,0.5277855,0.5341532,0.0063677
21,0.14550011,0.39231107,"('immoral', 'moral')",-1.1948339,-0.97280025,-0.5246669,-0.2902446,0.2344223
22,-0.3812495,-0.5086349,"('untrustworthy', 'trustworthy')",-1.2464584,-1.3146352,-0.813854,-0.911635,-0.097781
23,-0.032658204,0.091480084,"('insincere', 'sincere')",6.3685613,6.461871,3.1679516,3.2766757,0.1087241
24,-0.15552284,-0.12095285,"('dishonest', 'honest')",0.64462906,0.6776325,0.2445531,0.2783398,0.0337867
25,1.2598476,1.2967875,"('egoistic', 'altruistic')",1.239707,1.2862551,1.2497773,1.2915213,0.041744
26,0.65444654,0.42929927,"('hardhearted', 'benevolent')",1.6391642,1.4607849,1.1468054,0.9450421,-0.2017633
27,-0.2860344,-0.28614494,"('hardhearted', 'softhearted')",1.4224807,1.393041,0.5682231,0.553448,-0.0147751
28,0.2894954,0.13321224,"('disloyal', 'loyal')",1.4278389,1.2152526,0.8586671,0.6742324,-0.1844347
29,-0.4245755,-0.53126615,"('unfair', 'fair')",-0.32925856,-0.49117696,-0.376917,-0.5112215,-0.1343045
30,-0.7976274,-0.6476895,"('intolerant', 'tolerant')",0.41234007,0.5174734,-0.1926437,-0.0651081,0.1275356
31,-0.25675622,-0.41346827,"('evil', 'good')",-0.8092743,-0.8785741,-0.5330153,-0.6460212,-0.1130059
32,-0.4624313,-0.39541787,"('unkind', 'kind')",0.58580184,0.5034466,0.0616853,0.0540144,-0.0076709
33,1.1474689,1.0707211,"('wrong', 'right')",-0.42106622,-0.48192275,0.3632013,0.2943992,-0.0688021
34,-0.048119597,0.276168,"('mean', 'honorable')",5.507495,5.836614,2.7296877,3.056391,0.3267033
35,0.36117423,0.15918235,"('corrupt', 'incorrupt')",-0.2573753,-0.38883862,0.0518995,-0.1148281,-0.1667276
36,0.046500564,-0.14201376,"('hostile', 'amicable')",-0.4326995,-0.5637703,-0.1930995,-0.352892,-0.1597925
37,0.24230674,0.13508202,"('fake', 'genuine')",0.34526488,0.37465206,0.2937858,0.254867,-0.0389188
38,0.21928138,0.3434922,"('untruthful', 'truthful')",-0.1859585,-0.03097549,0.0166614,0.1562584,0.139597
39,0.58914495,0.67270535,"('exploitative', 'cooperative')",0.2915311,0.37061802,0.440338,0.5216617,0.0813237
40,-0.36178148,-0.4620398,"('stingy', 'generous')",-2.044827,-2.190522,-1.2033043,-1.3262808,-0.1229765
41,0.34765399,0.44286224,"('unforgiving', 'forgiving')",-0.368798,-0.430972,-0.010572,0.0059451,0.0165171
42,-0.22778478,-0.15532652,"('unreliable', 'reliable')",-3.6415002,-3.6865506,-1.9346426,-1.9209386,0.013704
43,-0.21576375,-0.07221612,"('irresponsible', 'responsible')",0.3342272,0.35130095,0.0592317,0.1395424,0.0803107
44,-0.95532614,-0.8804238,"('prejudiced', 'unprejudiced')",-1.369335,-1.3309774,-1.1623306,-1.1057006,0.05663
45,-0.33213198,-0.39827797,"('incompetent', 'competent')",-0.23618913,-0.33773556,-0.2841606,-0.3680068,-0.0838462
46,-0.78837585,-0.5986486,"('uncompetitive', 'competitive')",-1.5236228,-1.6090932,-1.1559993,-1.1038709,0.0521284
47,-0.6054013,-0.42807692,"('stupid', 'smart')",5.067454,5.290572,2.2310262,2.4312477,0.2002215
48,-0.08191226,0.14232332,"('unintelligent', 'intelligent')",0.3267721,0.40081108,0.1224299,0.2715672,0.1491373
49,-0.52335805,-0.2839107,"('unable', 'able')",-0.77669543,-0.62104595,-0.6500267,-0.4524783,0.1975484
50,-0.81853324,-0.8565264,"('clumsy', 'skillful')",-0.3276088,-0.3237926,-0.573071,-0.5901595,-0.0170885
51,-1.2252402,-1.2148638,"('uneducated', 'educated')",0.029226538,0.02169991,-0.5980068,-0.5965819,0.0014249
52,0.083659165,-0.012402274,"('irrational', 'rational')",-0.008918492,0.03165832,0.0373703,0.009628,-0.0277423
53,-0.48634702,-0.48091206,"('uncreative', 'creative')",0.109716,0.02440335,-0.1883155,-0.2282543,-0.0399388
54,0.7181442,0.6872384,"('incapable', 'capable')",0.79106104,0.78197724,0.7546026,0.7346078,-0.0199948
55,-0.6443183,-0.47967684,"('incompetent', 'clever')",-0.27068305,-0.13028826,-0.4575007,-0.3049825,0.1525182
