,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8956696,0.84173626,"('unsociable', 'sociable')",0.007916287,-0.14688183,0.05979675,-0.0064375363,0.3211275,0.2294723,-0.0916552
1,0.97520894,0.9206312,"('unfriendly', 'friendly')",0.053856857,-0.07574555,1.848645,1.7228788,0.9592369,0.8559214,-0.1033155
2,0.56944907,0.76823914,"('unlikable', 'likable')",1.7250663,1.8303558,0.6231053,0.72821677,0.9725402,1.1089373,0.1363971
3,-0.9024329,-0.69279045,"('repellent', 'pleasant')",0.16048557,0.24406528,0.26587918,0.33279628,-0.1586894,-0.038643,0.1200464
4,-1.3630191,-1.4330823,"('disliked', 'liked')",0.5919491,0.43707085,-6.522297,-6.480927,-2.4311223,-2.4923127,-0.0611904
5,-0.24031219,-0.26929086,"('distant', 'outgoing')",-0.5230699,-0.53370064,-0.06414386,-0.12302034,-0.275842,-0.3086706,-0.0328286
6,-0.72154427,-0.7728313,"('distant', 'open')",-0.81638205,-0.83227843,0.618032,0.4999544,-0.3066314,-0.3683851,-0.0617537
7,0.71289814,0.77257144,"('insensitive', 'sensitive')",0.3567901,0.4278882,1.0091549,1.0697525,0.6929477,0.7567374,0.0637897
8,1.0038283,0.9866508,"('unaffectionate', 'affectionate')",-0.09266803,-0.083036244,0.90074015,0.7861909,0.6039668,0.5632685,-0.0406983
9,1.8141282,1.8343956,"('unaffectionate', 'caring')",0.3000512,0.27284586,1.3601289,1.3205462,1.1581028,1.1425959,-0.0155069
10,0.6303351,0.77625996,"('unsympathetic', 'sympathetic')",-0.4060306,-0.3614231,0.1350114,0.20391355,0.119772,0.2062501,0.0864781
11,0.66454434,0.7599697,"('unhelpful', 'helpful')",0.09187283,0.16151646,2.0303962,2.1412003,0.9289378,1.0208955,0.0919577
12,0.9595731,1.1147583,"('unsupportive', 'supportive')",0.40850002,0.5740175,-1.6931024,-1.6339159,-0.1083431,0.0182866,0.1266297
13,0.86049074,0.90936023,"('impolite', 'polite')",0.07857003,0.15290773,0.09048086,0.100819536,0.3431805,0.3876959,0.0445154
14,1.6151373,1.5775694,"('antisocial', 'social')",1.6721302,1.6656187,-0.1236917,-0.11885227,1.0545253,1.0414452,-0.0130801
15,0.93442476,0.7647544,"('boring', 'funny')",-0.6248425,-0.6462861,0.69285035,0.5853015,0.3341442,0.23459,-0.0995542
16,-0.6219844,-0.5128561,"('unpopular', 'popular')",-0.79465765,-0.633659,0.34725696,0.45298585,-0.3564617,-0.2311764,0.1252853
17,0.37106776,0.5328231,"('nasty', 'nice')",-0.82899785,-0.78126657,-0.16840178,-0.15128228,-0.2087773,-0.1332419,0.0755354
18,0.71846807,0.7611509,"('disagreeable', 'welcoming')",0.026439548,0.15527031,-0.29239923,-0.32549137,0.1508361,0.1969766,0.0461405
19,-1.0562568,-1.0042607,"('inhospitable', 'hospitable')",-0.6477013,-0.58444434,0.015383003,0.022317901,-0.5628583,-0.5221291,0.0407292
20,-0.4620955,-0.34587136,"('rough', 'thoughtful')",-0.4102601,-0.31821576,0.8632641,0.8937812,-0.0030305,0.0765647,0.0795952
21,0.08572017,0.14396226,"('immoral', 'moral')",-0.09583869,-0.02574597,-0.61276263,-0.5161259,-0.2076271,-0.1326365,0.0749906
22,-0.13617195,-0.11983315,"('untrustworthy', 'trustworthy')",0.6209118,0.60666716,-0.5522426,-0.5589961,-0.0225009,-0.024054,-0.0015531
23,0.7413455,0.87665987,"('insincere', 'sincere')",-0.40211087,-0.36834875,6.067086,6.003288,2.1354403,2.170533,0.0350927
24,0.72681373,0.68996847,"('dishonest', 'honest')",-0.4300647,-0.38945946,1.0090057,0.9731651,0.4352516,0.424558,-0.0106936
25,-0.4019363,-0.43225834,"('egoistic', 'altruistic')",0.6112193,0.6184313,1.4670776,1.4215035,0.5587869,0.5358922,-0.0228947
26,2.8857918,2.7569215,"('hardhearted', 'benevolent')",1.8825637,1.8918581,1.8355856,1.7586122,2.2013137,2.1357973,-0.0655164
