,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
0,-0.3625027,-0.52738935,"('unsociable', 'sociable')",-0.2106975,-0.3793506,-0.2866001,-0.45337,-0.1667699
1,0.43557438,0.4036836,"('unfriendly', 'friendly')",1.2484502,1.1590029,0.8420123,0.7813432,-0.0606691
2,0.6543407,0.60351574,"('unlikable', 'likable')",0.85046035,0.8689161,0.7524005,0.7362159,-0.0161846
3,-1.5054995,-1.3218414,"('repellent', 'pleasant')",0.36056927,0.3674794,-0.5724651,-0.477181,0.0952841
4,0.30470064,0.18223648,"('disliked', 'liked')",-6.537569,-6.653843,-3.1164341,-3.2358031,-0.119369
5,-0.22694694,-0.1685291,"('distant', 'outgoing')",-0.55364335,-0.51494896,-0.3902951,-0.341739,0.0485561
6,-0.5878631,-0.49667138,"('distant', 'open')",-0.17871739,-0.13845989,-0.3832902,-0.3175656,0.0657246
7,0.43405288,0.46664327,"('insensitive', 'sensitive')",-0.0035987124,0.037237518,0.2152271,0.2519404,0.0367133
8,0.6178897,0.5207424,"('unaffectionate', 'affectionate')",0.8745116,0.8254456,0.7462007,0.673094,-0.0731067
9,0.91341597,0.844432,"('unaffectionate', 'caring')",1.461611,1.4127609,1.1875135,1.1285964,-0.0589171
10,-0.59041023,-0.79541034,"('unsympathetic', 'sympathetic')",-0.40241185,-0.3725399,-0.496411,-0.5839751,-0.0875641
11,0.24449492,0.16142747,"('unhelpful', 'helpful')",2.5700655,2.6204522,1.4072802,1.3909398,-0.0163404
12,0.32260883,0.38776597,"('unsupportive', 'supportive')",-1.6759312,-1.6384493,-0.6766612,-0.6253417,0.0513195
13,-0.21353811,-0.31809452,"('impolite', 'polite')",0.03951718,-0.006013237,-0.0870105,-0.1620539,-0.0750434
14,-0.10153739,-0.09432916,"('antisocial', 'social')",0.08752782,-0.04598549,-0.0070048,-0.0701573,-0.0631525
15,1.0750548,0.8924647,"('boring', 'funny')",0.3295443,0.2367858,0.7022995,0.5646253,-0.1376742
16,-1.0463022,-1.2479212,"('unpopular', 'popular')",0.59010744,0.47298282,-0.2280974,-0.3874692,-0.1593718
17,0.21622626,0.25670427,"('nasty', 'nice')",-0.6427132,-0.66972065,-0.2132435,-0.2065082,0.0067353
18,-0.5383444,-0.5051504,"('disagreeable', 'welcoming')",-0.06265712,-0.05486864,-0.3005008,-0.2800095,0.0204913
19,-0.7563986,-0.82542264,"('inhospitable', 'hospitable')",-0.21453457,-0.21928836,-0.4854666,-0.5223555,-0.0368889
20,-0.11513491,-0.14744724,"('rough', 'thoughtful')",0.49924093,0.4864801,0.192053,0.1695164,-0.0225366
21,0.3896466,0.18591267,"('immoral', 'moral')",0.0034943148,-0.0059349053,0.1965705,0.0899889,-0.1065816
22,-0.91934323,-1.0738044,"('untrustworthy', 'trustworthy')",-0.6221682,-0.7155981,-0.7707557,-0.8947012,-0.1239455
23,-0.23958942,-0.3129496,"('insincere', 'sincere')",6.2703576,6.2501655,3.0153842,2.9686079,-0.0467763
24,0.46841756,0.48150375,"('dishonest', 'honest')",1.0623089,1.0200949,0.7653632,0.7507993,-0.0145639
25,0.7864765,0.73185444,"('egoistic', 'altruistic')",0.7115072,0.64741164,0.7489918,0.689633,-0.0593588
26,3.1236138,2.9723642,"('hardhearted', 'benevolent')",1.4663646,1.4404957,2.2949891,2.20643,-0.0885591
27,0.5376323,0.66908646,"('hardhearted', 'softhearted')",0.74106276,0.6752628,0.6393476,0.6721746,0.032827
28,0.24857467,0.028639192,"('disloyal', 'loyal')",1.5498992,1.368938,0.8992369,0.6987886,-0.2004483
29,-1.3490372,-1.3564603,"('unfair', 'fair')",-0.79026884,-0.94346076,-1.069653,-1.1499605,-0.0803075
