,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,2.8601775,2.7033226,"('unsociable', 'sociable')",0.49602896,0.3665846,0.4504261,0.35620448,-0.58546895,-0.71185344,0.8052909,0.6785645,-0.1267264
1,-0.8115202,-0.9052434,"('unfriendly', 'friendly')",0.010568857,-0.20078166,0.463757,0.36607775,1.9415243,1.8316805,0.4010825,0.2729333,-0.1281492
2,1.4656821,1.5373385,"('unlikable', 'likable')",0.7756331,0.9044833,1.3760935,1.5287429,0.935815,1.1245267,1.1383059,1.273773,0.1354671
3,1.5095954,1.5531737,"('repellent', 'pleasant')",-0.83560795,-0.6765411,-0.39067608,-0.30847335,0.08686429,0.14480707,0.0925439,0.1782416,0.0856977
4,-2.41359,-2.3572612,"('disliked', 'liked')",-0.13156854,-0.16899824,0.05354841,-0.0144257415,-6.0353928,-6.2003,-2.1317506,-2.1852465,-0.0534959
5,-2.5998654,-2.5412362,"('distant', 'outgoing')",0.16970646,0.22088659,0.39412656,0.35934752,0.2211681,0.31315112,-0.4537161,-0.4119627,0.0417534
6,-3.389741,-3.2937891,"('distant', 'open')",-0.29063243,-0.19125888,-0.46237922,-0.52078795,0.6023659,0.67728555,-0.8850967,-0.8321376,0.0529591
7,2.2604232,2.3426578,"('insensitive', 'sensitive')",0.30033925,0.3307815,-0.049869165,-0.01561968,0.7284781,0.70780915,0.8098428,0.8414072,0.0315644
8,-1.3395747,-1.3474123,"('unaffectionate', 'affectionate')",0.4778694,0.5143639,-0.6028364,-0.60730076,0.79097235,0.8268403,-0.1683923,-0.1533772,0.0150151
9,0.20095652,0.17579047,"('unaffectionate', 'caring')",0.65916497,0.6571659,0.4187097,0.40095448,1.2820295,1.2883003,0.6402152,0.6305528,-0.0096624
10,3.2060483,3.1019807,"('unsympathetic', 'sympathetic')",0.016178243,-0.008611511,-0.5755429,-0.5762862,-0.4325649,-0.56337637,0.5535296,0.4884267,-0.0651029
11,1.2370403,1.2461299,"('unhelpful', 'helpful')",-1.2276284,-1.2568198,0.38184938,0.42386326,1.7361045,1.7437761,0.5318415,0.5392373,0.0073958
