,affiliated_male,affiliated_female,tuple,managers_male,managers_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9556508,0.7265374,"('unsociable', 'sociable')",0.24343291,0.15022811,0.9222002,0.8226812,-0.31504127,-0.4900311,0.4515607,0.3023539,-0.1492068
1,-0.5596216,-0.5763072,"('unfriendly', 'friendly')",0.3489001,0.4309513,0.3469299,0.36635146,1.8743838,1.855996,0.5026481,0.5192479,0.0165998
2,1.0044475,1.1128883,"('unlikable', 'likable')",1.6537888,1.859267,1.4770638,1.5520318,0.9405098,1.0715399,1.2689525,1.3989317,0.1299792
3,-0.15584275,-0.13120359,"('repellent', 'pleasant')",0.20170829,0.28684473,1.1677339,1.2356194,0.2615802,0.31255686,0.3687949,0.4259544,0.0571595
4,-0.5465572,-0.5819113,"('disliked', 'liked')",-0.48711586,-0.510105,-0.457881,-0.51120317,-6.132964,-6.169217,-1.9061296,-1.9431092,-0.0369796
5,-0.6188173,-0.50189894,"('distant', 'outgoing')",0.5059464,0.576293,-1.2034743,-1.2140318,-0.04000824,0.04928189,-0.3390884,-0.272589,0.0664994
6,-0.39192483,-0.26083386,"('distant', 'open')",0.005596999,0.15490955,-1.3783835,-1.3800763,0.51899165,0.5760098,-0.3114299,-0.2274977,0.0839322
7,2.1034844,2.015626,"('insensitive', 'sensitive')",0.8145701,0.7883543,0.30044463,0.32075363,0.6539321,0.6465368,0.9681078,0.9428177,-0.0252901
8,-1.3637438,-1.3215128,"('unaffectionate', 'affectionate')",-0.041254044,0.0021166913,0.3318795,0.4103501,0.81008255,0.8637797,-0.0657589,-0.0113166,0.0544423
9,0.20516434,0.22144137,"('unaffectionate', 'caring')",1.079533,1.0814912,0.5794511,0.59811133,1.4951029,1.564301,0.8398128,0.8663362,0.0265234
10,1.5270053,1.4308846,"('unsympathetic', 'sympathetic')",0.81757,0.8762767,0.60606015,0.6666143,-0.08877994,-0.11707678,0.7154639,0.7141747,-0.0012892
11,1.6316792,1.6390431,"('unhelpful', 'helpful')",1.1818192,1.1910354,0.46483314,0.5473621,2.0747693,2.1407173,1.3382752,1.3795395,0.0412643
12,2.0753515,2.2177556,"('unsupportive', 'supportive')",1.9591904,2.1802654,1.317416,1.4825811,-1.5383487,-1.4959431,0.9534024,1.0961647,0.1427623
13,1.1616744,1.104692,"('impolite', 'polite')",1.0900222,1.1022925,0.5506748,0.5321329,-0.5077564,-0.5494593,0.5736538,0.5474145,-0.0262393
14,1.4427673,1.3290104,"('antisocial', 'social')",1.0708947,1.0674723,1.8060191,1.7578882,-0.6337583,-0.7062931,0.9214807,0.8620194,-0.0594613
15,0.34407052,0.3299608,"('boring', 'funny')",0.016910542,-0.06330907,-0.705496,-0.77837664,0.6827746,0.6413913,0.0845649,0.0324166,-0.0521483
16,-1.5501959,-1.5784448,"('unpopular', 'popular')",-1.1025012,-1.1033645,-0.19432655,-0.17824548,0.46433282,0.47393182,-0.5956727,-0.5965308,-0.0008581
17,-0.23412576,-0.13296616,"('nasty', 'nice')",-0.5646563,-0.42570382,-0.45210782,-0.42938626,-0.21983287,-0.1725093,-0.3676807,-0.2901414,0.0775393
18,-1.0459415,-0.92244446,"('disagreeable', 'welcoming')",0.060440786,0.22543551,0.12200001,0.22857559,-0.34536368,-0.3360746,-0.3022161,-0.201127,0.1010891
19,0.026907783,0.08678523,"('inhospitable', 'hospitable')",0.112311915,0.14525536,-1.4709435,-1.4708693,-0.21740657,-0.122666076,-0.3872826,-0.3403737,0.0469089
20,0.61435145,0.6700474,"('rough', 'thoughtful')",-0.2727772,-0.107429385,0.95186645,0.9214995,1.0897074,1.0952008,0.595787,0.6448296,0.0490426
21,1.2897216,1.1804063,"('immoral', 'moral')",1.1433808,1.1819503,0.4549268,0.5133535,-0.7497784,-0.7357971,0.5345627,0.5349783,0.0004156
22,0.64142084,0.588911,"('untrustworthy', 'trustworthy')",0.23249982,0.31977108,1.4986354,1.4492184,-0.77243775,-0.79880863,0.4000296,0.389773,-0.0102566
23,1.524236,1.4637122,"('insincere', 'sincere')",0.8651255,0.85009503,0.5496851,0.56743205,5.8649783,5.794917,2.2010062,2.1690392,-0.031967
24,2.089911,2.1135023,"('dishonest', 'honest')",-0.23723476,-0.23707938,0.22348855,0.2857687,0.83425975,0.8302278,0.7276061,0.7481049,0.0204988
25,-1.4019039,-1.3970606,"('egoistic', 'altruistic')",-0.17034613,-0.09395006,-0.27461302,-0.27297083,1.514111,1.4485923,-0.083188,-0.0788473,0.0043407
26,0.8083038,0.7106991,"('hardhearted', 'benevolent')",1.5293615,1.5814633,1.6438776,1.6780313,1.9103367,1.8709445,1.47297,1.4602846,-0.0126854
27,-0.21172473,-0.05760952,"('hardhearted', 'softhearted')",-0.38959858,-0.20783068,-0.44847152,-0.38516322,1.2342541,1.2041764,0.0461148,0.1383933,0.0922785
28,0.7699386,0.5997427,"('disloyal', 'loyal')",-0.75176907,-0.85114026,-0.2819332,-0.3240189,0.85047686,0.7371146,0.1466783,0.0404245,-0.1062538
29,-0.051159147,-0.08478871,"('unfair', 'fair')",-1.2096477,-1.2348915,-0.7340251,-0.8156394,-0.72408146,-0.87706554,-0.6797283,-0.7530963,-0.073368
30,0.9512376,1.0543373,"('intolerant', 'tolerant')",1.8599665,1.8873153,0.3254725,0.30431256,1.15525,1.0980929,1.0729817,1.0860145,0.0130328
31,-2.967352,-2.9280941,"('evil', 'good')",-0.66757274,-0.60017926,-0.9066217,-0.89738566,-0.8533221,-0.8492173,-1.3487171,-1.3187191,0.029998
32,1.0340704,0.9559449,"('unkind', 'kind')",0.39400858,0.39132047,1.5277332,1.492419,1.3322527,1.2182747,1.0720162,1.0144898,-0.0575264
33,0.682487,0.74543566,"('wrong', 'right')",1.1287006,1.1307112,-0.27267015,-0.2991105,-0.103539504,-0.17263691,0.3587445,0.3510998,-0.0076447
34,0.72238123,0.8520418,"('mean', 'honorable')",0.22834492,0.4443382,0.46546313,0.6565801,5.845286,5.984471,1.8153688,1.9843577,0.1689889
35,-1.7396019,-1.6883298,"('corrupt', 'incorrupt')",-1.2647127,-1.3417432,-1.6421571,-1.7540207,-0.08996507,-0.24355811,-1.1841091,-1.2569129,-0.0728038
36,-1.9323344,-1.9159181,"('hostile', 'amicable')",-1.4416264,-1.4557847,-0.997043,-1.0780383,0.37983406,0.256611,-0.9977925,-1.0482825,-0.05049
37,0.75227296,0.8041524,"('fake', 'genuine')",0.9807724,0.98079616,-0.0966855,-0.06679338,0.27067736,0.3188654,0.4767593,0.5092551,0.0324958
