,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
0,-0.40201637,-0.615509,"('unsociable', 'sociable')",-0.042812914,-0.20066808,-1.8588654,-1.8886955,-0.10501838,-0.19937716,-0.6021783,-0.7260624,-0.1238841
1,-0.0085185375,-0.20187761,"('unfriendly', 'friendly')",1.391262,1.2264256,-0.853974,-0.93045187,1.8601247,1.565424,0.5972235,0.41488,-0.1823435
2,0.46230087,0.5282388,"('unlikable', 'likable')",0.27452672,0.40423438,-0.8505568,-0.78501445,0.30176148,0.41455933,0.0470081,0.1405045,0.0934964
3,-0.9649683,-0.8840062,"('repellent', 'pleasant')",-1.3998069,-1.3467934,-1.3194271,-1.2363464,0.4215835,0.56964153,-0.8156547,-0.7243761,0.0912786
4,-0.0041527785,-0.06567101,"('disliked', 'liked')",-0.34682873,-0.31013212,0.32467625,0.28319806,-7.3303723,-7.3910604,-1.8391694,-1.8709164,-0.031747
5,-1.0867275,-0.9505636,"('distant', 'outgoing')",0.3005366,0.38010517,1.2053992,1.2223948,-0.33080158,-0.31092808,0.0221017,0.0852521,0.0631504
6,-1.3122125,-1.112256,"('distant', 'open')",0.15544614,0.21453446,0.87521327,0.90954536,-0.268723,-0.26419708,-0.137569,-0.0630933,0.0744757
7,0.22051625,0.2231787,"('insensitive', 'sensitive')",0.030925356,0.057450965,-1.8420607,-1.7578764,0.32284158,0.44344336,-0.3169444,-0.2584509,0.0584935
8,-1.000339,-1.0607952,"('unaffectionate', 'affectionate')",-0.20519194,-0.30079958,-1.7975937,-1.8697674,0.8022545,0.6163664,-0.5502176,-0.653749,-0.1035314
9,0.09867057,-0.07217235,"('unaffectionate', 'caring')",0.7171619,0.61491156,-1.2733784,-1.3274759,1.410572,1.278287,0.2382565,0.1233876,-0.1148689
10,-0.17591107,-0.32008785,"('unsympathetic', 'sympathetic')",-0.5599976,-0.72395855,-2.6767497,-2.633354,-0.23168333,-0.20891368,-0.9110854,-0.9715785,-0.0604931
11,0.6491652,0.45990223,"('unhelpful', 'helpful')",0.60253,0.51031595,-1.3293839,-1.3078997,2.0661516,2.0957139,0.4971157,0.4395081,-0.0576076
12,0.27571183,0.31654546,"('unsupportive', 'supportive')",1.1744041,1.1840378,-1.8341905,-1.7892563,-1.881871,-1.7623512,-0.5664864,-0.512756,0.0537304
13,-0.09453585,-0.26995748,"('impolite', 'polite')",-0.33155453,-0.48098135,-0.97645015,-1.0201482,-0.19281423,-0.123185724,-0.3988387,-0.4735682,-0.0747295
14,-0.06633273,-0.20226999,"('antisocial', 'social')",-0.100693405,-0.22958855,-1.6882385,-1.6529568,-0.24055904,-0.16505435,-0.5239559,-0.5624675,-0.0385116
15,0.09228672,0.024541887,"('boring', 'funny')",0.785887,0.71449435,1.6498777,1.62731,0.72421706,0.7752999,0.8130671,0.7854116,-0.0276555
16,-0.17688656,-0.12318096,"('unpopular', 'popular')",0.2695441,0.4722288,0.5397676,0.61043155,0.18498878,0.12219802,0.2043535,0.2704194,0.0660659
17,-0.2899401,-0.1893012,"('nasty', 'nice')",0.43221426,0.511768,0.28883973,0.3173448,-0.34566087,-0.25586563,0.0213633,0.0959865,0.0746232
18,-0.91033113,-0.7253399,"('disagreeable', 'welcoming')",0.6262424,0.6822779,-0.781755,-0.7846143,-0.6403299,-0.6274544,-0.4265434,-0.3637827,0.0627607
19,-0.5864324,-0.5416714,"('inhospitable', 'hospitable')",-0.040528685,0.0085389055,0.09575543,0.098919824,0.13674413,0.15505035,-0.0986154,-0.0697906,0.0288248
20,-0.22282857,-0.09165843,"('rough', 'thoughtful')",0.41286105,0.45822033,-0.30245668,-0.31008694,0.17090379,0.15906487,0.0146199,0.053885,0.0392651
21,0.7514504,0.672337,"('immoral', 'moral')",0.19659217,0.19932611,-0.9530847,-0.88704544,-0.7319964,-0.56245345,-0.1842596,-0.1444589,0.0398007
22,0.19987094,0.17836235,"('untrustworthy', 'trustworthy')",-0.49775496,-0.5423311,-0.7812353,-0.7511484,-0.74891233,-0.7160088,-0.4570079,-0.4577815,-0.0007736
23,0.9220326,0.7664309,"('insincere', 'sincere')",0.8160961,0.6558925,-1.3740358,-1.3826585,6.4544926,6.408013,1.7046463,1.6119194,-0.0927269
24,0.33222118,0.33251312,"('dishonest', 'honest')",-0.48145294,-0.5667408,-1.1647184,-1.1783928,0.74786925,0.6947082,-0.1415202,-0.179478,-0.0379578
25,-1.3728504,-1.1860694,"('egoistic', 'altruistic')",0.12461215,0.23054145,0.28288138,0.26355886,1.4410952,1.3754454,0.1189346,0.1708691,0.0519345
