,eog_male,eog_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.709822,-0.79013324,"('unsociable', 'sociable')",0.46461564,0.29138345,-0.49524742,-0.5942191,-0.2468179,-0.364323,-0.1175051
1,-1.1535966,-1.2008473,"('unfriendly', 'friendly')",0.29161012,0.10666092,1.6994886,1.5768553,0.2791674,0.1608897,-0.1182777
2,0.22983727,0.29370657,"('unlikable', 'likable')",0.6614288,0.6994219,0.8319182,0.9293054,0.5743948,0.6408113,0.0664165
3,-0.30419424,-0.14686628,"('repellent', 'pleasant')",0.8315107,0.9256593,-0.114056855,-0.10652237,0.1377532,0.2240902,0.086337
4,-0.009357344,-0.09203449,"('disliked', 'liked')",-0.41634777,-0.54427415,-5.6722336,-5.729211,-2.0326462,-2.1218398,-0.0891936
5,-0.63200504,-0.66957384,"('distant', 'outgoing')",-0.8245505,-0.75532866,-0.15891902,-0.15810698,-0.5384915,-0.5276698,0.0108217
6,-0.85281044,-0.8182023,"('distant', 'open')",-1.4242566,-1.4061996,0.19435176,0.14036769,-0.6942384,-0.6946781,-0.0004397
7,0.4726946,0.4958231,"('insensitive', 'sensitive')",0.8408173,0.8591668,0.5322201,0.5441148,0.615244,0.6330349,0.0177909
8,-0.9101543,-0.98532516,"('unaffectionate', 'affectionate')",-0.82366407,-0.86445606,0.67516136,0.5997515,-0.3528856,-0.4166766,-0.063791
9,-0.8778773,-0.92816657,"('unaffectionate', 'caring')",0.344816,0.3232637,0.972677,0.95675224,0.1465386,0.1172831,-0.0292555
10,-0.7214891,-0.6851281,"('unsympathetic', 'sympathetic')",-0.17394863,-0.22099473,-0.6128597,-0.6134085,-0.5027658,-0.5065104,-0.0037446
11,0.10717997,0.09663746,"('unhelpful', 'helpful')",0.76395917,0.7972237,1.5391685,1.6049507,0.8034359,0.8329372,0.0295013
12,0.5286748,0.6173533,"('unsupportive', 'supportive')",0.8933809,0.907096,-1.5417804,-1.4714098,-0.0399082,0.0176799,0.0575881
13,-0.094106115,-0.123886965,"('impolite', 'polite')",-0.033725195,-0.018540367,-0.45463246,-0.5014755,-0.1941546,-0.2146343,-0.0204797
14,0.69621295,0.7054114,"('antisocial', 'social')",0.9697393,0.9484096,-0.6369096,-0.6659605,0.3430142,0.3292868,-0.0137274
15,0.18950045,0.10260126,"('boring', 'funny')",-0.71866304,-0.718924,0.6153028,0.58259284,0.0287134,-0.0112433,-0.0399567
16,-0.4183751,-0.4293874,"('unpopular', 'popular')",-0.28616887,-0.32891646,0.463036,0.43027225,-0.0805026,-0.1093439,-0.0288413
17,-0.31936035,-0.26718384,"('nasty', 'nice')",-0.09083384,-0.00051019713,-0.37427732,-0.33040053,-0.2614905,-0.1993649,0.0621256
18,-0.9927628,-0.9611077,"('disagreeable', 'welcoming')",-0.4459409,-0.47104365,-0.3703913,-0.4373266,-0.6030317,-0.6231593,-0.0201276
19,-1.1909406,-1.1182252,"('inhospitable', 'hospitable')",-1.7707373,-1.6849018,-0.08127204,-0.003764622,-1.0143167,-0.9356306,0.0786861
20,-0.26689348,-0.19395238,"('rough', 'thoughtful')",0.16820122,0.22034575,0.9032681,0.8146339,0.268192,0.2803424,0.0121504
21,0.3085752,0.32639942,"('immoral', 'moral')",1.1389599,1.1326448,-0.36189163,-0.30184752,0.3618811,0.3857323,0.0238512
22,0.47022596,0.51950943,"('untrustworthy', 'trustworthy')",0.04895188,-0.0006775353,-0.76119,-0.8363534,-0.0806707,-0.1058405,-0.0251698
23,-0.17457195,-0.21947381,"('insincere', 'sincere')",0.99113655,0.8914778,5.1174345,5.029941,1.9779997,1.9006484,-0.0773513
24,0.6652868,0.5849044,"('dishonest', 'honest')",0.23600134,0.16650857,0.6979156,0.628523,0.5330679,0.4599787,-0.0730892
25,-0.47266918,-0.48046148,"('egoistic', 'altruistic')",0.5427056,0.5109733,1.6103946,1.6045694,0.5601437,0.5450271,-0.0151166
26,-0.7168147,-0.73081446,"('hardhearted', 'benevolent')",0.77447695,0.75513047,1.601546,1.5748818,0.5530694,0.533066,-0.0200034
27,-0.5421556,-0.51439303,"('hardhearted', 'softhearted')",-0.19002075,-0.12031415,1.4171262,1.3073341,0.2283166,0.224209,-0.0041076
28,-0.4811784,-0.6566946,"('disloyal', 'loyal')",-0.010255927,-0.24714978,0.75544137,0.65058064,0.0880023,-0.0844212,-0.1724235
29,0.02476365,0.008235853,"('unfair', 'fair')",0.18487272,0.15530866,-0.37296724,-0.5076286,-0.0544436,-0.1146947,-0.0602511
30,0.71435136,0.7007769,"('intolerant', 'tolerant')",1.6199248,1.5655832,1.2228875,1.1280466,1.1857212,1.1314689,-0.0542523
31,-1.2839656,-1.0873487,"('evil', 'good')",-0.902885,-0.8688663,-0.6850198,-0.7269084,-0.9572901,-0.8943745,0.0629156
32,-0.031953197,-0.123980194,"('unkind', 'kind')",0.35050493,0.31358466,0.7624081,0.72039235,0.3603199,0.3033323,-0.0569876
33,0.41633928,0.3356938,"('wrong', 'right')",0.68162656,0.64143896,-0.38729542,-0.44485146,0.2368901,0.1774271,-0.059463
34,0.09242178,0.2873021,"('mean', 'honorable')",0.116658114,0.17247638,5.7984824,5.846842,2.0025207,2.1022067,0.099686
35,-0.34547153,-0.43519554,"('corrupt', 'incorrupt')",-1.3169008,-1.3442947,0.22299486,0.0712724,-0.4797925,-0.569406,-0.0896135
36,-0.76082146,-0.7878012,"('hostile', 'amicable')",-2.283448,-2.4111772,0.53978634,0.31423342,-0.8348277,-0.9615817,-0.126754
37,-0.067632124,-0.067015745,"('fake', 'genuine')",0.10682857,0.09503272,0.23303002,0.23694909,0.0907422,0.088322,-0.0024202
38,-0.7703549,-0.73815155,"('untruthful', 'truthful')",0.287539,0.21180731,-0.12643808,-0.11026643,-0.2030847,-0.2122036,-0.0091189
39,2.01317,2.0362756,"('exploitative', 'cooperative')",0.4712609,0.59270877,0.22171633,0.24413264,0.9020491,0.9577057,0.0556566
40,0.056240544,0.057592705,"('stingy', 'generous')",0.35313526,0.23511481,-1.1747434,-1.3082391,-0.2551225,-0.3385105,-0.083388
41,-0.79642344,-0.70609945,"('unforgiving', 'forgiving')",0.26558724,0.1735012,0.33475927,0.22056614,-0.065359,-0.1040107,-0.0386517
42,0.3632276,0.4127524,"('unreliable', 'reliable')",0.4114009,0.42229307,-2.9717581,-2.923834,-0.7323766,-0.6962628,0.0361138
43,0.18674994,0.27545562,"('irresponsible', 'responsible')",0.2139396,0.22876053,0.1386594,0.1597924,0.179783,0.2213362,0.0415532
44,0.3377764,0.3735577,"('prejudiced', 'unprejudiced')",-0.77785534,-0.703739,-1.2884336,-1.2789195,-0.5761708,-0.5363669,0.0398039
45,-0.4033632,-0.25868815,"('incompetent', 'competent')",0.04543782,-0.05964786,-0.3578446,-0.40820956,-0.23859,-0.2421819,-0.0035919
46,0.011502717,0.08085661,"('uncompetitive', 'competitive')",0.8157473,0.7549817,-0.625843,-0.6375264,0.0671357,0.066104,-0.0010317
47,0.45715222,0.54944295,"('stupid', 'smart')",0.52046466,0.6104655,5.1335793,5.17742,2.0370653,2.112443,0.0753777
48,0.15248808,0.14044364,"('unintelligent', 'intelligent')",0.7490318,0.6437882,0.6798187,0.6664459,0.5271129,0.4835593,-0.0435536
49,0.102316916,0.15056083,"('unable', 'able')",-0.68283826,-0.64016694,-0.14134315,-0.048963025,-0.2406215,-0.1795231,0.0610984
50,0.21371782,0.1625983,"('clumsy', 'skillful')",-0.10227004,-0.09350766,0.070005305,-0.0030463934,0.0604844,0.0220147,-0.0384697
51,-0.5556889,-0.6544773,"('uneducated', 'educated')",-0.34362084,-0.4088925,0.4746826,0.42900205,-0.1415424,-0.2114559,-0.0699135
52,-0.25628206,-0.40453842,"('irrational', 'rational')",-0.33583343,-0.4224428,0.45986038,0.31645438,-0.044085,-0.1701756,-0.1260906
53,-0.8532606,-0.9116422,"('uncreative', 'creative')",0.40160698,0.29551134,0.72016245,0.693137,0.089503,0.0256687,-0.0638343
54,-0.63791883,-0.66179484,"('incapable', 'capable')",-0.7103622,-0.6851816,0.8726751,0.9688725,-0.1585353,-0.1260347,0.0325006
55,0.26122212,0.32798278,"('incompetent', 'clever')",0.21694261,0.1433527,-0.026537776,-0.025000762,0.1505423,0.1487782,-0.0017641
56,1.3764632,1.3654331,"('impractical', 'practical')",1.2106854,1.218102,-0.26861325,-0.23638564,0.7728451,0.7823832,0.0095381
57,-0.38782176,-0.39356712,"('unimaginative', 'imaginative')",0.04192653,-0.044974957,-2.3715925,-2.368096,-0.9058293,-0.9355461,-0.0297168
58,-0.4828189,-0.46129027,"('undiscriminating', 'discriminating')",0.765116,0.7085439,0.05204188,-0.0048036017,0.1114463,0.0808167,-0.0306296
59,1.1036386,1.0738271,"('foolish', 'wise')",0.8217937,0.87835777,0.56406766,0.54418546,0.8298333,0.8321234,0.0022901
60,1.4574429,1.4886805,"('inefficient', 'efficient')",1.5701208,1.5739849,-0.2629958,-0.18400563,0.9215226,0.9595532,0.0380306
61,0.3042124,0.1961477,"('illogical', 'logical')",0.42150214,0.2822995,0.30003417,0.16595483,0.3419162,0.2148007,-0.1271155
62,0.6066248,0.69174343,"('incompetent', 'brilliant')",0.5343555,0.5297613,-0.16162342,-0.023498029,0.3264523,0.3993355,0.0728832
63,0.2581688,0.36492717,"('unperceptive', 'insightful')",1.300369,1.3132735,0.8363607,0.9379171,0.7982995,0.8720393,0.0737398
64,1.1990262,1.1604177,"('shy', 'confident')",0.83344096,0.80662,-6.0030427,-5.928458,-1.3235252,-1.3204735,0.0030517
65,0.6601695,0.5824416,"('insecure', 'secure')",0.30116925,0.24704678,-0.45592773,-0.45601588,0.1684703,0.1244908,-0.0439795
66,-0.8766059,-0.8198929,"('inactive', 'active')",-1.2001212,-1.0680639,1.12946,1.1411505,-0.3157557,-0.2489354,0.0668203
67,0.89576524,0.88089347,"('doubtful', 'determined')",0.6019831,0.6835397,-0.58290994,-0.5310941,0.3049461,0.3444463,0.0395002
68,-0.3236373,-0.3203696,"('dependent', 'independent')",-0.7001775,-0.7049036,-0.4876655,-0.5239456,-0.5038268,-0.5164063,-0.0125795
69,0.10267919,0.14065017,"('lazy', 'industrious')",0.6345883,0.74424803,-0.24680501,-0.2134151,0.1634875,0.2238277,0.0603402
70,0.15217622,0.21468632,"('lethargic', 'energetic')",0.31375986,0.37301877,0.18469766,0.24272248,0.2168779,0.2768092,0.0599313
71,0.27086428,0.3088526,"('diffident', 'self-confident')",1.3612299,1.3948647,0.69470316,0.7335613,0.7755991,0.8124262,0.0368271
72,0.3410774,0.32181484,"('unambitious', 'ambitious')",0.6274627,0.6335957,-1.1488891,-1.11242,-0.0601163,-0.0523365,0.0077798
73,1.1658818,1.10257,"('helpless', 'self-reliant')",0.6195813,0.5942303,-2.7900653,-2.7934954,-0.3348674,-0.365565,-0.0306976
74,-0.10801694,-0.109024316,"('undedicated', 'dedicated')",0.7417809,0.7366945,-0.025109531,-0.041896753,0.2028848,0.1952578,-0.007627
75,0.19494109,0.2653,"('meek', 'impulsive')",-0.74489444,-0.6653734,-0.21595751,-0.14538316,-0.2553036,-0.1818188,0.0734848
76,-0.0022298638,0.027384605,"('anxious', 'daring')",0.2851237,0.33736685,0.057921093,0.10906647,0.113605,0.1579393,0.0443343
77,0.07574119,0.12848163,"('unmotivated', 'motivated')",0.6542625,0.6507853,-1.2629871,-1.1014037,-0.1776612,-0.1073789,0.0702823
78,-1.3543756,-1.2642412,"('nonresilient', 'resilient')",0.13107799,0.11080309,0.14968619,0.21763071,-0.3578705,-0.3119358,0.0459347
79,-0.29279938,-0.33309558,"('wavering', 'unwavering')",-1.3178257,-1.3378114,0.17441294,0.2010198,-0.4787374,-0.4899624,-0.011225
80,0.3615068,0.36868116,"('dominated', 'dominating')",0.53275746,0.57938176,-1.0016408,-0.89935,-0.0357922,0.0162376,0.0520298
81,1.3700274,1.3409003,"('submissive', 'aggressive')",1.1326616,1.102085,-0.59342784,-0.4719085,0.6364203,0.6570256,0.0206053
82,-0.65467536,-0.63221335,"('poor', 'rich')",-0.4905207,-0.5095591,5.4101267,5.3946023,1.4216436,1.4176099,-0.0040337
83,0.006151531,0.015117854,"('powerless', 'powerful')",0.29367864,0.2600944,-1.0130346,-1.0057278,-0.2377348,-0.2435052,-0.0057704
84,0.43443984,0.35948032,"('inferior', 'superior')",1.0045612,0.9485061,0.9056715,0.8306791,0.7815576,0.7128886,-0.068669
85,-0.008559749,-0.0062653506,"('insignificant', 'prestigious')",0.056596346,0.04741873,1.2081705,1.1760193,0.4187357,0.4057242,-0.0130115
86,-0.775937,-0.8322338,"('uninfluential', 'influential')",-0.22566518,-0.35997114,-0.0893084,-0.18045418,-0.3636369,-0.457553,-0.0939161
87,0.37365463,0.2943864,"('unsuccessful', 'successful')",0.64924234,0.6437932,0.79008436,0.9213414,0.6043271,0.6198403,0.0155132
88,-0.119325414,-0.23725605,"('low', 'eminent')",-0.17124787,-0.22291958,0.28274077,0.29426342,-0.0026108,-0.0553041,-0.0526933
