,nextera_male,nextera_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1832212,-1.3869816,"('unsociable', 'sociable')",0.49026987,0.34117708,-0.61362344,-0.8481284,-0.4355249,-0.6313109,-0.195786
1,-1.1402282,-1.2662758,"('unfriendly', 'friendly')",0.48346585,0.29432428,1.8572712,1.7504923,0.4001696,0.2595136,-0.140656
2,0.42679292,0.4200917,"('unlikable', 'likable')",1.3499669,1.3412533,0.99753034,1.1149944,0.9247634,0.9587798,0.0340164
3,-0.9005504,-0.84341174,"('repellent', 'pleasant')",0.03206891,0.13948798,0.05435752,0.042295925,-0.2713747,-0.2205426,0.0508321
4,0.198179,0.17042038,"('disliked', 'liked')",0.39556208,0.2586218,-5.724803,-5.779433,-1.710354,-1.7834635,-0.0731095
5,-0.22286513,-0.12981145,"('distant', 'outgoing')",-0.20615181,-0.20600191,0.13762847,0.22002186,-0.0971295,-0.0385972,0.0585323
6,-0.6634602,-0.61998856,"('distant', 'open')",-0.78154415,-0.84435034,0.4123908,0.4761398,-0.3442045,-0.3293997,0.0148048
7,0.2756142,0.24512795,"('insensitive', 'sensitive')",0.9320938,0.9647385,0.26383016,0.2264244,0.4905127,0.4787636,-0.0117491
8,-0.66507375,-0.7802967,"('unaffectionate', 'affectionate')",-0.7511976,-0.88199115,0.5292802,0.5134718,-0.2956637,-0.3829387,-0.087275
9,-0.1395593,-0.19949406,"('unaffectionate', 'caring')",0.48304814,0.3932346,1.046863,1.0596154,0.4634506,0.4177853,-0.0456653
10,-1.4513134,-1.6348184,"('unsympathetic', 'sympathetic')",-0.14204243,-0.19687378,-0.779511,-0.9041923,-0.7909555,-0.9119616,-0.1210061
11,-0.021996364,-0.022213398,"('unhelpful', 'helpful')",0.8049606,0.85978603,1.8575683,1.9387728,0.8801775,0.9254485,0.045271
12,0.23310962,0.23925254,"('unsupportive', 'supportive')",0.73350495,0.7492141,-1.8649377,-1.8696008,-0.299441,-0.2937114,0.0057296
