,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.44024488,-0.52355367,"('unsociable', 'sociable')",0.71591437,0.5410806,0.25222927,0.17791727,0.0143077355,-0.13133074,0.1355516,0.0160284,-0.1195232
1,-0.8316973,-0.8811151,"('unfriendly', 'friendly')",-0.9355518,-0.986136,-0.3147945,-0.20768374,1.9029514,1.8108606,-0.0447731,-0.0660186,-0.0212455
2,0.1064294,0.23592684,"('unlikable', 'likable')",0.6093557,0.72312033,1.0207499,1.2135842,0.6420147,0.750123,0.5946375,0.7306886,0.1360511
3,0.03811756,0.13771035,"('repellent', 'pleasant')",-0.2562839,-0.20288397,0.3434399,0.48559391,0.48881453,0.57439774,0.153522,0.2487045,0.0951825
4,0.27449545,0.2528343,"('disliked', 'liked')",-0.5508059,-0.5607513,-0.3060096,-0.26799467,-6.6062613,-6.6415977,-1.7971454,-1.8043773,-0.0072319
5,-0.31594604,-0.26162434,"('distant', 'outgoing')",-0.90804815,-0.827147,-0.5442308,-0.4326592,-0.29429388,-0.24095996,-0.5156298,-0.4405976,0.0750322
6,-0.27729493,-0.18260752,"('distant', 'open')",-0.88676333,-0.837246,-0.58627975,-0.4598939,0.3626018,0.4223222,-0.3469341,-0.2643563,0.0825778
7,0.24664375,0.24692483,"('insensitive', 'sensitive')",0.99177754,1.0066864,1.012017,1.1681536,1.3482021,1.3134215,0.8996601,0.9337966,0.0341365
8,-0.68884504,-0.7166774,"('unaffectionate', 'affectionate')",-0.034833685,-0.030231565,-0.5263852,-0.4432772,0.9723109,0.9440892,-0.0694382,-0.0615243,0.0079139
9,-0.6046965,-0.6591538,"('unaffectionate', 'caring')",0.4696835,0.44866005,-0.3873533,-0.260282,1.4253986,1.4671291,0.2257581,0.2490883,0.0233302
10,-0.4832937,-0.49078727,"('unsympathetic', 'sympathetic')",0.4318955,0.40712744,-0.16688809,-0.03427697,0.28815493,0.27397138,0.0174672,0.0390086,0.0215414
11,-0.26583865,-0.2774532,"('unhelpful', 'helpful')",0.06294529,0.078448944,-0.7862528,-0.6654815,1.9334006,2.0211556,0.2360636,0.2891675,0.0531039
12,0.47130957,0.48078254,"('unsupportive', 'supportive')",1.3348166,1.4115376,-0.3428266,-0.10954765,-1.5163516,-1.4873428,-0.013263,0.0738574,0.0871204
13,0.49271938,0.44820616,"('impolite', 'polite')",0.95468485,0.87028897,0.4387538,0.3742212,-0.16121699,-0.27064455,0.4312353,0.355518,-0.0757173
