,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
14,0.46544144,0.45197445,"('antisocial', 'social')",1.2383751,1.2927923,0.20411694,0.31477088,0.6359778,0.6865125,0.0505347
15,-0.75169694,-0.7834687,"('boring', 'funny')",0.21500486,0.118510775,0.24056248,0.19386809,-0.0987099,-0.1570299,-0.05832
16,-0.51705396,-0.48002347,"('unpopular', 'popular')",0.25644147,0.2849526,0.07844312,0.08043752,-0.0607231,-0.0382111,0.022512
17,0.17334455,0.23734622,"('nasty', 'nice')",-0.76522934,-0.7074059,-0.7228404,-0.72163635,-0.4382417,-0.397232,0.0410097
18,-1.2526577,-1.1999162,"('disagreeable', 'welcoming')",0.6262633,0.69473237,-0.85974526,-0.8432217,-0.4953798,-0.4494685,0.0459113
19,-0.8059721,-0.73777217,"('inhospitable', 'hospitable')",-0.88039225,-0.9657378,-0.0927718,-0.18093608,-0.5930454,-0.6281487,-0.0351033
20,-0.44554955,-0.38751405,"('rough', 'thoughtful')",0.35673192,0.41062966,1.1778687,1.1377871,0.363017,0.3869676,0.0239506
21,-0.48952022,-0.50602263,"('immoral', 'moral')",-0.33057857,-0.29630175,-1.7664756,-1.608524,-0.8621914,-0.8036161,0.0585753
22,0.13704911,0.09715822,"('untrustworthy', 'trustworthy')",0.33641648,0.32019457,-0.7647525,-0.78385437,-0.0970956,-0.1221672,-0.0250716
23,-0.61204475,-0.69931567,"('insincere', 'sincere')",-0.3346566,-0.36504984,4.414163,4.2766733,1.1558206,1.0707693,-0.0850513
24,-0.33527452,-0.39898422,"('dishonest', 'honest')",-0.09684293,-0.0690137,0.3334943,0.27573967,-0.0328744,-0.0640861,-0.0312117
25,-0.98716307,-1.0115727,"('egoistic', 'altruistic')",0.46012056,0.46475822,1.8338172,1.7816753,0.4355916,0.4116203,-0.0239713
26,-0.5653907,-0.6510515,"('hardhearted', 'benevolent')",1.7846402,1.7268108,2.626542,2.469402,1.2819305,1.1817204,-0.1002101
27,-0.8080557,-0.77999836,"('hardhearted', 'softhearted')",-0.3017401,-0.37263158,0.45500627,0.2541174,-0.2182632,-0.2995042,-0.081241
28,-0.7508083,-0.84814584,"('disloyal', 'loyal')",-0.4237544,-0.55194783,0.82671106,0.68030614,-0.1159505,-0.2399292,-0.1239787
29,0.38837633,0.33971465,"('unfair', 'fair')",0.058855526,-0.016622521,-0.025116645,-0.2155878,0.1407051,0.0358348,-0.1048703
30,-0.084375456,-0.12859955,"('intolerant', 'tolerant')",0.43425786,0.4291968,0.10849024,0.15310751,0.1527909,0.1512349,-0.001556
31,-0.6028244,-0.52363205,"('evil', 'good')",-0.006551507,0.004092646,0.5486373,0.48083237,-0.0202462,-0.0129023,0.0073439
32,-0.7623477,-0.8401317,"('unkind', 'kind')",-0.5910364,-0.6777911,0.12877779,-0.028669797,-0.4082021,-0.5155309,-0.1073288
33,0.000912793,-0.027787264,"('wrong', 'right')",0.8542561,0.8545347,0.5971845,0.46039274,0.4841178,0.4290467,-0.0550711
34,-0.9014445,-0.83276236,"('mean', 'honorable')",-0.1369552,0.02452945,3.9224994,4.075787,0.9613666,1.0891848,0.1278182
35,0.5626467,0.5721492,"('corrupt', 'incorrupt')",-0.36012313,-0.5024711,0.39243668,0.1727932,0.1983201,0.0808238,-0.1174963
36,-1.2322654,-1.265462,"('hostile', 'amicable')",0.32193467,0.13500418,1.4824587,1.2418988,0.1907094,0.037147,-0.1535624
37,0.12504806,0.10801641,"('fake', 'genuine')",-0.43666607,-0.44241202,0.53866327,0.49071878,0.0756817,0.0521077,-0.023574
38,-0.44200554,-0.42292616,"('untruthful', 'truthful')",-0.41946507,-0.3740613,0.33038253,0.3188334,-0.1770294,-0.1593847,0.0176447
39,0.2769434,0.2895596,"('exploitative', 'cooperative')",0.62241966,0.67023426,0.38680747,0.3736261,0.4287235,0.4444733,0.0157498
40,-0.69835424,-0.66976106,"('stingy', 'generous')",0.3598862,0.3890834,-1.2055577,-1.2993792,-0.5146753,-0.5266856,-0.0120103
41,-0.90413076,-0.9160364,"('unforgiving', 'forgiving')",0.20838551,0.16461122,0.5486293,0.48802984,-0.0490386,-0.0877985,-0.0387599
42,0.093959406,0.17352574,"('unreliable', 'reliable')",0.036940504,0.16267377,-2.7267609,-2.730782,-0.865287,-0.7981942,0.0670928
43,-0.66489774,-0.6713773,"('irresponsible', 'responsible')",0.0975046,0.14988095,0.5844079,0.60480124,0.0056716,0.0277683,0.0220967
44,0.20838693,0.21234988,"('prejudiced', 'unprejudiced')",-0.22943613,-0.08317997,-1.5202986,-1.5208998,-0.5137826,-0.4639099,0.0498727
45,0.33666816,0.2851087,"('incompetent', 'competent')",0.551447,0.4668945,0.5976477,0.6060021,0.4952543,0.4526684,-0.0425859
46,0.057269182,-0.019724114,"('uncompetitive', 'competitive')",0.31127137,0.3622129,-1.3130049,-1.3013496,-0.3148214,-0.3196203,-0.0047989
47,-0.5776273,-0.47605315,"('stupid', 'smart')",-0.54183626,-0.42866206,4.474213,4.546048,1.1182499,1.2137777,0.0955278
48,-0.64395905,-0.69243115,"('unintelligent', 'intelligent')",-0.52995676,-0.5985054,-0.55090314,-0.5191048,-0.5749396,-0.6033471,-0.0284075
49,-0.6479177,-0.6302298,"('unable', 'able')",-0.76863164,-0.7114835,-0.69279605,-0.5819388,-0.7031151,-0.6412173,0.0618978
50,-0.17406212,-0.13614883,"('clumsy', 'skillful')",-0.4799387,-0.51913124,-0.496867,-0.6764476,-0.3836226,-0.4439092,-0.0602866
51,-0.20938486,-0.23730956,"('uneducated', 'educated')",0.35004628,0.2807099,-0.056711003,-0.114410006,0.0279835,-0.0236699,-0.0516534
52,-0.9141815,-1.0397943,"('irrational', 'rational')",-0.5050692,-0.5991676,0.6287714,0.47388878,-0.2634931,-0.3883577,-0.1248646
53,-1.5076038,-1.4953436,"('uncreative', 'creative')",-0.6151012,-0.6903708,0.92143273,0.76982087,-0.4004241,-0.4719644,-0.0715403
54,-0.25032833,-0.23593664,"('incapable', 'capable')",-0.15129183,-0.082895204,0.587376,0.52118874,0.0619186,0.0674523,0.0055337
55,0.027003944,0.028620455,"('incompetent', 'clever')",-0.43822408,-0.45251596,-0.7379681,-0.6094937,-0.3830628,-0.3444631,0.0385997
56,0.7489631,0.73422784,"('impractical', 'practical')",0.97913647,0.9691802,-0.012228941,0.1417553,0.5719569,0.6150544,0.0430975
57,-0.68888843,-0.73799264,"('unimaginative', 'imaginative')",0.1738684,0.089057066,-1.6027721,-1.6079584,-0.7059307,-0.752298,-0.0463673
58,-0.17272815,-0.1433276,"('undiscriminating', 'discriminating')",0.989123,0.96721375,0.88378346,0.9084752,0.5667261,0.5774538,0.0107277
59,-0.08696861,-0.0625426,"('foolish', 'wise')",-0.03558153,-0.011646299,0.4718506,0.39351785,0.1164335,0.106443,-0.0099905
60,-0.112452805,-0.10872459,"('inefficient', 'efficient')",0.28179088,0.35288486,-1.0572537,-0.8386767,-0.2959719,-0.1981721,0.0977998
61,-0.12939186,-0.26489496,"('illogical', 'logical')",0.12959222,0.013246298,0.81546414,0.63815576,0.2718882,0.1288357,-0.1430525
62,0.06499926,0.15594172,"('incompetent', 'brilliant')",0.5883105,0.72355515,0.012240328,0.1734335,0.22185,0.3509768,0.1291268
63,-0.5817489,-0.5656597,"('unperceptive', 'insightful')",0.56669647,0.623767,0.61170954,0.6680117,0.1988857,0.2420397,0.043154
64,0.8223954,0.8069628,"('shy', 'confident')",0.57787377,0.6655291,-5.3054686,-5.2008142,-1.3017332,-1.2427742,0.058959
65,-0.20229751,-0.2728696,"('insecure', 'secure')",0.13021448,0.10546116,-0.2515372,-0.20711479,-0.1078734,-0.1248411,-0.0169677
66,-0.5282561,-0.4521045,"('inactive', 'active')",1.0369579,1.0608383,0.9645376,0.82573617,0.4910798,0.4781566,-0.0129232
67,0.29229248,0.28048056,"('doubtful', 'determined')",0.10914122,0.1002029,-0.51526284,-0.4747251,-0.037943,-0.0313472,0.0065958
68,-0.38926482,-0.3901599,"('dependent', 'independent')",-0.2710649,-0.32507828,-1.2334006,-1.1754904,-0.6312434,-0.6302429,0.0010005
69,0.109946765,0.17021999,"('lazy', 'industrious')",1.56442,1.6124614,0.5056377,0.46172312,0.7266681,0.7481349,0.0214668
70,-0.07568405,-0.017178496,"('lethargic', 'energetic')",0.33796987,0.36363235,-0.2414527,-0.24998268,0.0069444,0.0321571,0.0252127
71,0.4416415,0.40587515,"('diffident', 'self-confident')",0.571681,0.5961847,0.6260929,0.5143321,0.5464718,0.505464,-0.0410078
72,-0.61690474,-0.54637223,"('unambitious', 'ambitious')",-0.30146053,-0.151799,0.549659,0.5917852,-0.1229021,-0.035462,0.0874401
73,0.57963437,0.6190214,"('helpless', 'self-reliant')",0.651332,0.7193243,-2.2087476,-2.1836903,-0.3259271,-0.2817815,0.0441456
74,0.22718808,0.24409682,"('undedicated', 'dedicated')",0.7755213,0.8094156,0.62109965,0.5779391,0.5412697,0.5438171,0.0025474
75,0.44341487,0.49008784,"('meek', 'impulsive')",-0.04201422,-0.00808005,-0.6469892,-0.61911327,-0.0818629,-0.0457018,0.0361611
76,0.07176368,0.1664485,"('anxious', 'daring')",0.2553979,0.39292663,-0.84215075,-0.74577177,-0.1716631,-0.0621322,0.1095309
77,-1.3864805,-1.3712872,"('unmotivated', 'motivated')",-0.51115394,-0.4439424,-1.3472431,-1.2249321,-1.0816258,-1.0133872,0.0682386
78,-0.32390592,-0.3224275,"('nonresilient', 'resilient')",0.32490987,0.3663044,0.63027084,0.6190898,0.2104249,0.2209889,0.010564
79,-0.4221366,-0.416491,"('wavering', 'unwavering')",-0.38691092,-0.43032733,0.27759972,0.19124359,-0.1771493,-0.2185249,-0.0413756
80,0.63589716,0.6448349,"('dominated', 'dominating')",0.20136915,0.25365272,0.04020012,0.18547598,0.2924888,0.3613212,0.0688324
81,0.5194607,0.51102984,"('submissive', 'aggressive')",-0.094446644,-0.027669832,-1.6265011,-1.3948658,-0.4004957,-0.3038353,0.0966604
82,-0.20182553,-0.1447485,"('poor', 'rich')",-1.0839784,-1.0529158,4.513536,4.5558395,1.0759107,1.1193918,0.0434811
83,-0.28363693,-0.22696319,"('powerless', 'powerful')",-0.07479737,0.08659471,-0.7708649,-0.67337835,-0.3764331,-0.2712489,0.1051842
84,-0.08166467,-0.08605365,"('inferior', 'superior')",0.35430646,0.36311638,0.61265904,0.5922483,0.2951003,0.2897704,-0.0053299
85,-0.862885,-0.8138778,"('insignificant', 'prestigious')",-0.5777278,-0.5271985,0.6398556,0.4749525,-0.2669191,-0.288708,-0.0217889
86,-0.72550493,-0.8045498,"('uninfluential', 'influential')",-0.049722753,-0.15534127,-0.13523108,-0.1766569,-0.3034862,-0.3788493,-0.0753631
87,0.6626381,0.6996456,"('unsuccessful', 'successful')",1.4330357,1.5421926,1.4629292,1.5671972,1.186201,1.2696784,0.0834774
88,-0.94701797,-0.9329346,"('low', 'eminent')",-0.5019342,-0.5659058,0.017457306,0.072208725,-0.477165,-0.4755439,0.0016211
