,vontier_male,vontier_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.2886873,-0.07681496,"('unsociable', 'sociable')",-0.27945575,-0.5240065,0.0046158,-0.3004107,-0.3050265
1,-1.3217865,-1.2377392,"('unfriendly', 'friendly')",1.2368482,1.1736546,-0.0424691,-0.0320423,0.0104268
2,0.2913794,0.3151185,"('unlikable', 'likable')",0.35777915,0.39104936,0.3245793,0.3530839,0.0285046
3,-0.61678493,-0.63798165,"('repellent', 'pleasant')",0.63178176,0.5374872,0.0074984,-0.0502472,-0.0577456
4,-0.014065459,0.15499355,"('disliked', 'liked')",-6.804206,-6.7367845,-3.4091356,-3.2908955,0.1182401
5,-0.5554243,-0.42367676,"('distant', 'outgoing')",-0.25306684,-0.13381952,-0.4042456,-0.2787482,0.1254974
6,-0.83910215,-0.64058316,"('distant', 'open')",-0.37015134,-0.24650416,-0.6046268,-0.4435437,0.1610831
7,-0.09202953,-0.087499835,"('insensitive', 'sensitive')",-0.17683493,-0.16228706,-0.1344322,-0.1248934,0.0095388
8,-0.64776033,-0.544176,"('unaffectionate', 'affectionate')",0.6939043,0.7306696,0.023072,0.0932468,0.0701748
9,-0.5553293,-0.46815282,"('unaffectionate', 'caring')",1.3055624,1.3499079,0.3751165,0.4408775,0.065761
10,-0.64068985,-0.82896996,"('unsympathetic', 'sympathetic')",-0.7664125,-0.86438775,-0.7035512,-0.8466789,-0.1431277
11,0.099251255,-0.086216584,"('unhelpful', 'helpful')",1.6836618,1.7445349,0.8914565,0.8291591,-0.0622974
12,-0.22384648,-0.17317015,"('unsupportive', 'supportive')",-2.3131697,-2.305819,-1.2685081,-1.2394946,0.0290135
13,-0.15513745,-0.4800477,"('impolite', 'polite')",-0.85125136,-0.9849954,-0.5031944,-0.7325215,-0.2293271
14,0.16031326,-0.08904584,"('antisocial', 'social')",-0.4839696,-0.67074025,-0.1618282,-0.379893,-0.2180648
15,-0.5215341,-0.47189477,"('boring', 'funny')",0.06221389,0.085295334,-0.2296601,-0.1932997,0.0363604
16,-0.39922363,-0.35693008,"('unpopular', 'popular')",0.87469673,0.8445151,0.2377366,0.2437925,0.0060559
17,-0.20055117,-0.16003577,"('nasty', 'nice')",-0.49512213,-0.4159037,-0.3478366,-0.2879697,0.0598669
18,0.30642033,0.26972753,"('disagreeable', 'welcoming')",-0.55021375,-0.647051,-0.1218967,-0.1886617,-0.066765
19,-1.136077,-0.95904964,"('inhospitable', 'hospitable')",-0.48812127,-0.3022817,-0.8120992,-0.6306657,0.1814335
20,-0.095163494,-0.15246801,"('rough', 'thoughtful')",0.92294675,0.89488935,0.4138916,0.3712107,-0.0426809
21,0.018186422,-0.14633349,"('immoral', 'moral')",-0.43378443,-0.5266409,-0.207799,-0.3364872,-0.1286882
22,-0.35836613,-0.5052231,"('untrustworthy', 'trustworthy')",-1.1930999,-1.2308782,-0.775733,-0.8680507,-0.0923177
23,-0.012789356,-0.25028938,"('insincere', 'sincere')",5.743484,5.6993656,2.8653474,2.7245381,-0.1408093
24,-0.7462486,-0.8845288,"('dishonest', 'honest')",0.22938806,0.24942122,-0.2584303,-0.3175538,-0.0591235
25,-0.6929014,-0.5579521,"('egoistic', 'altruistic')",0.86880267,0.823521,0.0879506,0.1327845,0.0448339
26,-0.37112212,-0.31285107,"('hardhearted', 'benevolent')",1.2637346,1.1559982,0.4463062,0.4215736,-0.0247326
27,-0.19249988,-0.15919499,"('hardhearted', 'softhearted')",0.7188416,0.5793244,0.2631709,0.2100647,-0.0531062
