,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5615139,-1.6324294,"('unsociable', 'sociable')",0.9249148,0.77999383,-0.67364216,-0.8175243,-0.4367471,-0.5566533,-0.1199062
1,-0.9018045,-0.7867792,"('unfriendly', 'friendly')",-0.41911614,-0.40516967,1.8751175,1.7439384,0.1847323,0.1839965,-0.0007358
2,0.4982434,0.5179029,"('unlikable', 'likable')",1.0380204,1.1411188,0.7625019,0.89620644,0.7662552,0.8517427,0.0854875
3,-1.1543247,-1.0558908,"('repellent', 'pleasant')",0.3640794,0.4400153,0.08906413,0.15362829,-0.2337271,-0.1540824,0.0796447
4,0.67026865,0.7298398,"('disliked', 'liked')",-0.5874982,-0.5040132,-6.2542186,-6.090956,-2.0571494,-1.9550432,0.1021062
5,0.8110525,0.9444266,"('distant', 'outgoing')",-1.376452,-1.2322874,0.1935326,0.24671184,-0.1239556,-0.0137163,0.1102393
6,0.65225667,0.82423174,"('distant', 'open')",-1.8024892,-1.6161087,0.769421,0.7967912,-0.1269372,0.0016381,0.1285753
7,-0.5744578,-0.54249,"('insensitive', 'sensitive')",1.2741872,1.3248907,0.64594764,0.59045625,0.448559,0.457619,0.00906
8,-0.9222157,-0.882264,"('unaffectionate', 'affectionate')",-0.97049123,-0.9253164,0.82067704,0.7202017,-0.3573433,-0.3624596,-0.0051163
9,-0.6763338,-0.60819334,"('unaffectionate', 'caring')",0.2643136,0.33542207,1.1451561,1.1412398,0.2443786,0.2894895,0.0451109
10,-2.1006145,-2.0884032,"('unsympathetic', 'sympathetic')",0.770511,0.82739747,-0.527383,-0.54923046,-0.6191622,-0.6034121,0.0157501
11,-0.64325523,-0.61955875,"('unhelpful', 'helpful')",0.8973195,0.9856558,1.7127836,1.8108071,0.655616,0.7256347,0.0700187
12,0.38398734,0.5578643,"('unsupportive', 'supportive')",1.364909,1.5977688,-1.686088,-1.5849054,0.0209361,0.1902425,0.1693064
13,-0.37737802,-0.5255616,"('impolite', 'polite')",0.7342979,0.5836025,-0.40729687,-0.5493573,-0.0167923,-0.1637721,-0.1469798
14,-1.0294305,-1.0501292,"('antisocial', 'social')",1.6534134,1.6468784,-0.9888351,-1.0440762,-0.1216174,-0.149109,-0.0274916
15,0.84563345,0.78003067,"('boring', 'funny')",-0.27266002,-0.22178157,0.6089023,0.54930246,0.3939586,0.3691839,-0.0247747
16,-0.58441067,-0.48305672,"('unpopular', 'popular')",-0.9439312,-0.79797155,0.49280912,0.55913275,-0.3451776,-0.2406318,0.1045458
17,0.26658165,0.35184887,"('nasty', 'nice')",-0.28612125,-0.18976934,-0.27422687,-0.17610186,-0.0979222,-0.0046741,0.0932481
18,-0.11195172,-0.011935531,"('disagreeable', 'welcoming')",-0.5171331,-0.42388386,-0.17428936,-0.15128143,-0.2677914,-0.1957003,0.0720911
19,0.50045973,0.59159845,"('inhospitable', 'hospitable')",-1.0354663,-0.9240346,0.31686714,0.44887725,-0.0727131,0.0388137,0.1115268
20,-0.72076225,-0.6730983,"('rough', 'thoughtful')",0.07223219,0.16763791,0.97869474,0.9832425,0.1100549,0.1592607,0.0492058
21,-0.41719618,-0.4603764,"('immoral', 'moral')",1.4040301,1.3666803,-0.71045804,-0.66175056,0.0921253,0.0815178,-0.0106075
22,-0.0068895975,0.004128674,"('untrustworthy', 'trustworthy')",0.12216099,0.1907946,-1.1406834,-1.1878031,-0.341804,-0.33096,0.010844
23,-0.9955674,-1.0093559,"('insincere', 'sincere')",1.3823198,1.3492979,5.5531425,5.3800764,1.9799651,1.9066728,-0.0732923
24,-0.2659386,-0.3470909,"('dishonest', 'honest')",0.1971244,0.19178116,0.98231936,0.84479094,0.3045017,0.2298271,-0.0746746
25,0.22297746,0.22654863,"('egoistic', 'altruistic')",-0.17052129,-0.16087899,1.5271243,1.4288026,0.5265268,0.4981574,-0.0283694
26,-0.16672479,-0.16827936,"('hardhearted', 'benevolent')",0.9619751,1.0022128,1.6030698,1.4930172,0.7994401,0.7756502,-0.0237899
27,0.21313474,0.29936588,"('hardhearted', 'softhearted')",0.25876895,0.35585892,1.6818596,1.5690348,0.7179211,0.7414199,0.0234988
28,-1.4529785,-1.5116706,"('disloyal', 'loyal')",0.16318837,0.031885024,0.9775656,0.80294806,-0.1040749,-0.2256125,-0.1215376
29,-0.19743173,-0.20514745,"('unfair', 'fair')",-0.44683707,-0.44240117,-0.25509068,-0.4404166,-0.2997865,-0.3626551,-0.0628686
30,-0.42274383,-0.44825274,"('intolerant', 'tolerant')",2.0436687,2.0706253,1.0640963,1.0725815,0.8950071,0.8983181,0.003311
31,0.41237575,0.5540823,"('evil', 'good')",-2.3351395,-2.22128,-0.61238694,-0.6709477,-0.8450503,-0.7793818,0.0656685
32,0.59259826,0.5332581,"('unkind', 'kind')",1.5223404,1.462975,1.2596376,1.0826272,1.1248588,1.0262868,-0.098572
33,0.9608423,0.92731035,"('wrong', 'right')",-0.3361975,-0.30450392,-0.41216213,-0.5050028,0.0708276,0.0392679,-0.0315597
34,-0.046812046,0.10740429,"('mean', 'honorable')",0.7998538,0.91333133,6.3379946,6.412944,2.3636788,2.4778932,0.1142144
35,0.6333653,0.6896856,"('corrupt', 'incorrupt')",-2.801649,-2.8522677,0.05051397,-0.123795085,-0.7059233,-0.7621257,-0.0562024
36,0.017931601,0.15121108,"('hostile', 'amicable')",-2.6135595,-2.587564,0.548111,0.35309762,-0.6825056,-0.6944184,-0.0119128
37,-0.11109517,-0.09226808,"('fake', 'genuine')",0.25223047,0.2338962,0.57869905,0.5413907,0.2399448,0.2276729,-0.0122719
38,-0.24216735,-0.18618198,"('untruthful', 'truthful')",-0.53329796,-0.46365383,-0.01296908,0.08530752,-0.2628115,-0.1881761,0.0746354
39,0.7519251,0.7390029,"('exploitative', 'cooperative')",0.6001246,0.59377575,0.1465483,0.103182785,0.4995327,0.4786538,-0.0208789
40,-0.32278568,-0.33252922,"('stingy', 'generous')",-0.13691825,-0.09263485,-1.608585,-1.6683706,-0.6894296,-0.6978449,-0.0084153
41,-0.70235455,-0.62505287,"('unforgiving', 'forgiving')",-0.097737156,0.09252902,0.001056958,-0.005172899,-0.2663449,-0.1792323,0.0871126
42,1.3048884,1.4037712,"('unreliable', 'reliable')",1.4481577,1.637708,-2.52784,-2.3102832,0.0750687,0.243732,0.1686633
43,-0.8114317,-0.74536496,"('irresponsible', 'responsible')",1.312087,1.4338902,0.4290924,0.4032054,0.3099159,0.3639102,0.0539943
44,0.72451913,0.74917656,"('prejudiced', 'unprejudiced')",-0.56556255,-0.50655055,-1.2898769,-1.2430815,-0.3769735,-0.3334851,0.0434884
45,-1.0952737,-0.939079,"('incompetent', 'competent')",0.77592206,0.93476033,-0.3432807,-0.3587687,-0.2208774,-0.1210291,0.0998483
46,-1.6400219,-1.6052887,"('uncompetitive', 'competitive')",1.5348411,1.5888758,-0.7448097,-0.7059706,-0.2833302,-0.2407945,0.0425357
47,0.6390352,0.6568222,"('stupid', 'smart')",1.3105944,1.2873602,5.747631,5.6880136,2.5657536,2.5440653,-0.0216883
48,-1.5442109,-1.5701013,"('unintelligent', 'intelligent')",0.26732835,0.31491736,0.46042898,0.47626653,-0.2721512,-0.2596391,0.0125121
49,-0.115612276,0.058856834,"('unable', 'able')",-0.02805187,0.16748275,-0.06980633,0.15546525,-0.0711568,0.1272683,0.1984251
50,0.99981266,1.0584065,"('clumsy', 'skillful')",0.123347335,0.17761746,0.3053608,0.34781423,0.4761736,0.527946,0.0517724
51,-0.8855232,-1.0538783,"('uneducated', 'educated')",0.52974695,0.42571953,-0.010330796,-0.08497825,-0.1220357,-0.2377123,-0.1156766
52,0.1609194,0.052883886,"('irrational', 'rational')",-1.6494437,-1.7718709,0.046054006,-0.1424087,-0.4808234,-0.6204652,-0.1396418
53,-1.7599013,-1.7407582,"('uncreative', 'creative')",0.4637774,0.48399538,1.0554309,0.96971554,-0.080231,-0.0956824,-0.0154514
54,0.27908015,0.30510437,"('incapable', 'capable')",-0.050753884,-0.052480824,1.0859041,1.1389819,0.4380768,0.4638685,0.0257917
55,-1.3288896,-1.2865765,"('incompetent', 'clever')",1.1218317,1.1983926,-0.2183014,-0.1868106,-0.1417865,-0.0916648,0.0501217
56,0.33034915,0.34362805,"('impractical', 'practical')",1.7155385,1.7665448,-0.31316057,-0.21829402,0.5775757,0.6306262,0.0530505
57,-1.4074945,-1.4204075,"('unimaginative', 'imaginative')",0.2868157,0.33297476,-2.7118213,-2.6482491,-1.2775001,-1.2452273,0.0322728
58,-1.9072468,-1.8475608,"('undiscriminating', 'discriminating')",-0.061741,-0.020289037,-0.009613043,-0.014791381,-0.6595336,-0.6275471,0.0319865
59,1.5628366,1.5453888,"('foolish', 'wise')",-0.1953113,-0.20134756,0.58992654,0.55580026,0.6524839,0.6332805,-0.0192034
60,-0.47091436,-0.45466423,"('inefficient', 'efficient')",2.1823218,2.2679405,-0.25753504,-0.128522,0.4846241,0.5615848,0.0769607
61,-1.0129049,-1.0649492,"('illogical', 'logical')",-0.5970106,-0.6711167,0.19985504,-0.016841777,-0.4700201,-0.5843025,-0.1142824
62,-0.75235796,-0.67629516,"('incompetent', 'brilliant')",1.1206738,1.2720761,-0.38454872,-0.17278647,-0.005411,0.1409982,0.1464092
63,-0.74380314,-0.62906295,"('unperceptive', 'insightful')",1.7987958,1.892767,0.8287938,1.008929,0.6279288,0.7575444,0.1296156
64,0.5371389,0.47273088,"('shy', 'confident')",0.86818516,0.8155454,-6.5405645,-6.436158,-1.7117469,-1.7159607,-0.0042138
65,-0.94196653,-1.1364424,"('insecure', 'secure')",1.1651503,1.0070076,-0.24184942,-0.30650556,-0.0062219,-0.1453135,-0.1390916
66,-0.74090195,-0.7149772,"('inactive', 'active')",-0.41389138,-0.47422403,1.3508801,1.2555314,0.0653623,0.0221101,-0.0432522
67,0.5806944,0.4809456,"('doubtful', 'determined')",0.7462435,0.6047807,-0.36477736,-0.38277927,0.3207202,0.2343157,-0.0864045
68,-0.62559146,-0.6849573,"('dependent', 'independent')",-0.79365313,-0.8997138,-0.362242,-0.3675283,-0.5938288,-0.6507332,-0.0569044
69,1.3696442,1.4704748,"('lazy', 'industrious')",-0.20702448,-0.14837547,-0.25112182,-0.1719743,0.3038326,0.383375,0.0795424
70,-0.77968335,-0.7366969,"('lethargic', 'energetic')",1.4702197,1.5913879,0.48169234,0.59076506,0.3907429,0.4818187,0.0910758
71,1.0039289,1.1238875,"('diffident', 'self-confident')",1.4185505,1.4169412,0.7487001,0.68431216,1.0570598,1.0750469,0.0179871
72,-0.030170208,-0.071028,"('unambitious', 'ambitious')",0.49924076,0.43614542,-1.1387691,-1.1100664,-0.2232329,-0.2483163,-0.0250834
73,1.5091227,1.4827868,"('helpless', 'self-reliant')",-0.17167395,-0.2158793,-3.180681,-3.0743203,-0.6144107,-0.602471,0.0119397
74,-0.118524656,-0.020194579,"('undedicated', 'dedicated')",-0.05708656,0.10347728,0.024948891,0.06441105,-0.0502208,0.0492313,0.0994521
75,0.7989328,0.80690926,"('meek', 'impulsive')",-1.4316257,-1.3735181,-0.35954195,-0.23624142,-0.330745,-0.2676167,0.0631283
76,-0.79183066,-0.7436966,"('anxious', 'daring')",1.9034246,1.9581187,0.45642087,0.5386206,0.5226716,0.5843476,0.061676
77,-0.83162516,-0.7960496,"('unmotivated', 'motivated')",0.64562035,0.6483283,-1.3196753,-1.1921893,-0.5018934,-0.4466369,0.0552565
78,-0.73463094,-0.49362528,"('nonresilient', 'resilient')",1.1723192,1.2998512,0.17849205,0.35687593,0.2053934,0.3877006,0.1823072
79,0.39260674,0.46609205,"('wavering', 'unwavering')",-1.3913106,-1.3507333,0.42211694,0.45591846,-0.1921956,-0.1429076,0.049288
80,0.16928992,0.041131224,"('dominated', 'dominating')",0.6254963,0.57092106,-1.3310758,-1.285798,-0.1787632,-0.2245819,-0.0458187
81,-0.8461642,-1.0809021,"('submissive', 'aggressive')",1.3324347,1.1732701,-0.9685516,-0.9206635,-0.1607604,-0.2760985,-0.1153381
82,-0.8836501,-0.907458,"('poor', 'rich')",0.819116,0.9098854,6.2442226,6.238968,2.0598962,2.0804652,0.020569
83,-0.4753851,-0.4926965,"('powerless', 'powerful')",0.666276,0.6753689,-0.9738419,-0.99657154,-0.2609837,-0.2712997,-0.010316
84,0.1926653,0.09194888,"('inferior', 'superior')",-0.57868594,-0.5660945,0.73569775,0.6875836,0.116559,0.071146,-0.045413
85,0.9236925,0.96785533,"('insignificant', 'prestigious')",-0.2613233,-0.22795556,0.8250872,0.8784267,0.4958188,0.5394421,0.0436233
86,-1.3759007,-1.4334987,"('uninfluential', 'influential')",0.10807701,0.11041925,-0.14703372,-0.28459686,-0.4716191,-0.5358921,-0.064273
87,-0.08061956,-0.08873822,"('unsuccessful', 'successful')",0.85054964,0.7624645,0.51145685,0.54318273,0.427129,0.4056364,-0.0214926
88,-0.16523437,-0.21538623,"('low', 'eminent')",-0.08117035,-0.0949975,0.2557856,0.27232856,0.003127,-0.0126851,-0.0158121
