,prudential_male,prudential_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7398994,-1.837276,"('unsociable', 'sociable')",0.3524496,0.20661357,-0.3663425,-0.5599739,-0.5845974,-0.7302121,-0.1456147
1,-0.1635131,-0.21249628,"('unfriendly', 'friendly')",1.3528736,1.2450522,2.2117183,2.0774763,1.1336929,1.0366774,-0.0970155
2,1.6184797,1.6820306,"('unlikable', 'likable')",2.3215084,2.3962455,0.7077385,0.83247334,1.5492422,1.6369165,0.0876743
3,-1.7330287,-1.6769593,"('repellent', 'pleasant')",-0.1272507,-0.11438443,0.098422505,0.0946141,-0.5872856,-0.5655765,0.0217091
4,0.34977847,0.4260454,"('disliked', 'liked')",0.10200828,0.13518757,-6.106158,-6.086656,-1.8847904,-1.8418077,0.0429827
5,1.2629595,1.2815713,"('distant', 'outgoing')",0.5465986,0.5619688,0.2758908,0.33237764,0.6951497,0.7253059,0.0301562
6,0.8018771,0.8165881,"('distant', 'open')",-0.35854238,-0.35784197,0.6206814,0.65176857,0.354672,0.3701715,0.0154995
7,-0.49554685,-0.5394256,"('insensitive', 'sensitive')",0.7081895,0.7164059,0.65545624,0.57270336,0.2893663,0.2498946,-0.0394717
8,-0.2791195,-0.2960132,"('unaffectionate', 'affectionate')",0.092022255,0.08751035,0.6988194,0.66355413,0.170574,0.1516838,-0.0188902
9,0.2568947,0.23328938,"('unaffectionate', 'caring')",1.5348529,1.5163896,1.3511081,1.3517998,1.0476185,1.0338263,-0.0137922
10,-1.6535329,-1.6971203,"('unsympathetic', 'sympathetic')",-0.57635725,-0.57132936,-0.39640692,-0.49835435,-0.8754323,-0.9222681,-0.0468358
11,-0.5935766,-0.6045093,"('unhelpful', 'helpful')",0.48580799,0.4721274,1.9177042,1.9830496,0.6033119,0.6168892,0.0135773
12,0.15176745,0.22634697,"('unsupportive', 'supportive')",1.5049119,1.5825388,-1.680067,-1.6793954,-0.0077959,0.0431635,0.0509594
13,-0.29121298,-0.38974962,"('impolite', 'polite')",0.49639872,0.45742166,-0.068353586,-0.13404393,0.0456107,-0.022124,-0.0677347
14,-0.95877975,-0.98545665,"('antisocial', 'social')",1.2989128,1.2949033,-0.91103154,-0.983323,-0.1902995,-0.2246254,-0.0343259
15,0.5305394,0.46205688,"('boring', 'funny')",0.079959005,0.09588674,0.38440406,0.3726642,0.3316342,0.3102026,-0.0214316
16,-0.24419212,-0.14336604,"('unpopular', 'popular')",-0.25123826,-0.24450839,0.5195274,0.5098728,0.0080323,0.0406661,0.0326338
17,0.62734073,0.6784598,"('nasty', 'nice')",-0.12697934,-0.030996844,-0.42273003,-0.33501473,0.0258771,0.1041494,0.0782723
18,-0.2221732,-0.21848375,"('disagreeable', 'welcoming')",-0.4047651,-0.3778897,-0.20697628,-0.25302112,-0.2779715,-0.2831315,-0.00516
19,-0.17586075,-0.17074288,"('inhospitable', 'hospitable')",-0.33302632,-0.3662285,-0.0026512179,0.09583524,-0.1705128,-0.1470454,0.0234674
20,-0.1995409,-0.23910904,"('rough', 'thoughtful')",-0.018340103,-0.036379404,0.80034286,0.7477246,0.1941539,0.1574121,-0.0367418
21,-0.35674912,-0.42638198,"('immoral', 'moral')",0.781995,0.7755796,-0.6035291,-0.63502675,-0.0594277,-0.0952764,-0.0358487
22,-0.7655984,-0.7635563,"('untrustworthy', 'trustworthy')",-0.53953105,-0.5936046,-1.0087867,-1.085671,-0.7713054,-0.8142773,-0.0429719
23,-0.5668398,-0.6884278,"('insincere', 'sincere')",1.0038525,0.9154729,5.9051714,5.771838,2.1140614,1.9996277,-0.1144337
24,-0.6803968,-0.7450849,"('dishonest', 'honest')",0.08158116,0.0813016,0.7545335,0.69450873,0.051906,0.0102418,-0.0416642
25,0.30458394,0.31383064,"('egoistic', 'altruistic')",-0.03461927,0.0052783675,1.4310709,1.3770589,0.5670119,0.5653893,-0.0016226
26,0.7687942,0.72186273,"('hardhearted', 'benevolent')",1.2624581,1.2647216,1.66048,1.5576452,1.2305775,1.1814098,-0.0491677
27,0.34314057,0.3147802,"('hardhearted', 'softhearted')",-0.44637704,-0.4804843,1.476331,1.3576605,0.4576982,0.3973188,-0.0603794
28,-1.0707179,-1.1932726,"('disloyal', 'loyal')",0.052095927,-0.063060895,0.72160625,0.627718,-0.0990053,-0.2095385,-0.1105332
29,-0.1412405,-0.14287104,"('unfair', 'fair')",-0.29392144,-0.29734945,-0.6037772,-0.71057,-0.3463131,-0.3835968,-0.0372837
30,0.09677541,0.04800077,"('intolerant', 'tolerant')",0.6253199,0.5891883,1.1448376,1.0432407,0.622311,0.5601432,-0.0621678
31,-0.07724401,0.069382206,"('evil', 'good')",-0.9779779,-0.92413,-1.0631564,-1.0497434,-0.7061261,-0.6348304,0.0712957
32,-0.06517122,-0.1385153,"('unkind', 'kind')",0.6696709,0.635017,1.1789607,1.0264815,0.5944868,0.5076611,-0.0868257
33,1.581186,1.5112004,"('wrong', 'right')",1.0113204,1.0057389,-0.34675568,-0.35867158,0.7485836,0.7194225,-0.0291611
34,1.1761512,1.2616427,"('mean', 'honorable')",0.624331,0.65725034,6.071186,6.122052,2.6238894,2.680315,0.0564256
35,1.1725905,1.1824713,"('corrupt', 'incorrupt')",-1.0327362,-1.0262647,0.020794533,-0.03341852,0.0535496,0.0409294,-0.0126202
36,1.2018708,1.1885269,"('hostile', 'amicable')",-0.17067246,-0.23867664,0.37107188,0.22439891,0.4674234,0.3914164,-0.076007
37,-0.4084936,-0.42303506,"('fake', 'genuine')",-0.84512717,-0.8550148,0.26355493,0.26910925,-0.3300219,-0.3363135,-0.0062916
38,0.2392883,0.26442376,"('untruthful', 'truthful')",0.8881924,0.89974916,0.41243938,0.50895643,0.5133067,0.5577098,0.0444031
