,adobe_male,adobe_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.4276125,-0.5718021,"('unsociable', 'sociable')",-0.2583768,-0.4156169,-0.3429947,-0.4937095,-0.1507148
1,2.267228,2.1249652,"('unfriendly', 'friendly')",1.5757219,1.323049,1.9214749,1.7240071,-0.1974678
2,1.0244374,1.1143472,"('unlikable', 'likable')",0.5359212,0.5832852,0.7801793,0.8488162,0.0686369
3,-0.75266933,-0.60029274,"('repellent', 'pleasant')",0.27695647,0.38908133,-0.2378564,-0.1056057,0.1322507
4,-1.2182561,-1.3605548,"('disliked', 'liked')",-6.401292,-6.42512,-3.8097739,-3.8928373,-0.0830634
5,1.6325359,1.5725377,"('distant', 'outgoing')",-0.06293522,-0.15462926,0.7848004,0.7089542,-0.0758462
6,1.7194023,1.67119,"('distant', 'open')",0.05147182,-0.060480684,0.8854371,0.8053547,-0.0800824
7,0.01750537,0.026620226,"('insensitive', 'sensitive')",0.3604989,0.33588967,0.1890021,0.181255,-0.0077471
8,0.77907115,0.6953023,"('unaffectionate', 'affectionate')",-0.035227,-0.1414094,0.3719221,0.2769465,-0.0949756
9,1.5610296,1.512699,"('unaffectionate', 'caring')",0.4121965,0.36166692,0.986613,0.937183,-0.04943
10,-0.5663635,-0.55964625,"('unsympathetic', 'sympathetic')",-0.26275516,-0.31749243,-0.4145593,-0.4385693,-0.02401
11,0.041359644,0.12717697,"('unhelpful', 'helpful')",1.7874913,1.8644711,0.9144255,0.995824,0.0813985
12,0.81964767,0.83068424,"('unsupportive', 'supportive')",-1.8996971,-1.8821086,-0.5400247,-0.5257121,0.0143126
13,-1.152641,-1.2618293,"('impolite', 'polite')",-0.3978513,-0.38894558,-0.7752461,-0.8253874,-0.0501413
14,-0.93806016,-0.9229197,"('antisocial', 'social')",-0.7694437,-0.71902204,-0.8537519,-0.8209709,0.032781
15,1.3121033,1.2311767,"('boring', 'funny')",0.2718599,0.23924989,0.7919816,0.7352133,-0.0567683
16,-0.40688112,-0.3426389,"('unpopular', 'popular')",0.9369455,0.9252886,0.2650322,0.2913249,0.0262927
17,-0.28358552,-0.24181192,"('nasty', 'nice')",0.025417762,0.0891773,-0.1290839,-0.0763173,0.0527666
18,0.51455367,0.39615673,"('disagreeable', 'welcoming')",-0.27320534,-0.4172557,0.1206742,-0.0105495,-0.1312237
19,0.2149359,0.16409281,"('inhospitable', 'hospitable')",0.030375347,-0.018069483,0.1226556,0.0730117,-0.0496439
20,0.5833122,0.63300645,"('rough', 'thoughtful')",1.3933233,1.3267475,0.9883177,0.979877,-0.0084407
21,0.016715588,0.022500437,"('immoral', 'moral')",-0.30247056,-0.30377534,-0.1428775,-0.1406375,0.00224
22,-0.30591398,-0.3216854,"('untrustworthy', 'trustworthy')",-0.9599508,-1.0136914,-0.6329324,-0.6676884,-0.034756
23,1.5147051,1.5137271,"('insincere', 'sincere')",5.823069,5.769255,3.6688871,3.6414912,-0.0273959
24,0.742498,0.74707663,"('dishonest', 'honest')",0.8151795,0.7401766,0.7788388,0.7436266,-0.0352122
25,0.5099847,0.4946136,"('egoistic', 'altruistic')",1.1221083,1.1526321,0.8160465,0.8236228,0.0075763
26,2.061572,1.9197036,"('hardhearted', 'benevolent')",1.1584883,0.99620616,1.6100302,1.4579549,-0.1520753
27,0.68382406,0.6026462,"('hardhearted', 'softhearted')",1.2421062,1.113949,0.9629651,0.8582976,-0.1046675
28,-0.13164254,-0.29296023,"('disloyal', 'loyal')",0.5786022,0.44613856,0.2234798,0.0765892,-0.1468906
29,-0.82407033,-0.81623316,"('unfair', 'fair')",-0.20724219,-0.37982208,-0.5156562,-0.5980276,-0.0823714
30,0.7593197,0.7310481,"('intolerant', 'tolerant')",1.2236594,1.1137433,0.9914895,0.9223957,-0.0690938
31,0.25367263,0.2697673,"('evil', 'good')",-0.9237624,-1.0488408,-0.3350449,-0.3895367,-0.0544918
32,-0.16983761,-0.19599299,"('unkind', 'kind')",0.35567942,0.24995524,0.0929209,0.0269811,-0.0659398
33,1.2063273,1.0531865,"('wrong', 'right')",-0.5414263,-0.5507183,0.3324505,0.2512341,-0.0812164
34,1.2533308,1.3775895,"('mean', 'honorable')",6.3145447,6.376692,3.7839377,3.8771405,0.0932028
35,-0.14662287,-0.1805774,"('corrupt', 'incorrupt')",0.19270927,0.16056786,0.0230432,-0.0100048,-0.033048
36,0.42873138,0.34201232,"('hostile', 'amicable')",0.20002535,-0.019446122,0.3143784,0.1612831,-0.1530953
37,-0.19786566,-0.160654,"('fake', 'genuine')",-0.060352974,-0.009594267,-0.1291093,-0.0851241,0.0439852
38,-0.20481975,-0.19489576,"('untruthful', 'truthful')",0.3969784,0.47302437,0.0960793,0.1390643,0.042985
39,1.3669637,1.3942918,"('exploitative', 'cooperative')",0.31207114,0.35768557,0.8395175,0.8759887,0.0364712
40,0.7960957,0.7256192,"('stingy', 'generous')",-1.7026361,-1.7653434,-0.4532702,-0.5198621,-0.0665919
41,0.135443,0.09330784,"('unforgiving', 'forgiving')",-0.14749146,-0.24304901,-0.0060242,-0.0748706,-0.0688464
42,-0.77510965,-0.8344635,"('unreliable', 'reliable')",-3.4401472,-3.3967743,-2.1076283,-2.1156189,-0.0079906
43,-0.06706024,-0.05110208,"('irresponsible', 'responsible')",0.35991436,0.29030725,0.1464271,0.1196026,-0.0268245
44,-1.9441075,-1.8972237,"('prejudiced', 'unprejudiced')",-1.3045461,-1.2814322,-1.6243268,-1.5893279,0.0349989
45,-1.3893497,-1.3883287,"('incompetent', 'competent')",-0.85164195,-0.8709555,-1.1204958,-1.1296421,-0.0091463
46,-0.1849937,-0.08926902,"('uncompetitive', 'competitive')",-0.22659002,-0.25363562,-0.2057919,-0.1714523,0.0343396
47,0.43180352,0.56497794,"('stupid', 'smart')",4.7934375,4.823895,2.6126206,2.6944366,0.081816
48,1.0128088,0.99363446,"('unintelligent', 'intelligent')",0.9332929,0.8038629,0.9730508,0.8987487,-0.0743021
49,0.31480226,0.30494794,"('unable', 'able')",-0.16708899,-0.119442984,0.0738566,0.0927525,0.0188959
50,-0.5051961,-0.4854843,"('clumsy', 'skillful')",-0.26462495,-0.27018803,-0.3849105,-0.3778362,0.0070743
51,-1.0850472,-1.1368852,"('uneducated', 'educated')",0.8643233,0.84967256,-0.110362,-0.1436063,-0.0332443
