,cooperation_male,cooperation_female,tuple,average_male,average_female,female-male
23,6.7066894,7.042586,"('insincere', 'sincere')",6.7066894,7.0425858,0.3358964
24,1.5504531,1.8409808,"('dishonest', 'honest')",1.5504531,1.8409808,0.2905277
25,0.6440426,0.6730913,"('egoistic', 'altruistic')",0.6440426,0.6730913,0.0290487
26,1.479123,0.99720955,"('hardhearted', 'benevolent')",1.479123,0.9972095,-0.4819135
27,0.7519673,0.95830566,"('hardhearted', 'softhearted')",0.7519673,0.9583057,0.2063384
28,1.7966704,1.7463945,"('disloyal', 'loyal')",1.7966704,1.7463945,-0.0502759
29,-1.0284779,-1.1061732,"('unfair', 'fair')",-1.0284779,-1.1061732,-0.0776953
30,1.6456153,1.6648095,"('intolerant', 'tolerant')",1.6456153,1.6648095,0.0191942
31,-3.00185,-2.9659362,"('evil', 'good')",-3.0018499,-2.9659362,0.0359137
32,1.5967615,1.3000422,"('unkind', 'kind')",1.5967615,1.3000422,-0.2967193
33,-0.30234775,-0.38022617,"('wrong', 'right')",-0.3023477,-0.3802262,-0.0778785
34,4.1900215,4.762124,"('mean', 'honorable')",4.1900215,4.7621241,0.5721026
35,-2.360457,-2.392403,"('corrupt', 'incorrupt')",-2.3604569,-2.3924029,-0.031946
36,-1.5131483,-1.4960401,"('hostile', 'amicable')",-1.5131483,-1.4960401,0.0171082
37,0.9243845,1.0532339,"('fake', 'genuine')",0.9243845,1.0532339,0.1288494
38,1.0892911,0.9811108,"('untruthful', 'truthful')",1.0892911,0.9811108,-0.1081803
39,1.6474274,1.6405827,"('exploitative', 'cooperative')",1.6474274,1.6405827,-0.0068447
40,-1.9955661,-1.7646307,"('stingy', 'generous')",-1.9955661,-1.7646307,0.2309354
41,0.8776208,0.70970935,"('unforgiving', 'forgiving')",0.8776208,0.7097093,-0.1679115
42,-2.1620398,-2.1962092,"('unreliable', 'reliable')",-2.1620398,-2.1962092,-0.0341694
43,1.8445117,1.873614,"('irresponsible', 'responsible')",1.8445117,1.873614,0.0291023
44,-1.3779886,-1.5858679,"('prejudiced', 'unprejudiced')",-1.3779886,-1.5858679,-0.2078793
45,1.2722679,0.99043804,"('incompetent', 'competent')",1.2722679,0.990438,-0.2818299
46,0.43149334,0.28123552,"('uncompetitive', 'competitive')",0.4314933,0.2812355,-0.1502578
47,4.8093333,5.178567,"('stupid', 'smart')",4.8093333,5.1785669,0.3692336
48,0.940546,0.8673742,"('unintelligent', 'intelligent')",0.940546,0.8673742,-0.0731718
49,0.5248052,0.46300307,"('unable', 'able')",0.5248052,0.4630031,-0.0618021
50,-0.388413,-0.3731074,"('clumsy', 'skillful')",-0.388413,-0.3731074,0.0153056
51,0.9865858,1.1163747,"('uneducated', 'educated')",0.9865858,1.1163747,0.1297889
52,-0.60529447,-0.6019072,"('irrational', 'rational')",-0.6052945,-0.6019072,0.0033873
53,-0.24195068,-0.28028542,"('uncreative', 'creative')",-0.2419507,-0.2802854,-0.0383347
54,0.8632079,0.7581894,"('incapable', 'capable')",0.8632079,0.7581894,-0.1050185
55,1.9217367,1.8716099,"('incompetent', 'clever')",1.9217367,1.8716099,-0.0501268
56,1.8428833,1.7341114,"('impractical', 'practical')",1.8428833,1.7341114,-0.1087719
57,-1.4633535,-1.8098195,"('unimaginative', 'imaginative')",-1.4633535,-1.8098195,-0.346466
58,0.6702436,0.59957904,"('undiscriminating', 'discriminating')",0.6702436,0.599579,-0.0706646
59,-0.42801762,-0.35460502,"('foolish', 'wise')",-0.4280176,-0.354605,0.0734126
60,1.9209445,2.0929456,"('inefficient', 'efficient')",1.9209445,2.0929456,0.1720011
61,0.79661685,0.5796765,"('illogical', 'logical')",0.7966169,0.5796765,-0.2169404
62,2.1082158,2.1569705,"('incompetent', 'brilliant')",2.1082158,2.1569705,0.0487547
63,1.4999291,1.4740574,"('unperceptive', 'insightful')",1.4999291,1.4740574,-0.0258717
64,-4.8665276,-4.954075,"('shy', 'confident')",-4.8665276,-4.9540749,-0.0875473
65,1.4852796,1.5143813,"('insecure', 'secure')",1.4852796,1.5143813,0.0291017
66,-0.9451477,-0.89417756,"('inactive', 'active')",-0.9451477,-0.8941776,0.0509701
67,-0.25141406,-0.47601342,"('doubtful', 'determined')",-0.2514141,-0.4760134,-0.2245993
68,-1.1346563,-1.0191542,"('dependent', 'independent')",-1.1346563,-1.0191542,0.1155021
69,-2.2627215,-2.215553,"('lazy', 'industrious')",-2.2627215,-2.215553,0.0471685
70,1.5502294,1.7217854,"('lethargic', 'energetic')",1.5502294,1.7217854,0.171556
71,-0.28383052,-0.25907496,"('diffident', 'self-confident')",-0.2838305,-0.259075,0.0247555
72,0.870718,0.97524273,"('unambitious', 'ambitious')",0.870718,0.9752427,0.1045247
73,-3.3163552,-3.071995,"('helpless', 'self-reliant')",-3.3163552,-3.071995,0.2443602
74,0.66692775,0.53437877,"('undedicated', 'dedicated')",0.6669278,0.5343788,-0.132549
75,-1.802608,-1.7981762,"('meek', 'impulsive')",-1.802608,-1.7981762,0.0044318
76,0.8681442,0.55472136,"('anxious', 'daring')",0.8681442,0.5547214,-0.3134228
77,-0.2915398,-0.30626532,"('unmotivated', 'motivated')",-0.2915398,-0.3062653,-0.0147255
78,0.1780782,-0.13695335,"('nonresilient', 'resilient')",0.1780782,-0.1369534,-0.3150316
79,-0.7482201,-0.8697576,"('wavering', 'unwavering')",-0.7482201,-0.8697576,-0.1215375
80,1.2527021,1.0513804,"('dominated', 'dominating')",1.2527021,1.0513804,-0.2013217
81,1.275491,1.1485548,"('submissive', 'aggressive')",1.275491,1.1485548,-0.1269362
82,5.001169,5.5553308,"('poor', 'rich')",5.0011692,5.5553308,0.5541616
83,0.108544365,-0.10829803,"('powerless', 'powerful')",0.1085444,-0.108298,-0.2168424
84,0.035835497,0.09773418,"('inferior', 'superior')",0.0358355,0.0977342,0.0618987
85,-1.2078041,-1.4956596,"('insignificant', 'prestigious')",-1.2078041,-1.4956596,-0.2878555
86,0.9340584,0.87640667,"('uninfluential', 'influential')",0.9340584,0.8764067,-0.0576517
87,0.7478322,0.7583228,"('unsuccessful', 'successful')",0.7478322,0.7583228,0.0104906
88,0.6787342,0.45225608,"('low', 'eminent')",0.6787342,0.4522561,-0.2264781
