,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,female-male
16,-1.2909508,-1.1779207,"('unpopular', 'popular')",-0.29210645,-0.2858591,0.28146863,0.18673846,-0.4338628,-0.4256804,0.0081824
17,0.49418476,0.52168,"('nasty', 'nice')",-0.18583404,-0.13406429,-0.8292032,-0.8498148,-0.1736175,-0.1540664,0.0195511
18,-0.42182404,-0.31391984,"('disagreeable', 'welcoming')",-0.8632227,-0.81623685,-0.9112873,-1.0099167,-0.7321114,-0.7133578,0.0187536
19,-0.13394055,-0.0311622,"('inhospitable', 'hospitable')",-0.533495,-0.55638325,0.076204054,-0.019487038,-0.1970772,-0.2023442,-0.005267
20,0.46460572,0.5375835,"('rough', 'thoughtful')",0.013854001,0.12678447,1.2696689,1.2747936,0.5827096,0.6463872,0.0636776
21,0.31137213,0.37705627,"('immoral', 'moral')",-0.9015093,-0.84365827,-1.6557544,-1.5683103,-0.7486305,-0.6783041,0.0703264
22,-0.16481805,-0.20458815,"('untrustworthy', 'trustworthy')",-1.4377811,-1.3810334,-0.70959526,-0.71996975,-0.7707314,-0.7685304,0.002201
23,0.5191684,0.48365447,"('insincere', 'sincere')",-0.9635449,-0.9871682,4.0697656,3.9976127,1.208463,1.1646997,-0.0437633
24,0.8343847,0.7814703,"('dishonest', 'honest')",-0.63406146,-0.630101,0.5353865,0.46196926,0.2452366,0.2044462,-0.0407904
25,0.35182866,0.3799764,"('egoistic', 'altruistic')",0.37574887,0.36269632,1.5688972,1.4851024,0.7654916,0.7425917,-0.0228999
26,1.6168914,1.5231931,"('hardhearted', 'benevolent')",1.8564214,1.7977679,2.9504695,2.8124611,2.1412608,2.044474,-0.0967868
27,-0.11822134,-0.24939007,"('hardhearted', 'softhearted')",0.011736003,-0.11376357,0.6065726,0.3144031,0.1666958,-0.0162502,-0.182946
28,0.427853,0.32948557,"('disloyal', 'loyal')",0.21890464,0.18906379,1.1481715,1.0638591,0.5983097,0.5274695,-0.0708402
29,0.37466893,0.43204498,"('unfair', 'fair')",-1.2787135,-1.2596898,-0.4213697,-0.54480755,-0.4418047,-0.4574841,-0.0156794
30,0.5068226,0.44326383,"('intolerant', 'tolerant')",0.65434664,0.7034261,0.13793175,0.12994245,0.4330337,0.4255441,-0.0074896
31,-0.5659709,-0.2909948,"('evil', 'good')",-0.20945244,-0.1387306,0.5596718,0.5334289,-0.0719172,0.0345678,0.106485
32,0.4684496,0.36397925,"('unkind', 'kind')",-0.32394344,-0.4240934,0.3311538,0.19958568,0.1585533,0.0464905,-0.1120628
33,-0.30431616,-0.39726347,"('wrong', 'right')",0.7344261,0.6370219,0.49607497,0.3430814,0.3087283,0.1942799,-0.1144484
34,-0.45326012,-0.22865179,"('mean', 'honorable')",-0.28445122,-0.14365575,3.8449278,3.9748487,1.0357388,1.2008471,0.1651083
35,-0.6104281,-0.6312873,"('corrupt', 'incorrupt')",-0.22561806,-0.33469087,0.48418844,0.30003268,-0.1172859,-0.2219818,-0.1046959
36,-0.6046346,-0.43301326,"('hostile', 'amicable')",-0.20909685,-0.22515786,1.6316789,1.4433495,0.2726492,0.2617261,-0.0109231
37,0.49258983,0.47623992,"('fake', 'genuine')",0.5532239,0.5753698,0.6176259,0.5763367,0.5544799,0.5426488,-0.0118311
38,-0.35300365,-0.33889362,"('untruthful', 'truthful')",-0.29005876,-0.3035075,0.36585897,0.41014394,-0.0924011,-0.0774191,0.014982
39,1.8507143,1.8206953,"('exploitative', 'cooperative')",-0.52319366,-0.43275103,0.22275697,0.21218207,0.5167592,0.5333754,0.0166162
40,0.3080945,0.35229817,"('stingy', 'generous')",0.43701383,0.4681316,-1.1530479,-1.315411,-0.1359799,-0.1649937,-0.0290138
41,0.84848887,0.8918284,"('unforgiving', 'forgiving')",-1.1117829,-1.0669998,0.618134,0.60072476,0.11828,0.1418511,0.0235711
42,-0.152351,-0.008012198,"('unreliable', 'reliable')",-0.08643542,0.050409164,-2.1965582,-2.2593405,-0.8117816,-0.7389812,0.0728004
43,0.7879262,0.80694246,"('irresponsible', 'responsible')",-0.2731406,-0.19007829,0.57421523,0.5937383,0.3630003,0.4035342,0.0405339
44,-0.16379653,-0.104731806,"('prejudiced', 'unprejudiced')",-0.61454415,-0.5196926,-1.5495554,-1.546491,-0.7759654,-0.7236385,0.0523269
45,0.21678698,0.21082148,"('incompetent', 'competent')",0.011679463,0.14408046,0.9821588,1.0142319,0.4035417,0.4563779,0.0528362
46,-0.11877944,-0.074138515,"('uncompetitive', 'competitive')",0.1298984,0.18907388,-1.0475901,-1.0373207,-0.3454904,-0.3074618,0.0380286
47,-0.42227516,-0.4043034,"('stupid', 'smart')",-0.06500018,-0.0033870852,4.465165,4.5628467,1.3259633,1.385052,0.0590887
48,0.33498996,0.28674275,"('unintelligent', 'intelligent')",-0.50107497,-0.4876754,-0.2890334,-0.23644003,-0.1517061,-0.1457909,0.0059152
49,-0.17128944,-0.12205971,"('unable', 'able')",0.11838475,0.19501328,-0.72402245,-0.6374847,-0.2589757,-0.188177,0.0707987
50,-0.3961688,-0.38451836,"('clumsy', 'skillful')",0.43263248,0.3878977,-0.111272864,-0.28731865,-0.0249364,-0.0946464,-0.06971
51,-0.8539071,-0.95098674,"('uneducated', 'educated')",-0.62630755,-0.6521286,-0.28629434,-0.34276265,-0.5888363,-0.648626,-0.0597897
52,-0.22239172,-0.2746706,"('irrational', 'rational')",-0.7632312,-0.92039067,0.17400295,0.009388786,-0.27054,-0.3952241,-0.1246841
53,0.057224628,0.168551,"('uncreative', 'creative')",-0.24464825,-0.28694847,0.9394732,0.83775425,0.2506832,0.2397856,-0.0108976
54,-0.10455975,-0.10892045,"('incapable', 'capable')",-0.3244363,-0.3798675,0.50909925,0.46101785,0.0267011,-0.0092567,-0.0359578
55,0.25422433,0.23046449,"('incompetent', 'clever')",-0.87332904,-0.77012837,-0.30340785,-0.20853116,-0.3075042,-0.2493984,0.0581058
56,1.0344917,1.0348386,"('impractical', 'practical')",0.87286633,0.9283929,0.18356563,0.2861476,0.6969745,0.7497931,0.0528186
57,0.7836631,0.70645237,"('unimaginative', 'imaginative')",0.3638525,0.3419102,-1.0479835,-0.9914964,0.0331773,0.0189554,-0.0142219
58,0.14158371,0.2234753,"('undiscriminating', 'discriminating')",0.5459893,0.5906041,0.8941656,0.92237717,0.5272462,0.5788189,0.0515727
59,-0.3441185,-0.3769643,"('foolish', 'wise')",0.29803473,0.25097176,0.36272922,0.28908303,0.1055485,0.0543635,-0.051185
60,0.4875517,0.48515123,"('inefficient', 'efficient')",-0.07812589,0.06350414,-1.0787729,-0.8797362,-0.2231157,-0.1103603,0.1127554
61,-0.41888463,-0.56325006,"('illogical', 'logical')",-0.94806266,-1.0366371,0.7515448,0.62045926,-0.2051342,-0.326476,-0.1213418
62,-0.47095355,-0.54199684,"('incompetent', 'brilliant')",-0.23604497,-0.16245411,-0.21594216,-0.13342479,-0.3076469,-0.2792919,0.028355
63,-1.2806649,-1.2779897,"('unperceptive', 'insightful')",-0.5909616,-0.52986354,0.51196605,0.56465113,-0.4532201,-0.4144007,0.0388194
64,-0.21062146,-0.23628537,"('shy', 'confident')",0.1045793,0.127643,-5.413763,-5.354358,-1.8399351,-1.8210003,0.0189348
65,0.48155552,0.35959512,"('insecure', 'secure')",-1.0751941,-1.0842426,-0.27004713,-0.20497707,-0.2878952,-0.3098749,-0.0219797
66,-0.53461826,-0.495533,"('inactive', 'active')",0.17068955,0.14001696,1.1583619,1.0328647,0.2648111,0.2257829,-0.0390282
67,0.43514758,0.40650743,"('doubtful', 'determined')",0.024875568,0.052808717,-0.6497891,-0.5734676,-0.0632553,-0.0380505,0.0252048
68,-0.8633139,-0.88280874,"('dependent', 'independent')",-1.5117962,-1.4771578,-1.2434725,-1.2619518,-1.2061942,-1.2073061,-0.0011119
69,0.00956082,0.10352219,"('lazy', 'industrious')",1.8235372,1.8422832,0.42473114,0.3626263,0.7526097,0.7694772,0.0168675
70,1.0169492,0.93593925,"('lethargic', 'energetic')",0.0005367249,0.010994583,0.026248805,0.028055057,0.3479116,0.3249963,-0.0229153
71,0.6933879,0.66867906,"('diffident', 'self-confident')",0.5132067,0.49400505,0.8313573,0.71432483,0.6793173,0.6256696,-0.0536477
72,-0.752861,-0.8096943,"('unambitious', 'ambitious')",-0.3877445,-0.3948596,0.2793635,0.34182566,-0.2870806,-0.2875761,-0.0004955
73,0.75066876,0.85678095,"('helpless', 'self-reliant')",1.526849,1.5132996,-2.1097229,-2.2103512,0.0559316,0.0532431,-0.0026885
74,1.8307408,1.8897314,"('undedicated', 'dedicated')",0.8297857,0.8957426,1.1125698,1.0436918,1.2576988,1.2763886,0.0186898
75,-0.51250416,-0.41110379,"('meek', 'impulsive')",0.14947851,0.13025607,-0.47897497,-0.42454743,-0.2806669,-0.2351317,0.0455352
76,0.22581592,0.2580104,"('anxious', 'daring')",-0.593255,-0.45270216,-1.0178434,-0.9456539,-0.4617608,-0.3801152,0.0816456
77,-0.024646688,0.13679022,"('unmotivated', 'motivated')",-0.3650046,-0.21491852,-1.4059355,-1.2238927,-0.5985289,-0.434007,0.1645219
78,-0.76818514,-0.66535705,"('nonresilient', 'resilient')",0.08706101,0.1478104,0.5480788,0.50992936,-0.0443485,-0.0025391,0.0418094
79,-0.102071024,0.021848448,"('wavering', 'unwavering')",-0.37693518,-0.42826903,0.40062836,0.33869752,-0.0261259,-0.0225744,0.0035515
80,-0.51682466,-0.6973813,"('dominated', 'dominating')",0.11942967,0.20342988,0.034463584,0.16299918,-0.1209771,-0.1103174,0.0106597
81,0.13160142,-0.06206739,"('submissive', 'aggressive')",0.5493736,0.50793684,-1.4253483,-1.2408893,-0.2481244,-0.2650066,-0.0168822
82,-0.8302268,-0.7682597,"('poor', 'rich')",-0.7924158,-0.7790097,4.4926376,4.5036645,0.956665,0.985465,0.0288
83,-0.99364424,-0.89732754,"('powerless', 'powerful')",0.055146277,0.15212037,-0.9167986,-0.8489445,-0.6184322,-0.5313839,0.0870483
84,0.94798636,0.9067738,"('inferior', 'superior')",-0.21847886,-0.24392095,0.6036808,0.5835616,0.4443961,0.4154715,-0.0289246
85,-0.088022485,0.08207761,"('insignificant', 'prestigious')",0.23586415,0.1709522,1.0220653,0.88654953,0.389969,0.3798598,-0.0101092
86,-0.38476223,-0.41692945,"('uninfluential', 'influential')",-0.49046108,-0.5421547,0.14068061,0.095663935,-0.2448476,-0.2878067,-0.0429591
87,0.22890685,0.06637904,"('unsuccessful', 'successful')",1.0109209,0.9430254,1.4237621,1.4228282,0.8878633,0.8107442,-0.0771191
88,-0.68331563,-0.7376578,"('low', 'eminent')",0.19212246,0.06297426,0.30861872,0.3234028,-0.0608582,-0.1170936,-0.0562354
