,cancer_male,cancer_female,tuple,average_male,average_female,female-male
0,-0.36666498,-0.3772026,"('unsociable', 'sociable')",-0.366665,-0.3772026,-0.0105376
1,1.7816886,1.7972252,"('unfriendly', 'friendly')",1.7816886,1.7972252,0.0155366
2,0.36181673,0.39849278,"('unlikable', 'likable')",0.3618167,0.3984928,0.0366761
3,-0.4370888,-0.44115436,"('repellent', 'pleasant')",-0.4370888,-0.4411544,-0.0040656
4,-7.0313454,-7.0893707,"('disliked', 'liked')",-7.0313454,-7.0893707,-0.0580253
5,-0.636357,-0.63351774,"('distant', 'outgoing')",-0.636357,-0.6335177,0.0028393
6,0.014532864,0.019987635,"('distant', 'open')",0.0145329,0.0199876,0.0054547
7,0.2003249,0.2961534,"('insensitive', 'sensitive')",0.2003249,0.2961534,0.0958285
8,1.7854922,1.7082705,"('unaffectionate', 'affectionate')",1.7854922,1.7082705,-0.0772217
9,2.2752943,2.3054428,"('unaffectionate', 'caring')",2.2752943,2.3054428,0.0301485
10,0.4883858,0.53878146,"('unsympathetic', 'sympathetic')",0.4883858,0.5387815,0.0503957
11,1.6144742,1.7479999,"('unhelpful', 'helpful')",1.6144742,1.7479999,0.1335257
12,-1.3162566,-1.2069739,"('unsupportive', 'supportive')",-1.3162566,-1.2069739,0.1092827
13,-0.6519165,-0.6193639,"('impolite', 'polite')",-0.6519165,-0.6193639,0.0325526
14,-0.26547122,-0.2886258,"('antisocial', 'social')",-0.2654712,-0.2886258,-0.0231546
15,-0.30540588,-0.38228866,"('boring', 'funny')",-0.3054059,-0.3822887,-0.0768828
16,-0.56800187,-0.60140944,"('unpopular', 'popular')",-0.5680019,-0.6014094,-0.0334075
17,-0.3180475,-0.3237509,"('nasty', 'nice')",-0.3180475,-0.3237509,-0.0057034
18,-0.30232638,-0.34584707,"('disagreeable', 'welcoming')",-0.3023264,-0.3458471,-0.0435207
19,-0.47785503,-0.41698864,"('inhospitable', 'hospitable')",-0.477855,-0.4169886,0.0608664
20,0.5601916,0.4551633,"('rough', 'thoughtful')",0.5601916,0.4551633,-0.1050283
21,-0.6775273,-0.5538351,"('immoral', 'moral')",-0.6775273,-0.5538351,0.1236922
22,-0.5277801,-0.5147676,"('untrustworthy', 'trustworthy')",-0.5277801,-0.5147676,0.0130125
23,5.9432507,6.0060782,"('insincere', 'sincere')",5.9432507,6.0060782,0.0628275
24,1.5176729,1.4529558,"('dishonest', 'honest')",1.5176729,1.4529558,-0.0647171
25,1.1239905,1.0472682,"('egoistic', 'altruistic')",1.1239905,1.0472682,-0.0767223
26,1.7588916,1.7818382,"('hardhearted', 'benevolent')",1.7588916,1.7818382,0.0229466
27,1.5470377,1.4549708,"('hardhearted', 'softhearted')",1.5470377,1.4549708,-0.0920669
28,1.5138406,1.4968652,"('disloyal', 'loyal')",1.5138406,1.4968652,-0.0169754
29,-0.99532044,-1.1370733,"('unfair', 'fair')",-0.9953204,-1.1370733,-0.1417529
30,0.65727794,0.6797827,"('intolerant', 'tolerant')",0.6572779,0.6797827,0.0225048
31,-1.271383,-1.3365574,"('evil', 'good')",-1.271383,-1.3365574,-0.0651744
32,1.5547248,1.5922368,"('unkind', 'kind')",1.5547248,1.5922368,0.037512
33,-0.007182751,-0.057669908,"('wrong', 'right')",-0.0071828,-0.0576699,-0.0504871
34,4.6421337,4.796155,"('mean', 'honorable')",4.6421337,4.796155,0.1540213
35,-0.8999057,-1.0809948,"('corrupt', 'incorrupt')",-0.8999057,-1.0809948,-0.1810891
36,-0.5019661,-0.61547846,"('hostile', 'amicable')",-0.5019661,-0.6154785,-0.1135124
37,0.41808787,0.3684934,"('fake', 'genuine')",0.4180879,0.3684934,-0.0495945
38,0.3159757,0.359821,"('untruthful', 'truthful')",0.3159757,0.359821,0.0438453
39,0.25191393,0.25660083,"('exploitative', 'cooperative')",0.2519139,0.2566008,0.0046869
40,-1.6711253,-1.7676555,"('stingy', 'generous')",-1.6711253,-1.7676555,-0.0965302
41,0.56345373,0.55574584,"('unforgiving', 'forgiving')",0.5634537,0.5557458,-0.0077079
42,-3.2556427,-3.2232993,"('unreliable', 'reliable')",-3.2556427,-3.2232993,0.0323434
43,0.8016782,0.8708074,"('irresponsible', 'responsible')",0.8016782,0.8708074,0.0691292
44,-1.5402896,-1.5694454,"('prejudiced', 'unprejudiced')",-1.5402896,-1.5694454,-0.0291558
45,-0.51561975,-0.49328783,"('incompetent', 'competent')",-0.5156198,-0.4932878,0.022332
46,-1.1573504,-1.1145233,"('uncompetitive', 'competitive')",-1.1573504,-1.1145233,0.0428271
47,5.409316,5.5036554,"('stupid', 'smart')",5.4093161,5.5036554,0.0943393
48,0.8133553,0.81682605,"('unintelligent', 'intelligent')",0.8133553,0.816826,0.0034707
49,0.03676699,0.0739744,"('unable', 'able')",0.036767,0.0739744,0.0372074
50,-0.864028,-0.9021953,"('clumsy', 'skillful')",-0.864028,-0.9021953,-0.0381673
51,-0.40901956,-0.43769085,"('uneducated', 'educated')",-0.4090196,-0.4376909,-0.0286713
52,-0.576474,-0.7234359,"('irrational', 'rational')",-0.576474,-0.7234359,-0.1469619
53,0.18713553,0.19966133,"('uncreative', 'creative')",0.1871355,0.1996613,0.0125258
54,0.6077774,0.6412431,"('incapable', 'capable')",0.6077774,0.6412431,0.0334657
55,0.20741108,0.22178945,"('incompetent', 'clever')",0.2074111,0.2217894,0.0143783
56,0.253725,0.33351853,"('impractical', 'practical')",0.253725,0.3335185,0.0797935
57,-3.1550267,-3.1052256,"('unimaginative', 'imaginative')",-3.1550267,-3.1052256,0.0498011
58,-0.5299154,-0.53279907,"('undiscriminating', 'discriminating')",-0.5299154,-0.5327991,-0.0028837
59,0.005883988,-0.026268527,"('foolish', 'wise')",0.005884,-0.0262685,-0.0321525
60,0.18261132,0.30305243,"('inefficient', 'efficient')",0.1826113,0.3030524,0.1204411
61,0.13163719,0.0154839195,"('illogical', 'logical')",0.1316372,0.0154839,-0.1161533
62,0.18270724,0.27368325,"('incompetent', 'brilliant')",0.1827072,0.2736832,0.090976
63,-0.09259577,0.070789255,"('unperceptive', 'insightful')",-0.0925958,0.0707893,0.1633851
64,-6.9257708,-6.9321632,"('shy', 'confident')",-6.9257708,-6.9321632,-0.0063924
65,-0.52150327,-0.47636932,"('insecure', 'secure')",-0.5215033,-0.4763693,0.045134
66,-0.32139024,-0.37758958,"('inactive', 'active')",-0.3213902,-0.3775896,-0.0561994
67,-0.29582196,-0.25620702,"('doubtful', 'determined')",-0.295822,-0.256207,0.039615
68,-1.4916337,-1.583214,"('dependent', 'independent')",-1.4916337,-1.583214,-0.0915803
69,-1.62649,-1.6559205,"('lazy', 'industrious')",-1.62649,-1.6559205,-0.0294305
70,-0.007720545,-0.002223933,"('lethargic', 'energetic')",-0.0077205,-0.0022239,0.0054966
71,0.9836985,1.0690786,"('diffident', 'self-confident')",0.9836985,1.0690786,0.0853801
72,0.516661,0.54219496,"('unambitious', 'ambitious')",0.516661,0.542195,0.025534
73,-3.2127962,-3.2324595,"('helpless', 'self-reliant')",-3.2127962,-3.2324595,-0.0196633
74,-0.109772444,-0.12048941,"('undedicated', 'dedicated')",-0.1097724,-0.1204894,-0.010717
75,-0.6590059,-0.6479427,"('meek', 'impulsive')",-0.6590059,-0.6479427,0.0110632
76,-0.19980106,-0.1662657,"('anxious', 'daring')",-0.1998011,-0.1662657,0.0335354
77,-1.1934397,-1.0618656,"('unmotivated', 'motivated')",-1.1934397,-1.0618656,0.1315741
78,-0.3211288,-0.26974866,"('nonresilient', 'resilient')",-0.3211288,-0.2697487,0.0513801
79,-0.36173332,-0.36742833,"('wavering', 'unwavering')",-0.3617333,-0.3674283,-0.005695
80,-0.5735557,-0.5602705,"('dominated', 'dominating')",-0.5735557,-0.5602705,0.0132852
81,-0.63937366,-0.5159498,"('submissive', 'aggressive')",-0.6393737,-0.5159498,0.1234239
82,5.3600855,5.3884697,"('poor', 'rich')",5.3600855,5.3884697,0.0283842
83,-0.26540574,-0.25416684,"('powerless', 'powerful')",-0.2654057,-0.2541668,0.0112389
84,0.2636615,0.22966029,"('inferior', 'superior')",0.2636615,0.2296603,-0.0340012
85,0.7437651,0.67731506,"('insignificant', 'prestigious')",0.7437651,0.6773151,-0.06645
86,0.22338694,0.19740163,"('uninfluential', 'influential')",0.2233869,0.1974016,-0.0259853
87,-0.64092076,-0.5684079,"('unsuccessful', 'successful')",-0.6409208,-0.5684079,0.0725129
88,-0.14504476,-0.09614961,"('low', 'eminent')",-0.1450448,-0.0961496,0.0488952
