,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.86566794,-1.0307572,"('unsociable', 'sociable')",-1.7762027,-2.0168538,-0.253336,-0.42857003,-0.9650688,-1.158727,-0.1936582
1,-1.7282641,-1.6946143,"('unfriendly', 'friendly')",-0.8551395,-0.73519915,-0.782087,-0.8673391,-1.1218302,-1.0990508,0.0227794
2,1.7080396,1.7535207,"('unlikable', 'likable')",1.761195,1.8645757,1.7638092,1.7631602,1.7443479,1.7937522,0.0494043
3,0.58980036,0.55887437,"('repellent', 'pleasant')",-1.558255,-1.5674176,-0.98575073,-0.97943324,-0.6514018,-0.6626589,-0.0112571
4,1.6509525,1.6481667,"('disliked', 'liked')",0.8683263,0.8754014,0.692453,0.6871047,1.0705773,1.0702243,-0.000353
5,0.76363754,0.9079183,"('distant', 'outgoing')",1.25948,1.4569323,0.5010241,0.6317224,0.8413806,0.9988577,0.1574771
6,0.40856215,0.57831794,"('distant', 'open')",1.3021464,1.59159,-0.028233582,0.110123664,0.560825,0.7600106,0.1991856
7,-0.43378872,-0.5522962,"('insensitive', 'sensitive')",-1.4156486,-1.4857656,-0.41371903,-0.55471754,-0.7543854,-0.8642598,-0.1098744
8,-1.5442266,-1.4388838,"('unaffectionate', 'affectionate')",0.026238881,0.2485146,0.1826177,0.15061003,-0.4451234,-0.3465864,0.098537
9,-1.0497489,-1.0514627,"('unaffectionate', 'caring')",-0.5227864,-0.43261448,0.54527843,0.46868098,-0.3424189,-0.3384654,0.0039535
10,-1.1449822,-1.306003,"('unsympathetic', 'sympathetic')",-1.950675,-2.054707,-0.5907175,-0.7866401,-1.2287916,-1.3824501,-0.1536585
11,-0.14880238,-0.26605538,"('unhelpful', 'helpful')",-1.7332424,-1.8878193,0.62164813,0.5218617,-0.4201322,-0.5440043,-0.1238721
12,-0.11070405,-0.074055284,"('unsupportive', 'supportive')",-0.75986254,-0.63880545,1.0391372,1.1488637,0.0561902,0.1453343,0.0891441
13,-0.7521491,-0.8734516,"('impolite', 'polite')",-1.4535079,-1.6243014,-0.2044028,-0.23243904,-0.8033533,-0.9100641,-0.1067108
14,0.19874468,0.06336251,"('antisocial', 'social')",-0.7849555,-0.9770496,0.5169596,0.42293963,-0.0230837,-0.1635825,-0.1404988
15,0.8671658,0.77891135,"('boring', 'funny')",1.3166559,1.1524616,1.0592281,0.8728168,1.0810165,0.9347299,-0.1462866
16,0.8745072,0.8826227,"('unpopular', 'popular')",0.3420658,0.4494424,-0.41136897,-0.4329332,0.2684013,0.2997106,0.0313093
17,0.5387033,0.55879927,"('nasty', 'nice')",-0.44935524,-0.3731138,0.14720598,0.1619822,0.0788514,0.1158892,0.0370378
18,-0.6145904,-0.4980117,"('disagreeable', 'welcoming')",0.31741145,0.47906888,-0.25046438,-0.26423293,-0.1825478,-0.0943919,0.0881559
19,0.18390855,0.28564698,"('inhospitable', 'hospitable')",0.4964744,0.71232677,0.021982308,0.05966118,0.2341218,0.352545,0.1184232
20,-0.778538,-0.781116,"('rough', 'thoughtful')",-0.7423488,-0.71054804,-1.0249104,-1.0372165,-0.8485991,-0.8429602,0.0056389
21,0.15495957,0.047484554,"('immoral', 'moral')",-0.36348698,-0.5126947,0.06067596,-0.073453724,-0.0492838,-0.1795546,-0.1302708
22,-0.9285108,-0.9314575,"('untrustworthy', 'trustworthy')",-0.36202735,-0.3829466,-0.518598,-0.5133698,-0.6030454,-0.609258,-0.0062126
23,-1.0371076,-1.119057,"('insincere', 'sincere')",-1.9348044,-2.0437891,0.04854196,-0.10177547,-0.9744566,-1.0882072,-0.1137506
24,-1.1842157,-1.1851718,"('dishonest', 'honest')",-0.70241004,-0.7425664,0.7664284,0.6632296,-0.3733991,-0.4215029,-0.0481038
25,-0.26787645,-0.28804767,"('egoistic', 'altruistic')",-0.26642004,-0.28820056,-0.12507318,-0.22019556,-0.2197899,-0.2654813,-0.0456914
26,-0.3711853,-0.37630796,"('hardhearted', 'benevolent')",1.1952586,1.2583361,0.3378796,0.3647104,0.3873177,0.4155795,0.0282618
27,-1.0510297,-1.033585,"('hardhearted', 'softhearted')",-1.2481617,-1.157714,-0.26322675,-0.21795034,-0.8541394,-0.8030831,0.0510563
28,-0.76876897,-0.9568126,"('disloyal', 'loyal')",-0.6802545,-0.7731204,-0.13476984,-0.36917084,-0.5279311,-0.6997013,-0.1717702
29,0.7095624,0.6763572,"('unfair', 'fair')",0.42860693,0.4087431,-0.2154607,-0.20416997,0.3075695,0.2936434,-0.0139261
30,0.19153558,0.12625372,"('intolerant', 'tolerant')",-0.8834023,-1.0278984,0.24552971,0.16469364,-0.148779,-0.2456504,-0.0968714
31,-0.3626445,-0.14572701,"('evil', 'good')",0.8373693,1.203439,-0.21559814,0.0093848035,0.0863756,0.3556989,0.2693233
32,-0.67154247,-0.79036844,"('unkind', 'kind')",-0.20168263,-0.27810618,0.6662736,0.46923932,-0.0689838,-0.1997451,-0.1307613
33,0.28458706,0.295155,"('wrong', 'right')",0.5867343,0.5932964,0.43267235,0.45752597,0.4346646,0.4486591,0.0139945
34,-0.8701857,-0.7406583,"('mean', 'honorable')",-1.0332989,-0.9647441,0.45188951,0.5056339,-0.483865,-0.3999228,0.0839422
35,0.37016436,0.35878325,"('corrupt', 'incorrupt')",1.208469,1.200824,0.23781839,0.13746615,0.6054839,0.5656912,-0.0397927
36,0.578085,0.64344054,"('hostile', 'amicable')",-0.17592905,-0.034158792,0.3969373,0.2902097,0.2663644,0.2998305,0.0334661
37,-0.7088952,-0.67801255,"('fake', 'genuine')",-0.81244576,-0.77948356,-0.15751693,-0.2441791,-0.5596193,-0.5672251,-0.0076058
38,-0.16943803,-0.20018812,"('untruthful', 'truthful')",-1.165431,-1.2058035,0.5743581,0.5191982,-0.2535036,-0.2955978,-0.0420942
39,-0.17534122,-0.10641292,"('exploitative', 'cooperative')",-0.64533126,-0.6424247,0.68020535,0.78882265,-0.0468224,0.0133284,0.0601508
40,-0.5399508,-0.4424831,"('stingy', 'generous')",-1.1132213,-0.9657047,-0.3831335,-0.32906637,-0.6787685,-0.5790847,0.0996838
41,-0.3736492,-0.35528904,"('unforgiving', 'forgiving')",-1.415831,-1.3404379,0.07864555,-0.0059562717,-0.5702782,-0.5672277,0.0030505
42,1.2670343,1.2529773,"('unreliable', 'reliable')",1.4805027,1.4501668,0.97084177,0.9354652,1.2394597,1.2128698,-0.0265899
43,-0.771821,-0.76117635,"('irresponsible', 'responsible')",-1.9698449,-2.0005143,0.27495176,0.3599032,-0.822238,-0.8005958,0.0216422
44,0.046384953,0.14702183,"('prejudiced', 'unprejudiced')",0.3887357,0.47900403,0.31638598,0.40517014,0.2505022,0.343732,0.0932298
45,-0.048036423,-0.08876002,"('incompetent', 'competent')",-1.8440249,-1.840528,-0.52031875,-0.5745806,-0.8041267,-0.8346229,-0.0304962
46,-0.6895674,-0.79232067,"('uncompetitive', 'competitive')",-1.5054253,-1.6575056,-0.8055458,-0.8799881,-1.0001795,-1.1099381,-0.1097586
47,-0.9986551,-0.9553039,"('stupid', 'smart')",-0.66774607,-0.60445607,0.07629822,0.19901916,-0.5300343,-0.4535803,0.076454
48,-1.0855514,-1.1137788,"('unintelligent', 'intelligent')",-1.5791676,-1.6787093,-1.5339303,-1.6903648,-1.3995498,-1.4942843,-0.0947345
49,-0.3845724,-0.39322883,"('unable', 'able')",-0.53113115,-0.47472757,-0.5448664,-0.49022815,-0.4868566,-0.4527282,0.0341284
50,1.0547637,1.0295055,"('clumsy', 'skillful')",0.7662707,0.8472087,0.18209103,0.11147858,0.6677085,0.6627309,-0.0049776
51,1.0385535,0.8184753,"('uneducated', 'educated')",-0.04658924,-0.3190025,-0.21599013,-0.44455352,0.258658,0.0183064,-0.2403516
52,0.044141367,0.035857208,"('irrational', 'rational')",1.0212653,1.0002027,0.59915155,0.47315437,0.5548527,0.5030714,-0.0517813
53,-1.0211693,-1.0811429,"('uncreative', 'creative')",-0.3614982,-0.36384478,-1.2877513,-1.405631,-0.8901396,-0.9502062,-0.0600666
54,-0.061160907,-0.110044524,"('incapable', 'capable')",0.37054688,0.3419548,1.2506799,1.1707411,0.5200219,0.4675504,-0.0524715
55,-0.7073311,-0.7501518,"('incompetent', 'clever')",-1.3983965,-1.398929,-1.3722099,-1.3955168,-1.1593126,-1.1815325,-0.0222199
56,-0.0018839985,-0.13641906,"('impractical', 'practical')",-1.252087,-1.516626,0.6996751,0.6180135,-0.1847653,-0.3450105,-0.1602452
57,-0.68709904,-0.8539851,"('unimaginative', 'imaginative')",-1.5558302,-1.7766871,-0.80983126,-1.0237485,-1.0175869,-1.2181403,-0.2005534
58,-0.05896967,-0.085366175,"('undiscriminating', 'discriminating')",-0.3458606,-0.34333968,-1.1122794,-1.2174025,-0.5057032,-0.5487028,-0.0429996
59,1.1528393,1.1565709,"('foolish', 'wise')",1.515494,1.5697789,0.72264695,0.7955623,1.1303267,1.1739707,0.043644
60,-0.46979102,-0.50935054,"('inefficient', 'efficient')",-1.8270268,-1.9726374,-0.42261368,-0.47602674,-0.9064771,-0.9860049,-0.0795278
61,0.30061507,0.16317412,"('illogical', 'logical')",-0.49724862,-0.6181156,0.1208925,0.039964803,-0.025247,-0.1383256,-0.1130786
62,0.48483378,0.48418048,"('incompetent', 'brilliant')",-1.108954,-1.1848227,0.60305,0.6462832,-0.0070234,-0.0181197,-0.0110963
63,0.4178623,0.3996812,"('unperceptive', 'insightful')",-0.72857267,-0.75608927,-0.081983514,-0.11709099,-0.130898,-0.157833,-0.026935
64,0.99087846,0.95605415,"('shy', 'confident')",0.16046873,0.033891648,0.42016044,0.38348034,0.5238359,0.4578087,-0.0660272
65,-0.8886834,-1.014271,"('insecure', 'secure')",-1.2213293,-1.4574515,-0.82450306,-0.94211245,-0.978172,-1.137945,-0.159773
66,0.17125225,0.16279835,"('inactive', 'active')",0.9638071,1.1051081,0.31019545,0.24457659,0.4817516,0.504161,0.0224094
67,0.7439781,0.6835696,"('doubtful', 'determined')",0.45260122,0.3602987,1.0210009,1.028027,0.7391934,0.6906318,-0.0485616
68,-0.16114955,-0.23408574,"('dependent', 'independent')",-1.3512975,-1.5059861,-1.5743364,-1.6374823,-1.0289278,-1.1258513,-0.0969235
69,0.33713698,0.45563164,"('lazy', 'industrious')",0.85289377,0.94545716,-0.25694877,-0.14596477,0.3110273,0.4183747,0.1073474
70,-0.24900472,-0.30337626,"('lethargic', 'energetic')",-0.69140416,-0.74093807,-0.12615974,-0.18095608,-0.3555229,-0.4084235,-0.0529006
71,-0.36996722,-0.3549974,"('diffident', 'self-confident')",-0.2669932,-0.15298627,0.9271616,1.0215611,0.0967337,0.1711925,0.0744588
72,-0.9250161,-0.85404825,"('unambitious', 'ambitious')",-1.4998014,-1.5490247,-0.7142937,-0.6298906,-1.0463704,-1.0109878,0.0353826
73,1.9485337,1.9931636,"('helpless', 'self-reliant')",1.1003886,1.0852585,1.5092362,1.5522636,1.5193861,1.5435619,0.0241758
74,0.47692862,0.44998205,"('undedicated', 'dedicated')",0.21241222,0.25913888,0.4816101,0.3870411,0.390317,0.3653874,-0.0249296
75,0.15351677,0.23463064,"('meek', 'impulsive')",0.40977764,0.50628173,0.51422757,0.58870643,0.359174,0.4432063,0.0840323
