,southwestern_male,southwestern_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
30,0.5333885,0.5576505,"('intolerant', 'tolerant')",0.72115815,0.75525045,0.46953133,0.5072636,0.5746926,0.6067216,0.032029
31,-1.0358356,-0.97059715,"('evil', 'good')",-0.88731515,-0.9387017,-1.0162417,-0.9633436,-0.9797975,-0.9575475,0.02225
32,1.1368458,1.08511,"('unkind', 'kind')",0.17916323,0.099830806,1.0830845,1.0170585,0.7996979,0.7339997,-0.0656982
33,0.5870322,0.5254726,"('wrong', 'right')",1.4259032,1.3566473,-0.41369742,-0.49875817,0.5330793,0.4611206,-0.0719587
34,0.042795517,0.11799063,"('mean', 'honorable')",0.4270177,0.5166082,5.2886252,5.4091353,1.9194795,2.014578,0.0950985
35,-1.6175542,-1.685586,"('corrupt', 'incorrupt')",-0.80113155,-0.9296154,-0.53727734,-0.6601843,-0.985321,-1.0917953,-0.1064743
36,-1.5193027,-1.5934876,"('hostile', 'amicable')",-0.53816515,-0.82710123,0.08755799,-0.087830156,-0.6566366,-0.8361397,-0.1795031
37,0.88610053,0.8957828,"('fake', 'genuine')",0.3056764,0.25472808,0.20302121,0.20657381,0.4649327,0.4523616,-0.0125711
38,0.14441708,0.13153285,"('untruthful', 'truthful')",0.3917736,0.32899836,-0.1734089,-0.120238796,0.1209273,0.1134308,-0.0074965
39,1.8408654,1.8877361,"('exploitative', 'cooperative')",-0.037550252,0.09698523,0.5864783,0.64690304,0.7965978,0.8772081,0.0806103
40,0.95279205,0.92116916,"('stingy', 'generous')",0.48054963,0.4113746,-2.3122847,-2.4137533,-0.292981,-0.3604032,-0.0674222
41,0.43843362,0.40033054,"('unforgiving', 'forgiving')",-0.6469956,-0.78524995,0.2604648,0.18972409,0.0173009,-0.0650651,-0.082366
42,0.6725565,0.6859884,"('unreliable', 'reliable')",0.08445919,0.1498681,-2.9964793,-2.9662914,-0.7464879,-0.710145,0.0363429
43,-0.08370975,-0.056755792,"('irresponsible', 'responsible')",0.89434695,0.96774364,0.18294024,0.25415966,0.3311925,0.3883825,0.05719
44,-0.7763175,-0.6786228,"('prejudiced', 'unprejudiced')",-0.25428066,-0.12473652,-1.0513889,-1.0625792,-0.6939956,-0.6219795,0.0720161
45,0.17404352,0.16639182,"('incompetent', 'competent')",-0.74399525,-0.8112662,-0.68914574,-0.68857026,-0.4196992,-0.4444815,-0.0247823
46,0.4727508,0.4841075,"('uncompetitive', 'competitive')",-0.034437455,0.02329572,-1.2056279,-1.2299652,-0.2557715,-0.240854,0.0149175
47,-0.8310832,-0.829731,"('stupid', 'smart')",0.7885926,0.83985406,5.557588,5.6392403,1.8383659,1.8831212,0.0447553
48,0.5546072,0.5158199,"('unintelligent', 'intelligent')",1.0956764,1.0866287,-0.2330673,-0.22634335,0.4724054,0.4587017,-0.0137037
49,-0.94725406,-0.873953,"('unable', 'able')",-0.047321968,0.03915006,-0.6518264,-0.56588787,-0.5488008,-0.4668969,0.0819039
50,-0.045928672,-0.08986974,"('clumsy', 'skillful')",0.041641235,-0.114152655,-0.25068164,-0.27973208,-0.0849897,-0.1612515,-0.0762618
51,0.45238423,0.38501248,"('uneducated', 'educated')",-0.07009786,-0.10932898,0.101153456,-0.007248774,0.1611466,0.0894782,-0.0716684
52,-0.374918,-0.4734184,"('irrational', 'rational')",0.09119224,-0.18144475,0.15828355,0.016246684,-0.0418141,-0.2128722,-0.1710581
53,-0.5705217,-0.6139267,"('uncreative', 'creative')",0.9183226,0.8017956,0.3339884,0.2536523,0.2272631,0.1471737,-0.0800894
54,-0.1130497,-0.12387082,"('incapable', 'capable')",-0.10272628,-0.14707282,0.6197366,0.62572086,0.1346535,0.1182591,-0.0163944
55,0.32505217,0.34310147,"('incompetent', 'clever')",-0.342501,-0.31676304,-0.12700503,-0.12758857,-0.0481513,-0.03375,0.0144013
56,0.5267254,0.50307333,"('impractical', 'practical')",1.0003759,1.0926718,-0.71820295,-0.69712925,0.2696328,0.2995386,0.0299058
57,-0.42279404,-0.4383757,"('unimaginative', 'imaginative')",0.78183144,0.741549,-3.5450177,-3.5567346,-1.0619934,-1.0845204,-0.022527
58,-0.3070855,-0.31985366,"('undiscriminating', 'discriminating')",0.8816179,0.84156626,-0.20101385,-0.19228497,0.1245062,0.1098092,-0.014697
59,-0.49786407,-0.5112029,"('foolish', 'wise')",1.035092,0.9383246,0.105062716,0.09881283,0.2140969,0.1753115,-0.0387854
60,0.33461165,0.3316355,"('inefficient', 'efficient')",1.412931,1.6068594,-0.465104,-0.30750352,0.4274795,0.5436638,0.1161843
61,-0.40099826,-0.49561816,"('illogical', 'logical')",1.1447101,1.086476,0.0046573766,-0.13953795,0.2494564,0.15044,-0.0990164
62,0.65178156,0.7357768,"('incompetent', 'brilliant')",0.35146338,0.5327204,-0.52512676,-0.3672099,0.1593727,0.3004291,0.1410564
63,0.9489853,0.9288868,"('unperceptive', 'insightful')",0.6441862,0.6164309,-0.13186546,-0.011617443,0.487102,0.5112334,0.0241314
64,-0.23099372,-0.26543105,"('shy', 'confident')",1.0505517,1.0596257,-6.2964005,-6.2893167,-1.8256143,-1.8317073,-0.006093
65,0.24752681,0.22236675,"('insecure', 'secure')",0.5420392,0.57351744,0.16663232,0.15387876,0.3187328,0.3165876,-0.0021452
66,-0.2187385,-0.22769433,"('inactive', 'active')",-0.6393199,-0.6316826,0.7297567,0.63128936,-0.0427672,-0.0760292,-0.033262
67,0.4323988,0.40681824,"('doubtful', 'determined')",-0.2658154,-0.21817762,-0.26950902,-0.22234489,-0.0343085,-0.0112348,0.0230737
68,-0.18073198,-0.19782569,"('dependent', 'independent')",-0.38017014,-0.37314227,-1.5872644,-1.5930758,-0.7160556,-0.7213479,-0.0052923
69,-0.48016968,-0.460733,"('lazy', 'industrious')",0.79690415,0.7082797,-1.0123172,-1.0178779,-0.2318609,-0.2567771,-0.0249162
70,0.10174918,0.107027374,"('lethargic', 'energetic')",0.14659403,0.2628957,0.1516738,0.18343365,0.133339,0.1844523,0.0511133
71,0.65450597,0.6360588,"('diffident', 'self-confident')",1.2510194,1.286716,0.46829614,0.46945703,0.7912738,0.7974106,0.0061368
72,-0.1350949,-0.090785846,"('unambitious', 'ambitious')",0.85894656,0.9356825,-0.5846364,-0.48924428,0.0464051,0.1185508,0.0721457
73,0.08930936,0.1001067,"('helpless', 'self-reliant')",1.493827,1.3985324,-3.436814,-3.3993597,-0.6178926,-0.6335735,-0.0156809
74,0.64782095,0.64915025,"('undedicated', 'dedicated')",0.09024951,0.06654297,-0.36276576,-0.34797347,0.1251016,0.1225733,-0.0025283
75,-0.7706603,-0.7497195,"('meek', 'impulsive')",-0.1395969,-0.10841662,-0.37950152,-0.33157435,-0.4299196,-0.3965702,0.0333494
76,0.98080045,1.0418184,"('anxious', 'daring')",-0.2890895,-0.16534166,-0.047433995,-0.045096617,0.214759,0.2771267,0.0623677
77,0.26741067,0.22712696,"('unmotivated', 'motivated')",0.5137903,0.4844091,-1.4914784,-1.3788416,-0.2367591,-0.2224352,0.0143239
78,0.20162612,0.19169717,"('nonresilient', 'resilient')",0.18021017,0.16366583,-0.53748155,-0.4437834,-0.0518818,-0.0294735,0.0224083
79,0.0439807,-0.011991408,"('wavering', 'unwavering')",-0.41416678,-0.5798909,-0.4485867,-0.4095911,-0.2729243,-0.3338245,-0.0609002
80,0.3071597,0.3306259,"('dominated', 'dominating')",0.16796339,0.3485012,-0.4054191,-0.37608594,0.0232347,0.1010137,0.077779
81,-0.28600013,-0.32812983,"('submissive', 'aggressive')",1.2044775,1.2676525,-0.8039385,-0.71917105,0.0381796,0.0734505,0.0352709
82,-0.45334598,-0.44799066,"('poor', 'rich')",-0.26788875,-0.3614684,5.9421153,5.896165,1.7402935,1.6955686,-0.0447249
83,-0.31002378,-0.31050655,"('powerless', 'powerful')",1.0060743,1.0791456,-1.4547222,-1.4624323,-0.2528905,-0.2312644,0.0216261
84,0.33608928,0.29428,"('inferior', 'superior')",0.086835325,0.01321787,0.40528876,0.30808732,0.2760711,0.2051951,-0.070876
85,-0.11888655,-0.11751428,"('insignificant', 'prestigious')",0.4586641,0.28237855,-0.043600347,-0.0909924,0.0987257,0.024624,-0.0741017
86,0.028921068,-0.110925585,"('uninfluential', 'influential')",0.6248944,0.47650358,-0.63802284,-0.7659297,0.0052642,-0.1334506,-0.1387148
87,-0.35814556,-0.37692988,"('unsuccessful', 'successful')",-0.043918874,-0.09262792,-0.09571046,-0.119974986,-0.165925,-0.1965109,-0.0305859
88,-0.2442805,-0.26998264,"('low', 'eminent')",-0.002211688,-0.09252551,-0.29024893,-0.29352745,-0.1789137,-0.2186785,-0.0397648
