,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2804775,-1.3782893,"('unsociable', 'sociable')",-0.42499238,-0.5294807,0.19040555,0.020624008,-0.3990274,-0.4582453,-0.4785229,-0.5863478,-0.1078249
1,1.6984208,1.6962646,"('unfriendly', 'friendly')",2.1224875,1.99339,0.25805607,0.18292578,1.7686872,1.6469886,1.4619129,1.3798922,-0.0820207
2,1.662791,1.667975,"('unlikable', 'likable')",2.3678427,2.4137113,2.5806434,2.6303518,0.9722245,1.0681127,1.8958755,1.9450377,0.0491622
3,-1.5600177,-1.5521845,"('repellent', 'pleasant')",-1.748894,-1.7478117,0.44337222,0.45015937,0.15257858,0.1460959,-0.6782402,-0.6759352,0.002305
4,0.6352198,0.62552816,"('disliked', 'liked')",1.1043463,1.035874,0.26531813,0.16830692,-6.299556,-6.322018,-1.0736679,-1.1230773,-0.0494094
5,1.9346706,2.0164068,"('distant', 'outgoing')",1.9352111,1.9408993,-0.9616663,-0.89339346,-0.266099,-0.2660548,0.6605291,0.6994644,0.0389353
6,1.5808434,1.674443,"('distant', 'open')",1.4663024,1.4923661,-1.2652835,-1.1837432,0.34256324,0.28363198,0.5311064,0.5666745,0.0355681
7,-0.6453912,-0.6809647,"('insensitive', 'sensitive')",-0.35852548,-0.36356205,-0.0082551,-0.05318235,0.8473166,0.8599199,-0.0412138,-0.0594473,-0.0182335
8,1.0388458,1.0210619,"('unaffectionate', 'affectionate')",1.8138815,1.7258826,-0.005329564,-0.035413407,0.5921175,0.49097317,0.8598788,0.800626,-0.0592528
9,2.0105565,2.0194173,"('unaffectionate', 'caring')",2.379734,2.37128,0.48839208,0.46448392,1.1917152,1.1741929,1.5175993,1.5073435,-0.0102558
10,-2.5078325,-2.5409603,"('unsympathetic', 'sympathetic')",-2.0783157,-2.0454025,-0.69811714,-0.770165,-0.3209468,-0.32679215,-1.4013031,-1.42083,-0.0195269
11,-1.149388,-1.2268692,"('unhelpful', 'helpful')",-0.94033235,-0.91702324,-0.408306,-0.5263792,2.0884507,2.1100974,-0.1023939,-0.1400436,-0.0376497
12,1.3521149,1.4572175,"('unsupportive', 'supportive')",1.8470623,1.9253858,0.9839008,1.1195072,-1.5364335,-1.4507074,0.6616611,0.7628508,0.1011897
13,-1.2768695,-1.3452986,"('impolite', 'polite')",-1.3961859,-1.4059321,-0.024264228,-0.064052686,-0.18236542,-0.12765577,-0.7199213,-0.7357348,-0.0158135
14,-0.805616,-0.90296566,"('antisocial', 'social')",-0.3026885,-0.37630358,1.5800484,1.5464876,-0.45353982,-0.44365558,0.004551,-0.0441093,-0.0486603
15,0.5321642,0.43689933,"('boring', 'funny')",1.2078059,1.1424485,-0.7062956,-0.7968736,0.5343319,0.49536583,0.3920016,0.31946,-0.0725416
16,0.18691519,0.20975234,"('unpopular', 'popular')",0.3732783,0.35391855,-0.4415058,-0.46350905,0.41974822,0.3538122,0.134609,0.1134935,-0.0211155
17,0.27320576,0.29375437,"('nasty', 'nice')",-0.025002833,-0.01035526,-0.95794857,-0.9405401,-0.36862147,-0.35586026,-0.2695918,-0.2532503,0.0163415
18,0.07274218,0.062509805,"('disagreeable', 'welcoming')",1.0228848,0.98346907,-0.11505711,-0.068488754,-0.34560126,-0.41122586,0.1587422,0.1415661,-0.0171761
19,0.2697399,0.32078388,"('inhospitable', 'hospitable')",0.66266185,0.67679316,-1.1602185,-1.1901965,-0.12892964,-0.121041976,-0.0891866,-0.0784154,0.0107712
20,0.6511623,0.6082046,"('rough', 'thoughtful')",0.81610537,0.8152266,1.4302127,1.447308,1.0995661,1.0389247,0.9992616,0.9774159,-0.0218457
21,-0.48929435,-0.52930105,"('immoral', 'moral')",-0.073838085,-0.09275989,0.44793004,0.36991018,-0.79415745,-0.7662101,-0.22734,-0.2545902,-0.0272502
22,-1.9295887,-2.0253901,"('untrustworthy', 'trustworthy')",-1.6750412,-1.7461507,-0.0023236126,-0.06036812,-0.9388816,-1.0108404,-1.1364588,-1.2106874,-0.0742286
23,-0.33911633,-0.43015867,"('insincere', 'sincere')",-0.17799047,-0.22596599,-0.05860486,-0.095697604,6.194348,6.0419674,1.404659,1.3225362,-0.0821228
24,-0.7779798,-0.7840687,"('dishonest', 'honest')",-0.9599322,-0.9964734,-0.7630904,-0.7455276,0.88338035,0.8131438,-0.4044055,-0.4282315,-0.023826
25,0.3612752,0.359023,"('egoistic', 'altruistic')",1.3862678,1.3301811,0.09866657,0.02596271,1.4623804,1.3680032,0.8271475,0.7707925,-0.056355
26,1.5968007,1.516216,"('hardhearted', 'benevolent')",2.2209136,2.154948,1.2850919,1.2816142,1.4915669,1.4178509,1.6485932,1.5926573,-0.0559359
27,-0.3347386,-0.32775345,"('hardhearted', 'softhearted')",0.3352746,0.31494516,-0.57071275,-0.55649316,1.1610909,1.0359014,0.1477285,0.11665,-0.0310785
28,-0.78464305,-0.88467014,"('disloyal', 'loyal')",-0.2106052,-0.3359677,0.1324737,0.0018674135,1.2878253,1.1400292,0.1062627,-0.0196853,-0.125948
29,0.26441628,0.31198317,"('unfair', 'fair')",-0.4399761,-0.45791745,-0.37669885,-0.3060295,-0.45116508,-0.5702241,-0.2508559,-0.255547,-0.0046911
30,-0.8553518,-0.9083068,"('intolerant', 'tolerant')",-0.30336714,-0.31171486,0.13202497,-0.006223049,0.924769,0.91152614,-0.0254812,-0.0786796,-0.0531984
31,0.6144582,0.80883884,"('evil', 'good')",0.6888297,0.7136044,-0.91881263,-0.8204607,-1.18968,-1.257431,-0.2013012,-0.1388621,0.0624391
32,-0.38842392,-0.49413237,"('unkind', 'kind')",-0.11452553,-0.16469917,0.47755447,0.34972745,1.0909247,0.99706006,0.2663824,0.171989,-0.0943934
33,2.0466402,2.0388076,"('wrong', 'right')",1.9310423,1.8927078,0.25361085,0.25097448,-0.47681874,-0.522459,0.9386187,0.9150077,-0.023611
34,1.0974255,1.1205063,"('mean', 'honorable')",1.538464,1.5819908,0.47345686,0.55533755,6.3693705,6.3722425,2.3696792,2.4075193,0.0378401
