,west_male,west_female,tuple,pharmaceutical_male,pharmaceutical_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4947628,-0.6181891,"('unsociable', 'sociable')",0.366805,0.2894525,0.43214065,0.35366356,-0.32105848,-0.47238395,-0.0042189,-0.1118642,-0.1076453
1,-1.4314828,-1.3983142,"('unfriendly', 'friendly')",1.0106063,1.0058216,-0.07356274,-0.17181525,2.0277722,1.9155641,0.3833332,0.337814,-0.0455192
2,1.2523763,1.3033438,"('unlikable', 'likable')",1.0266185,1.0473194,1.4982634,1.5534792,0.93244416,1.0484563,1.1774256,1.2381496,0.060724
3,0.5585496,0.68264866,"('repellent', 'pleasant')",-1.7519394,-1.6831828,0.07990393,0.22304186,0.013944179,0.053577524,-0.2748854,-0.1809787,0.0939067
4,-0.89015317,-0.9092741,"('disliked', 'liked')",0.37174866,0.34337097,0.40956306,0.3947845,-5.618103,-5.6510215,-1.4317361,-1.4555351,-0.023799
5,-1.5554636,-1.5234333,"('distant', 'outgoing')",0.5687985,0.6101438,-0.3045117,-0.3066663,-0.051732,-0.03728365,-0.3357272,-0.3143099,0.0214173
6,-1.6390834,-1.5744554,"('distant', 'open')",0.7036551,0.7690667,-0.6029743,-0.6057807,0.74441797,0.7252775,-0.1984961,-0.171473,0.0270231
7,1.5194623,1.5676146,"('insensitive', 'sensitive')",-0.63596773,-0.63105124,-0.361762,-0.3127436,0.7584047,0.7153116,0.3200343,0.3347828,0.0147485
8,-1.0254178,-0.9716684,"('unaffectionate', 'affectionate')",0.49573922,0.48168245,-0.32855824,-0.31500012,0.72676957,0.65701216,-0.0328668,-0.0369935,-0.0041267
9,-0.12157455,-0.083665214,"('unaffectionate', 'caring')",0.6061796,0.6042252,0.576929,0.57563907,1.2740347,1.2577304,0.5838922,0.5884824,0.0045902
10,1.1056368,1.1808007,"('unsympathetic', 'sympathetic')",-0.7141031,-0.6905642,-0.77410835,-0.65008295,-0.21884184,-0.2268328,-0.1503541,-0.0966698,0.0536843
11,0.6100586,0.6398085,"('unhelpful', 'helpful')",0.27770677,0.28142953,1.0647541,1.1304096,1.848271,1.9075768,0.9501976,0.9898061,0.0396085
12,0.80299705,0.8856062,"('unsupportive', 'supportive')",1.2296356,1.3247725,1.2583004,1.4331747,-1.4310302,-1.4067235,0.4649757,0.5592074,0.0942317
13,0.8111016,0.7552693,"('impolite', 'polite')",-0.18239963,-0.19034477,0.19951661,0.18222113,-0.25976917,-0.34758723,0.1421123,0.0998896,-0.0422227
14,0.25677866,0.16637348,"('antisocial', 'social')",0.18569613,0.17219321,0.28347403,0.2783273,-1.0037426,-1.0411751,-0.0694484,-0.1060703,-0.0366219
15,0.8420824,0.754859,"('boring', 'funny')",1.2634249,1.1871274,-0.06278615,-0.17323928,0.43392405,0.3907021,0.6191613,0.5398623,-0.079299
16,-1.1899536,-1.2251693,"('unpopular', 'popular')",-0.6054187,-0.5847767,0.07964368,0.101957075,0.5164063,0.48547822,-0.2998306,-0.3056277,-0.0057971
17,-0.035346385,-0.005294474,"('nasty', 'nice')",-0.6945625,-0.63435495,0.20665711,0.2973443,-0.39736384,-0.33772022,-0.2301539,-0.1700063,0.0601476
18,-0.056244723,-0.021827057,"('disagreeable', 'welcoming')",-0.028330393,0.006274745,0.6028627,0.63719356,-0.08575475,-0.11586122,0.1081332,0.126445,0.0183118
19,0.58388746,0.725946,"('inhospitable', 'hospitable')",-0.08943864,-0.0432546,0.017610187,0.09306644,0.37879252,0.4560287,0.2227129,0.3079466,0.0852337
20,-0.2226729,-0.19753802,"('rough', 'thoughtful')",-0.095318206,-0.05320104,-0.43788943,-0.399587,0.85148,0.7938926,0.0238999,0.0358916,0.0119917
21,1.1859844,1.2243962,"('immoral', 'moral')",-0.02367303,-0.0209241,0.061147884,0.14562461,-0.67596924,-0.6463048,0.1368725,0.175698,0.0388255
22,1.1162655,1.118093,"('untrustworthy', 'trustworthy')",-0.5354021,-0.56361663,0.62917894,0.655734,-0.6596583,-0.6672265,0.137596,0.135746,-0.00185
23,1.0412827,1.062801,"('insincere', 'sincere')",0.21304461,0.21166022,0.28195602,0.22351559,5.2512264,5.1768737,1.6968775,1.6687126,-0.0281649
24,1.0953455,1.0738605,"('dishonest', 'honest')",-0.13537174,-0.15075135,-0.302604,-0.3199679,0.9947943,0.9452718,0.413041,0.3871033,-0.0259377
25,-0.88603866,-0.86135113,"('egoistic', 'altruistic')",0.30713904,0.2768724,0.960273,0.9115256,1.5308539,1.4866897,0.4780568,0.4534341,-0.0246227
26,-0.5345535,-0.6373192,"('hardhearted', 'benevolent')",1.9977628,1.9971399,1.4847783,1.4455295,1.7246037,1.679874,1.1681478,1.1213061,-0.0468417
27,-0.23707443,-0.22244518,"('hardhearted', 'softhearted')",-0.73063004,-0.7090993,0.70869493,0.698,1.8687483,1.6958904,0.4024347,0.3655865,-0.0368482
28,0.5273368,0.46813262,"('disloyal', 'loyal')",0.7249619,0.63515115,0.15519558,0.07386832,1.2551622,1.2105236,0.6656641,0.5969189,-0.0687452
29,-0.06461156,-0.08788328,"('unfair', 'fair')",-1.0615427,-1.0338591,-1.0396062,-1.1215296,-0.47758585,-0.6144299,-0.6608366,-0.7144254,-0.0535888
30,0.8229984,0.8279023,"('intolerant', 'tolerant')",0.32030323,0.31375587,0.081704825,0.07375349,0.8728442,0.84646535,0.5244627,0.5154693,-0.0089934
31,-2.0781908,-2.0315812,"('evil', 'good')",-0.8476351,-0.7719923,-0.85720736,-0.88598883,-0.539886,-0.5957016,-1.0807297,-1.071316,0.0094137
