,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.17473327,-0.3182543,"('unsociable', 'sociable')",-0.3371113,-0.54902196,-0.15309565,-0.2982098,-0.2216467,-0.3884954,-0.1668487
1,-1.243609,-1.5079652,"('unfriendly', 'friendly')",-1.1478628,-1.3274195,1.5455898,1.4083247,-0.2819607,-0.4756867,-0.193726
2,-0.022315156,0.11644731,"('unlikable', 'likable')",0.060043976,0.21401179,0.18427128,0.3682039,0.074,0.2328877,0.1588877
3,-1.010462,-0.925605,"('repellent', 'pleasant')",-1.3505418,-1.2157303,-0.008818676,0.035044514,-0.7899408,-0.7020969,0.0878439
4,1.1343617,0.97251934,"('disliked', 'liked')",0.76292247,0.65654707,-5.7099304,-5.472179,-1.2708821,-1.2810375,-0.0101554
5,0.2559508,0.19009823,"('distant', 'outgoing')",-0.33166552,-0.32774872,-0.1835028,-0.14213952,-0.0864058,-0.0932633,-0.0068575
6,0.30886263,0.22347338,"('distant', 'open')",-0.2913826,-0.260632,0.4667095,0.43923843,0.1613965,0.1340266,-0.0273699
7,-0.22101235,-0.15344289,"('insensitive', 'sensitive')",-0.13388902,-0.09916375,1.1152177,1.0734267,0.2534388,0.2736067,0.0201679
8,-0.16794941,-0.19806989,"('unaffectionate', 'affectionate')",-0.2754964,-0.2468395,0.79202056,0.6846781,0.1161916,0.0799229,-0.0362687
9,-0.46693063,-0.4921272,"('unaffectionate', 'caring')",-0.57207084,-0.57477903,1.2731428,1.1851853,0.0780471,0.0394264,-0.0386207
10,-1.4179,-1.4434894,"('unsympathetic', 'sympathetic')",-1.0874027,-1.1579677,0.59516996,0.38857087,-0.6367109,-0.7376288,-0.1009179
11,-0.9288902,-0.8729545,"('unhelpful', 'helpful')",-0.39714885,-0.38414773,2.067576,2.0074468,0.247179,0.2501148,0.0029358
12,-0.51389176,-0.52565235,"('unsupportive', 'supportive')",-0.066738434,-0.033315755,-1.6157165,-1.4526688,-0.7321156,-0.6705457,0.0615699
13,-0.74667346,-0.698954,"('impolite', 'polite')",-0.21337998,-0.26390737,-0.2559617,-0.18165818,-0.4053384,-0.3815065,0.0238319
14,-0.29086468,-0.20378432,"('antisocial', 'social')",0.10359131,0.109449685,-0.36452568,-0.28602216,-0.183933,-0.1267856,0.0571474
