,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.23655716,0.234764,"('unsociable', 'sociable')",-0.13225928,-0.28584737,0.0521489,-0.0255417,-0.0776906
1,1.2756928,1.1935055,"('unfriendly', 'friendly')",1.3136077,1.2808032,1.2946503,1.2371544,-0.0574959
2,0.9472772,0.9796571,"('unlikable', 'likable')",1.0363218,1.1390718,0.9917995,1.0593644,0.0675649
3,-0.78739685,-0.69452643,"('repellent', 'pleasant')",0.7745801,0.7925672,-0.0064084,0.0490204,0.0554288
4,-0.053912252,-0.12022019,"('disliked', 'liked')",-6.716688,-6.8735094,-3.3853002,-3.4968648,-0.1115646
5,-0.083998516,-0.07278747,"('distant', 'outgoing')",-1.1659847,-0.9632708,-0.6249917,-0.5180292,0.1069625
6,-0.2631584,-0.18675894,"('distant', 'open')",-0.8796197,-0.65155756,-0.5713891,-0.4191583,0.1522308
7,0.44842046,0.50201964,"('insensitive', 'sensitive')",0.3854906,0.43868822,0.4169555,0.4703539,0.0533984
8,0.6945376,0.6119955,"('unaffectionate', 'affectionate')",0.17748311,0.21487191,0.4360104,0.4134337,-0.0225767
9,1.1717945,1.1586863,"('unaffectionate', 'caring')",0.868468,0.9147835,1.0201312,1.0367348,0.0166036
10,0.11583698,0.11631966,"('unsympathetic', 'sympathetic')",0.26473406,0.19262546,0.1902855,0.1544726,-0.0358129
11,0.24846597,0.2064136,"('unhelpful', 'helpful')",2.2973735,2.2780533,1.2729198,1.2422334,-0.0306864
12,0.86811197,0.9967189,"('unsupportive', 'supportive')",-1.8589065,-1.8024713,-0.4953973,-0.4028762,0.0925211
13,-0.24096408,-0.27231562,"('impolite', 'polite')",-0.10709554,-0.18832782,-0.1740298,-0.2303217,-0.0562919
14,0.73346746,0.6571333,"('antisocial', 'social')",0.0118107125,-0.09975865,0.3726391,0.2786873,-0.0939518
15,0.4978621,0.27000436,"('boring', 'funny')",0.4198777,0.3203627,0.4588699,0.2951835,-0.1636864
16,-0.6790803,-0.76205385,"('unpopular', 'popular')",0.3961231,0.23302184,-0.1414786,-0.264516,-0.1230374
17,-0.85930467,-0.80024457,"('nasty', 'nice')",-0.30989298,-0.298927,-0.5845988,-0.5495858,0.035013
18,-0.12078634,-0.06087742,"('disagreeable', 'welcoming')",-0.7428434,-0.72919786,-0.4318148,-0.3950377,0.0367771
19,0.021888366,0.076575175,"('inhospitable', 'hospitable')",-0.49677494,-0.4136271,-0.2374433,-0.168526,0.0689173
20,0.4623465,0.5157102,"('rough', 'thoughtful')",0.7755672,0.7484642,0.6189568,0.6320872,0.0131304
21,0.64240164,0.63493943,"('immoral', 'moral')",-0.6153491,-0.6292381,0.0135263,0.0028507,-0.0106756
22,0.3976323,0.36157882,"('untrustworthy', 'trustworthy')",-0.37116125,-0.4231465,0.0132355,-0.0307838,-0.0440193
23,1.323947,1.3257391,"('insincere', 'sincere')",6.1122622,6.0539675,3.7181046,3.6898532,-0.0282514
24,0.9429092,0.96402234,"('dishonest', 'honest')",1.172076,1.1953387,1.0574926,1.0796806,0.022188
25,1.3587296,1.344552,"('egoistic', 'altruistic')",0.9550925,0.8891675,1.156911,1.1168598,-0.0400512
26,2.3032038,2.134045,"('hardhearted', 'benevolent')",1.5715208,1.5392011,1.9373623,1.836623,-0.1007393
27,-0.57912016,-0.55766195,"('hardhearted', 'softhearted')",0.6384824,0.61492217,0.0296811,0.0286301,-0.001051
28,1.3774647,1.173015,"('disloyal', 'loyal')",1.372925,1.2354429,1.3751948,1.2042289,-0.1709659
29,-0.72444487,-0.7481541,"('unfair', 'fair')",-0.8839197,-0.91711414,-0.8041823,-0.8326341,-0.0284518
30,0.79759645,0.8418934,"('intolerant', 'tolerant')",0.5067249,0.56749016,0.6521606,0.7046918,0.0525312
31,-0.5070428,-0.35958776,"('evil', 'good')",-1.53303,-1.3869636,-1.0200365,-0.8732757,0.1467608
32,0.69313776,0.60052997,"('unkind', 'kind')",1.321733,1.1460549,1.0074353,0.8732924,-0.1341429
33,1.42513,1.3412958,"('wrong', 'right')",-0.49670595,-0.5255057,0.464212,0.4078951,-0.0563169
34,-0.12654428,0.030412976,"('mean', 'honorable')",4.90201,5.140101,2.3877327,2.5852571,0.1975244
35,-0.2335372,-0.43275246,"('corrupt', 'incorrupt')",-0.9868837,-1.0386133,-0.6102104,-0.7356829,-0.1254725
36,-0.5496231,-0.5451872,"('hostile', 'amicable')",-0.4958882,-0.54031277,-0.5227556,-0.54275,-0.0199944
37,-0.40526363,-0.4562643,"('fake', 'genuine')",-0.025493704,0.009340003,-0.2153787,-0.2234621,-0.0080834
38,0.45238942,0.49301928,"('untruthful', 'truthful')",0.10641366,0.19139752,0.2794015,0.3422084,0.0628069
39,1.8180206,1.9710622,"('exploitative', 'cooperative')",0.7975657,0.8857269,1.3077931,1.4283946,0.1206015
40,-0.3773196,-0.29015958,"('stingy', 'generous')",-2.4013226,-2.3696513,-1.3893211,-1.3299055,0.0594156
41,0.10698695,0.2012085,"('unforgiving', 'forgiving')",0.54128516,0.5149876,0.324136,0.358098,0.033962
42,-0.57014173,-0.4412847,"('unreliable', 'reliable')",-2.6290264,-2.6182559,-1.5995841,-1.5297703,0.0698138
43,-0.026528299,0.049878336,"('irresponsible', 'responsible')",0.80571204,0.9276944,0.3895919,0.4887864,0.0991945
44,-1.7354952,-1.6440749,"('prejudiced', 'unprejudiced')",-1.3094379,-1.2584369,-1.5224665,-1.4512559,0.0712106
45,-0.2994733,-0.24693516,"('incompetent', 'competent')",0.064833656,-0.0017302409,-0.1173198,-0.1243327,-0.0070129
46,-0.1790775,-0.14855084,"('uncompetitive', 'competitive')",-0.3621174,-0.4118704,-0.2705975,-0.2802106,-0.0096131
47,1.1525437,1.1979008,"('stupid', 'smart')",5.0332136,5.1673174,3.0928786,3.1826091,0.0897305
48,0.38550588,0.33750257,"('unintelligent', 'intelligent')",-0.2068461,-0.25053138,0.0893299,0.0434856,-0.0458443
49,0.12892811,0.15384036,"('unable', 'able')",-0.61143,-0.5438574,-0.2412509,-0.1950085,0.0462424
50,-0.5206327,-0.59817725,"('clumsy', 'skillful')",-0.16049963,-0.26579875,-0.3405662,-0.431988,-0.0914218
51,0.5865284,0.48016128,"('uneducated', 'educated')",0.95262796,0.6865369,0.7695782,0.5833491,-0.1862291
52,0.115610495,-0.06255339,"('irrational', 'rational')",-0.41616926,-0.49149036,-0.1502794,-0.2770219,-0.1267425
53,1.0171753,0.94509375,"('uncreative', 'creative')",0.72951233,0.69821954,0.8733438,0.8216566,-0.0516872
54,1.2125834,1.1515081,"('incapable', 'capable')",0.95852613,0.8347026,1.0855548,0.9931054,-0.0924494
55,0.4180612,0.5005842,"('incompetent', 'clever')",0.6188874,0.58155745,0.5184743,0.5410708,0.0225965
56,1.4292418,1.4406786,"('impractical', 'practical')",0.15559779,0.10669939,0.7924198,0.773689,-0.0187308
57,-0.24495658,-0.34746927,"('unimaginative', 'imaginative')",-2.8696487,-2.9769163,-1.5573026,-1.6621928,-0.1048902
58,0.5359524,0.50211966,"('undiscriminating', 'discriminating')",0.3947508,0.4397926,0.4653516,0.4709561,0.0056045
59,0.054527916,0.0235091,"('foolish', 'wise')",-0.28378257,-0.20495635,-0.1146273,-0.0907236,0.0239037
60,0.52218235,0.71624947,"('inefficient', 'efficient')",0.042139728,0.22298476,0.282161,0.4696171,0.1874561
61,1.4615651,1.354043,"('illogical', 'logical')",0.3466749,0.21068257,0.90412,0.7823628,-0.1217572
62,1.0730089,1.223602,"('incompetent', 'brilliant')",0.299596,0.40466723,0.6863024,0.8141347,0.1278323
63,0.6764497,0.75283164,"('unperceptive', 'insightful')",0.11459182,0.18956146,0.3955208,0.4711965,0.0756757
64,-0.21185756,-0.2342717,"('shy', 'confident')",-5.6999145,-5.7369323,-2.9558859,-2.9856019,-0.029716
65,0.4561912,0.43535268,"('insecure', 'secure')",0.5721872,0.53189623,0.5141892,0.4836245,-0.0305647
66,-0.7534722,-0.8261156,"('inactive', 'active')",0.3650639,0.34486863,-0.1942042,-0.2406235,-0.0464193
67,0.3096106,0.2391093,"('doubtful', 'determined')",-0.24715766,-0.23071547,0.0312265,0.0041969,-0.0270296
68,-1.1179291,-1.1635089,"('dependent', 'independent')",-1.4955832,-1.5149661,-1.3067561,-1.3392375,-0.0324814
69,0.32846087,0.3371224,"('lazy', 'industrious')",-1.3909625,-1.277025,-0.5312508,-0.4699513,0.0612995
70,-0.25339732,-0.20224386,"('lethargic', 'energetic')",0.69631416,0.66015846,0.2214584,0.2289573,0.0074989
71,1.8962089,1.9024229,"('diffident', 'self-confident')",0.43214098,0.41842318,1.1641749,1.160423,-0.0037519
72,1.0135906,1.0431045,"('unambitious', 'ambitious')",-0.36114758,-0.30756828,0.3262215,0.3677681,0.0415466
73,0.49600428,0.5491222,"('helpless', 'self-reliant')",-3.611366,-3.5108001,-1.5576808,-1.480839,0.0768418
74,1.758465,1.782939,"('undedicated', 'dedicated')",0.5766312,0.583316,1.1675482,1.1831275,0.0155793
75,-1.1660855,-1.1813844,"('meek', 'impulsive')",-0.5519539,-0.47800103,-0.8590197,-0.8296927,0.029327
76,-0.06346505,0.01793892,"('anxious', 'daring')",0.3946992,0.3402284,0.1656171,0.1790837,0.0134666
77,0.1995703,0.2359329,"('unmotivated', 'motivated')",-1.0334098,-1.0313036,-0.4169198,-0.3976854,0.0192344
78,-0.02717051,-0.06156955,"('nonresilient', 'resilient')",-0.1326675,-0.07758553,-0.079919,-0.0695775,0.0103415
79,-0.60679793,-0.69628024,"('wavering', 'unwavering')",-0.5646676,-0.5901026,-0.5857328,-0.6431915,-0.0574587
80,0.27546728,0.22528097,"('dominated', 'dominating')",-0.35626504,-0.46818483,-0.0403989,-0.1214519,-0.081053
81,-0.082168706,-0.14270872,"('submissive', 'aggressive')",-0.4670977,-0.6115912,-0.2746332,-0.37715,-0.1025168
82,0.042350627,-0.0656274,"('poor', 'rich')",6.2102675,6.05669,3.1263092,2.9955313,-0.1307779
83,0.7805498,0.81250113,"('powerless', 'powerful')",-1.2420974,-1.2406315,-0.2307738,-0.2140652,0.0167086
84,0.87333596,0.7653464,"('inferior', 'superior')",0.3058249,0.29455057,0.5895804,0.5299485,-0.0596319
85,0.7082178,0.73382187,"('insignificant', 'prestigious')",-0.5023355,-0.48436895,0.1029412,0.1247265,0.0217853
86,1.1456113,0.99679434,"('uninfluential', 'influential')",-0.056665137,-0.22171769,0.5444731,0.3875383,-0.1569348
87,0.9188143,0.82262653,"('unsuccessful', 'successful')",0.63371414,0.41013795,0.7762642,0.6163822,-0.159882
88,0.38785216,0.18924811,"('low', 'eminent')",0.08138887,-0.184431,0.2346205,0.0024086,-0.2322119
