,williams_male,williams_female,tuple,cos_male,cos_female,average_male,average_female,female-male
0,0.9626735,0.85746944,"('unsociable', 'sociable')",0.34564936,0.19559638,0.6541615,0.5265329,-0.1276286
1,0.39214164,0.33576652,"('unfriendly', 'friendly')",0.35449407,0.16010997,0.3733178,0.2479382,-0.1253796
2,1.0296568,1.1505122,"('unlikable', 'likable')",0.7581577,0.87718874,0.8939072,1.0138505,0.1199433
3,0.8398819,0.9517175,"('repellent', 'pleasant')",0.28217998,0.32771713,0.5610309,0.6397173,0.0786864
4,0.38031963,0.2089412,"('disliked', 'liked')",-3.14573,-3.306655,-1.3827052,-1.5488569,-0.1661517
5,-0.49439275,-0.36675367,"('distant', 'outgoing')",-0.8802293,-0.86566114,-0.6873111,-0.6162074,0.0711037
6,-0.51637006,-0.31401348,"('distant', 'open')",-0.9164734,-0.91439867,-0.7164217,-0.6142061,0.1022156
7,1.2745992,1.2206864,"('insensitive', 'sensitive')",-0.007844732,-0.033316143,0.6333773,0.5936852,-0.0396921
8,-0.2641822,-0.24159676,"('unaffectionate', 'affectionate')",-0.3027702,-0.35037443,-0.2834762,-0.2959856,-0.0125094
9,0.8483477,0.86395085,"('unaffectionate', 'caring')",0.32065868,0.22949749,0.5845032,0.5467242,-0.037779
10,1.2334497,1.265579,"('unsympathetic', 'sympathetic')",-0.09079176,-0.1956363,0.571329,0.5349714,-0.0363576
11,0.19698505,0.14454919,"('unhelpful', 'helpful')",1.0134468,0.9950412,0.6052159,0.5697952,-0.0354207
12,1.9009422,1.9541315,"('unsupportive', 'supportive')",-0.805341,-0.789017,0.5478006,0.5825572,0.0347566
13,0.52862895,0.4725302,"('impolite', 'polite')",-0.037122276,-0.035799198,0.2457533,0.2183655,-0.0273878
14,1.1135387,1.004578,"('antisocial', 'social')",0.545753,0.4168299,0.8296459,0.710704,-0.1189419
15,-0.2823906,-0.43576938,"('boring', 'funny')",0.15647703,0.10587844,-0.0629568,-0.1649455,-0.1019887
16,-0.80023706,-0.83433586,"('unpopular', 'popular')",0.014944717,-0.07385816,-0.3926462,-0.454097,-0.0614508
17,-0.059133492,-0.033219464,"('nasty', 'nice')",-0.9520967,-0.8544317,-0.5056151,-0.4438256,0.0617895
18,-0.56552166,-0.413834,"('disagreeable', 'welcoming')",-1.4426756,-1.3426466,-1.0040987,-0.8782403,0.1258584
19,-0.3260641,-0.10230029,"('inhospitable', 'hospitable')",-0.9228146,-0.8248744,-0.6244394,-0.4635873,0.1608521
20,0.34144995,0.4335053,"('rough', 'thoughtful')",0.553919,0.60497695,0.4476845,0.5192411,0.0715566
21,1.0298328,1.1773343,"('immoral', 'moral')",-0.6185066,-0.5606566,0.2056631,0.3083389,0.1026758
22,0.7717438,0.6855789,"('untrustworthy', 'trustworthy')",-0.5166943,-0.53179926,0.1275247,0.0768898,-0.0506349
23,0.9006203,0.87681776,"('insincere', 'sincere')",2.62911,2.5686038,1.7648652,1.7227107,-0.0421545
24,1.2046024,1.2545571,"('dishonest', 'honest')",0.01312127,-0.038541686,0.6088618,0.6080077,-0.0008541
25,-0.14869137,-0.033345032,"('egoistic', 'altruistic')",0.13566685,0.12617041,-0.0065123,0.0464127,0.052925
26,-0.0030916482,0.013756543,"('hardhearted', 'benevolent')",1.3296362,1.1930655,0.6632723,0.603411,-0.0598613
27,-0.11993107,0.041316953,"('hardhearted', 'softhearted')",0.3206952,0.3636987,0.1003821,0.2025078,0.1021257
28,0.9335778,0.7591794,"('disloyal', 'loyal')",0.48798528,0.26298973,0.7107815,0.5110846,-0.1996969
29,-0.5579823,-0.66010153,"('unfair', 'fair')",-0.90502477,-0.9549014,-0.7315035,-0.8075014,-0.0759979
30,1.0485755,1.0482522,"('intolerant', 'tolerant')",0.14669964,0.22691095,0.5976376,0.6375816,0.039944
31,-0.76394284,-0.52793616,"('evil', 'good')",-0.6555556,-0.6311093,-0.7097492,-0.5795227,0.1302265
32,0.33847773,0.3712947,"('unkind', 'kind')",0.5772503,0.4467893,0.457864,0.409042,-0.048822
