,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
0,-0.8008997,-0.8613831,"('unsociable', 'sociable')",-1.7772651,-1.7371993,-1.2890824,-1.2992911,-0.0102087
1,0.563292,0.42902163,"('unfriendly', 'friendly')",0.6984306,0.6088159,0.6308613,0.5189188,-0.1119425
2,1.8500481,1.8380079,"('unlikable', 'likable')",1.1012752,1.1213678,1.4756616,1.4796879,0.0040263
3,-0.9357362,-0.80384874,"('repellent', 'pleasant')",-0.43591452,-0.34777683,-0.6858253,-0.5758128,0.1100125
4,0.017249241,-0.0861502,"('disliked', 'liked')",-1.4750048,-1.5336314,-0.7288778,-0.8098908,-0.081013
5,1.6157998,1.586272,"('distant', 'outgoing')",1.1007248,1.0810661,1.3582623,1.3336691,-0.0245932
6,1.8451455,1.8054891,"('distant', 'open')",1.4799365,1.4488649,1.6625409,1.627177,-0.0353639
7,-1.2997631,-1.2435037,"('insensitive', 'sensitive')",-1.1646875,-1.0462085,-1.2322253,-1.1448561,0.0873692
8,-0.29219547,-0.37769303,"('unaffectionate', 'affectionate')",0.008436759,-0.09785017,-0.1418793,-0.2377716,-0.0958923
9,-0.48110133,-0.5645944,"('unaffectionate', 'caring')",-0.28730687,-0.33561534,-0.3842041,-0.4501049,-0.0659008
10,-2.7081664,-2.6423287,"('unsympathetic', 'sympathetic')",-2.8691304,-2.7521684,-2.7886484,-2.6972485,0.0913999
11,-2.0049396,-1.9791111,"('unhelpful', 'helpful')",-1.0587482,-0.9722452,-1.5318439,-1.4756782,0.0561657
12,-0.7533115,-0.78047854,"('unsupportive', 'supportive')",-1.273935,-1.2196028,-1.0136232,-1.0000407,0.0135825
13,-1.6401176,-1.5877584,"('impolite', 'polite')",-1.6764767,-1.5425225,-1.6582972,-1.5651405,0.0931567
14,-0.47649202,-0.44943556,"('antisocial', 'social')",-1.0407635,-0.9567028,-0.7586278,-0.7030692,0.0555586
15,1.3263242,1.3354986,"('boring', 'funny')",1.1645156,1.1095979,1.24542,1.2225482,-0.0228718
16,0.36180547,0.32285535,"('unpopular', 'popular')",0.024210507,-0.047872312,0.193008,0.1374915,-0.0555165
17,-0.2724635,-0.20046405,"('nasty', 'nice')",-0.45235974,-0.374383,-0.3624116,-0.2874235,0.0749881
18,0.9254231,0.9203103,"('disagreeable', 'welcoming')",-0.027984584,-0.03363306,0.4487193,0.4433386,-0.0053807
19,-0.2609278,-0.273208,"('inhospitable', 'hospitable')",-0.26850218,-0.26883602,-0.264715,-0.271022,-0.006307
20,-0.066308886,-0.102390215,"('rough', 'thoughtful')",0.23668051,0.22840852,0.0851858,0.0630092,-0.0221766
21,-1.2117267,-1.1644226,"('immoral', 'moral')",-1.5600257,-1.417742,-1.3858762,-1.2910824,0.0947938
22,-0.89862627,-0.91814846,"('untrustworthy', 'trustworthy')",-1.472169,-1.4576269,-1.1853976,-1.1878877,-0.0024901
23,-1.8240312,-1.8385925,"('insincere', 'sincere')",0.078625865,0.096685484,-0.8727027,-0.8709535,0.0017492
24,-2.111936,-2.065757,"('dishonest', 'honest')",-1.1625727,-1.1237439,-1.6372545,-1.5947504,0.0425041
