,motor_male,motor_female,tuple,average_male,average_female,female-male
0,-0.3715036,-0.38243583,"('unsociable', 'sociable')",-0.3715036,-0.3824358,-0.0109322
1,1.5485369,1.4165534,"('unfriendly', 'friendly')",1.5485369,1.4165534,-0.1319835
2,0.2782214,0.34881574,"('unlikable', 'likable')",0.2782214,0.3488157,0.0705943
3,0.19416682,0.27008006,"('repellent', 'pleasant')",0.1941668,0.2700801,0.0759133
4,-6.878489,-6.9473777,"('disliked', 'liked')",-6.878489,-6.9473777,-0.0688887
5,0.092100084,-0.018677939,"('distant', 'outgoing')",0.0921001,-0.0186779,-0.110778
6,0.44835535,0.2663591,"('distant', 'open')",0.4483553,0.2663591,-0.1819962
7,0.5581603,0.62110984,"('insensitive', 'sensitive')",0.5581603,0.6211098,0.0629495
8,1.5991818,1.4027432,"('unaffectionate', 'affectionate')",1.5991818,1.4027432,-0.1964386
9,2.0116498,1.9546545,"('unaffectionate', 'caring')",2.0116498,1.9546545,-0.0569953
10,0.49450466,0.5138119,"('unsympathetic', 'sympathetic')",0.4945047,0.5138119,0.0193072
11,1.9373877,2.0111077,"('unhelpful', 'helpful')",1.9373877,2.0111077,0.07372
12,-1.5477087,-1.5304147,"('unsupportive', 'supportive')",-1.5477087,-1.5304147,0.017294
13,-0.44246915,-0.3971768,"('impolite', 'polite')",-0.4424691,-0.3971768,0.0452923
14,-0.18723086,-0.045729257,"('antisocial', 'social')",-0.1872309,-0.0457293,0.1415016
15,0.5131565,0.5011927,"('boring', 'funny')",0.5131565,0.5011927,-0.0119638
16,-0.5468172,-0.51331276,"('unpopular', 'popular')",-0.5468172,-0.5133128,0.0335044
17,0.30618662,0.3028619,"('nasty', 'nice')",0.3061866,0.3028619,-0.0033247
18,-0.58367,-0.6044936,"('disagreeable', 'welcoming')",-0.58367,-0.6044936,-0.0208236
19,0.07066141,0.008446449,"('inhospitable', 'hospitable')",0.0706614,0.0084464,-0.062215
20,0.27524656,0.22151463,"('rough', 'thoughtful')",0.2752466,0.2215146,-0.053732
21,-0.5335674,-0.35679978,"('immoral', 'moral')",-0.5335674,-0.3567998,0.1767676
22,-0.41107267,-0.41213578,"('untrustworthy', 'trustworthy')",-0.4110727,-0.4121358,-0.0010631
23,5.9365582,6.0374594,"('insincere', 'sincere')",5.9365582,6.0374594,0.1009012
24,1.4258915,1.3805127,"('dishonest', 'honest')",1.4258915,1.3805127,-0.0453788
25,0.32948244,0.24135405,"('egoistic', 'altruistic')",0.3294824,0.241354,-0.0881284
26,1.0682545,0.9507901,"('hardhearted', 'benevolent')",1.0682545,0.9507901,-0.1174644
27,1.5102057,1.3022069,"('hardhearted', 'softhearted')",1.5102057,1.3022069,-0.2079988
28,1.0973456,0.9827787,"('disloyal', 'loyal')",1.0973456,0.9827787,-0.1145669
29,0.1665844,-0.01768506,"('unfair', 'fair')",0.1665844,-0.0176851,-0.1842695
30,0.5149557,0.599429,"('intolerant', 'tolerant')",0.5149557,0.599429,0.0844733
31,-0.79233754,-0.919167,"('evil', 'good')",-0.7923375,-0.919167,-0.1268295
32,1.1724746,1.0915928,"('unkind', 'kind')",1.1724746,1.0915928,-0.0808818
33,-0.18385549,-0.19211718,"('wrong', 'right')",-0.1838555,-0.1921172,-0.0082617
34,4.2388144,4.3785505,"('mean', 'honorable')",4.2388144,4.3785505,0.1397361
35,-0.6425103,-0.9080818,"('corrupt', 'incorrupt')",-0.6425103,-0.9080818,-0.2655715
36,-0.06557099,-0.37000334,"('hostile', 'amicable')",-0.065571,-0.3700033,-0.3044323
37,0.6065122,0.60711235,"('fake', 'genuine')",0.6065122,0.6071123,0.0006001
38,0.13036856,0.1479455,"('untruthful', 'truthful')",0.1303686,0.1479455,0.0175769
39,-0.09984802,-0.058444183,"('exploitative', 'cooperative')",-0.099848,-0.0584442,0.0414038
40,-1.7843235,-1.9305738,"('stingy', 'generous')",-1.7843235,-1.9305738,-0.1462503
41,0.19098464,0.15292941,"('unforgiving', 'forgiving')",0.1909846,0.1529294,-0.0380552
42,-2.3669302,-2.349351,"('unreliable', 'reliable')",-2.3669302,-2.3493509,0.0175793
43,1.0154736,1.1090683,"('irresponsible', 'responsible')",1.0154736,1.1090683,0.0935947
44,-1.0768842,-1.1550441,"('prejudiced', 'unprejudiced')",-1.0768842,-1.1550441,-0.0781599
45,-0.36844453,-0.35065308,"('incompetent', 'competent')",-0.3684445,-0.3506531,0.0177914
46,-1.261339,-1.2857028,"('uncompetitive', 'competitive')",-1.2613389,-1.2857028,-0.0243639
47,5.1685643,5.32115,"('stupid', 'smart')",5.1685643,5.3211498,0.1525855
48,0.34348541,0.37213418,"('unintelligent', 'intelligent')",0.3434854,0.3721342,0.0286488
49,-0.50385076,-0.3746636,"('unable', 'able')",-0.5038508,-0.3746636,0.1291872
50,-0.06292813,-0.084822685,"('clumsy', 'skillful')",-0.0629281,-0.0848227,-0.0218946
51,0.049264,0.07733261,"('uneducated', 'educated')",0.049264,0.0773326,0.0280686
52,0.35914066,0.15300032,"('irrational', 'rational')",0.3591407,0.1530003,-0.2061404
53,0.50853217,0.4001318,"('uncreative', 'creative')",0.5085322,0.4001318,-0.1084004
54,1.2535886,1.2574971,"('incapable', 'capable')",1.2535886,1.2574971,0.0039085
55,-0.19358441,-0.03603375,"('incompetent', 'clever')",-0.1935844,-0.0360337,0.1575507
56,0.14730686,0.2882226,"('impractical', 'practical')",0.1473069,0.2882226,0.1409157
57,-2.846275,-2.875285,"('unimaginative', 'imaginative')",-2.8462751,-2.8752849,-0.0290098
58,0.11643189,0.11024077,"('undiscriminating', 'discriminating')",0.1164319,0.1102408,-0.0061911
59,0.66982657,0.7069088,"('foolish', 'wise')",0.6698266,0.7069088,0.0370822
60,-0.30863148,0.00835298,"('inefficient', 'efficient')",-0.3086315,0.008353,0.3169845
61,0.48337528,0.30999777,"('illogical', 'logical')",0.4833753,0.3099978,-0.1733775
62,0.1278408,0.35005045,"('incompetent', 'brilliant')",0.1278408,0.3500504,0.2222096
63,0.060637593,0.12375099,"('unperceptive', 'insightful')",0.0606376,0.123751,0.0631134
64,-6.2810006,-6.189649,"('shy', 'confident')",-6.2810006,-6.1896491,0.0913515
65,0.053492546,0.13143012,"('insecure', 'secure')",0.0534925,0.1314301,0.0779376
66,0.35940343,0.20322275,"('inactive', 'active')",0.3594034,0.2032228,-0.1561806
67,-0.37212813,-0.19360134,"('doubtful', 'determined')",-0.3721281,-0.1936013,0.1785268
68,-1.2039635,-1.1941104,"('dependent', 'independent')",-1.2039635,-1.1941104,0.0098531
69,-1.3260392,-1.4305325,"('lazy', 'industrious')",-1.3260392,-1.4305325,-0.1044933
70,0.76207304,0.76836497,"('lethargic', 'energetic')",0.762073,0.768365,0.006292
71,0.5122903,0.573929,"('diffident', 'self-confident')",0.5122903,0.573929,0.0616387
72,0.53669,0.72121793,"('unambitious', 'ambitious')",0.53669,0.7212179,0.1845279
73,-2.7904298,-2.7227106,"('helpless', 'self-reliant')",-2.7904298,-2.7227106,0.0677192
74,-0.20232138,-0.25541982,"('undedicated', 'dedicated')",-0.2023214,-0.2554198,-0.0530984
75,-0.36953166,-0.36567143,"('meek', 'impulsive')",-0.3695317,-0.3656714,0.0038603
76,0.25849566,0.28730854,"('anxious', 'daring')",0.2584957,0.2873085,0.0288128
77,-1.3902043,-1.2519126,"('unmotivated', 'motivated')",-1.3902043,-1.2519126,0.1382917
78,-0.91833615,-0.9991927,"('nonresilient', 'resilient')",-0.9183362,-0.9991927,-0.0808565
79,0.46204805,0.29842496,"('wavering', 'unwavering')",0.4620481,0.298425,-0.1636231
80,-0.4991207,-0.47585863,"('dominated', 'dominating')",-0.4991207,-0.4758586,0.0232621
81,-0.44377026,-0.2564723,"('submissive', 'aggressive')",-0.4437703,-0.2564723,0.187298
82,5.7546525,5.8449574,"('poor', 'rich')",5.7546525,5.8449574,0.0903049
83,-0.59978396,-0.5107402,"('powerless', 'powerful')",-0.599784,-0.5107402,0.0890438
84,0.5038482,0.45845994,"('inferior', 'superior')",0.5038482,0.4584599,-0.0453883
85,-0.07845842,-0.22109254,"('insignificant', 'prestigious')",-0.0784584,-0.2210925,-0.1426341
86,-0.11274704,-0.119881004,"('uninfluential', 'influential')",-0.112747,-0.119881,-0.007134
87,-0.14834945,-0.024722654,"('unsuccessful', 'successful')",-0.1483494,-0.0247227,0.1236267
88,-0.16113682,-0.11905863,"('low', 'eminent')",-0.1611368,-0.1190586,0.0420782
