,vignette_male,vignette_female,tuple,average_male,average_female,female-male
22,0.10266453,0.12962802,"('untrustworthy', 'trustworthy')",0.1026645,0.129628,0.0269635
23,0.6431381,0.64616156,"('insincere', 'sincere')",0.6431381,0.6461616,0.0030235
24,-0.5006042,-0.5879117,"('dishonest', 'honest')",-0.5006042,-0.5879117,-0.0873075
25,0.17318535,0.11090665,"('egoistic', 'altruistic')",0.1731853,0.1109067,-0.0622786
26,0.27735913,0.0939077,"('hardhearted', 'benevolent')",0.2773591,0.0939077,-0.1834514
27,-0.3509605,-0.36200616,"('hardhearted', 'softhearted')",-0.3509605,-0.3620062,-0.0110457
28,0.02116188,-0.14716701,"('disloyal', 'loyal')",0.0211619,-0.147167,-0.1683289
29,-0.26603478,-0.31978786,"('unfair', 'fair')",-0.2660348,-0.3197879,-0.0537531
30,0.17226876,0.08481634,"('intolerant', 'tolerant')",0.1722688,0.0848163,-0.0874525
31,-1.1794455,-1.1989027,"('evil', 'good')",-1.1794455,-1.1989027,-0.0194572
32,0.4779304,0.26641822,"('unkind', 'kind')",0.4779304,0.2664182,-0.2115122
33,0.08765453,-0.16072375,"('wrong', 'right')",0.0876545,-0.1607237,-0.2483782
34,0.6614735,0.83278847,"('mean', 'honorable')",0.6614735,0.8327885,0.171315
35,-0.08285181,-0.16953173,"('corrupt', 'incorrupt')",-0.0828518,-0.1695317,-0.0866799
36,-0.9265201,-1.0771389,"('hostile', 'amicable')",-0.9265201,-1.0771389,-0.1506188
37,0.064058036,-0.011906017,"('fake', 'genuine')",0.064058,-0.011906,-0.075964
38,-0.13576125,-0.18177852,"('untruthful', 'truthful')",-0.1357612,-0.1817785,-0.0460173
39,0.5915507,0.6215004,"('exploitative', 'cooperative')",0.5915507,0.6215004,0.0299497
40,-1.0146685,-1.1487025,"('stingy', 'generous')",-1.0146685,-1.1487025,-0.134034
41,-0.23954923,-0.33126235,"('unforgiving', 'forgiving')",-0.2395492,-0.3312624,-0.0917132
42,-0.30801502,-0.23070763,"('unreliable', 'reliable')",-0.308015,-0.2307076,0.0773074
43,-0.084691726,-0.06312017,"('irresponsible', 'responsible')",-0.0846917,-0.0631202,0.0215715
44,0.45586228,0.4982604,"('prejudiced', 'unprejudiced')",0.4558623,0.4982604,0.0423981
45,-0.20752051,-0.22152731,"('incompetent', 'competent')",-0.2075205,-0.2215273,-0.0140068
46,-0.014995568,-0.03946609,"('uncompetitive', 'competitive')",-0.0149956,-0.0394661,-0.0244705
47,0.7184348,0.74285734,"('stupid', 'smart')",0.7184348,0.7428573,0.0244225
48,-0.5809585,-0.5221859,"('unintelligent', 'intelligent')",-0.5809585,-0.5221859,0.0587726
49,-0.28152144,-0.11345585,"('unable', 'able')",-0.2815214,-0.1134558,0.1680656
50,0.6168209,0.6269993,"('clumsy', 'skillful')",0.6168209,0.6269993,0.0101784
51,-0.27661356,-0.38882634,"('uneducated', 'educated')",-0.2766136,-0.3888263,-0.1122127
52,-0.31271818,-0.5959144,"('irrational', 'rational')",-0.3127182,-0.5959144,-0.2831962
53,-0.9146309,-1.0019792,"('uncreative', 'creative')",-0.9146309,-1.0019792,-0.0873483
54,-0.24175708,-0.45820698,"('incapable', 'capable')",-0.2417571,-0.458207,-0.2164499
55,0.15707372,0.28318533,"('incompetent', 'clever')",0.1570737,0.2831853,0.1261116
56,0.5213841,0.51424515,"('impractical', 'practical')",0.5213841,0.5142452,-0.0071389
57,-0.8874301,-1.0572191,"('unimaginative', 'imaginative')",-0.8874301,-1.0572191,-0.169789
58,0.9680963,0.92852676,"('undiscriminating', 'discriminating')",0.9680963,0.9285268,-0.0395695
59,-0.47860444,-0.5571408,"('foolish', 'wise')",-0.4786044,-0.5571408,-0.0785364
60,0.47949457,0.7353031,"('inefficient', 'efficient')",0.4794946,0.7353031,0.2558085
61,-0.15169038,-0.22607794,"('illogical', 'logical')",-0.1516904,-0.2260779,-0.0743875
62,0.23461877,0.40741986,"('incompetent', 'brilliant')",0.2346188,0.4074199,0.1728011
63,-0.12919576,-0.13127165,"('unperceptive', 'insightful')",-0.1291958,-0.1312716,-0.0020758
64,-1.1711147,-1.1079392,"('shy', 'confident')",-1.1711147,-1.1079392,0.0631755
65,-0.33443597,-0.16276586,"('insecure', 'secure')",-0.334436,-0.1627659,0.1716701
66,-0.9932113,-1.1903931,"('inactive', 'active')",-0.9932113,-1.1903931,-0.1971818
67,0.2743456,0.16542196,"('doubtful', 'determined')",0.2743456,0.165422,-0.1089236
68,-0.32946807,-0.29880112,"('dependent', 'independent')",-0.3294681,-0.2988011,0.030667
69,0.27541345,0.2580618,"('lazy', 'industrious')",0.2754135,0.2580618,-0.0173517
70,0.120605126,0.16098228,"('lethargic', 'energetic')",0.1206051,0.1609823,0.0403772
71,-0.34515136,-0.26810235,"('diffident', 'self-confident')",-0.3451514,-0.2681023,0.0770491
72,-0.35982764,-0.428596,"('unambitious', 'ambitious')",-0.3598276,-0.428596,-0.0687684
73,0.14020771,0.09165153,"('helpless', 'self-reliant')",0.1402077,0.0916515,-0.0485562
74,0.5366945,0.43874076,"('undedicated', 'dedicated')",0.5366945,0.4387408,-0.0979537
75,0.18137445,0.07953455,"('meek', 'impulsive')",0.1813744,0.0795346,-0.1018398
76,0.45551816,0.6216233,"('anxious', 'daring')",0.4555182,0.6216233,0.1661051
77,-0.6616027,-0.49139628,"('unmotivated', 'motivated')",-0.6616027,-0.4913963,0.1702064
78,0.034098823,0.10069505,"('nonresilient', 'resilient')",0.0340988,0.1006951,0.0665963
79,-0.57295555,-0.70415974,"('wavering', 'unwavering')",-0.5729555,-0.7041597,-0.1312042
80,0.27874473,0.33261764,"('dominated', 'dominating')",0.2787447,0.3326176,0.0538729
81,-0.30528936,-0.26563275,"('submissive', 'aggressive')",-0.3052894,-0.2656327,0.0396567
82,1.0062886,1.0050774,"('poor', 'rich')",1.0062886,1.0050774,-0.0012112
83,-0.08482567,-0.099367976,"('powerless', 'powerful')",-0.0848257,-0.099368,-0.0145423
84,0.37735376,0.37086266,"('inferior', 'superior')",0.3773538,0.3708627,-0.0064911
85,0.33680874,0.05982085,"('insignificant', 'prestigious')",0.3368087,0.0598208,-0.2769879
86,-0.7736261,-0.96376556,"('uninfluential', 'influential')",-0.7736261,-0.9637656,-0.1901395
87,0.3460541,0.33634537,"('unsuccessful', 'successful')",0.3460541,0.3363454,-0.0097087
88,0.20209555,0.13328223,"('low', 'eminent')",0.2020956,0.1332822,-0.0688134
