,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
34,-0.33632082,-0.27466983,"('mean', 'honorable')",-0.15040874,-0.104908235,5.7591066,5.9366016,1.757459,1.8523412,0.0948822
35,1.2337267,1.1217587,"('corrupt', 'incorrupt')",0.8279892,0.789378,0.013112419,-0.17739248,0.6916095,0.5779147,-0.1136948
36,0.45632604,0.25716087,"('hostile', 'amicable')",0.11688766,0.05874064,0.47449774,0.3708161,0.3492371,0.2289059,-0.1203312
37,0.5878115,0.677525,"('fake', 'genuine')",0.112222984,0.14894116,0.7519344,0.72103286,0.4839896,0.515833,0.0318434
38,-0.046227045,-0.09954065,"('untruthful', 'truthful')",-0.069790505,-0.109155364,-0.14283937,-0.10555882,-0.0862856,-0.1047516,-0.018466
39,-0.4002837,-0.26656175,"('exploitative', 'cooperative')",0.2447683,0.34396124,0.2148977,0.23835385,0.0197941,0.1052511,0.085457
40,0.0113908,-0.073612735,"('stingy', 'generous')",-0.44946778,-0.4912235,-1.4643763,-1.4889259,-0.6341511,-0.6845874,-0.0504363
41,0.07319,0.009417281,"('unforgiving', 'forgiving')",0.7030237,0.7093048,-0.044359013,-0.07197343,0.2439515,0.2155829,-0.0283686
42,0.6458088,0.72836876,"('unreliable', 'reliable')",0.6705801,0.8071066,-2.5156085,-2.36131,-0.3997399,-0.2752782,0.1244617
43,-0.87770224,-0.8018817,"('irresponsible', 'responsible')",-0.43520957,-0.38010806,0.69719434,0.8010512,-0.2052391,-0.1269795,0.0782596
44,-0.15710804,-0.0853923,"('prejudiced', 'unprejudiced')",-0.1807935,-0.11365288,-1.653846,-1.5420495,-0.6639159,-0.5803649,0.083551
45,0.48383638,0.404983,"('incompetent', 'competent')",0.58939946,0.4135725,0.35637376,0.23832673,0.4765366,0.352294,-0.1242426
46,-0.7045472,-0.6615749,"('uncompetitive', 'competitive')",-0.42626816,-0.5048385,-0.5098946,-0.47688374,-0.5469033,-0.5477657,-0.0008624
47,-0.5090526,-0.42652592,"('stupid', 'smart')",0.6152827,0.6931611,5.025524,5.1021223,1.7105848,1.7895857,0.0790009
48,-1.0849057,-1.1274176,"('unintelligent', 'intelligent')",-1.1637361,-1.1869177,0.20179999,0.15505259,-0.6822807,-0.7197609,-0.0374802
49,-0.9750182,-0.84072965,"('unable', 'able')",-0.8245386,-0.6195849,-0.3328361,-0.22954366,-0.7107976,-0.5632861,0.1475115
50,0.27096692,0.31670105,"('clumsy', 'skillful')",0.22155121,0.29851314,0.15769541,0.08775836,0.2167378,0.2343242,0.0175864
51,-0.7668841,-0.7360079,"('uneducated', 'educated')",-0.4584173,-0.5737045,-0.4857184,-0.5261037,-0.5703399,-0.6119387,-0.0415988
52,-0.04969556,-0.23745832,"('irrational', 'rational')",-0.9599459,-1.020308,0.18949044,0.12582959,-0.2733837,-0.3773123,-0.1039286
53,-0.4371311,-0.44947425,"('uncreative', 'creative')",-0.6468948,-0.63152647,1.116901,1.0412581,0.0109584,-0.0132475,-0.0242059
54,-0.41982374,-0.4330761,"('incapable', 'capable')",-0.7717718,-0.77953875,0.82599145,0.8839246,-0.121868,-0.1095634,0.0123046
55,-0.2619106,-0.19152571,"('incompetent', 'clever')",0.28353575,0.26371726,-0.047443762,-0.07442999,-0.0086062,-0.0007461,0.0078601
56,0.01935916,0.04036115,"('impractical', 'practical')",0.8243118,0.81216186,0.034129634,0.062074374,0.2926002,0.3048658,0.0122656
57,0.025622781,-0.0681988,"('unimaginative', 'imaginative')",-0.06334858,-0.14225751,-1.899215,-1.9604185,-0.6456469,-0.7236249,-0.077978
58,0.22532415,0.16952562,"('undiscriminating', 'discriminating')",0.11675393,0.10878406,0.3232925,0.28837824,0.2217902,0.188896,-0.0328942
59,0.037977614,0.010939794,"('foolish', 'wise')",-0.07088258,0.0065119797,0.25557533,0.31684917,0.0742235,0.1114336,0.0372101
60,-0.785213,-0.6266031,"('inefficient', 'efficient')",-0.4725849,-0.4198381,-0.34741834,-0.19173601,-0.5350721,-0.4127257,0.1223464
61,-0.055899918,-0.16613677,"('illogical', 'logical')",-0.24703653,-0.35801506,0.6863944,0.51093894,0.1278193,-0.0044043,-0.1322236
62,-0.8130154,-0.66347134,"('incompetent', 'brilliant')",-0.7628472,-0.6576404,-0.13061109,0.050263464,-0.5688246,-0.4236161,0.1452085
63,-0.7587074,-0.7480961,"('unperceptive', 'insightful')",-0.26415843,-0.29432967,0.8067794,0.96669984,-0.0720288,-0.025242,0.0467868
64,0.21405026,0.2256547,"('shy', 'confident')",0.08479065,0.060348794,-6.3680825,-6.2389274,-2.0230805,-1.9843079,0.0387726
65,-0.9658356,-0.93870515,"('insecure', 'secure')",-0.06269224,-0.1388999,-0.10593687,-0.0982528,-0.3781549,-0.3919526,-0.0137977
66,0.32818544,0.29057252,"('inactive', 'active')",0.17081504,0.14681019,1.1312032,1.1493379,0.5434012,0.5289069,-0.0144943
67,0.066385835,0.16811645,"('doubtful', 'determined')",-0.18045539,-0.10833943,-0.5903572,-0.5045063,-0.2348089,-0.1482431,0.0865658
68,-1.0039922,-1.0337272,"('dependent', 'independent')",-1.0027057,-1.0128891,-0.7866414,-0.7376259,-0.9311131,-0.9280807,0.0030324
69,1.6136395,1.628249,"('lazy', 'industrious')",0.5283326,0.5950622,-0.53564334,-0.46295673,0.5354429,0.5867848,0.0513419
70,-0.22610061,-0.1242464,"('lethargic', 'energetic')",-0.019298447,0.033810887,0.9542697,1.0604268,0.2362902,0.3233304,0.0870402
71,0.5833299,0.4470702,"('diffident', 'self-confident')",0.90399677,0.71794856,0.6387309,0.6569535,0.7086859,0.6073241,-0.1013618
72,-0.81663567,-0.80713,"('unambitious', 'ambitious')",-0.867254,-0.8894135,-0.8225619,-0.87270796,-0.8354839,-0.8564172,-0.0209333
73,0.99194497,0.92848814,"('helpless', 'self-reliant')",0.58045805,0.61911947,-2.9064105,-2.7974107,-0.4446692,-0.416601,0.0280682
74,0.63004804,0.61104834,"('undedicated', 'dedicated')",0.02881734,0.06999835,0.1834418,0.16764115,0.2807691,0.282896,0.0021269
75,1.0116014,0.95443666,"('meek', 'impulsive')",0.40627265,0.3864294,-0.15251014,-0.096805155,0.421788,0.414687,-0.007101
76,-0.31198275,-0.111583814,"('anxious', 'daring')",0.03733149,0.21336643,0.100046925,0.2804653,-0.0582014,0.127416,0.1856174
77,-1.1906817,-1.1145308,"('unmotivated', 'motivated')",-1.7210155,-1.7135004,-1.243944,-1.1185756,-1.3852137,-1.3155355,0.0696782
78,-0.9490698,-0.9327098,"('nonresilient', 'resilient')",-0.6497468,-0.6293556,0.3989882,0.4777742,-0.3999428,-0.3614304,0.0385124
79,0.0643004,-0.041343853,"('wavering', 'unwavering')",-0.32431293,-0.34379366,0.26988092,0.29598114,0.0032895,-0.0297188,-0.0330083
80,-0.6213233,-0.5009379,"('dominated', 'dominating')",-0.19448513,-0.18040735,-1.5368785,-1.5392891,-0.784229,-0.7402115,0.0440175
81,-0.7812026,-0.68905234,"('submissive', 'aggressive')",-0.35755345,-0.48879105,-1.311845,-1.249802,-0.816867,-0.8092151,0.0076519
82,-0.67442346,-0.65843683,"('poor', 'rich')",-0.4237588,-0.4332084,5.6563725,5.6096435,1.5193968,1.5059994,-0.0133974
83,-0.5518243,-0.5046007,"('powerless', 'powerful')",-0.6093331,-0.5486482,-1.1007965,-1.1614255,-0.7539846,-0.7382248,0.0157598
84,0.38342977,0.35085198,"('inferior', 'superior')",-0.18209104,-0.19444928,0.8380751,0.85026324,0.3464713,0.3355553,-0.010916
85,0.113056526,0.0482638,"('insignificant', 'prestigious')",-0.25028706,-0.19847609,0.38814846,0.4361511,0.0836393,0.0953129,0.0116736
86,-1.1237555,-1.2204322,"('uninfluential', 'influential')",-0.99793166,-1.1189331,-0.27005857,-0.44407457,-0.7972486,-0.9278133,-0.1305647
87,0.29790524,0.2915795,"('unsuccessful', 'successful')",0.07022635,-0.1116176,0.692246,0.59939533,0.3534592,0.2597858,-0.0936734
88,-1.1138941,-1.0792719,"('low', 'eminent')",-1.0843263,-1.0497847,-0.21797895,-0.24892136,-0.8053997,-0.7926593,0.0127404
