,cleveland_male,cleveland_female,tuple,cliffs_male,cliffs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5114965,0.46947077,"('unsociable', 'sociable')",1.2188007,1.211027,-0.1397529,-0.27085233,0.5301814,0.4698818,-0.0602996
1,0.75930834,0.6648558,"('unfriendly', 'friendly')",0.46104714,0.30713305,1.8640949,1.699198,1.0281501,0.8903956,-0.1377545
2,0.6683682,0.7997221,"('unlikable', 'likable')",1.4813806,1.513823,0.6187815,0.72695017,0.9228435,1.0134985,0.090655
3,0.06643475,0.18856883,"('repellent', 'pleasant')",0.811219,0.9235834,0.42434636,0.48725322,0.434,0.5331351,0.0991351
4,-0.79166365,-0.87400866,"('disliked', 'liked')",-1.8468685,-1.959798,-6.5181046,-6.5668316,-3.0522124,-3.1335462,-0.0813338
5,-0.22783816,-0.18683009,"('distant', 'outgoing')",-1.9571931,-1.9709061,-0.3344699,-0.3351481,-0.8398337,-0.8309615,0.0088722
6,-0.42292428,-0.33541355,"('distant', 'open')",-2.2164314,-2.2158167,0.3429328,0.31706768,-0.7654743,-0.7447209,0.0207534
7,0.68650603,0.6913617,"('insensitive', 'sensitive')",1.8784742,2.0149662,0.7659883,0.74774575,1.1103229,1.1513579,0.041035
8,-0.32965386,-0.3221434,"('unaffectionate', 'affectionate')",-0.20504043,-0.26505572,0.79931206,0.6720166,0.0882059,0.0282725,-0.0599334
9,0.68314874,0.6913627,"('unaffectionate', 'caring')",0.48928392,0.4763809,1.0868623,1.0215324,0.7530983,0.7297587,-0.0233396
10,1.4428014,1.4571426,"('unsympathetic', 'sympathetic')",1.8498484,1.9578865,-0.19530647,-0.22453614,1.0324477,1.0634976,0.0310499
11,0.50622463,0.5543386,"('unhelpful', 'helpful')",0.5283062,0.6578449,1.697958,1.7833977,0.9108296,0.9985271,0.0876975
12,0.90882176,0.9641291,"('unsupportive', 'supportive')",1.194437,1.2763231,-1.6860555,-1.6556636,0.1390678,0.1949296,0.0558618
13,0.48169598,0.52139616,"('impolite', 'polite')",1.7189026,1.7995256,-0.3793784,-0.40070704,0.6070733,0.6400716,0.0329983
14,1.6318883,1.5786104,"('antisocial', 'social')",2.608243,2.7317703,-0.44775206,-0.45739123,1.2641265,1.2843299,0.0202034
15,-0.21069694,-0.24268252,"('boring', 'funny')",0.4383794,0.34625366,0.18740852,0.19091582,0.1383637,0.0981623,-0.0402014
16,-1.1893842,-1.2427794,"('unpopular', 'popular')",-0.21954355,-0.3361948,0.58371687,0.5725189,-0.2750703,-0.3354851,-0.0604148
17,0.22616974,0.23717073,"('nasty', 'nice')",0.23669294,0.26291472,-0.3008468,-0.25642335,0.0540053,0.0812207,0.0272154
18,0.09210003,0.25403762,"('disagreeable', 'welcoming')",-0.27615762,-0.23506847,-0.5099675,-0.502183,-0.2313417,-0.1610713,0.0702704
19,-1.1064813,-0.95281345,"('inhospitable', 'hospitable')",-2.437486,-2.3300712,-0.5788348,-0.4355675,-1.3742673,-1.239484,0.1347833
20,0.36407122,0.35817358,"('rough', 'thoughtful')",0.29642135,0.34758568,1.48998,1.4509604,0.7168242,0.7189066,0.0020824
21,0.62286603,0.6620339,"('immoral', 'moral')",1.9364443,2.000217,-0.5241701,-0.46559918,0.6783801,0.7322173,0.0538372
22,1.367344,1.3139926,"('untrustworthy', 'trustworthy')",1.6085547,1.6176108,-0.679918,-0.7413018,0.7653269,0.7301006,-0.0352263
23,0.6670892,0.7138717,"('insincere', 'sincere')",1.9104521,2.0100741,5.427749,5.3535566,2.6684303,2.6925008,0.0240705
24,1.8619219,1.8248061,"('dishonest', 'honest')",1.3954073,1.4081014,0.74012154,0.681896,1.3324836,1.3049345,-0.0275491
25,0.23768781,0.25392562,"('egoistic', 'altruistic')",-0.1291546,-0.24064264,1.6375065,1.6152285,0.5820132,0.5428372,-0.039176
26,0.8040938,0.6831119,"('hardhearted', 'benevolent')",0.22794041,0.15367223,1.5014582,1.4345098,0.8444974,0.757098,-0.0873994
27,1.0072496,1.1166886,"('hardhearted', 'softhearted')",-0.37776124,-0.29208818,1.6209189,1.5343444,0.7501357,0.786315,0.0361793
