,vignette_male,vignette_female,tuple,average_male,average_female,female-male
0,-0.4830391,-0.5944858,"('unsociable', 'sociable')",-0.4830391,-0.5944858,-0.1114467
1,-0.7829306,-1.1672606,"('unfriendly', 'friendly')",-0.7829306,-1.1672606,-0.38433
2,0.55834335,0.63421607,"('unlikable', 'likable')",0.5583434,0.6342161,0.0758727
3,-0.53501344,-0.36054745,"('repellent', 'pleasant')",-0.5350134,-0.3605475,0.1744659
4,-1.5731541,-1.6880298,"('disliked', 'liked')",-1.5731541,-1.6880298,-0.1148757
5,-0.507582,-0.6721725,"('distant', 'outgoing')",-0.507582,-0.6721725,-0.1645905
6,-0.7546954,-1.00901,"('distant', 'open')",-0.7546954,-1.00901,-0.2543146
7,-0.7146152,-0.5073771,"('insensitive', 'sensitive')",-0.7146152,-0.5073771,0.2072381
8,-0.85074455,-1.0586,"('unaffectionate', 'affectionate')",-0.8507445,-1.0585999,-0.2078554
9,-1.0207313,-1.2188824,"('unaffectionate', 'caring')",-1.0207313,-1.2188824,-0.1981511
10,-0.59353805,-0.6449211,"('unsympathetic', 'sympathetic')",-0.593538,-0.6449211,-0.0513831
11,0.13608988,0.17310052,"('unhelpful', 'helpful')",0.1360899,0.1731005,0.0370106
12,-1.0449591,-1.1334549,"('unsupportive', 'supportive')",-1.0449591,-1.1334549,-0.0884958
13,-0.3578861,-0.3402858,"('impolite', 'polite')",-0.3578861,-0.3402858,0.0176003
14,0.42229387,0.52780265,"('antisocial', 'social')",0.4222939,0.5278026,0.1055087
15,0.35283065,0.2873126,"('boring', 'funny')",0.3528306,0.2873126,-0.065518
16,0.016594216,-0.07728142,"('unpopular', 'popular')",0.0165942,-0.0772814,-0.0938756
17,-0.2350283,-0.14882255,"('nasty', 'nice')",-0.2350283,-0.1488225,0.0862058
18,-0.6854513,-0.6402627,"('disagreeable', 'welcoming')",-0.6854513,-0.6402627,0.0451886
19,-0.8444297,-0.93598443,"('inhospitable', 'hospitable')",-0.8444297,-0.9359844,-0.0915547
20,0.39754522,0.33860704,"('rough', 'thoughtful')",0.3975452,0.338607,-0.0589382
21,-0.31432453,-0.13047208,"('immoral', 'moral')",-0.3143245,-0.1304721,0.1838524
22,0.2581466,0.2542394,"('untrustworthy', 'trustworthy')",0.2581466,0.2542394,-0.0039072
23,0.60783726,0.72993815,"('insincere', 'sincere')",0.6078373,0.7299381,0.1221008
24,-0.5249216,-0.630899,"('dishonest', 'honest')",-0.5249216,-0.630899,-0.1059774
25,0.0031439196,-0.10541606,"('egoistic', 'altruistic')",0.0031439,-0.1054161,-0.10856
26,0.6019317,0.29544383,"('hardhearted', 'benevolent')",0.6019317,0.2954438,-0.3064879
27,-0.31589347,-0.43379694,"('hardhearted', 'softhearted')",-0.3158935,-0.4337969,-0.1179034
28,-0.00011980347,-0.18115361,"('disloyal', 'loyal')",-0.0001198,-0.1811536,-0.1810338
29,-0.2817628,-0.4698633,"('unfair', 'fair')",-0.2817628,-0.4698633,-0.1881005
30,0.047161624,0.10117738,"('intolerant', 'tolerant')",0.0471616,0.1011774,0.0540158
31,-1.037682,-1.1792057,"('evil', 'good')",-1.0376821,-1.1792057,-0.1415236
32,0.14607576,0.083735004,"('unkind', 'kind')",0.1460758,0.083735,-0.0623408
33,0.20241447,-0.05081345,"('wrong', 'right')",0.2024145,-0.0508135,-0.253228
34,0.35048318,0.5350987,"('mean', 'honorable')",0.3504832,0.5350987,0.1846155
35,0.2911443,-0.014488693,"('corrupt', 'incorrupt')",0.2911443,-0.0144887,-0.305633
36,-0.8233289,-1.0484244,"('hostile', 'amicable')",-0.8233289,-1.0484244,-0.2250955
37,0.20700479,0.15853631,"('fake', 'genuine')",0.2070048,0.1585363,-0.0484685
38,-0.20014521,-0.37202924,"('untruthful', 'truthful')",-0.2001452,-0.3720292,-0.171884
39,0.28765187,0.49346513,"('exploitative', 'cooperative')",0.2876519,0.4934651,0.2058132
40,-1.0772593,-1.2274256,"('stingy', 'generous')",-1.0772593,-1.2274256,-0.1501663
41,-0.19825436,-0.3421431,"('unforgiving', 'forgiving')",-0.1982544,-0.3421431,-0.1438887
42,-0.3388834,-0.12930414,"('unreliable', 'reliable')",-0.3388834,-0.1293041,0.2095793
43,-0.24269336,-0.11804779,"('irresponsible', 'responsible')",-0.2426934,-0.1180478,0.1246456
44,0.33631146,0.5220031,"('prejudiced', 'unprejudiced')",0.3363115,0.5220031,0.1856916
45,-0.07596265,-0.1953177,"('incompetent', 'competent')",-0.0759626,-0.1953177,-0.1193551
46,-0.37105283,-0.3381543,"('uncompetitive', 'competitive')",-0.3710528,-0.3381543,0.0328985
47,1.0317926,1.0535527,"('stupid', 'smart')",1.0317926,1.0535527,0.0217601
48,-0.86900896,-0.8821233,"('unintelligent', 'intelligent')",-0.869009,-0.8821233,-0.0131143
49,-0.7502447,-0.5385902,"('unable', 'able')",-0.7502447,-0.5385902,0.2116545
50,0.6577335,0.6786393,"('clumsy', 'skillful')",0.6577335,0.6786393,0.0209058
51,-0.49223357,-0.52494204,"('uneducated', 'educated')",-0.4922336,-0.524942,-0.0327084
52,-0.2335382,-0.5463953,"('irrational', 'rational')",-0.2335382,-0.5463953,-0.3128571
53,-0.9521891,-1.044572,"('uncreative', 'creative')",-0.9521891,-1.044572,-0.0923829
54,-0.27684712,-0.42662057,"('incapable', 'capable')",-0.2768471,-0.4266206,-0.1497735
55,0.040538937,0.19156197,"('incompetent', 'clever')",0.0405389,0.191562,0.1510231
56,0.23089528,0.3002678,"('impractical', 'practical')",0.2308953,0.3002678,0.0693725
57,-0.8085696,-0.982073,"('unimaginative', 'imaginative')",-0.8085696,-0.982073,-0.1735034
58,1.1257746,0.9898378,"('undiscriminating', 'discriminating')",1.1257746,0.9898378,-0.1359368
59,-0.3549062,-0.48284042,"('foolish', 'wise')",-0.3549062,-0.4828404,-0.1279342
60,0.13009745,0.50382775,"('inefficient', 'efficient')",0.1300974,0.5038278,0.3737304
61,-0.17592445,-0.34965265,"('illogical', 'logical')",-0.1759245,-0.3496526,-0.1737281
62,0.037863765,0.20831469,"('incompetent', 'brilliant')",0.0378638,0.2083147,0.1704509
63,-0.30429986,-0.3264349,"('unperceptive', 'insightful')",-0.3042999,-0.3264349,-0.022135
64,-1.2374213,-1.0718713,"('shy', 'confident')",-1.2374213,-1.0718713,0.16555
65,-0.26854265,-0.01778166,"('insecure', 'secure')",-0.2685426,-0.0177817,0.2507609
66,-0.6577456,-0.8687426,"('inactive', 'active')",-0.6577456,-0.8687426,-0.210997
67,0.5790803,0.54080504,"('doubtful', 'determined')",0.5790803,0.540805,-0.0382753
68,-0.69621396,-0.59839606,"('dependent', 'independent')",-0.696214,-0.5983961,0.0978179
69,0.6082113,0.393245,"('lazy', 'industrious')",0.6082113,0.393245,-0.2149663
70,0.23142034,0.30727038,"('lethargic', 'energetic')",0.2314203,0.3072704,0.0758501
71,-0.42984986,-0.46124667,"('diffident', 'self-confident')",-0.4298499,-0.4612467,-0.0313968
72,-0.38568193,-0.4081142,"('unambitious', 'ambitious')",-0.3856819,-0.4081142,-0.0224323
73,-0.06529514,-0.056767747,"('helpless', 'self-reliant')",-0.0652951,-0.0567677,0.0085274
74,0.5440204,0.4144135,"('undedicated', 'dedicated')",0.5440204,0.4144135,-0.1296069
75,0.22586703,0.11888789,"('meek', 'impulsive')",0.225867,0.1188879,-0.1069791
76,0.4178654,0.73518586,"('anxious', 'daring')",0.4178654,0.7351859,0.3173205
77,-1.0981165,-0.9146762,"('unmotivated', 'motivated')",-1.0981165,-0.9146762,0.1834403
78,-0.33321053,-0.34781328,"('nonresilient', 'resilient')",-0.3332105,-0.3478133,-0.0146028
79,-0.34041435,-0.5423392,"('wavering', 'unwavering')",-0.3404143,-0.5423392,-0.2019249
80,0.3449347,0.30478874,"('dominated', 'dominating')",0.3449347,0.3047887,-0.040146
81,-0.2679088,-0.14472842,"('submissive', 'aggressive')",-0.2679088,-0.1447284,0.1231804
