,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.16362551,0.09573105,"('unsociable', 'sociable')",-0.24199331,-0.23514715,-0.06319299,-0.15320754,-0.0471869,-0.0975412,-0.0503543
1,-0.16864172,-0.28755298,"('unfriendly', 'friendly')",0.25166836,0.1449739,2.0595145,1.8860621,0.7141804,0.581161,-0.1330194
2,0.8198734,0.8271971,"('unlikable', 'likable')",1.2684579,1.287949,0.6715182,0.7299841,0.9199498,0.9483767,0.0284269
3,-0.86236316,-0.6996469,"('repellent', 'pleasant')",-0.4809744,-0.37686297,0.063641235,0.14725277,-0.4265654,-0.3097523,0.1168131
4,0.12962636,0.08757907,"('disliked', 'liked')",0.51888806,0.47918853,-6.4605484,-6.519229,-1.9373447,-1.9841537,-0.046809
5,0.77480155,0.70651656,"('distant', 'outgoing')",1.0737628,1.0373871,0.12634651,0.073593535,0.6583036,0.6058324,-0.0524712
6,0.44623435,0.37748832,"('distant', 'open')",0.8804474,0.81501967,0.7691299,0.6666946,0.6986039,0.6197342,-0.0788697
7,0.717649,0.7204777,"('insensitive', 'sensitive')",-0.26738915,-0.17932302,0.935928,0.9652943,0.4620626,0.5021497,0.0400871
8,0.2428689,0.1687436,"('unaffectionate', 'affectionate')",-0.40605447,-0.52124584,1.034891,0.9065515,0.2905685,0.1846831,-0.1058854
9,1.4478796,1.40012,"('unaffectionate', 'caring')",0.47363782,0.416969,1.5688567,1.5131521,1.163458,1.1100804,-0.0533776
10,0.40870798,0.4383496,"('unsympathetic', 'sympathetic')",-2.016268,-1.9264356,0.13096237,0.12639688,-0.4921992,-0.4538964,0.0383028
11,0.24405009,0.34932348,"('unhelpful', 'helpful')",-1.0638925,-0.9847939,2.0170758,2.1017156,0.3990778,0.4887484,0.0896706
12,1.680803,1.7234144,"('unsupportive', 'supportive')",-0.50885284,-0.43804923,-1.6157475,-1.572841,-0.1479324,-0.0958253,0.0521071
13,0.7370355,0.7498691,"('impolite', 'polite')",-0.1953836,-0.14997625,-0.09305625,-0.026693206,0.1495319,0.1910665,0.0415346
14,-0.001086479,-0.0056153387,"('antisocial', 'social')",-0.6299215,-0.5374972,-0.4673987,-0.4342143,-0.3661356,-0.3257756,0.04036
15,0.58144313,0.47831917,"('boring', 'funny')",1.2263216,1.1625997,0.6498296,0.63059294,0.8191981,0.7571706,-0.0620275
16,-1.399208,-1.3113707,"('unpopular', 'popular')",0.18102339,0.20322877,0.40698326,0.4465282,-0.2704004,-0.2205379,0.0498625
17,-0.38893166,-0.3005902,"('nasty', 'nice')",0.6121386,0.646733,-0.61223054,-0.56782794,-0.1296745,-0.073895,0.0557795
18,-0.34238258,-0.32192716,"('disagreeable', 'welcoming')",-0.30312356,-0.34944743,-0.62092996,-0.6547599,-0.4221454,-0.4420448,-0.0198994
19,0.035432592,0.02990662,"('inhospitable', 'hospitable')",-0.51322836,-0.5415664,-0.09347888,-0.12050261,-0.1904249,-0.2107208,-0.0202959
20,0.018385079,0.06570862,"('rough', 'thoughtful')",0.08405871,0.1466455,0.95518404,0.9815016,0.3525426,0.3979519,0.0454093
