,saxophone_male,saxophone_female,tuple,average_male,average_female,female-male
0,-0.04958106,0.22795616,"('unsociable', 'sociable')",-0.0495811,0.2279562,0.2775373
1,1.2517849,0.8588624,"('unfriendly', 'friendly')",1.2517849,0.8588624,-0.3929225
2,-0.0213321,0.13051702,"('unlikable', 'likable')",-0.0213321,0.130517,0.1518491
3,0.7994367,1.066333,"('repellent', 'pleasant')",0.7994367,1.0663331,0.2668964
4,-6.9844184,-7.032615,"('disliked', 'liked')",-6.9844184,-7.0326152,-0.0481968
5,-0.31267634,-0.64820445,"('distant', 'outgoing')",-0.3126763,-0.6482044,-0.3355281
6,0.115891166,-0.28895444,"('distant', 'open')",0.1158912,-0.2889544,-0.4048456
7,1.0016973,1.3557581,"('insensitive', 'sensitive')",1.0016973,1.3557581,0.3540608
8,1.3363642,0.8279077,"('unaffectionate', 'affectionate')",1.3363642,0.8279077,-0.5084565
9,1.428705,1.1134866,"('unaffectionate', 'caring')",1.428705,1.1134866,-0.3152184
10,0.8446807,1.239505,"('unsympathetic', 'sympathetic')",0.8446807,1.2395051,0.3948244
11,1.410839,1.5005614,"('unhelpful', 'helpful')",1.410839,1.5005614,0.0897224
12,-1.3697758,-1.3061348,"('unsupportive', 'supportive')",-1.3697758,-1.3061348,0.063641
13,-0.138347,0.20751451,"('impolite', 'polite')",-0.138347,0.2075145,0.3458615
14,-0.027333524,0.3317879,"('antisocial', 'social')",-0.0273335,0.3317879,0.3591214
15,0.59872586,0.43291578,"('boring', 'funny')",0.5987259,0.4329158,-0.1658101
16,-0.7064235,-0.89937556,"('unpopular', 'popular')",-0.7064235,-0.8993756,-0.1929521
17,0.08305085,0.05949739,"('nasty', 'nice')",0.0830508,0.0594974,-0.0235534
18,-0.62391347,-0.43458366,"('disagreeable', 'welcoming')",-0.6239135,-0.4345837,0.1893298
19,-0.5565437,-0.83008957,"('inhospitable', 'hospitable')",-0.5565437,-0.8300896,-0.2735459
20,0.71476156,0.5829636,"('rough', 'thoughtful')",0.7147616,0.5829636,-0.131798
21,-0.39498523,0.24725217,"('immoral', 'moral')",-0.3949852,0.2472522,0.6422374
22,-0.4496058,-0.0426825,"('untrustworthy', 'trustworthy')",-0.4496058,-0.0426825,0.4069233
23,5.861184,5.8859844,"('insincere', 'sincere')",5.8611841,5.8859844,0.0248003
24,0.9252273,1.0715458,"('dishonest', 'honest')",0.9252273,1.0715458,0.1463185
25,0.98357445,0.82711077,"('egoistic', 'altruistic')",0.9835745,0.8271108,-0.1564637
26,1.3965681,0.9899653,"('hardhearted', 'benevolent')",1.3965681,0.9899653,-0.4066028
27,1.7139654,1.4838964,"('hardhearted', 'softhearted')",1.7139654,1.4838964,-0.230069
28,1.0410801,0.92715997,"('disloyal', 'loyal')",1.0410801,0.92716,-0.1139201
29,-0.43134138,-0.599903,"('unfair', 'fair')",-0.4313414,-0.599903,-0.1685616
30,0.8174113,1.0406854,"('intolerant', 'tolerant')",0.8174113,1.0406854,0.2232741
31,-0.8966443,-1.3591894,"('evil', 'good')",-0.8966443,-1.3591894,-0.4625451
32,1.0199236,0.98686665,"('unkind', 'kind')",1.0199236,0.9868667,-0.0330569
33,-0.32102126,-0.46467435,"('wrong', 'right')",-0.3210213,-0.4646744,-0.1436531
34,3.8812268,3.921404,"('mean', 'honorable')",3.8812268,3.9214039,0.0401771
35,-0.6451268,-1.3882827,"('corrupt', 'incorrupt')",-0.6451268,-1.3882827,-0.7431559
36,-0.5334636,-1.071551,"('hostile', 'amicable')",-0.5334636,-1.071551,-0.5380874
37,0.9932801,1.0392268,"('fake', 'genuine')",0.9932801,1.0392268,0.0459467
38,-0.6577576,-0.59016937,"('untruthful', 'truthful')",-0.6577576,-0.5901694,0.0675882
39,0.37574685,0.51108557,"('exploitative', 'cooperative')",0.3757468,0.5110856,0.1353388
40,-1.140033,-1.0034487,"('stingy', 'generous')",-1.140033,-1.0034487,0.1365843
41,0.50864905,0.50801194,"('unforgiving', 'forgiving')",0.5086491,0.5080119,-0.0006372
42,-2.2414918,-1.732221,"('unreliable', 'reliable')",-2.2414918,-1.732221,0.5092708
43,0.7476667,1.0475298,"('irresponsible', 'responsible')",0.7476667,1.0475298,0.2998631
44,-1.317979,-1.1135416,"('prejudiced', 'unprejudiced')",-1.317979,-1.1135416,0.2044374
45,0.113846436,0.17740808,"('incompetent', 'competent')",0.1138464,0.1774081,0.0635617
46,-1.0319093,-0.4795902,"('uncompetitive', 'competitive')",-1.0319093,-0.4795902,0.5523191
47,4.4319654,4.460254,"('stupid', 'smart')",4.4319654,4.4602542,0.0282888
48,0.079389535,0.25595856,"('unintelligent', 'intelligent')",0.0793895,0.2559586,0.1765691
49,-0.3893772,-0.35606256,"('unable', 'able')",-0.3893772,-0.3560626,0.0333146
50,-0.38756952,-0.41848248,"('clumsy', 'skillful')",-0.3875695,-0.4184825,-0.030913
51,0.15756087,0.4522706,"('uneducated', 'educated')",0.1575609,0.4522706,0.2947097
52,0.034176208,-0.43114504,"('irrational', 'rational')",0.0341762,-0.431145,-0.4653212
53,0.12121093,-0.23871073,"('uncreative', 'creative')",0.1212109,-0.2387107,-0.3599216
54,0.6644375,0.6345816,"('incapable', 'capable')",0.6644375,0.6345816,-0.0298559
55,0.70032966,1.085217,"('incompetent', 'clever')",0.7003297,1.085217,0.3848873
56,0.16215676,0.40091974,"('impractical', 'practical')",0.1621568,0.4009197,0.2387629
57,-2.042711,-1.7922835,"('unimaginative', 'imaginative')",-2.042711,-1.7922835,0.2504275
58,0.683027,0.5570352,"('undiscriminating', 'discriminating')",0.683027,0.5570352,-0.1259918
59,-0.06372409,-0.0946368,"('foolish', 'wise')",-0.0637241,-0.0946368,-0.0309127
