,boston_male,boston_female,tuple,scientific_male,scientific_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.06457696,-0.23483926,"('unsociable', 'sociable')",0.19992933,0.061667938,-0.2188037,-0.29104996,-0.0278171,-0.1547404,-0.1269233
1,0.026677852,-0.039580636,"('unfriendly', 'friendly')",0.05401332,-0.12993634,1.1140282,0.86733836,0.3982398,0.2326071,-0.1656327
2,0.33825856,0.43625796,"('unlikable', 'likable')",0.48843744,0.49642232,0.57913864,0.6313747,0.4686116,0.5213517,0.0527401
3,-0.47393742,-0.4270413,"('repellent', 'pleasant')",-0.66505784,-0.64622134,0.52366555,0.6612912,-0.2051099,-0.1373238,0.0677861
4,-0.33876815,-0.3306764,"('disliked', 'liked')",0.13704053,0.1048784,-7.0929317,-7.216761,-2.4315532,-2.4808531,-0.0492999
5,-0.14665583,-0.17893472,"('distant', 'outgoing')",-0.22654481,-0.27307132,-0.5077782,-0.5842709,-0.2936596,-0.3454256,-0.051766
6,-0.14916667,-0.14353493,"('distant', 'open')",-0.60754246,-0.59795123,-0.65063363,-0.7446556,-0.4691142,-0.4953806,-0.0262664
7,0.046380144,0.07019667,"('insensitive', 'sensitive')",-0.5849002,-0.46896243,0.23328029,0.3201084,-0.1017466,-0.0262191,0.0755275
8,-0.5727641,-0.607394,"('unaffectionate', 'affectionate')",-0.11940083,-0.31177193,-0.030958671,-0.19333003,-0.2410412,-0.370832,-0.1297908
9,0.6708089,0.6865458,"('unaffectionate', 'caring')",-0.007776469,-0.09206207,0.9536011,0.9153996,0.5388778,0.5032945,-0.0355833
10,0.76419896,0.6848084,"('unsympathetic', 'sympathetic')",-0.9850253,-1.0647243,-0.22415912,-0.22136888,-0.1483285,-0.2004283,-0.0520998
11,0.33164632,0.3447039,"('unhelpful', 'helpful')",0.15402108,0.1561208,2.2555552,2.326204,0.9137409,0.9423429,0.028602
12,0.60176545,0.6963805,"('unsupportive', 'supportive')",0.26390457,0.31277186,-2.1796267,-2.181113,-0.4379856,-0.3906535,0.0473321
13,1.0158964,0.98422825,"('impolite', 'polite')",-0.12679264,-0.17973986,-0.27456447,-0.19432665,0.2048464,0.2033873,-0.0014591
14,0.038028803,0.043660752,"('antisocial', 'social')",0.89447856,0.936848,0.018823193,0.04908348,0.3171102,0.3431974,0.0260872
15,-0.38730967,-0.4367425,"('boring', 'funny')",0.6993689,0.64189816,-0.092239596,-0.082009606,0.0732732,0.0410487,-0.0322245
16,-0.5667979,-0.52454334,"('unpopular', 'popular')",0.21391922,0.24470578,0.1822111,0.15570173,-0.0568892,-0.0413786,0.0155106
17,0.4228053,0.39725876,"('nasty', 'nice')",-0.23649813,-0.22270057,-0.52626044,-0.46118984,-0.1133177,-0.0955439,0.0177738
18,0.18770443,0.21576782,"('disagreeable', 'welcoming')",0.03186383,0.024080545,-0.756721,-0.8270425,-0.1790509,-0.1957314,-0.0166805
19,0.19805676,0.1502692,"('inhospitable', 'hospitable')",-0.47008464,-0.5662957,-0.76764834,-0.7862713,-0.3465587,-0.4007659,-0.0542072
20,0.09919276,0.024398394,"('rough', 'thoughtful')",1.6107419,1.6537263,0.6885131,0.694147,0.7994826,0.7907573,-0.0087253
21,0.0070129596,-0.07264731,"('immoral', 'moral')",0.72895855,0.6592505,-0.4797927,-0.29877353,0.0853929,0.0959432,0.0105503
22,0.12149729,0.12596625,"('untrustworthy', 'trustworthy')",0.02206105,0.04979109,-0.9683567,-0.8033013,-0.2749328,-0.2091813,0.0657515
23,0.3966427,0.44597182,"('insincere', 'sincere')",-0.5029025,-0.5305454,5.971275,6.009926,1.955005,1.9751174,0.0201124
24,1.6026897,1.6894486,"('dishonest', 'honest')",-0.44570264,-0.4674865,0.72137237,0.6937195,0.6261198,0.6385605,0.0124407
