,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
0,0.63151896,0.67826474,"('unsociable', 'sociable')",0.42394528,0.5042604,-0.07446076,-0.08412147,0.3270012,0.3661346,0.0391334
1,0.7141018,0.6204282,"('unfriendly', 'friendly')",-0.31045285,-0.57130873,1.7844298,1.6839787,0.7293595,0.5776994,-0.1516601
2,0.6416911,0.67229867,"('unlikable', 'likable')",1.3431829,1.2903837,0.87081176,0.9162447,0.9518952,0.9596423,0.0077471
3,-1.1366924,-0.95988876,"('repellent', 'pleasant')",0.11288965,0.27740633,0.061955534,0.18645203,-0.3206157,-0.1653435,0.1552722
4,-0.78920084,-0.9294001,"('disliked', 'liked')",0.4090564,0.22951767,-6.9197598,-7.021023,-2.4333014,-2.5736351,-0.1403337
5,0.2088198,0.102380134,"('distant', 'outgoing')",-1.1450609,-1.3539375,-0.39865535,-0.5515086,-0.4449655,-0.601022,-0.1560565
6,-0.16806221,-0.26277304,"('distant', 'open')",-1.909757,-2.1794019,0.21300387,0.07460602,-0.6216052,-0.7891897,-0.1675845
7,-0.015721776,0.08480046,"('insensitive', 'sensitive')",-0.43687558,-0.24649006,0.5494049,0.67217165,0.0322692,0.1701607,0.1378915
8,0.40493354,0.31801403,"('unaffectionate', 'affectionate')",-0.7074249,-0.92152613,1.3224758,1.2127724,0.3399948,0.2030868,-0.136908
9,1.221021,1.194875,"('unaffectionate', 'caring')",-0.18551046,-0.33058786,1.6934867,1.6612935,0.9096657,0.8418602,-0.0678055
10,-0.034228567,0.1456718,"('unsympathetic', 'sympathetic')",-0.7497348,-0.48492047,0.045988787,0.254648,-0.2459915,-0.0282002,0.2177913
11,0.20682518,0.38411677,"('unhelpful', 'helpful')",0.2096853,0.3516502,1.7973641,1.8737795,0.7379582,0.8698489,0.1318907
12,0.7059439,0.84961075,"('unsupportive', 'supportive')",0.64009404,0.7493935,-1.189168,-1.1753311,0.05229,0.1412244,0.0889344
13,1.0229291,1.1267787,"('impolite', 'polite')",-0.15279108,-0.056229252,0.100060076,0.13074888,0.3233993,0.4004328,0.0770335
14,0.8735989,0.98711514,"('antisocial', 'social')",0.44355363,0.62324536,-0.29272872,-0.22835493,0.3414746,0.4606685,0.1191939
