,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.321811,-1.696488,"('unsociable', 'sociable')",1.2135276,0.82464975,-0.30016053,-0.49050346,-0.136148,-0.4541139,-0.3179659
1,-1.5310963,-1.6292094,"('unfriendly', 'friendly')",-0.11717672,-0.35595578,1.7321047,1.565938,0.0279438,-0.1397424,-0.1676862
2,-0.23490912,-0.16510904,"('unlikable', 'likable')",0.91826063,0.92783976,0.26824284,0.33803406,0.3171981,0.3669216,0.0497235
3,-0.96325475,-0.82558006,"('repellent', 'pleasant')",0.09073774,0.26765734,0.16940062,0.21801555,-0.2343721,-0.1133024,0.1210697
4,1.0148687,0.7841946,"('disliked', 'liked')",-0.8895804,-0.98901236,-6.3962097,-6.520297,-2.0903071,-2.2417049,-0.1513978
5,0.35958967,0.3841511,"('distant', 'outgoing')",-0.9593093,-0.81382036,-0.058196183,-0.06338893,-0.2193053,-0.1643527,0.0549526
6,0.3142868,0.4331703,"('distant', 'open')",-0.96775746,-0.7646798,0.39810523,0.3684403,-0.0851218,0.0123103,0.0974321
7,-0.5478284,-0.55103785,"('insensitive', 'sensitive')",1.3962353,1.2767884,0.9028876,0.88007843,0.5837649,0.5352763,-0.0484886
8,-0.8153762,-0.768684,"('unaffectionate', 'affectionate')",-0.3674782,-0.34662035,1.1950098,1.121779,0.0040518,0.0021582,-0.0018936
9,-0.9250317,-0.9743573,"('unaffectionate', 'caring')",0.82511514,0.74665076,1.4001654,1.3291531,0.4334163,0.3671488,-0.0662675
10,-1.2546445,-1.4201975,"('unsympathetic', 'sympathetic')",1.3679297,1.0719571,0.11782841,-0.031724487,0.0770379,-0.126655,-0.2036929
11,-1.2886596,-1.2919607,"('unhelpful', 'helpful')",0.62984973,0.7331235,1.8360555,1.8484036,0.3924152,0.4298554,0.0374402
12,-0.5003237,-0.44548577,"('unsupportive', 'supportive')",1.4548886,1.4172357,-1.57335,-1.5017345,-0.2062617,-0.1766615,0.0296002
13,-1.1346964,-1.1251953,"('impolite', 'polite')",0.16815926,-0.03494578,-0.59952456,-0.60541654,-0.5220206,-0.5885192,-0.0664986
14,-0.4821887,-0.64861435,"('antisocial', 'social')",1.1300284,0.8389267,-0.5678366,-0.66852987,0.0266677,-0.1594058,-0.1860735
15,0.040625893,0.019773183,"('boring', 'funny')",-0.36026514,-0.54516447,0.105504125,0.044584706,-0.0713784,-0.1602689,-0.0888905
16,-0.38947576,-0.4652037,"('unpopular', 'popular')",-1.2303497,-1.2120408,0.28478068,0.28682223,-0.4450149,-0.4634741,-0.0184592
