,walmart_male,walmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.25254238,0.13868868,"('unsociable', 'sociable')",0.17470498,-0.01284912,0.2136237,0.0629198,-0.1507039
1,0.19018921,0.10277468,"('unfriendly', 'friendly')",2.0112715,1.7878145,1.1007303,0.9452946,-0.1554357
2,0.18340164,0.19684198,"('unlikable', 'likable')",0.7486763,0.8304187,0.466039,0.5136303,0.0475913
3,-1.0774103,-0.91914415,"('repellent', 'pleasant')",-0.0039714538,0.085998505,-0.5406909,-0.4165728,0.1241181
4,0.32863644,0.3528599,"('disliked', 'liked')",-6.3050613,-6.2532945,-2.9882123,-2.9502172,0.0379951
5,0.8170983,0.74631673,"('distant', 'outgoing')",-0.09610966,-0.14845127,0.3604943,0.2989327,-0.0615616
6,0.449416,0.38385296,"('distant', 'open')",0.23906937,0.13197708,0.3442427,0.257915,-0.0863277
7,-0.41194886,-0.38150364,"('insensitive', 'sensitive')",0.87379766,0.8722487,0.2309244,0.2453725,0.0144481
8,-0.18493998,-0.3112707,"('unaffectionate', 'affectionate')",0.63655525,0.5015698,0.2258076,0.0951495,-0.1306581
9,0.3312003,0.24176097,"('unaffectionate', 'caring')",1.1859622,1.1299298,0.7585813,0.6858454,-0.0727359
10,-1.2039399,-1.2273837,"('unsympathetic', 'sympathetic')",0.16711268,0.12916899,-0.5184136,-0.5491074,-0.0306938
11,-0.6146556,-0.57750165,"('unhelpful', 'helpful')",2.3072977,2.404015,0.846321,0.9132567,0.0669357
12,0.058935367,0.0016070679,"('unsupportive', 'supportive')",-1.2565612,-1.2792416,-0.5988129,-0.6388173,-0.0400044
13,-0.2717308,-0.3220269,"('impolite', 'polite')",0.26035446,0.28589112,-0.0056882,-0.0180679,-0.0123797
14,-0.8072052,-0.7718187,"('antisocial', 'social')",-0.25648332,-0.22865123,-0.5318443,-0.500235,0.0316093
15,0.36573696,0.2766593,"('boring', 'funny')",0.53023475,0.49198636,0.4479859,0.3843228,-0.0636631
16,0.34543622,0.42311466,"('unpopular', 'popular')",0.71325046,0.7040215,0.5293434,0.5635681,0.0342247
17,-0.40820292,-0.36661863,"('nasty', 'nice')",-0.5774252,-0.5261195,-0.4928141,-0.4463691,0.046445
18,-0.32283217,-0.36660165,"('disagreeable', 'welcoming')",-0.36725456,-0.43692556,-0.3450434,-0.4017636,-0.0567202
19,0.0611556,-0.017242823,"('inhospitable', 'hospitable')",0.12971163,0.058642797,0.0954336,0.0207,-0.0747336
20,0.036763422,0.11683273,"('rough', 'thoughtful')",1.0243502,0.9465934,0.5305568,0.5317131,0.0011563
21,-0.5568867,-0.5888155,"('immoral', 'moral')",-0.20462674,-0.17016882,-0.3807567,-0.3794922,0.0012645
22,-1.1169147,-1.1441721,"('untrustworthy', 'trustworthy')",-1.0803767,-1.0447123,-1.0986457,-1.0944421,0.0042036
23,0.058404032,0.054633908,"('insincere', 'sincere')",6.3778157,6.339918,3.2181098,3.1972761,-0.0208337
24,-0.077768676,-0.15200138,"('dishonest', 'honest')",1.2747778,1.241283,0.5985045,0.5446408,-0.0538637
25,0.16244839,0.11148322,"('egoistic', 'altruistic')",1.1289389,1.0518248,0.6456937,0.581654,-0.0640397
26,0.1767659,0.072751164,"('hardhearted', 'benevolent')",1.2010127,1.0376457,0.6888893,0.5551984,-0.1336909
27,0.30360776,0.25403634,"('hardhearted', 'softhearted')",1.6343852,1.5236505,0.9689965,0.8888434,-0.0801531
28,-0.40778336,-0.5146156,"('disloyal', 'loyal')",0.89357734,0.7906946,0.242897,0.1380395,-0.1048575
29,0.086990215,0.08089504,"('unfair', 'fair')",-0.33216685,-0.52854013,-0.1225883,-0.2238225,-0.1012342
30,-0.08621588,-0.050853968,"('intolerant', 'tolerant')",1.4344877,1.4015523,0.6741359,0.6753492,0.0012133
31,-0.36956832,-0.38409942,"('evil', 'good')",-1.0446864,-1.2494259,-0.7071274,-0.8167627,-0.1096353
32,0.5607526,0.44969577,"('unkind', 'kind')",1.4276979,1.3496886,0.9942253,0.8996922,-0.0945331
33,0.62643015,0.4753041,"('wrong', 'right')",-0.7195193,-0.75377345,-0.0465446,-0.1392347,-0.0926901
34,0.48211998,0.5760474,"('mean', 'honorable')",6.3677773,6.4088163,3.4249487,3.4924319,0.0674832
35,0.20307314,0.13140427,"('corrupt', 'incorrupt')",-0.48078263,-0.62474716,-0.1388547,-0.2466714,-0.1078167
36,-0.2753286,-0.3552842,"('hostile', 'amicable')",-0.19265905,-0.3950955,-0.2339938,-0.3751898,-0.141196
37,-0.2624611,-0.3217122,"('fake', 'genuine')",0.32963595,0.35615182,0.0335874,0.0172198,-0.0163676
38,0.12823291,0.15302998,"('untruthful', 'truthful')",0.74561405,0.8190755,0.4369235,0.4860528,0.0491293
39,0.7796597,0.74644464,"('exploitative', 'cooperative')",-0.20846173,-0.1508516,0.285599,0.2977965,0.0121975
40,0.18075722,0.16215661,"('stingy', 'generous')",-1.4772191,-1.5148059,-0.6482309,-0.6763247,-0.0280938
41,0.20574953,0.16186358,"('unforgiving', 'forgiving')",0.32306266,0.19635665,0.2644061,0.1791101,-0.085296
42,0.2684992,0.21549314,"('unreliable', 'reliable')",-3.0306299,-2.9148715,-1.3810654,-1.3496891,0.0313763
43,-0.3597784,-0.35377732,"('irresponsible', 'responsible')",1.0008271,0.9520967,0.3205243,0.2991597,-0.0213646
44,-0.5606407,-0.49848995,"('prejudiced', 'unprejudiced')",-2.0612767,-1.9854822,-1.3109586,-1.241986,0.0689726
45,-0.9128759,-0.8228995,"('incompetent', 'competent')",0.24053448,0.16623549,-0.3361707,-0.328332,0.0078387
46,-0.17230578,-0.145198,"('uncompetitive', 'competitive')",-0.2773442,-0.25919172,-0.224825,-0.2021949,0.0226301
47,0.16670263,0.19044921,"('stupid', 'smart')",5.6637144,5.759198,2.9152086,2.9748237,0.0596151
48,0.24049126,0.20648554,"('unintelligent', 'intelligent')",1.064709,0.9570122,0.6526001,0.5817488,-0.0708513
49,0.16679828,0.29358622,"('unable', 'able')",-0.061109073,0.08216691,0.0528446,0.1878766,0.135032
50,0.055753574,0.03781204,"('clumsy', 'skillful')",0.2632456,0.26676053,0.1594996,0.1522863,-0.0072133
51,-0.3980017,-0.46402386,"('uneducated', 'educated')",1.5260806,1.4803478,0.5640395,0.508162,-0.0558775
52,-0.413029,-0.6002384,"('irrational', 'rational')",-0.45281467,-0.5627287,-0.4329218,-0.5814835,-0.1485617
53,-0.43902174,-0.46516275,"('uncreative', 'creative')",0.9444286,0.86911654,0.2527034,0.2019769,-0.0507265
54,0.12843148,0.08366114,"('incapable', 'capable')",1.0054772,1.0481989,0.5669543,0.56593,-0.0010243
55,-0.49535462,-0.41844654,"('incompetent', 'clever')",0.4749381,0.43485096,-0.0102083,0.0082022,0.0184105
56,0.5834614,0.55821323,"('impractical', 'practical')",0.46006575,0.544417,0.5217636,0.5513151,0.0295515
57,-1.726957,-1.7920725,"('unimaginative', 'imaginative')",-2.9528415,-3.0041356,-2.3398993,-2.3981042,-0.0582049
58,0.0962985,0.042338073,"('undiscriminating', 'discriminating')",0.3405016,0.20579201,0.2184001,0.124065,-0.0943351
59,0.36378175,0.32018936,"('foolish', 'wise')",0.18778543,0.21265669,0.2757836,0.266423,-0.0093606
60,0.4921345,0.56431526,"('inefficient', 'efficient')",0.73614556,0.8336968,0.61414,0.699006,0.084866
61,-0.035917953,-0.16211393,"('illogical', 'logical')",0.67155725,0.52378476,0.3178197,0.1808354,-0.1369843
62,-0.28000546,-0.120811455,"('incompetent', 'brilliant')",0.7251155,0.9243859,0.222555,0.4017872,0.1792322
63,-0.27516398,-0.27286193,"('unperceptive', 'insightful')",1.6939819,1.7417684,0.7094089,0.7344532,0.0250443
64,-0.65907884,-0.76046133,"('shy', 'confident')",-6.677674,-6.571683,-3.6683764,-3.6660721,0.0023043
65,-0.37425843,-0.41135338,"('insecure', 'secure')",-0.1515986,-0.105931476,-0.2629285,-0.2586424,0.0042861
66,-0.21700984,-0.31112742,"('inactive', 'active')",0.87730974,0.7889433,0.3301499,0.2389079,-0.091242
67,0.5061741,0.4155683,"('doubtful', 'determined')",-0.27801925,-0.2899969,0.1140774,0.0627857,-0.0512917
68,-0.64046997,-0.6701889,"('dependent', 'independent')",-0.03293211,-0.11197064,-0.336701,-0.3910798,-0.0543788
69,0.6563402,0.6238437,"('lazy', 'industrious')",-0.6781526,-0.6498775,-0.0109062,-0.0130169,-0.0021107
70,-0.8714998,-0.8323151,"('lethargic', 'energetic')",0.8284066,0.9193241,-0.0215466,0.0435045,0.0650511
71,1.1584952,1.1151189,"('diffident', 'self-confident')",0.5805996,0.508465,0.8695474,0.8117919,-0.0577555
72,-0.6089426,-0.6497892,"('unambitious', 'ambitious')",-0.7280102,-0.67160463,-0.6684764,-0.6606969,0.0077795
73,0.6481628,0.6518778,"('helpless', 'self-reliant')",-3.7539434,-3.6362798,-1.5528903,-1.492201,0.0606893
74,0.3013004,0.2481463,"('undedicated', 'dedicated')",0.3927872,0.2906892,0.3470438,0.2694178,-0.077626
75,-0.8697188,-0.7774986,"('meek', 'impulsive')",-0.5304477,-0.45787695,-0.7000833,-0.6176878,0.0823955
76,0.119343,0.1791721,"('anxious', 'daring')",0.44264007,0.52329654,0.2809915,0.3512343,0.0702428
77,-0.83970755,-0.78706634,"('unmotivated', 'motivated')",-0.90055513,-0.7995961,-0.8701314,-0.7933312,0.0768002
78,-0.035430178,0.07711782,"('nonresilient', 'resilient')",0.5675132,0.6326363,0.2660415,0.3548771,0.0888356
79,-0.14166933,-0.24019787,"('wavering', 'unwavering')",0.07610293,0.051372048,-0.0327832,-0.0944129,-0.0616297
80,-0.30016482,-0.2867711,"('dominated', 'dominating')",-0.94331074,-0.79430676,-0.6217378,-0.5405389,0.0811989
81,-0.7912024,-0.7762035,"('submissive', 'aggressive')",-0.3532041,-0.21156056,-0.5722033,-0.493882,0.0783213
82,-0.5232409,-0.41291785,"('poor', 'rich')",6.49006,6.5364733,2.9834094,3.0617776,0.0783682
83,0.44133127,0.38271385,"('powerless', 'powerful')",-0.8646755,-0.95601934,-0.2116721,-0.2866527,-0.0749806
84,0.43401012,0.34307465,"('inferior', 'superior')",0.8773914,0.81248647,0.6557007,0.5777805,-0.0779202
85,0.44288716,0.38304308,"('insignificant', 'prestigious')",0.38446787,0.24678266,0.4136775,0.3149129,-0.0987646
86,-0.7850499,-0.94985825,"('uninfluential', 'influential')",0.51726794,0.36057338,-0.133891,-0.2946424,-0.1607514
87,0.39801052,0.38083863,"('unsuccessful', 'successful')",0.9926028,1.1153139,0.6953067,0.7480763,0.0527696
88,-0.85725147,-0.9509413,"('low', 'eminent')",0.4187399,0.35162282,-0.2192558,-0.2996593,-0.0804035
