,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3636403,-1.5782416,"('unsociable', 'sociable')",0.27009943,0.05176743,-1.1494694,-1.3533514,-0.34176886,-0.47145018,-0.6461948,-0.8378189,-0.1916241
1,-1.0492696,-1.1896135,"('unfriendly', 'friendly')",0.49458575,0.28027722,-1.274682,-1.4178175,1.4052997,1.3263662,-0.1060165,-0.2501969,-0.1441804
2,0.4682459,0.5629795,"('unlikable', 'likable')",1.1981189,1.3633448,0.7410015,0.79482424,0.748604,0.8254148,0.7889926,0.8866408,0.0976482
3,-0.2790772,-0.1637616,"('repellent', 'pleasant')",0.21949118,0.29335892,0.20898668,0.2131953,0.47090557,0.49806297,0.1550766,0.2102139,0.0551373
4,0.13970414,0.039458796,"('disliked', 'liked')",-0.66053545,-0.826635,-0.7189633,-0.71983737,-6.904018,-6.89954,-2.035953,-2.1016383,-0.0656853
5,-0.16423173,-0.06096861,"('distant', 'outgoing')",-0.75260645,-0.66181386,-0.9205633,-0.8069483,-0.7581428,-0.62186056,-0.6488861,-0.5378978,0.1109883
6,-0.020308591,0.12426004,"('distant', 'open')",-1.19382,-1.1762801,-0.654511,-0.57411873,0.021812862,0.16148491,-0.4617067,-0.3661635,0.0955432
7,-0.61992896,-0.61130965,"('insensitive', 'sensitive')",0.2805449,0.41799632,-0.5433339,-0.5516666,0.83866614,0.85896844,-0.011013,0.0284971,0.0395101
8,-0.589697,-0.63319874,"('unaffectionate', 'affectionate')",-0.6165288,-0.6982182,-2.0351107,-2.1181908,0.22725105,0.18547603,-0.7535214,-0.8160329,-0.0625115
9,-0.41997737,-0.5192659,"('unaffectionate', 'caring')",0.11243651,0.034879014,-2.3561502,-2.473881,0.98812354,0.9677145,-0.4188919,-0.4976383,-0.0787464
10,-1.3771816,-1.4551989,"('unsympathetic', 'sympathetic')",0.24110486,0.29913935,-1.613145,-1.730796,-0.02755389,-0.10486243,-0.6941939,-0.7479295,-0.0537356
11,-0.38518253,-0.4271691,"('unhelpful', 'helpful')",1.0927726,1.1428885,-1.2481774,-1.2648877,1.8149375,1.7981124,0.3185875,0.312236,-0.0063515
12,-0.23046881,-0.18508981,"('unsupportive', 'supportive')",0.35919008,0.53760904,-2.5521526,-2.4849484,-2.1601124,-2.1250627,-1.1458859,-1.064373,0.0815129
13,-0.17721581,-0.25985968,"('impolite', 'polite')",0.38375604,0.41567862,0.0060644383,0.045891136,0.13803767,0.12223319,0.0876606,0.0809858,-0.0066748
14,-1.2074547,-1.239686,"('antisocial', 'social')",1.0017985,1.0766401,-0.19041818,-0.25628278,-0.2135492,-0.26603273,-0.1524059,-0.1713403,-0.0189344
15,0.5873073,0.48441765,"('boring', 'funny')",-0.41010657,-0.4748602,0.62976974,0.6895305,0.14722309,0.22871128,0.2385484,0.2319498,-0.0065986
16,-0.33710065,-0.3090726,"('unpopular', 'popular')",-0.5561782,-0.5476242,0.30137035,0.20211263,0.56120515,0.63748413,-0.0076758,-0.004275,0.0034008
17,-0.08734994,-0.017512467,"('nasty', 'nice')",-1.4225447,-1.3660755,-0.95217574,-0.9195763,-0.8392541,-0.80055386,-0.8253312,-0.7759295,0.0494017
18,-0.6243047,-0.57914966,"('disagreeable', 'welcoming')",-0.23571715,-0.20357926,-0.32501075,-0.20911847,-0.34611136,-0.30207515,-0.382786,-0.3234806,0.0593054
19,-0.47157425,-0.36620128,"('inhospitable', 'hospitable')",-0.44173226,-0.3227948,-0.64808655,-0.61617225,-0.8039343,-0.6689737,-0.5913318,-0.4935355,0.0977963
20,-0.9161647,-0.8341456,"('rough', 'thoughtful')",-0.15864156,0.00097554177,0.05934813,-0.010660118,0.9841593,0.97558606,-0.0078247,0.032939,0.0407637
21,-0.98607886,-1.035169,"('immoral', 'moral')",0.79915315,0.84291524,-0.5273276,-0.57262623,-0.6060609,-0.6254243,-0.3300785,-0.3475761,-0.0174976
22,-0.11507675,-0.16188304,"('untrustworthy', 'trustworthy')",0.7347872,0.69111055,-1.0856965,-1.119675,-0.89026153,-1.0322005,-0.3390619,-0.405662,-0.0666001
23,-0.1453294,-0.20423837,"('insincere', 'sincere')",0.8422518,0.893068,-0.7090534,-0.87122965,6.1806717,5.9982605,1.5421351,1.4539652,-0.0881699
24,0.30447477,0.3280589,"('dishonest', 'honest')",0.1284326,0.2036028,-0.5489973,-0.64230007,1.1467841,1.0092111,0.2576735,0.2246432,-0.0330303
25,-0.28538567,-0.34108344,"('egoistic', 'altruistic')",0.10856304,-0.030304685,0.30723053,0.19659561,1.8087844,1.762742,0.4847981,0.3969874,-0.0878107
26,-0.34656665,-0.4721572,"('hardhearted', 'benevolent')",-0.009312132,-0.1241841,0.72558886,0.589282,1.4931372,1.3361903,0.4657118,0.3322828,-0.133429
27,-0.19106399,-0.073944286,"('hardhearted', 'softhearted')",-0.9078384,-0.77560216,0.046204172,-0.06481614,1.0028465,0.9880812,-0.0124629,0.0184297,0.0308926
28,-0.45000684,-0.62102884,"('disloyal', 'loyal')",-0.15336448,-0.42059588,-1.2740381,-1.524619,1.3813504,1.1374929,-0.1240148,-0.3571877,-0.2331729
29,-0.03465832,-0.031762905,"('unfair', 'fair')",-0.6849982,-0.6612767,-0.9103929,-0.96275914,-0.42332515,-0.56328654,-0.5133436,-0.5547713,-0.0414277
30,0.031094268,-0.00014884397,"('intolerant', 'tolerant')",1.5679564,1.6273167,-0.4503352,-0.38905436,0.7727901,0.8745612,0.4803764,0.5281687,0.0477923
31,-0.068013124,0.071676,"('evil', 'good')",-1.1215144,-1.2465822,-0.7290062,-0.7017313,-1.3628061,-1.409133,-0.8203349,-0.8214426,-0.0011077
32,-0.19527574,-0.28915116,"('unkind', 'kind')",0.52681255,0.49197316,-0.038194794,-0.1667352,1.1451975,0.97041684,0.3596349,0.2516259,-0.108009
33,0.6646578,0.5883078,"('wrong', 'right')",0.38064814,0.31485188,0.27638483,0.25855452,-0.61207235,-0.62300867,0.1774046,0.1346764,-0.0427282
34,-0.085261345,0.10396679,"('mean', 'honorable')",0.50501454,0.72188157,0.6816452,0.75267315,5.963159,6.140803,1.7661394,1.929831,0.1636916
35,0.068668164,0.10257374,"('corrupt', 'incorrupt')",-1.8559386,-1.9049331,0.7401599,0.6609379,-0.533164,-0.5594601,-0.3950686,-0.4252204,-0.0301518
36,0.43941742,0.33022884,"('hostile', 'amicable')",-1.2937393,-1.6416003,0.2730588,0.14746399,0.27561736,0.23632313,-0.0764114,-0.2318961,-0.1554847
37,-0.06168767,-0.002023086,"('fake', 'genuine')",0.09363074,0.21136817,-0.1337727,-0.1284194,0.53702646,0.547896,0.1087992,0.1572054,0.0484062
38,-0.08556543,-0.11724065,"('untruthful', 'truthful')",0.14526454,0.1280298,-1.3768331,-1.4211608,-0.10250684,-0.12881094,-0.3549102,-0.3847957,-0.0298855
39,1.5472189,1.5499997,"('exploitative', 'cooperative')",0.9097116,0.92145395,0.28693074,0.29909125,0.219737,0.18699655,0.7408996,0.7393854,-0.0015142
40,0.5321826,0.49082226,"('stingy', 'generous')",0.011702782,-0.04430072,-0.69759476,-0.6992801,-1.6205772,-1.6714084,-0.4435717,-0.4810417,-0.03747
41,-0.7182898,-0.7078667,"('unforgiving', 'forgiving')",-0.9637419,-1.0006748,-0.50977695,-0.5770054,0.10893513,0.098993845,-0.5207184,-0.5466383,-0.0259199
42,1.0055659,1.0997583,"('unreliable', 'reliable')",0.76538527,1.1335396,0.16731432,0.30065507,-3.1915746,-3.0003822,-0.3133273,-0.1166073,0.19672
43,-0.5942603,-0.4727045,"('irresponsible', 'responsible')",0.60937893,0.8863293,-1.4026481,-1.3707918,0.9028461,0.89074564,-0.1211708,-0.0166053,0.1045655
44,0.16771942,0.2747689,"('prejudiced', 'unprejudiced')",-0.7274728,-0.5731526,0.16457835,0.20171586,-1.3507643,-1.3366935,-0.4364848,-0.3583404,0.0781444
45,-0.6552448,-0.6086937,"('incompetent', 'competent')",0.31818974,0.39117992,-0.7462866,-0.93473136,-0.026395388,-0.16349743,-0.2774343,-0.3289357,-0.0515014
46,-0.22907953,-0.30024529,"('uncompetitive', 'competitive')",1.6477141,1.6313143,-1.422266,-1.3871962,-0.2774099,-0.24475364,-0.0702603,-0.0752202,-0.0049599
47,-0.47102895,-0.3670059,"('stupid', 'smart')",0.7392778,0.8387458,0.26760694,0.20257437,5.6331244,5.6000495,1.542245,1.5685909,0.0263459
48,-1.0371323,-1.1349967,"('unintelligent', 'intelligent')",0.031811092,-0.020024218,-1.5992002,-1.6568812,0.52539533,0.4943696,-0.5197815,-0.5793831,-0.0596016
49,-1.1701024,-1.1100591,"('unable', 'able')",-0.7829162,-0.63107824,-0.6280488,-0.6041871,-0.409219,-0.25900635,-0.7475716,-0.6510827,0.0964889
50,0.25233066,0.26478052,"('clumsy', 'skillful')",-0.026285686,-0.0075925346,0.43504432,0.3070556,-0.05070288,-0.05054131,0.1525966,0.1284256,-0.024171
51,-0.60620713,-0.80667835,"('uneducated', 'educated')",0.5052161,0.3877724,-0.078352325,-0.23798758,0.6500231,0.5230446,0.1176699,-0.0334622,-0.1511321
52,1.0843546,0.9070306,"('irrational', 'rational')",-0.22919725,-0.5968189,-0.7625417,-0.86557215,0.021945845,-0.12596846,0.0286404,-0.1703322,-0.1989726
53,-1.0846714,-1.0931059,"('uncreative', 'creative')",0.77682686,0.88569623,-0.4868463,-0.49005657,1.5976903,1.5713292,0.2007499,0.2184657,0.0177158
54,-0.63946766,-0.69223374,"('incapable', 'capable')",-1.1480038,-1.0588591,-0.33308735,-0.36826563,0.9050348,0.9185173,-0.303881,-0.3002103,0.0036707
55,-1.0855782,-1.0937907,"('incompetent', 'clever')",0.22817376,0.25988638,-1.1263684,-1.2011831,0.56995326,0.5340909,-0.3534549,-0.3752491,-0.0217942
56,-0.08774972,-0.08242136,"('impractical', 'practical')",1.3338152,1.5384355,0.030466305,0.064234525,-0.12174555,-0.12899093,0.2886966,0.3478144,0.0591178
57,-1.159499,-1.3262761,"('unimaginative', 'imaginative')",-0.14785175,-0.18112928,-1.1356713,-1.1349912,-2.6081223,-2.59053,-1.2627861,-1.3082316,-0.0454455
58,-0.07953721,-0.15534417,"('undiscriminating', 'discriminating')",1.2213475,1.3041471,-0.72499406,-0.79906166,-0.1157186,-0.121513955,0.0752744,0.0570568,-0.0182176
59,0.98517394,0.95797265,"('foolish', 'wise')",0.08303877,-0.0056926794,0.3547171,0.34949467,-0.018671747,-0.03598523,0.3510645,0.3164473,-0.0346172
60,-0.801139,-0.77511555,"('inefficient', 'efficient')",1.6929277,1.8614866,-0.8916859,-0.88491523,0.3494712,0.44744143,0.0873935,0.1622243,0.0748308
