,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5927705,-0.6700619,"('unsociable', 'sociable')",-0.045721382,-0.21228907,-0.3192459,-0.4411755,-0.1219296
1,-1.763998,-1.8327702,"('unfriendly', 'friendly')",1.2548891,1.1586671,-0.2545545,-0.3370516,-0.0824971
2,0.21842735,0.22139025,"('unlikable', 'likable')",0.6972065,0.63296837,0.4578169,0.4271793,-0.0306376
3,-0.31061402,-0.19989596,"('repellent', 'pleasant')",0.58161074,0.59401006,0.1354984,0.197057,0.0615586
4,-0.61096454,-0.68215394,"('disliked', 'liked')",-6.203579,-6.5256333,-3.4072719,-3.6038938,-0.1966219
5,-1.4605589,-1.4651477,"('distant', 'outgoing')",-0.7556479,-0.7772983,-1.1081034,-1.121223,-0.0131196
6,-1.4679948,-1.4994735,"('distant', 'open')",-0.57282746,-0.57968897,-1.0204111,-1.0395812,-0.0191701
7,-0.38299203,-0.35781285,"('insensitive', 'sensitive')",0.008314224,-0.0038596764,-0.1873389,-0.1808363,0.0065026
8,-1.0620208,-1.1500846,"('unaffectionate', 'affectionate')",0.54211354,0.5374399,-0.2599536,-0.3063224,-0.0463688
9,-1.415162,-1.4854116,"('unaffectionate', 'caring')",0.6519914,0.6802133,-0.3815853,-0.4025992,-0.0210139
10,-1.3234903,-1.3338034,"('unsympathetic', 'sympathetic')",-0.8811556,-0.87925124,-1.1023229,-1.1065273,-0.0042044
11,-0.11483533,-0.089080155,"('unhelpful', 'helpful')",1.1296287,1.215544,0.5073966,0.5632319,0.0558353
12,-0.6162593,-0.5227734,"('unsupportive', 'supportive')",-2.3900044,-2.4421945,-1.5031319,-1.4824839,0.020648
13,-0.42440218,-0.39245966,"('impolite', 'polite')",-1.0580364,-1.040173,-0.7412193,-0.7163163,0.024903
14,0.5739053,0.6160312,"('antisocial', 'social')",0.25898895,0.12693867,0.4164471,0.3714849,-0.0449622
15,0.49067846,0.39021373,"('boring', 'funny')",0.25388256,0.19411615,0.3722805,0.2921649,-0.0801156
16,-0.64617556,-0.7032328,"('unpopular', 'popular')",0.43210816,0.3614645,-0.1070337,-0.1708842,-0.0638505
17,-0.72278833,-0.6458842,"('nasty', 'nice')",-0.672668,-0.62601465,-0.6977282,-0.6359494,0.0617788
18,-0.4636276,-0.5247798,"('disagreeable', 'welcoming')",-0.44642344,-0.57407135,-0.4550255,-0.5494256,-0.0944001
19,-1.6092749,-1.6221466,"('inhospitable', 'hospitable')",-0.75541806,-0.73237216,-1.1823465,-1.1772594,0.0050871
20,0.24131334,0.27705604,"('rough', 'thoughtful')",0.8771406,0.8853174,0.559227,0.5811867,0.0219597
21,0.0021624593,-0.012295809,"('immoral', 'moral')",-0.310767,-0.40784702,-0.1543023,-0.2100714,-0.0557691
22,-0.32431126,-0.32390225,"('untrustworthy', 'trustworthy')",-0.836451,-0.96217006,-0.5803812,-0.6430361,-0.0626549
23,-0.766726,-0.82780164,"('insincere', 'sincere')",5.2338777,5.363102,2.2335758,2.2676501,0.0340743
24,-0.61913097,-0.6551256,"('dishonest', 'honest')",0.36327925,0.35386762,-0.1279259,-0.150629,-0.0227031
25,-0.47476077,-0.478052,"('egoistic', 'altruistic')",1.264298,1.2421049,0.3947686,0.3820264,-0.0127422
26,0.18860254,0.14892876,"('hardhearted', 'benevolent')",1.9337277,1.8823732,1.0611651,1.015651,-0.0455141
27,-0.2795887,-0.20637184,"('hardhearted', 'softhearted')",0.8602639,0.81454223,0.2903376,0.3040852,0.0137476
28,-0.5382713,-0.65190786,"('disloyal', 'loyal')",1.0903035,1.0174767,0.2760161,0.1827844,-0.0932317
29,-0.85262024,-0.8758078,"('unfair', 'fair')",-0.4908734,-0.66307455,-0.6717469,-0.7694412,-0.0976943
30,0.6592084,0.60594445,"('intolerant', 'tolerant')",0.9615146,0.8860848,0.8103615,0.7460146,-0.0643469
31,-1.4548571,-1.4028449,"('evil', 'good')",-0.5817297,-0.7036098,-1.0182934,-1.0532274,-0.034934
32,-0.5378973,-0.58541805,"('unkind', 'kind')",0.49140054,0.3659115,-0.0232484,-0.1097533,-0.0865049
33,0.03871583,-0.041839536,"('wrong', 'right')",-0.67580503,-0.7175848,-0.3185446,-0.3797122,-0.0611676
34,-0.10218316,0.016098866,"('mean', 'honorable')",5.2542744,5.5425434,2.5760455,2.7793212,0.2032757
35,-0.84608865,-0.9155337,"('corrupt', 'incorrupt')",-0.17288259,-0.19937724,-0.5094856,-0.5574555,-0.0479699
36,-1.0456337,-1.1712143,"('hostile', 'amicable')",-0.056253254,-0.17541365,-0.5509435,-0.673314,-0.1223705
37,-0.68047726,-0.6904545,"('fake', 'genuine')",-0.054210786,-0.020138985,-0.367344,-0.3552967,0.0120473
38,-1.2357783,-1.2435555,"('untruthful', 'truthful')",-0.53843594,-0.45701563,-0.8871071,-0.8502856,0.0368215
39,0.68895245,0.7267719,"('exploitative', 'cooperative')",0.24444069,0.2666898,0.4666966,0.4967309,0.0300343
40,-0.1624086,-0.15462871,"('stingy', 'generous')",-1.7293596,-1.9225852,-0.9458841,-1.038607,-0.0927229
41,-0.296644,-0.31943136,"('unforgiving', 'forgiving')",0.17696807,0.013962476,-0.059838,-0.1527344,-0.0928964
42,0.12602228,0.21755295,"('unreliable', 'reliable')",-3.2747934,-3.3912678,-1.5743855,-1.5868574,-0.0124719
43,-0.29526863,-0.20407099,"('irresponsible', 'responsible')",0.10848019,0.12752391,-0.0933942,-0.0382735,0.0551207
44,0.45139244,0.46905375,"('prejudiced', 'unprejudiced')",-1.2797283,-1.2572671,-0.4141679,-0.3941067,0.0200612
45,-1.002887,-0.9777101,"('incompetent', 'competent')",0.073065706,-0.046948537,-0.4649107,-0.5123293,-0.0474186
46,-0.097911865,-0.06696162,"('uncompetitive', 'competitive')",-0.7039175,-0.77321,-0.4009147,-0.4200858,-0.0191711
47,-0.11957494,-0.0015800521,"('stupid', 'smart')",5.2497935,5.5186615,2.5651093,2.7585406,0.1934313
48,0.30966705,0.32777816,"('unintelligent', 'intelligent')",0.5597363,0.58240044,0.4347017,0.4550893,0.0203876
49,-0.23905039,-0.1226461,"('unable', 'able')",-0.4648407,-0.42773062,-0.3519455,-0.2751884,0.0767571
50,-0.18479942,-0.20472266,"('clumsy', 'skillful')",-0.19081682,-0.23821196,-0.1878081,-0.2214673,-0.0336592
51,-0.8210186,-0.9173907,"('uneducated', 'educated')",0.2369886,0.15284404,-0.292015,-0.3822733,-0.0902583
