,altera_male,altera_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.78042614,-0.90590996,"('unsociable', 'sociable')",-0.47559714,-0.6492978,-0.6280116,-0.7776039,-0.1495923
1,-1.1611137,-1.04632,"('unfriendly', 'friendly')",1.0825604,0.9433023,-0.0392767,-0.0515088,-0.0122321
2,-0.16536951,-0.22264475,"('unlikable', 'likable')",0.64202225,0.7315712,0.2383264,0.2544632,0.0161368
3,-0.016580243,0.03995169,"('repellent', 'pleasant')",1.006863,0.9686885,0.4951414,0.5043201,0.0091787
4,-0.3898848,-0.34576282,"('disliked', 'liked')",-6.1825585,-5.97484,-3.2862217,-3.1603014,0.1259203
5,-0.5663442,-0.3827748,"('distant', 'outgoing')",-0.26406413,-0.21445107,-0.4152042,-0.298613,0.1165912
6,-0.69418937,-0.45543998,"('distant', 'open')",-0.50270915,-0.46784425,-0.5984492,-0.4616421,0.1368071
7,-0.45736098,-0.48292652,"('insensitive', 'sensitive')",-0.21198362,-0.19153725,-0.3346723,-0.3372319,-0.0025596
8,-0.34566063,-0.24223939,"('unaffectionate', 'affectionate')",0.42407236,0.37621355,0.0392059,0.0669871,0.0277812
9,-0.65384114,-0.4689621,"('unaffectionate', 'caring')",1.0299671,1.0183167,0.188063,0.2746773,0.0866143
10,-0.76926696,-0.76167405,"('unsympathetic', 'sympathetic')",-1.1017597,-1.1095334,-0.9355133,-0.9356037,-9.04e-05
11,-0.10964612,-0.14768726,"('unhelpful', 'helpful')",1.6058728,1.6220899,0.7481133,0.7372013,-0.010912
12,-0.027943822,0.116029665,"('unsupportive', 'supportive')",-2.1327422,-2.0721414,-1.080343,-0.9780559,0.1022871
13,-0.99869055,-1.2294849,"('impolite', 'polite')",-0.991081,-1.0877327,-0.9948858,-1.1586088,-0.163723
14,0.12340336,0.060090724,"('antisocial', 'social')",-0.1905429,-0.30209255,-0.0335698,-0.1210009,-0.0874311
15,-0.43731692,-0.47790778,"('boring', 'funny')",0.12626252,0.13779049,-0.1555272,-0.1700586,-0.0145314
16,-0.93086356,-0.82438695,"('unpopular', 'popular')",0.70368993,0.64622295,-0.1135868,-0.089082,0.0245048
17,-1.07392,-1.074852,"('nasty', 'nice')",-0.24860428,-0.19896798,-0.6612622,-0.63691,0.0243522
18,-0.49173686,-0.46339235,"('disagreeable', 'welcoming')",-0.5450823,-0.63509125,-0.5184096,-0.5492418,-0.0308322
19,-1.605443,-1.4695624,"('inhospitable', 'hospitable')",-0.6674369,-0.5532597,-1.1364399,-1.0114111,0.1250288
20,0.41037124,0.32677683,"('rough', 'thoughtful')",0.7400113,0.6948478,0.5751913,0.5108123,-0.064379
21,-0.12045299,-0.32220635,"('immoral', 'moral')",-0.37994817,-0.37552878,-0.2502006,-0.3488676,-0.098667
22,-0.37306055,-0.48131374,"('untrustworthy', 'trustworthy')",-1.1785825,-1.1886884,-0.7758216,-0.8350011,-0.0591795
23,-0.48797876,-0.47158328,"('insincere', 'sincere')",5.278769,5.079252,2.395395,2.3038342,-0.0915608
24,-1.2848182,-1.3977815,"('dishonest', 'honest')",0.3508014,0.35643166,-0.4670084,-0.5206749,-0.0536665
25,-0.4478338,-0.44398418,"('egoistic', 'altruistic')",1.0913842,0.9574224,0.3217752,0.2567191,-0.0650561
26,-0.20849907,-0.2314612,"('hardhearted', 'benevolent')",1.2891775,1.1128881,0.5403392,0.4407135,-0.0996257
27,-0.202795,-0.15454449,"('hardhearted', 'softhearted')",0.6543328,0.50733674,0.2257689,0.1763961,-0.0493728
28,-0.46702018,-0.50893927,"('disloyal', 'loyal')",1.1009293,1.0680846,0.3169546,0.2795727,-0.0373819
29,-0.50933874,-0.4796542,"('unfair', 'fair')",-0.48146367,-0.49947226,-0.4954012,-0.4895632,0.005838
30,-0.025107268,-0.15052697,"('intolerant', 'tolerant')",0.95116127,0.97112256,0.463027,0.4102978,-0.0527292
