,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
0,-0.6320981,-0.73981464,"('unsociable', 'sociable')",0.0864418,-0.06369694,-0.63600844,-0.69962275,-0.3938882,-0.5010448,-0.1071566
1,-1.5328158,-1.7565854,"('unfriendly', 'friendly')",0.43175483,0.2910841,2.3109484,2.2040803,0.4032958,0.246193,-0.1571028
2,0.56253344,0.56757915,"('unlikable', 'likable')",1.3979979,1.5070357,0.39615232,0.4951542,0.7855612,0.8565897,0.0710285
3,0.5574148,0.7835486,"('repellent', 'pleasant')",0.2807393,0.38534203,0.78678906,0.8394503,0.5416478,0.6694469,0.1277991
4,0.41198963,0.26641533,"('disliked', 'liked')",0.80263394,0.6083345,-7.0474324,-7.14555,-1.9442697,-2.0902667,-0.145997
5,-1.0049202,-1.1167636,"('distant', 'outgoing')",-0.30526024,-0.3305902,-0.07797974,-0.072726354,-0.4627201,-0.5066934,-0.0439733
6,-1.528887,-1.6554193,"('distant', 'open')",-0.96144205,-0.99595803,0.3996209,0.41287553,-0.6969028,-0.7461673,-0.0492645
7,0.30655164,0.36411563,"('insensitive', 'sensitive')",-0.3197051,-0.2735422,0.6887391,0.71579355,0.2251952,0.268789,0.0435938
8,-1.5625662,-1.7087514,"('unaffectionate', 'affectionate')",0.024390742,0.059656657,1.3739591,1.3354177,-0.0547388,-0.104559,-0.0498202
9,-1.1477475,-1.2662243,"('unaffectionate', 'caring')",0.31054774,0.31517762,1.9813954,1.9801172,0.3813985,0.3430235,-0.038375
10,-0.46292552,-0.43177506,"('unsympathetic', 'sympathetic')",-1.3849475,-1.2976459,-0.48937845,-0.37339824,-0.7790839,-0.7009397,0.0781442
11,0.3022043,0.35564512,"('unhelpful', 'helpful')",-0.10003281,0.08643858,0.90864086,1.0153055,0.3702708,0.4857964,0.1155256
12,0.18178177,0.27766174,"('unsupportive', 'supportive')",0.019445464,0.115273856,-1.81734,-1.751776,-0.5387043,-0.4529468,0.0857575
13,-0.009107331,0.07124497,"('impolite', 'polite')",-0.9980291,-0.8583002,-0.3021803,-0.21138695,-0.4364389,-0.3328141,0.1036248
14,0.89483815,0.89181066,"('antisocial', 'social')",1.0113862,0.9573737,-0.71727127,-0.72463095,0.3963176,0.3748511,-0.0214665
15,0.26804596,0.059561837,"('boring', 'funny')",0.19583657,0.08220914,0.16848706,0.1438465,0.2107899,0.0952058,-0.1155841
16,-0.7117487,-0.66234136,"('unpopular', 'popular')",-0.2357755,-0.21866807,0.31183496,0.31466118,-0.2118964,-0.1887828,0.0231136
