,lam_male,lam_female,tuple,resh_male,resh_female,corp_male,corp_female,average_male,average_female,female-male
0,0.9154233,0.665192,"('unsociable', 'sociable')",0.92102647,0.81172127,0.19320235,0.025144754,0.6765507,0.500686,-0.1758647
1,0.09543448,-0.03749883,"('unfriendly', 'friendly')",-1.1334912,-1.458862,1.4674295,1.2009498,0.1431243,-0.0984703,-0.2415946
2,1.5937701,1.5035326,"('unlikable', 'likable')",1.3139724,1.222762,0.8308038,0.7481924,1.2461821,1.1581623,-0.0880198
3,0.4392064,0.5854199,"('repellent', 'pleasant')",0.54321617,0.63677543,1.1298146,1.2071316,0.7040791,0.8097757,0.1056966
4,-0.28429717,-0.38723892,"('disliked', 'liked')",-0.47193003,-0.5605,-6.6267333,-6.6862273,-2.4609868,-2.5446555,-0.0836687
5,-1.6532533,-1.6494684,"('distant', 'outgoing')",-2.264365,-2.3158367,-0.8444673,-0.7712602,-1.5873618,-1.578855,0.0085068
6,-1.9974768,-1.9324754,"('distant', 'open')",-2.8286138,-2.892236,-0.8378661,-0.8047625,-1.8879857,-1.8764912,0.0114945
7,0.7008909,0.70815474,"('insensitive', 'sensitive')",0.78348404,0.8533078,0.70083976,0.643253,0.7284049,0.7349052,0.0065003
8,-0.07368738,-0.23076172,"('unaffectionate', 'affectionate')",-1.3944473,-1.582219,0.85566056,0.658773,-0.2041581,-0.3847359,-0.1805778
9,0.34730756,0.18364276,"('unaffectionate', 'caring')",-1.4306216,-1.5964708,1.1912231,1.0584654,0.0359697,-0.1181209,-0.1540906
10,1.0665107,0.9298798,"('unsympathetic', 'sympathetic')",1.2190117,1.2306347,-0.29290798,-0.4126291,0.6642048,0.5826284,-0.0815764
11,-0.19544914,-0.45349282,"('unhelpful', 'helpful')",0.19745754,0.17540978,2.0489023,2.0781329,0.6836369,0.6000166,-0.0836203
12,1.5714451,1.5256768,"('unsupportive', 'supportive')",0.060354475,0.097049996,-1.9238179,-1.950876,-0.0973394,-0.1093831,-0.0120437
13,-0.3603974,-0.5316659,"('impolite', 'polite')",0.12846643,0.1413614,-0.39736122,-0.39254284,-0.2097641,-0.2609491,-0.051185
14,1.4289507,1.5972793,"('antisocial', 'social')",2.379748,2.6046538,0.63974583,0.6231805,1.4828148,1.6083711,0.1255563
15,0.13542444,0.051145438,"('boring', 'funny')",0.2872479,0.17743093,0.26987466,0.2523507,0.230849,0.160309,-0.07054
16,-1.5792061,-1.6400319,"('unpopular', 'popular')",-0.9162234,-0.94187725,0.4272852,0.4041326,-0.6893814,-0.7259255,-0.0365441
17,-0.46846905,-0.5245594,"('nasty', 'nice')",-0.6594528,-0.61606413,-0.450899,-0.4131839,-0.5262736,-0.5179358,0.0083378
18,0.43273103,0.38818333,"('disagreeable', 'welcoming')",0.28413865,0.32602686,-0.35356337,-0.3926993,0.1211021,0.1071703,-0.0139318
19,-0.20436653,-0.37111968,"('inhospitable', 'hospitable')",-1.8059602,-2.0199413,-0.531336,-0.5777303,-0.8472209,-0.9895972,-0.1423763
20,0.30327636,0.3259882,"('rough', 'thoughtful')",-0.09107657,0.032147214,0.5669893,0.59474456,0.2597297,0.3176267,0.057897
21,1.0054992,0.9883059,"('immoral', 'moral')",2.0430741,2.0696726,-0.10307316,-0.18873009,0.9818335,0.9564162,-0.0254173
22,0.5523394,0.56206703,"('untrustworthy', 'trustworthy')",1.0584841,1.1144649,-0.7366596,-0.75688404,0.2913879,0.3065493,0.0151614
23,1.5389391,1.4290156,"('insincere', 'sincere')",1.2603793,1.1891264,6.091799,6.166464,2.9637057,2.928202,-0.0355037
24,0.6774869,0.76669806,"('dishonest', 'honest')",0.52811277,0.51985765,0.53720105,0.58150053,0.5809336,0.6226854,0.0417518
25,0.05664718,0.004364541,"('egoistic', 'altruistic')",-0.30846107,-0.3985988,1.2607284,1.1631517,0.3363048,0.2563058,-0.079999
26,0.89690864,0.7213271,"('hardhearted', 'benevolent')",0.22969595,-0.0032678954,1.7788774,1.4719334,0.9684939,0.7299976,-0.2384963
27,0.05498502,-0.13947456,"('hardhearted', 'softhearted')",-0.4800369,-0.5320865,1.1971737,1.1129552,0.2573739,0.1471314,-0.1102425
28,-0.10160525,-0.11845983,"('disloyal', 'loyal')",0.010056928,0.034871567,1.2948096,1.150153,0.4010871,0.3555216,-0.0455655
29,0.17235002,0.22054505,"('unfair', 'fair')",-0.7171347,-0.6787918,-0.3621879,-0.4775215,-0.3023242,-0.3119227,-0.0095985
30,1.9024441,1.8175479,"('intolerant', 'tolerant')",1.4495193,1.4692143,1.267963,1.1911973,1.5399755,1.4926532,-0.0473223
31,-1.2610507,-1.1365223,"('evil', 'good')",-2.0698674,-2.12964,-0.80313003,-0.86970586,-1.378016,-1.3786227,-0.0006067
32,1.471381,1.1488609,"('unkind', 'kind')",0.8055865,0.5174303,1.1793243,0.83791906,1.1520972,0.8347367,-0.3173605
33,0.016380956,-0.07578952,"('wrong', 'right')",-0.7334161,-0.82320833,-0.79785246,-0.86385006,-0.5049625,-0.587616,-0.0826535
34,-0.2404268,-0.06480303,"('mean', 'honorable')",0.5259867,0.5901223,5.7222967,5.8927402,2.0026188,2.1393531,0.1367343
35,-2.1556933,-2.1681068,"('corrupt', 'incorrupt')",-2.3627462,-2.4560323,-0.89298344,-0.9400108,-1.8038076,-1.8547166,-0.050909
36,-1.1055601,-1.0981505,"('hostile', 'amicable')",-1.9620516,-2.2622502,0.07557665,-0.14646971,-0.9973451,-1.1689568,-0.1716117
37,0.4933422,0.3899619,"('fake', 'genuine')",0.16593279,0.102005705,0.13379501,0.10693611,0.2643567,0.1996346,-0.0647221
38,-0.28197834,-0.22943063,"('untruthful', 'truthful')",-0.7370407,-0.7500042,-0.124972075,-0.03134252,-0.3813304,-0.3369258,0.0444046
39,1.0181174,0.9980024,"('exploitative', 'cooperative')",0.42431942,0.47666782,0.03518045,0.059542302,0.4925391,0.5114042,0.0188651
40,0.7336301,0.7650613,"('stingy', 'generous')",0.11328759,0.26167083,-1.8379554,-1.8134943,-0.3303459,-0.262254,0.0680919
41,1.3954318,1.395416,"('unforgiving', 'forgiving')",0.5855627,0.5698118,0.5089307,0.3525931,0.829975,0.772607,-0.057368
42,0.835813,0.6151091,"('unreliable', 'reliable')",1.0625705,1.0824512,-3.5272849,-3.5958464,-0.5429672,-0.632762,-0.0897948
43,0.5382952,0.38203496,"('irresponsible', 'responsible')",0.2974555,0.27184162,0.39564237,0.3198576,0.4104644,0.324578,-0.0858864
44,-1.4513352,-1.7370409,"('prejudiced', 'unprejudiced')",-0.14865026,-0.23427245,-1.7338004,-1.8171577,-1.111262,-1.2628237,-0.1515617
45,0.8038848,0.7586804,"('incompetent', 'competent')",0.8726052,0.9084745,0.43339342,0.33703297,0.7032945,0.6680626,-0.0352319
46,0.43454945,0.29338944,"('uncompetitive', 'competitive')",1.1279509,1.2046895,-0.6534986,-0.6692525,0.3030006,0.2762755,-0.0267251
47,-0.028732952,0.14980942,"('stupid', 'smart')",0.616907,0.69321895,5.0937796,5.2568474,1.8939845,2.033292,0.1393075
48,0.56887853,0.69046515,"('unintelligent', 'intelligent')",0.1791521,0.34157372,0.4928479,0.47477943,0.4136262,0.5022728,0.0886466
49,0.04095138,0.06634973,"('unable', 'able')",0.043635312,0.14812309,-0.23305202,-0.123193644,-0.0494884,0.0304264,0.0799148
50,-0.24872759,-0.42329964,"('clumsy', 'skillful')",0.13283011,0.05456824,0.06997846,-0.0074847415,-0.0153063,-0.1254054,-0.1100991
51,0.6307003,0.4243542,"('uneducated', 'educated')",0.6176778,0.5219903,0.3676505,0.3530288,0.5386762,0.4331244,-0.1055518
52,-0.7636279,-0.82831144,"('irrational', 'rational')",-0.9148567,-0.9786835,0.26415724,0.17645738,-0.4714425,-0.5435125,-0.07207
53,-0.09034704,-0.1578387,"('uncreative', 'creative')",-0.8144174,-0.9049572,0.43799162,0.34063977,-0.155591,-0.2407187,-0.0851277
54,-0.21021959,-0.4688704,"('incapable', 'capable')",-0.24932593,-0.44998527,0.7884713,0.68875545,0.1096419,-0.0767001,-0.186342
55,1.7740408,1.7706436,"('incompetent', 'clever')",1.7951347,1.9493325,0.47789633,0.47374928,1.349024,1.3979084,0.0488844
56,1.8167651,1.9097521,"('impractical', 'practical')",1.2084161,1.309288,-0.5668892,-0.6187489,0.8194307,0.8667638,0.0473331
57,0.39472553,0.25425032,"('unimaginative', 'imaginative')",0.5076154,0.48421735,-2.7980049,-2.947319,-0.631888,-0.7362838,-0.1043958
58,0.9133572,1.0365927,"('undiscriminating', 'discriminating')",-0.11759892,-0.18230483,0.43033183,0.37678576,0.4086967,0.4103579,0.0016612
59,-0.5091458,-0.41901115,"('foolish', 'wise')",-0.32854676,-0.34586704,-0.10183559,-0.023083605,-0.3131761,-0.2626539,0.0505222
60,1.2728305,1.3686103,"('inefficient', 'efficient')",1.8878675,2.1036987,-0.1192163,0.017924145,1.0138272,1.1634111,0.1495839
61,0.5288137,0.464245,"('illogical', 'logical')",0.07671872,0.030114574,0.6323772,0.42142034,0.4126365,0.30526,-0.1073765
62,1.7594662,1.7811608,"('incompetent', 'brilliant')",1.7135081,1.9171208,0.42440796,0.6051334,1.2991274,1.4344718,0.1353444
63,0.5280707,0.3837974,"('unperceptive', 'insightful')",0.86613876,0.82429624,0.69492066,0.7664493,0.6963766,0.658181,-0.0381956
64,0.1373536,0.033255003,"('shy', 'confident')",0.30201426,0.41140616,-6.4597077,-6.456954,-2.00678,-2.0040976,0.0026824
65,1.0590914,1.0675086,"('insecure', 'secure')",1.5601816,1.6692109,-0.340871,-0.25340196,0.7594674,0.8277725,0.0683051
66,-1.2029473,-1.2623973,"('inactive', 'active')",-1.1865414,-1.301125,0.20940498,0.17457175,-0.7266946,-0.7963169,-0.0696223
67,-0.20284446,-0.2950684,"('doubtful', 'determined')",0.033404537,0.09620726,-0.4142622,-0.43881834,-0.1945674,-0.2125598,-0.0179924
