,mylan_male,mylan_female,tuple,nv_male,nv_female,average_male,average_female,female-male
38,-0.33542866,-0.31645355,"('untruthful', 'truthful')",-0.591945,-0.5325475,-0.4636868,-0.4245005,0.0391863
39,0.8171679,0.8179517,"('exploitative', 'cooperative')",0.47749844,0.44481465,0.6473331,0.6313832,-0.0159499
40,0.40972486,0.45194042,"('stingy', 'generous')",-1.0624775,-1.0154313,-0.3263763,-0.2817454,0.0446309
41,0.08995509,0.16760404,"('unforgiving', 'forgiving')",-0.4479369,-0.49558797,-0.1789909,-0.163992,0.0149989
42,0.109026894,0.20041391,"('unreliable', 'reliable')",-0.38514215,-0.316618,-0.1380576,-0.058102,0.0799556
43,-0.26517832,-0.16594912,"('irresponsible', 'responsible')",0.21746452,0.26811808,-0.0238569,0.0510845,0.0749414
44,-0.16449873,-0.086328864,"('prejudiced', 'unprejudiced')",0.31928807,0.3018525,0.0773947,0.1077618,0.0303671
45,-0.25393653,-0.1433663,"('incompetent', 'competent')",0.35889047,0.3198863,0.052477,0.08826,0.035783
46,0.1931685,0.15345448,"('uncompetitive', 'competitive')",-0.45209914,-0.5117398,-0.1294653,-0.1791427,-0.0496774
47,-0.016082052,0.067094825,"('stupid', 'smart')",2.3174562,2.321052,1.1506871,1.1940734,0.0433863
48,0.37223446,0.25857875,"('unintelligent', 'intelligent')",-0.31588283,-0.38502932,0.0281758,-0.0632253,-0.0914011
49,-0.1438206,-0.11452086,"('unable', 'able')",-0.118486665,-0.08698416,-0.1311536,-0.1007525,0.0304011
50,0.04566525,-0.025837347,"('clumsy', 'skillful')",0.24703318,0.16765328,0.1463492,0.070908,-0.0754412
51,0.24279428,0.05315757,"('uneducated', 'educated')",0.4695725,0.31638622,0.3561834,0.1847719,-0.1714115
52,-0.21407746,-0.32356793,"('irrational', 'rational')",0.3884594,0.37914672,0.087191,0.0277894,-0.0594016
53,-1.0146636,-1.0570651,"('uncreative', 'creative')",-0.5380468,-0.5733988,-0.7763551,-0.815232,-0.0388769
54,-0.89653254,-1.0246092,"('incapable', 'capable')",0.5536741,0.5611032,-0.1714292,-0.231753,-0.0603238
55,0.7381323,0.7769053,"('incompetent', 'clever')",0.7026978,0.6021823,0.7204151,0.6895438,-0.0308713
56,0.8190481,0.8004757,"('impractical', 'practical')",1.3410003,1.2714806,1.0800242,1.0359781,-0.0440461
57,-0.061557103,-0.087552726,"('unimaginative', 'imaginative')",-0.68692875,-0.7502227,-0.3742429,-0.4188877,-0.0446448
58,-0.89374197,-0.8536113,"('undiscriminating', 'discriminating')",-0.9173788,-0.91567767,-0.9055604,-0.8846445,0.0209159
59,0.4033908,0.44461587,"('foolish', 'wise')",0.051274426,0.099411175,0.2273326,0.2720135,0.0446809
60,0.37967286,0.33193436,"('inefficient', 'efficient')",0.54431,0.40426046,0.4619914,0.3680974,-0.093894
61,-0.7984753,-0.87320685,"('illogical', 'logical')",0.22623526,0.08573499,-0.28612,-0.3937359,-0.1076159
62,0.87036455,0.8469452,"('incompetent', 'brilliant')",1.4360163,1.4126829,1.1531904,1.129814,-0.0233764
63,0.15104422,0.16523339,"('unperceptive', 'insightful')",-0.07558784,-0.038029574,0.0377282,0.0636019,0.0258737
64,-0.17282695,-0.1959414,"('shy', 'confident')",-1.3810023,-1.4659716,-0.7769146,-0.8309565,-0.0540419
65,0.1946945,0.24532464,"('insecure', 'secure')",0.7605753,0.67469686,0.4776349,0.4600108,-0.0176241
66,-1.1369921,-1.1147166,"('inactive', 'active')",-0.608715,-0.5565894,-0.8728535,-0.8356531,0.0372004
67,0.40213868,0.4508388,"('doubtful', 'determined')",0.3644727,0.318863,0.3833057,0.3848509,0.0015452
68,-0.21106862,-0.27208394,"('dependent', 'independent')",-0.728816,-0.781722,-0.4699423,-0.526903,-0.0569607
69,-0.7834928,-0.73923546,"('lazy', 'industrious')",-0.84194434,-0.7762631,-0.8127186,-0.7577493,0.0549693
70,-0.5094962,-0.42466405,"('lethargic', 'energetic')",0.9899488,1.0345812,0.2402263,0.3049586,0.0647323
71,-0.47603613,-0.504759,"('diffident', 'self-confident')",-0.6025836,-0.5264567,-0.5393099,-0.5156078,0.0237021
72,-0.8428871,-0.82408834,"('unambitious', 'ambitious')",-1.1225866,-1.0976137,-0.9827368,-0.960851,0.0218858
73,0.5361839,0.5271813,"('helpless', 'self-reliant')",-0.8945439,-0.88097364,-0.17918,-0.1768962,0.0022838
74,0.27529728,0.26770175,"('undedicated', 'dedicated')",0.28245932,0.28764337,0.2788783,0.2776726,-0.0012057
75,0.01967958,0.038690314,"('meek', 'impulsive')",-0.44929472,-0.3593883,-0.2148076,-0.160349,0.0544586
76,-0.044495255,0.005509522,"('anxious', 'daring')",0.962704,0.93060684,0.4591044,0.4680582,0.0089538
77,-0.5913141,-0.68692374,"('unmotivated', 'motivated')",-0.9345217,-0.9265218,-0.7629179,-0.8067228,-0.0438049
78,-0.74982804,-0.85399204,"('nonresilient', 'resilient')",-0.6437506,-0.59710264,-0.6967893,-0.7255473,-0.028758
79,-0.9549256,-0.9591303,"('wavering', 'unwavering')",-0.42419323,-0.2791761,-0.6895594,-0.6191532,0.0704062
80,0.61966753,0.5302222,"('dominated', 'dominating')",0.8885396,0.82274365,0.7541035,0.6764829,-0.0776206
81,1.1660812,1.0792298,"('submissive', 'aggressive')",0.8709618,0.74659,1.0185215,0.9129099,-0.1056116
82,0.511998,0.5327174,"('poor', 'rich')",2.1697538,2.1864464,1.3408759,1.3595819,0.018706
83,-0.360213,-0.4597824,"('powerless', 'powerful')",-0.9352948,-0.99575424,-0.6477539,-0.7277683,-0.0800144
84,0.18383402,0.08970008,"('inferior', 'superior')",0.34266794,0.28101236,0.263251,0.1853562,-0.0778948
85,0.035795994,0.051377904,"('insignificant', 'prestigious')",-0.7237859,-0.5944142,-0.3439949,-0.2715181,0.0724768
86,-0.72359616,-0.863738,"('uninfluential', 'influential')",-0.7651251,-0.8173949,-0.7443606,-0.8405665,-0.0962059
87,0.035022818,-0.02973865,"('unsuccessful', 'successful')",0.9884223,0.9582747,0.5117226,0.464268,-0.0474546
88,0.5251852,0.3293622,"('low', 'eminent')",0.2860744,0.14543821,0.4056298,0.2374002,-0.1682296
