,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
29,0.09839687,0.053562324,"('unfair', 'fair')",-0.102265455,-0.19533122,-0.0019343,-0.0708844,-0.0689501
30,0.039603416,0.18267038,"('intolerant', 'tolerant')",0.30574456,0.5340805,0.172674,0.3583754,0.1857014
31,-0.11701584,-0.102926105,"('evil', 'good')",-0.46349669,-0.54917884,-0.2902563,-0.3260525,-0.0357962
32,-0.3989545,-0.5649267,"('unkind', 'kind')",1.0776552,0.914052,0.3393503,0.1745627,-0.1647876
33,0.37736517,0.33894938,"('wrong', 'right')",-0.37805736,-0.44824487,-0.0003461,-0.0546477,-0.0543016
34,-0.08015734,-0.04677595,"('mean', 'honorable')",5.215829,5.40986,2.5678358,2.6815422,0.1137064
35,0.47605163,0.24956872,"('corrupt', 'incorrupt')",-0.31441164,-0.4541237,0.08082,-0.1022775,-0.1830975
36,0.38284272,0.11232765,"('hostile', 'amicable')",0.0429561,-0.13099284,0.2128994,-0.0093326,-0.222232
37,0.4833397,0.49675015,"('fake', 'genuine')",0.33173513,0.33135262,0.4075374,0.4140514,0.006514
38,0.31759402,0.21546659,"('untruthful', 'truthful')",0.004405722,0.082591325,0.1609999,0.149029,-0.0119709
39,0.19993728,0.43011573,"('exploitative', 'cooperative')",0.5643191,0.6489544,0.3821282,0.539535,0.1574068
40,0.15901345,0.12659122,"('stingy', 'generous')",-2.3269007,-2.3894997,-1.0839436,-1.1314542,-0.0475106
41,0.14992765,0.20772777,"('unforgiving', 'forgiving')",0.21845987,0.22355683,0.1841938,0.2156423,0.0314485
42,1.1058017,1.2401956,"('unreliable', 'reliable')",-2.6570084,-2.626232,-0.7756034,-0.6930181,0.0825853
43,-0.7299834,-0.5559992,"('irresponsible', 'responsible')",0.5291228,0.7173944,-0.1004303,0.0806976,0.1811279
44,0.044668287,0.12301273,"('prejudiced', 'unprejudiced')",-1.262666,-1.2132688,-0.6089988,-0.545128,0.0638708
45,0.5258365,0.59830254,"('incompetent', 'competent')",-0.018643823,-0.014656223,0.2535964,0.2918231,0.0382267
46,-0.3483661,-0.22966689,"('uncompetitive', 'competitive')",-1.071579,-1.0304074,-0.7099726,-0.6300372,0.0799354
47,-0.18570599,-0.10891014,"('stupid', 'smart')",5.24157,5.42504,2.5279319,2.6580648,0.1301329
48,-1.0538838,-1.0358394,"('unintelligent', 'intelligent')",-0.35547498,-0.30436414,-0.7046794,-0.6701018,0.0345776
49,-0.78344,-0.6922341,"('unable', 'able')",-0.8304556,-0.678628,-0.8069478,-0.6854311,0.1215167
50,0.24146089,0.14726065,"('clumsy', 'skillful')",-0.49203557,-0.55601925,-0.1252873,-0.2043793,-0.079092
51,-0.9359347,-0.9563267,"('uneducated', 'educated')",-0.37808216,-0.4213705,-0.6570084,-0.6888486,-0.0318402
52,-0.2480148,-0.44519007,"('irrational', 'rational')",0.17749904,0.0013545114,-0.0352579,-0.2219178,-0.1866599
53,0.032977335,-0.07340454,"('uncreative', 'creative')",0.6523449,0.5922849,0.3426611,0.2594402,-0.0832209
54,0.25640008,0.0047881305,"('incapable', 'capable')",0.8234426,0.7874614,0.5399213,0.3961248,-0.1437965
55,-0.14124341,0.057969972,"('incompetent', 'clever')",-0.05811236,0.05486115,-0.0996779,0.0564156,0.1560935
56,0.529929,0.6727815,"('impractical', 'practical')",-0.28073567,-0.14785564,0.1245967,0.2624629,0.1378662
57,0.95322526,0.87481153,"('unimaginative', 'imaginative')",-3.1710577,-3.1759217,-1.1089163,-1.1505551,-0.0416388
58,0.32772073,0.37068132,"('undiscriminating', 'discriminating')",0.27341083,0.31169435,0.3005658,0.3411878,0.040622
59,0.49091768,0.43265608,"('foolish', 'wise')",0.3334526,0.30803853,0.4121851,0.3703473,-0.0418378
60,-0.6072772,-0.35379517,"('inefficient', 'efficient')",-0.5914263,-0.2257502,-0.5993518,-0.2897727,0.3095791
61,0.18007627,0.06517015,"('illogical', 'logical')",0.42507583,0.28098416,0.3025761,0.1730772,-0.1294989
62,0.37106946,0.5971728,"('incompetent', 'brilliant')",-0.21571468,0.03297084,0.0776774,0.3150718,0.2373944
63,-0.290822,-0.2231476,"('unperceptive', 'insightful')",-0.22407804,-0.035606664,-0.25745,-0.1293771,0.1280729
64,-0.06348802,0.025195569,"('shy', 'confident')",-5.913351,-5.8545637,-2.9884195,-2.9146841,0.0737354
65,-0.298701,-0.15877731,"('insecure', 'secure')",0.18650708,0.2741285,-0.056097,0.0576756,0.1137726
66,0.6192491,0.62475467,"('inactive', 'active')",0.68370587,0.58729464,0.6514775,0.6060246,-0.0454529
67,-0.37184694,-0.29342598,"('doubtful', 'determined')",-0.43865985,-0.39487672,-0.4052534,-0.3441513,0.0611021
68,-0.48233548,-0.4722911,"('dependent', 'independent')",-1.7268512,-1.6630098,-1.1045934,-1.0676504,0.036943
69,-0.0055507515,0.04910121,"('lazy', 'industrious')",-1.04226,-0.99738926,-0.5239054,-0.474144,0.0497614
70,0.2028755,0.36803833,"('lethargic', 'energetic')",0.42502442,0.50214726,0.3139499,0.4350928,0.1211429
71,0.27098417,0.128257,"('diffident', 'self-confident')",0.8481066,0.79707193,0.5595454,0.4626645,-0.0968809
72,-0.18212578,-0.24009569,"('unambitious', 'ambitious')",-0.26413706,-0.23664494,-0.2231314,-0.2383703,-0.0152389
73,0.56097716,0.58031476,"('helpless', 'self-reliant')",-3.1852798,-3.1554582,-1.3121513,-1.2875717,0.0245796
74,0.3997877,0.4870964,"('undedicated', 'dedicated')",-0.0918261,-0.04926976,0.1539808,0.2189133,0.0649325
75,0.5636025,0.5221609,"('meek', 'impulsive')",-0.51074106,-0.48885408,0.0264307,0.0166534,-0.0097773
76,0.35728458,0.55202585,"('anxious', 'daring')",-0.12223819,0.026860114,0.1175232,0.289443,0.1719198
77,-1.0705726,-0.9362437,"('unmotivated', 'motivated')",-1.4989889,-1.3422163,-1.2847807,-1.13923,0.1455507
78,-0.10799387,-0.3032432,"('nonresilient', 'resilient')",-0.48720518,-0.43505844,-0.2975995,-0.3691508,-0.0715513
79,0.6309416,0.50313336,"('wavering', 'unwavering')",-0.20463613,-0.24717076,0.2131528,0.1279813,-0.0851715
80,0.4214572,0.41998923,"('dominated', 'dominating')",-0.8564873,-0.8481575,-0.217515,-0.2140841,0.0034309
81,-0.6325421,-0.49088228,"('submissive', 'aggressive')",-1.1209365,-1.0249994,-0.8767393,-0.7579408,0.1187985
82,0.24515536,0.16993022,"('poor', 'rich')",5.8853464,5.878363,3.0652509,3.0241466,-0.0411043
83,-0.09036413,-0.0018036235,"('powerless', 'powerful')",-1.188311,-1.1794211,-0.6393375,-0.5906124,0.0487251
84,-0.3121748,-0.29525533,"('inferior', 'superior')",0.10799008,0.123747304,-0.1020924,-0.085754,0.0163384
85,0.6047026,0.53798044,"('insignificant', 'prestigious')",-0.42189756,-0.53252226,0.0914025,0.0027291,-0.0886734
86,-0.43308622,-0.54658955,"('uninfluential', 'influential')",-0.40816563,-0.5200983,-0.4206259,-0.5333439,-0.112718
87,-0.089335635,-0.20894025,"('unsuccessful', 'successful')",-0.08914876,-0.119708374,-0.0892422,-0.1643243,-0.0750821
88,-0.8320024,-0.83990103,"('low', 'eminent')",-0.7869901,-0.8099309,-0.8094963,-0.824916,-0.0154197
