,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
31,0.15062222,0.25990206,"('evil', 'good')",1.1155686,1.1795378,0.6330954,0.7197199,0.0866245
32,-0.6363918,-0.66390944,"('unkind', 'kind')",-0.29727322,-0.36554953,-0.4668325,-0.5147295,-0.047897
33,0.6022901,0.65255606,"('wrong', 'right')",1.7804272,1.7066576,1.1913587,1.1796069,-0.0117518
34,-0.81885684,-0.7956713,"('mean', 'honorable')",-0.73534757,-0.7249935,-0.7771022,-0.7603324,0.0167698
35,1.050514,1.0094506,"('corrupt', 'incorrupt')",1.3411988,1.2699915,1.1958563,1.139721,-0.0561353
36,-0.07279174,-0.13142517,"('hostile', 'amicable')",0.79964805,0.72252274,0.3634281,0.2955488,-0.0678793
37,1.2179391,1.1992745,"('fake', 'genuine')",-0.5232217,-0.61844087,0.3473587,0.2904168,-0.0569419
38,-0.9143788,-0.93311584,"('untruthful', 'truthful')",-1.4015936,-1.4613785,-1.1579862,-1.1972471,-0.0392609
39,0.04713243,0.0816527,"('exploitative', 'cooperative')",-0.27353308,-0.30443949,-0.1132003,-0.1113934,0.0018069
40,0.91979176,0.9081091,"('stingy', 'generous')",-0.12587318,-0.16189508,0.3969593,0.373107,-0.0238523
41,-0.7579473,-0.7396916,"('unforgiving', 'forgiving')",-1.1806692,-1.2018294,-0.9693083,-0.9707605,-0.0014522
42,-0.0065181293,0.05440796,"('unreliable', 'reliable')",0.5898218,0.6965316,0.2916518,0.3754698,0.083818
43,-1.6043872,-1.6632395,"('irresponsible', 'responsible')",-2.1400645,-2.1798093,-1.8722258,-1.9215244,-0.0492986
44,0.37832525,0.46135193,"('prejudiced', 'unprejudiced')",0.47979513,0.48763198,0.4290602,0.474492,0.0454318
45,-0.86177486,-0.9016546,"('incompetent', 'competent')",-2.429468,-2.4547608,-1.6456214,-1.6782076,-0.0325862
46,-0.7804551,-0.93090034,"('uncompetitive', 'competitive')",-1.9084214,-2.0133495,-1.3444383,-1.4721249,-0.1276866
47,-1.0148475,-0.93924147,"('stupid', 'smart')",-0.9080435,-0.9160956,-0.9614455,-0.9276686,0.0337769
48,-0.6751612,-0.7508521,"('unintelligent', 'intelligent')",-0.73067445,-0.82158655,-0.7029178,-0.7862194,-0.0833016
49,-0.5915812,-0.6167647,"('unable', 'able')",-0.47690356,-0.36137792,-0.5342424,-0.4890713,0.0451711
50,0.30654848,0.29818746,"('clumsy', 'skillful')",0.5947623,0.7061521,0.4506554,0.5021698,0.0515144
51,-0.18367743,-0.21489972,"('uneducated', 'educated')",-0.43401292,-0.47001588,-0.3088452,-0.3424578,-0.0336126
52,0.20326614,0.1332148,"('irrational', 'rational')",1.7279522,1.6388307,0.9656092,0.8860227,-0.0795865
53,-0.063810885,-0.18651299,"('uncreative', 'creative')",-0.026479684,-0.07095003,-0.0451453,-0.1287315,-0.0835862
54,0.07609333,0.12537634,"('incapable', 'capable')",0.59396523,0.6795119,0.3350293,0.4024441,0.0674148
55,-1.2561071,-1.3116688,"('incompetent', 'clever')",-1.5226175,-1.498429,-1.3893623,-1.4050488,-0.0156865
56,-1.8688619,-1.8623823,"('impractical', 'practical')",-2.3755066,-2.4796526,-2.1221843,-2.1710174,-0.0488331
57,-1.2383053,-1.3209908,"('unimaginative', 'imaginative')",-1.8983727,-1.9789928,-1.568339,-1.6499918,-0.0816528
58,-0.19900477,-0.31103325,"('undiscriminating', 'discriminating')",-0.23894991,-0.34740922,-0.2189773,-0.3292212,-0.1102439
59,0.30354327,0.34285888,"('foolish', 'wise')",1.8459541,1.8338047,1.0747486,1.0883318,0.0135832
60,-0.81469,-0.82675964,"('inefficient', 'efficient')",-1.9108816,-1.9708418,-1.3627858,-1.3988007,-0.0360149
61,0.3780739,0.27891096,"('illogical', 'logical')",0.062091783,0.00018024072,0.2200828,0.1395456,-0.0805372
62,0.25476,0.25009966,"('incompetent', 'brilliant')",-1.7380376,-1.7366213,-0.7416388,-0.7432608,-0.001622
63,-0.7173352,-0.8047465,"('unperceptive', 'insightful')",-0.95399356,-1.064405,-0.8356644,-0.9345757,-0.0989113
64,0.27696818,0.32311314,"('shy', 'confident')",-0.37431037,-0.43018976,-0.0486711,-0.0535383,-0.0048672
65,-2.2633152,-2.2989097,"('insecure', 'secure')",-1.5721623,-1.725337,-1.9177387,-2.0121233,-0.0943846
66,0.7503519,0.79921925,"('inactive', 'active')",0.92999804,1.0483228,0.840175,0.923771,0.083596
67,-0.7921049,-0.6972921,"('doubtful', 'determined')",-0.58196396,-0.5581365,-0.6870344,-0.6277143,0.0593201
68,0.3034711,0.25855452,"('dependent', 'independent')",-0.8897096,-0.88968784,-0.2931193,-0.3155667,-0.0224474
69,1.4192822,1.5087335,"('lazy', 'industrious')",1.4430372,1.4792806,1.4311597,1.4940071,0.0628474
70,-0.574744,-0.60863626,"('lethargic', 'energetic')",-1.7999643,-1.8239313,-1.1873541,-1.2162838,-0.0289297
71,0.06504533,0.08812757,"('diffident', 'self-confident')",-0.43140346,-0.41887313,-0.1831791,-0.1653728,0.0178063
72,-0.41450247,-0.35067168,"('unambitious', 'ambitious')",-1.1614506,-1.1748153,-0.7879766,-0.7627435,0.0252331
73,1.0219058,1.0750769,"('helpless', 'self-reliant')",0.5447923,0.50717646,0.783349,0.7911267,0.0077777
74,0.08523275,0.11904724,"('undedicated', 'dedicated')",-0.21563649,-0.25924373,-0.0652019,-0.0700982,-0.0048963
75,1.6212091,1.757446,"('meek', 'impulsive')",0.20197996,0.33187294,0.9115946,1.0446595,0.1330649
76,0.047595717,-0.012497789,"('anxious', 'daring')",-0.19364104,-0.13165861,-0.0730227,-0.0720782,0.0009445
77,-0.8670534,-0.7986755,"('unmotivated', 'motivated')",-0.6625946,-0.6667005,-0.764824,-0.732688,0.032136
78,-0.8210824,-0.9135608,"('nonresilient', 'resilient')",-0.71845335,-0.6000589,-0.7697679,-0.7568098,0.0129581
79,0.022155754,-0.00020866469,"('wavering', 'unwavering')",1.0207986,1.0744686,0.5214772,0.53713,0.0156528
80,1.1552,1.1451828,"('dominated', 'dominating')",-0.82683754,-0.8576403,0.1641812,0.1437713,-0.0204099
81,-1.2396947,-1.1444588,"('submissive', 'aggressive')",-1.8020706,-1.8876469,-1.5208826,-1.5160528,0.0048298
82,-1.3227686,-1.3456311,"('poor', 'rich')",-1.2565496,-1.1439996,-1.289659,-1.2448153,0.0448437
83,-0.08083469,-0.06816034,"('powerless', 'powerful')",-0.2409404,-0.28706867,-0.1608875,-0.1776145,-0.016727
84,-0.41693273,-0.49726182,"('inferior', 'superior')",0.4747629,0.39594337,0.0289151,-0.0506592,-0.0795743
85,0.8868024,1.0116115,"('insignificant', 'prestigious')",2.9511592,3.0718915,1.9189808,2.0417514,0.1227706
86,-1.253305,-1.3409599,"('uninfluential', 'influential')",-2.2135806,-2.3478606,-1.7334428,-1.8444102,-0.1109674
87,0.5511256,0.57543856,"('unsuccessful', 'successful')",0.9789178,0.98451054,0.7650217,0.7799746,0.0149529
88,-0.13023849,-0.124024376,"('low', 'eminent')",0.22571528,0.08894217,0.0477384,-0.0175411,-0.0652795
