,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
0,2.2270286,2.1176553,"('unsociable', 'sociable')",-0.38016933,-0.5751103,-0.08153331,-0.2690618,0.588442,0.4244944,-0.1639476
1,-0.87311757,-0.8590744,"('unfriendly', 'friendly')",-1.9880322,-1.9678924,1.0932608,0.9197421,-0.5892963,-0.6357416,-0.0464453
2,1.0681654,1.0937937,"('unlikable', 'likable')",0.54974276,0.50752115,0.6233704,0.5895682,0.7470929,0.7302944,-0.0167985
3,1.0736057,1.1417878,"('repellent', 'pleasant')",-0.43738014,-0.31150988,0.99045247,1.0611812,0.542226,0.6304864,0.0882604
4,-2.435427,-2.4510205,"('disliked', 'liked')",-0.31403607,-0.24389979,-6.8687763,-6.9382014,-3.2060798,-3.2110405,-0.0049607
5,-2.5883477,-2.534174,"('distant', 'outgoing')",-0.8964121,-0.7194574,-0.6701436,-0.54838735,-1.3849678,-1.2673395,0.1176283
6,-2.861303,-2.7615726,"('distant', 'open')",-1.2852277,-1.0639141,-0.8685027,-0.7847814,-1.6716777,-1.536756,0.1349217
7,1.497445,1.4611372,"('insensitive', 'sensitive')",-0.63651794,-0.60206026,0.43430722,0.4228786,0.4317447,0.4273185,-0.0044262
8,-1.7846665,-1.8723526,"('unaffectionate', 'affectionate')",-1.8031301,-1.7714994,0.6571014,0.5690607,-0.9768984,-1.0249305,-0.0480321
9,-0.18071872,-0.17014319,"('unaffectionate', 'caring')",-2.134896,-2.0810282,1.1321135,1.1017917,-0.3945004,-0.3831265,0.0113739
10,2.6443133,2.570714,"('unsympathetic', 'sympathetic')",-1.314232,-1.3924063,-0.2928404,-0.37082827,0.345747,0.2691598,-0.0765872
11,0.91512793,0.92857516,"('unhelpful', 'helpful')",-0.61298156,-0.6387797,1.7445029,1.7893006,0.6822164,0.693032,0.0108156
12,0.97440416,0.98793924,"('unsupportive', 'supportive')",-0.5842078,-0.4541969,-1.9413503,-1.9303408,-0.5170513,-0.4655328,0.0515185
13,1.8355293,1.6969888,"('impolite', 'polite')",-0.039855074,-0.22675079,-0.5869906,-0.6353161,0.4028945,0.2783073,-0.1245872
14,2.2989902,2.1831992,"('antisocial', 'social')",0.69248116,0.6456535,0.36606318,0.26979768,1.1191781,1.0328835,-0.0862946
15,-0.7500611,-0.7883822,"('boring', 'funny')",0.25772658,0.15836735,-0.38685375,-0.3850794,-0.2930628,-0.3383648,-0.045302
16,-2.0801175,-1.9811165,"('unpopular', 'popular')",-0.63258284,-0.5795697,0.24893558,0.23895082,-0.8212549,-0.7739118,0.0473431
17,-0.37241468,-0.3175512,"('nasty', 'nice')",-0.055645164,0.013000045,-0.60272205,-0.5637773,-0.343594,-0.2894428,0.0541512
18,-0.6246647,-0.6803829,"('disagreeable', 'welcoming')",0.07638212,0.16027118,-0.5116101,-0.57853657,-0.3532976,-0.3662161,-0.0129185
19,-1.727428,-1.6748557,"('inhospitable', 'hospitable')",-0.75038433,-0.66053736,-0.7018688,-0.6435016,-1.0598937,-0.9929648,0.0669289
20,0.44657797,0.40231147,"('rough', 'thoughtful')",0.09880164,0.13294113,0.9793184,0.9682702,0.5082327,0.5011743,-0.0070584
21,2.4154181,2.3839734,"('immoral', 'moral')",0.103801176,-0.0077975793,-0.35480675,-0.39034426,0.7214709,0.6619439,-0.059527
22,0.885921,0.80445194,"('untrustworthy', 'trustworthy')",0.39064857,0.39616436,-0.57241124,-0.64560443,0.2347195,0.185004,-0.0497155
23,3.1603565,3.1748285,"('insincere', 'sincere')",-0.74823606,-0.8276445,5.6723876,5.6967373,2.694836,2.6813072,-0.0135288
24,1.0140113,0.97696227,"('dishonest', 'honest')",-0.50135684,-0.5584869,0.5900401,0.562281,0.3675648,0.3269188,-0.040646
25,-0.6134985,-0.51166755,"('egoistic', 'altruistic')",-0.4257827,-0.3664536,1.1816078,1.1676996,0.0474422,0.0965261,0.0490839
26,-0.6683732,-0.8707483,"('hardhearted', 'benevolent')",0.047216296,-0.036693055,1.8242253,1.5637097,0.4010228,0.2187561,-0.1822667
27,-0.6261422,-0.61949515,"('hardhearted', 'softhearted')",-0.4149915,-0.22133134,1.1231337,1.075295,0.0273333,0.0781562,0.0508229
28,0.76895547,0.7785788,"('disloyal', 'loyal')",-0.72543705,-0.8821166,0.9651617,0.80628073,0.3362267,0.2342476,-0.1019791
29,-1.1299443,-1.1581609,"('unfair', 'fair')",-0.42936808,-0.41947055,-0.20073795,-0.33060247,-0.5866834,-0.636078,-0.0493946
30,2.0687468,2.0688548,"('intolerant', 'tolerant')",0.6205578,0.50947964,1.0434554,0.94683355,1.2442533,1.175056,-0.0691973
31,-3.4210587,-3.285734,"('evil', 'good')",-0.83913505,-0.69117886,-0.9659687,-0.94784266,-1.7420541,-1.6415852,0.1004689
32,0.72046775,0.6028622,"('unkind', 'kind')",-0.833449,-1.0312054,0.81803095,0.58442146,0.2350166,0.0520261,-0.1829905
33,-1.124533,-1.232422,"('wrong', 'right')",0.60310274,0.6117288,-0.685421,-0.672741,-0.4022837,-0.4311447,-0.028861
