,svb_male,svb_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
0,-0.8453293,-0.9592644,"('unsociable', 'sociable')",0.15851751,0.0022018924,0.74526465,0.6072992,0.0194843,-0.1165878,-0.1360721
1,-0.83732533,-0.7095243,"('unfriendly', 'friendly')",1.4041399,1.2248223,0.28030968,0.14543322,0.2823747,0.2202437,-0.062131
2,1.4296954,1.5572942,"('unlikable', 'likable')",2.484988,2.6065824,1.3270849,1.5194492,1.7472561,1.8944419,0.1471858
3,0.013006881,0.020797987,"('repellent', 'pleasant')",-0.8202408,-0.7941291,1.4678015,1.4584265,0.2201892,0.2283651,0.0081759
4,-0.026754953,0.02442016,"('disliked', 'liked')",0.29557046,0.29917282,-5.1804395,-4.9977736,-1.637208,-1.5580602,0.0791478
5,-0.15712741,0.058551528,"('distant', 'outgoing')",1.0219774,1.0445831,-2.2408657,-2.1558075,-0.4586719,-0.350891,0.1077809
6,-0.8901459,-0.5922961,"('distant', 'open')",0.03814639,0.09088919,-2.4931018,-2.4284196,-1.1150338,-0.9766088,0.138425
7,-0.13305064,-0.20593627,"('insensitive', 'sensitive')",0.1566199,0.14724816,0.5928049,0.6490974,0.2054581,0.1968031,-0.008655
8,-0.33318198,-0.2844891,"('unaffectionate', 'affectionate')",0.6270075,0.49680543,-0.36583737,-0.3365565,-0.024004,-0.0414134,-0.0174094
9,-0.17130043,-0.20546,"('unaffectionate', 'caring')",1.5904909,1.4515163,0.5550433,0.48433423,0.658078,0.5767968,-0.0812812
10,-0.75777906,-0.88619417,"('unsympathetic', 'sympathetic')",-1.2460784,-1.2835151,0.6378081,0.6376725,-0.4553498,-0.5106789,-0.0553291
11,0.48426825,0.3216187,"('unhelpful', 'helpful')",0.2477662,0.1987717,2.6665163,2.673251,1.1328502,1.0645471,-0.0683031
12,-0.1599048,-0.14816365,"('unsupportive', 'supportive')",1.1000283,1.1465267,-1.1045183,-0.9371864,-0.0547983,0.0203922,0.0751905
13,-0.011042405,-0.08746439,"('impolite', 'polite')",-0.07643257,-0.0020888224,0.6233081,0.6213572,0.178611,0.177268,-0.001343
14,0.106684476,0.02301924,"('antisocial', 'social')",1.6828818,1.7007986,1.1514064,1.1067111,0.9803243,0.9435097,-0.0368146
15,0.72627646,0.64740443,"('boring', 'funny')",0.65509,0.6337068,-0.25734264,-0.2692252,0.3746746,0.3372953,-0.0373793
16,-0.3998513,-0.35420182,"('unpopular', 'popular')",-0.2818108,-0.2805639,0.38344255,0.3640988,-0.0994065,-0.0902223,0.0091842
17,-0.499476,-0.4095334,"('nasty', 'nice')",-0.41187885,-0.3107105,-0.92592394,-0.8892535,-0.6124263,-0.5364991,0.0759272
18,-0.24431904,-0.15783578,"('disagreeable', 'welcoming')",-0.21095623,-0.18098612,-1.1014216,-1.0607595,-0.518899,-0.4665271,0.0523719
19,-0.2000434,-0.06768757,"('inhospitable', 'hospitable')",-0.4821185,-0.56456584,-1.4505928,-1.3564892,-0.7109182,-0.6629142,0.048004
20,-0.48675814,-0.4831155,"('rough', 'thoughtful')",-0.12387283,-0.12922183,0.92726374,0.9198136,0.1055442,0.1024921,-0.0030521
21,0.22458631,0.12270868,"('immoral', 'moral')",0.486778,0.45764607,0.64668745,0.68205243,0.4526839,0.4208024,-0.0318815
22,-0.13591026,-0.13029337,"('untrustworthy', 'trustworthy')",-0.49873292,-0.56178206,0.16151078,0.16591653,-0.1577108,-0.1753863,-0.0176755
23,0.38509566,0.2822972,"('insincere', 'sincere')",0.4913352,0.42896408,5.762116,5.541323,2.212849,2.0841948,-0.1286542
24,0.08873384,0.015566826,"('dishonest', 'honest')",0.06816074,0.081356406,-0.07011048,-0.05548996,0.028928,0.0138111,-0.0151169
25,-0.7650018,-0.81312954,"('egoistic', 'altruistic')",0.36650336,0.35704732,-0.22091529,-0.3678212,-0.2064712,-0.2746345,-0.0681633
26,-0.22262007,-0.10318892,"('hardhearted', 'benevolent')",1.743187,1.7113081,0.58831173,0.59310555,0.7029595,0.7337416,0.0307821
27,-0.24756722,-0.26833323,"('hardhearted', 'softhearted')",-0.8836224,-0.89447534,-0.64686906,-0.6733353,-0.5926862,-0.612048,-0.0193618
28,-0.3809821,-0.472433,"('disloyal', 'loyal')",0.4109299,0.25313663,0.8069779,0.6356795,0.2789752,0.1387944,-0.1401808
29,-0.7192611,-0.7548007,"('unfair', 'fair')",-0.39271057,-0.36626846,-0.74237895,-0.82945985,-0.6181169,-0.6501764,-0.0320595
30,0.31818244,0.30442914,"('intolerant', 'tolerant')",0.2501777,0.28121465,0.8371877,0.77851874,0.468516,0.4547208,-0.0137952
31,-1.2424419,-0.85428673,"('evil', 'good')",-0.49077958,-0.39801463,-2.9353776,-2.9105945,-1.5561997,-1.3876319,0.1685678
32,0.28544387,0.07251437,"('unkind', 'kind')",0.036052417,-0.017822318,1.5565372,1.4960666,0.6260111,0.5169195,-0.1090916
33,0.75177205,0.64640135,"('wrong', 'right')",1.6182824,1.6157806,-0.98330075,-1.0610913,0.4622513,0.4003636,-0.0618877
34,0.098315254,0.2722343,"('mean', 'honorable')",0.40333346,0.46160674,4.3850336,4.403507,1.6288942,1.7124494,0.0835552
35,-0.3100403,-0.32818577,"('corrupt', 'incorrupt')",-0.5129558,-0.51222813,-1.9180019,-2.0165236,-0.913666,-0.9523125,-0.0386465
36,-0.44755226,-0.26544583,"('hostile', 'amicable')",0.94548357,0.8105089,-1.1180062,-1.3391266,-0.2066916,-0.2646878,-0.0579962
37,-0.23390038,-0.26670894,"('fake', 'genuine')",-1.089878,-1.1426861,0.16593474,0.10892918,-0.3859479,-0.4334886,-0.0475407
38,-0.24452956,-0.2201646,"('untruthful', 'truthful')",0.9380586,0.96814203,0.3140868,0.41055703,0.3358719,0.3861782,0.0503063
39,1.041104,1.0463792,"('exploitative', 'cooperative')",0.9765942,1.0736096,0.93604505,0.9407063,0.9845812,1.0202317,0.0356505
40,-0.13498007,-0.09080677,"('stingy', 'generous')",1.2791378,1.2660246,-2.327478,-2.2876909,-0.3944401,-0.3708243,0.0236158
41,-0.12209712,0.0063396953,"('unforgiving', 'forgiving')",1.0845699,1.049849,0.37831056,0.36407325,0.4469278,0.4734207,0.0264929
42,0.90021694,0.88246137,"('unreliable', 'reliable')",0.69514686,0.75901604,-1.5492156,-1.3269962,0.0153828,0.104827,0.0894442
43,0.13652472,0.20359723,"('irresponsible', 'responsible')",0.52047616,0.5773484,1.3158287,1.4234288,0.6576099,0.7347914,0.0771815
44,0.92799187,0.9365048,"('prejudiced', 'unprejudiced')",-0.4480246,-0.31422782,-0.65799505,-0.6214292,-0.0593426,0.0002826,0.0596252
45,-0.5757577,-0.44258532,"('incompetent', 'competent')",-0.9684295,-0.98512554,0.75056416,0.719837,-0.264541,-0.235958,0.028583
46,-0.14782512,-0.2609849,"('uncompetitive', 'competitive')",0.063630626,0.038346305,1.4185596,1.4737748,0.4447883,0.4170454,-0.0277429
47,-0.31740466,-0.22774598,"('stupid', 'smart')",1.0099672,1.0395172,4.6658344,4.620036,1.7861323,1.8106025,0.0244702
48,-1.1998376,-1.2616367,"('unintelligent', 'intelligent')",-1.2618643,-1.2726518,0.19741865,0.14646827,-0.7547611,-0.7959401,-0.041179
49,-0.31682009,-0.252872,"('unable', 'able')",-1.1581472,-1.0685735,-0.12431489,0.010475017,-0.533094,-0.4369901,0.0961039
50,-0.19201548,-0.27414098,"('clumsy', 'skillful')",0.39905536,0.3148822,0.23539004,0.28585792,0.1474766,0.1088664,-0.0386102
51,-0.34193417,-0.59300435,"('uneducated', 'educated')",-0.43063226,-0.48531222,1.0699369,0.9698269,0.0991235,-0.0361632,-0.1352867
52,0.32363534,0.27498707,"('irrational', 'rational')",1.0363005,0.9183652,-0.7597019,-0.9903225,0.200078,0.0676766,-0.1324014
53,-0.84860045,-0.88238275,"('uncreative', 'creative')",1.1573634,1.014281,0.04346412,0.015050858,0.117409,0.048983,-0.068426
54,0.38614085,0.19360438,"('incapable', 'capable')",1.1568755,1.0815259,0.940289,0.91476625,0.8277685,0.7299655,-0.097803
55,-0.23214532,-0.18960877,"('incompetent', 'clever')",-1.0885793,-1.090678,1.3157142,1.2941087,-0.0016701,0.0046073,0.0062774
56,0.8019954,0.70446247,"('impractical', 'practical')",0.86648494,0.89078426,1.5261805,1.5302507,1.064887,1.0418324,-0.0230546
57,-0.8758567,-0.99769664,"('unimaginative', 'imaginative')",-0.268116,-0.31100053,-1.5896816,-1.5812597,-0.9112181,-0.963319,-0.0521009
58,-0.4146543,-0.3422819,"('undiscriminating', 'discriminating')",1.0822666,1.0164196,0.024308052,0.045948412,0.2306401,0.2400287,0.0093886
59,0.26318005,0.31053555,"('foolish', 'wise')",1.0654781,1.0313187,-1.1772522,-1.1785625,0.0504686,0.0544306,0.003962
60,-0.12230593,-0.18760704,"('inefficient', 'efficient')",-0.52742475,-0.44749165,1.7055148,1.7778021,0.351928,0.3809011,0.0289731
61,-0.47965425,-0.5544016,"('illogical', 'logical')",1.2846075,1.2514702,-0.042729396,-0.16123812,0.2540746,0.1786102,-0.0754644
62,0.418986,0.43957037,"('incompetent', 'brilliant')",0.36562595,0.52222866,1.4860835,1.599991,0.7568985,0.85393,0.0970315
63,-0.13420272,-0.05324109,"('unperceptive', 'insightful')",0.8518502,0.7999797,1.7430326,1.9219302,0.8202267,0.8895562,0.0693295
64,-0.23056793,-0.2922094,"('shy', 'confident')",0.2878362,0.32733738,-3.7485154,-3.6940124,-1.2304157,-1.2196282,0.0107875
65,-0.026011556,-0.18847688,"('insecure', 'secure')",-0.6926762,-0.7054069,1.3072639,1.2480607,0.196192,0.118059,-0.078133
66,0.06531486,0.09780625,"('inactive', 'active')",1.0610464,1.0578097,0.6686684,0.6721103,0.5983432,0.6092421,0.0108989
67,1.190413,1.0580465,"('doubtful', 'determined')",0.24907935,0.2909628,-0.033352323,0.05872163,0.4687133,0.4692436,0.0005303
68,-0.90551955,-1.0402297,"('dependent', 'independent')",-2.2760828,-2.307672,-0.38280234,-0.42684072,-1.1881348,-1.2582475,-0.0701127
69,-0.35290262,-0.18687072,"('lazy', 'industrious')",1.1780747,1.227945,-1.5005864,-1.4314933,-0.2251381,-0.1301397,0.0949984
70,0.49188453,0.46584418,"('lethargic', 'energetic')",-0.5410592,-0.50335467,1.2251036,1.292576,0.3919763,0.4183551,0.0263788
71,-0.10336843,-0.041786596,"('diffident', 'self-confident')",2.0377123,2.0817432,0.11621012,0.12926716,0.683518,0.7230746,0.0395566
72,-0.6994474,-0.86092544,"('unambitious', 'ambitious')",0.15265876,0.22887126,-0.22745582,-0.19817291,-0.2580815,-0.2767424,-0.0186609
73,1.3131745,1.2997787,"('helpless', 'self-reliant')",1.1437236,1.0537673,-3.4612117,-3.4058633,-0.3347712,-0.3507724,-0.0160012
74,0.3572213,0.36282814,"('undedicated', 'dedicated')",0.63154763,0.6205552,0.7038293,0.7417779,0.5641994,0.5750538,0.0108544
75,0.38187835,0.4549321,"('meek', 'impulsive')",-0.34607127,-0.2852767,-0.9091805,-0.74402833,-0.2911245,-0.1914576,0.0996669
76,0.7498435,0.7289317,"('anxious', 'daring')",-0.57941633,-0.50716174,1.0574224,1.2058868,0.4092832,0.4758856,0.0666024
77,-0.57119966,-0.6352637,"('unmotivated', 'motivated')",0.86480904,0.8432741,-0.08166754,-0.036603443,0.0706473,0.0571357,-0.0135116
78,-0.9402829,-0.8268684,"('nonresilient', 'resilient')",0.86792153,0.8372518,0.9174874,1.0557365,0.2817087,0.3553733,0.0736646
