,dollar_male,dollar_female,tuple,tree_male,tree_female,inc_male,inc_female,average_male,average_female,female-male
35,-0.033205554,-0.14072955,"('corrupt', 'incorrupt')",-1.6009605,-1.6854793,-0.06632098,-0.25641564,-0.566829,-0.6942081,-0.1273791
36,-0.583725,-0.6603383,"('hostile', 'amicable')",-1.7100937,-1.7748944,0.1847688,-0.015392212,-0.7030166,-0.816875,-0.1138584
37,0.15144515,0.16078556,"('fake', 'genuine')",-0.32238543,-0.2955035,0.47235063,0.45343977,0.1004701,0.1062406,0.0057705
38,0.5351164,0.51184934,"('untruthful', 'truthful')",0.42133263,0.49800798,-0.16319795,-0.10711047,0.264417,0.3009156,0.0364986
39,1.4029695,1.5043137,"('exploitative', 'cooperative')",1.771055,1.8003534,0.2135062,0.2511561,1.1291769,1.1852744,0.0560975
40,0.45392743,0.41424564,"('stingy', 'generous')",-0.45821977,-0.4247614,-1.6826189,-1.7649164,-0.5623037,-0.5918107,-0.029507
41,0.7367952,0.71691346,"('unforgiving', 'forgiving')",0.9350714,1.0230676,-0.17849106,-0.2498166,0.4977918,0.4967215,-0.0010703
42,0.75664103,0.9044749,"('unreliable', 'reliable')",0.37361595,0.5359454,-2.9224536,-2.7980351,-0.5973989,-0.4525383,0.1448606
43,0.41486654,0.47026566,"('irresponsible', 'responsible')",1.1294945,1.2454833,0.58167404,0.6446169,0.7086784,0.7867886,0.0781102
44,-0.9976917,-0.78786886,"('prejudiced', 'unprejudiced')",-0.29252425,-0.26031563,-1.2314377,-1.229619,-0.8405512,-0.7592678,0.0812834
45,-0.7275128,-0.6301054,"('incompetent', 'competent')",0.70151955,0.8322748,-0.017833613,-0.027503662,-0.0146089,0.0582219,0.0728308
46,0.112091236,0.13107298,"('uncompetitive', 'competitive')",1.1661459,1.1894356,-1.1047198,-1.0666136,0.0578391,0.0846317,0.0267926
47,-0.33750162,-0.3180343,"('stupid', 'smart')",0.17545205,0.22879435,5.35191,5.429057,1.7299534,1.779939,0.0499856
48,-0.92893565,-0.972359,"('unintelligent', 'intelligent')",0.25543922,0.30385423,0.58767515,0.63126427,-0.0286071,-0.0124135,0.0161936
49,0.061575454,0.19326442,"('unable', 'able')",-0.112350926,0.0051388964,-0.17527889,-0.03159161,-0.0753515,0.0556039,0.1309554
50,-0.52977735,-0.42750514,"('clumsy', 'skillful')",-0.74631995,-0.6665221,0.15827754,0.18593515,-0.3726066,-0.3026974,0.0699092
51,-0.47372422,-0.5130047,"('uneducated', 'educated')",0.06382957,-0.02189352,-0.0759179,-0.12226821,-0.1619375,-0.2190555,-0.057118
52,0.0811353,-0.07971357,"('irrational', 'rational')",-1.1796964,-1.3831795,0.5078273,0.33023173,-0.1969113,-0.3775538,-0.1806425
53,-0.19650654,-0.30256197,"('uncreative', 'creative')",-1.2551435,-1.297501,0.9740807,0.9366278,-0.1591898,-0.2211451,-0.0619553
54,0.93672466,0.90223366,"('incapable', 'capable')",-0.7233975,-0.76318586,1.2273967,1.2853898,0.4802413,0.4748125,-0.0054288
55,-0.039427802,0.046617802,"('incompetent', 'clever')",1.3143008,1.4116107,-0.17159396,-0.14634576,0.3677597,0.4372942,0.0695345
56,1.0017065,1.0053073,"('impractical', 'practical')",2.0181262,2.0899358,-0.26665574,-0.17884836,0.9177256,0.9721316,0.054406
57,-0.5693256,-0.68028337,"('unimaginative', 'imaginative')",-0.94851524,-0.9271155,-2.694681,-2.674884,-1.4041739,-1.4274276,-0.0232537
58,0.11363681,0.01678067,"('undiscriminating', 'discriminating')",-0.29257542,-0.35904008,0.22918883,0.17568026,0.0167501,-0.0555264,-0.0722765
59,0.5110892,0.46360648,"('foolish', 'wise')",-0.2900144,-0.37328875,0.6578519,0.6427428,0.2929756,0.2443535,-0.0486221
60,-0.25425434,-0.11633841,"('inefficient', 'efficient')",2.5921528,2.6828346,-0.07956805,0.082220644,0.7527768,0.8829056,0.1301288
61,0.4470096,0.33825663,"('illogical', 'logical')",0.092297666,-0.05623938,0.34634018,0.19557744,0.2952158,0.1591982,-0.1360176
62,0.513535,0.6314109,"('incompetent', 'brilliant')",1.2759937,1.4459656,0.07812765,0.28404674,0.6225521,0.7871411,0.164589
63,0.005041886,0.05465175,"('unperceptive', 'insightful')",0.9458596,1.090385,0.5701725,0.70081747,0.5070247,0.6152847,0.10826
64,0.19712244,0.25582975,"('shy', 'confident')",0.19347735,0.14733115,-6.4706597,-6.526083,-2.0266867,-2.040974,-0.0142873
65,-0.62752193,-0.69334966,"('insecure', 'secure')",1.3243234,1.2268732,-0.48511112,-0.51035213,0.0705635,0.0077238,-0.0628397
66,-0.98941857,-1.0386992,"('inactive', 'active')",-1.2743816,-1.346835,0.5780061,0.54750365,-0.5619314,-0.6126769,-0.0507455
67,1.0049217,0.93796104,"('doubtful', 'determined')",0.23160493,0.19836901,-0.7078221,-0.65098244,0.1762348,0.1617825,-0.0144523
68,-1.738285,-1.7288022,"('dependent', 'independent')",-0.53771776,-0.5640835,-0.84959006,-0.8809371,-1.0418642,-1.057941,-0.0160768
69,-1.0774708,-0.9426555,"('lazy', 'industrious')",-0.57277024,-0.5408624,-0.23413865,-0.24151866,-0.6281265,-0.5750122,0.0531143
70,-0.19363917,-0.08846941,"('lethargic', 'energetic')",0.84055454,0.90878624,0.30760735,0.3775874,0.3181742,0.3993014,0.0811272
71,0.78840053,0.8065882,"('diffident', 'self-confident')",1.482033,1.5399609,0.846787,0.82619464,1.0390735,1.0575813,0.0185078
72,0.29735366,0.16040987,"('unambitious', 'ambitious')",-0.21137775,-0.22187991,-0.9242891,-0.84189504,-0.2794377,-0.3011217,-0.021684
73,1.4648142,1.4989693,"('helpless', 'self-reliant')",0.12141699,0.07390555,-2.7095413,-2.7215405,-0.3744367,-0.3828885,-0.0084518
74,0.8756441,0.86713135,"('undedicated', 'dedicated')",0.34221798,0.3251411,-0.060303427,-0.03125718,0.3858529,0.3870051,0.0011522
75,-0.71122795,-0.7053895,"('meek', 'impulsive')",-1.4940424,-1.4824965,-0.652975,-0.62209827,-0.9527485,-0.9366614,0.0160871
76,-0.037910033,0.072038524,"('anxious', 'daring')",0.79291326,0.87544525,-0.024257682,0.075764164,0.2435819,0.3410827,0.0975008
77,-0.43594137,-0.4395052,"('unmotivated', 'motivated')",0.13776073,0.1383842,-1.2413628,-1.1522866,-0.5131811,-0.4844692,0.0287119
78,-0.8778484,-0.8364647,"('nonresilient', 'resilient')",-0.16724116,-0.0218547,0.17121767,0.262819,-0.2912906,-0.1985001,0.0927905
79,-0.37611696,-0.43323314,"('wavering', 'unwavering')",-1.5886192,-1.5765183,-0.050864607,0.006956177,-0.671867,-0.6675984,0.0042686
80,0.42502904,0.42630944,"('dominated', 'dominating')",0.9601153,0.9107685,-1.6473049,-1.5670924,-0.0873868,-0.0766715,0.0107153
81,-0.48133928,-0.59948504,"('submissive', 'aggressive')",0.54449147,0.5518989,-1.0368432,-0.9516605,-0.3245637,-0.3330822,-0.0085185
82,-1.5708294,-1.5209036,"('poor', 'rich')",-0.22097696,-0.19387509,6.049397,6.147864,1.4191969,1.4776951,0.0584982
83,1.0768709,0.94186103,"('powerless', 'powerful')",0.11468041,-0.035578337,-0.99381834,-1.0698817,0.065911,-0.054533,-0.120444
84,1.3372904,1.1535639,"('inferior', 'superior')",0.33289108,0.1731471,0.6172624,0.54986036,0.7624813,0.6255238,-0.1369575
85,-0.030662216,-0.0037068771,"('insignificant', 'prestigious')",-1.3174601,-1.3458039,0.5316886,0.50843173,-0.2721446,-0.2803597,-0.0082151
86,-1.2018211,-1.3578827,"('uninfluential', 'influential')",-0.38394108,-0.45541987,-0.11294102,-0.17819703,-0.5662344,-0.6638332,-0.0975988
87,0.27280563,0.19482747,"('unsuccessful', 'successful')",1.0588392,0.97423697,0.5865677,0.64082557,0.6394041,0.6032967,-0.0361074
88,-0.60642856,-0.65279585,"('low', 'eminent')",-0.5167898,-0.5488944,-0.052561074,-0.020495838,-0.3919264,-0.4073954,-0.015469
