,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1980331,-1.2696306,"('unsociable', 'sociable')",1.1550418,1.069804,-0.287873,-0.29944807,-0.748043,-0.7950001,-0.2697268,-0.3235687,-0.0538419
1,-1.0819088,-1.1245154,"('unfriendly', 'friendly')",-1.272176,-1.2794707,-1.3429877,-1.3309934,1.8275923,1.8454062,-0.4673701,-0.4723933,-0.0050232
2,0.7584925,0.7757302,"('unlikable', 'likable')",2.1182039,2.20595,1.7450686,1.7440766,1.0172291,1.1326171,1.4097486,1.4645934,0.0548448
3,-1.0860947,-0.99257183,"('repellent', 'pleasant')",1.4348335,1.5275817,0.7544968,0.8244684,0.47536618,0.55737644,0.3946505,0.4792137,0.0845632
4,0.19705893,0.14042985,"('disliked', 'liked')",-1.0950941,-1.1849439,-0.39244017,-0.5420243,-6.5451407,-6.5141015,-1.958904,-2.0251598,-0.0662558
5,0.43684095,0.5057296,"('distant', 'outgoing')",-3.1079419,-3.008915,-2.0883954,-1.9985659,-0.43472734,-0.33302337,-1.2985559,-1.2086936,0.0898623
6,0.53017324,0.6036015,"('distant', 'open')",-3.3974464,-3.3097138,-2.1773202,-2.1178138,0.43478775,0.46653154,-1.1524514,-1.0893486,0.0631028
7,-0.5496295,-0.5182466,"('insensitive', 'sensitive')",1.1040288,1.1537921,-0.23290761,-0.13158062,0.5780266,0.7051321,0.2248796,0.3022743,0.0773947
8,-1.4690095,-1.5114379,"('unaffectionate', 'affectionate')",-0.9640902,-0.94825494,-1.881042,-1.8343782,0.73507345,0.74516284,-0.894767,-0.8872271,0.0075399
9,-1.370871,-1.407397,"('unaffectionate', 'caring')",-0.79639983,-0.81638366,-1.6402644,-1.5852685,1.2411745,1.2730598,-0.6415902,-0.6339973,0.0075929
10,-2.2183156,-2.2440183,"('unsympathetic', 'sympathetic')",1.4368671,1.4362662,-0.7935632,-0.6954944,-0.2979191,-0.26885796,-0.4682327,-0.4430261,0.0252066
11,-0.7872066,-0.78242207,"('unhelpful', 'helpful')",0.8515664,0.9174037,0.44899657,0.54093254,1.9874446,2.0338368,0.6252003,0.6774378,0.0522375
12,-1.2608993,-1.1446071,"('unsupportive', 'supportive')",1.2624931,1.4424284,-1.0751935,-0.92393726,-2.2477055,-2.1199405,-0.8303263,-0.6865141,0.1438122
13,-0.54755723,-0.4939186,"('impolite', 'polite')",1.2215896,1.2988901,0.5949606,0.7140977,-0.68950635,-0.6504975,0.1448716,0.2171429,0.0722713
14,-0.21735974,-0.25704184,"('antisocial', 'social')",3.2038367,3.157696,0.88007325,0.8817041,-0.45801988,-0.49819517,0.8521326,0.8210407,-0.0310919
15,1.4185098,1.3153629,"('boring', 'funny')",-0.7791203,-0.93362314,0.68668354,0.59069943,0.6683645,0.6057322,0.4986094,0.3945429,-0.1040665
16,0.16697471,0.10399481,"('unpopular', 'popular')",-0.67847985,-0.6977191,0.32378992,0.17944136,1.1037081,1.1035174,0.2289982,0.1723086,-0.0566896
17,-0.1987803,-0.15005055,"('nasty', 'nice')",-1.4014264,-1.3412542,-0.6857411,-0.66227174,-0.44709826,-0.46047103,-0.6832615,-0.6535119,0.0297496
18,0.08896604,0.11774288,"('disagreeable', 'welcoming')",-0.8616501,-0.81669205,-1.6750677,-1.5383332,-0.42981005,-0.3766946,-0.7193905,-0.6534942,0.0658963
19,-0.6738,-0.6298937,"('inhospitable', 'hospitable')",-2.5403047,-2.478471,-0.87216747,-0.79757875,-0.29924685,-0.13587056,-1.0963798,-1.0104536,0.0859262
20,-0.6971771,-0.70319325,"('rough', 'thoughtful')",1.772573,1.787443,0.031998634,0.05816349,0.78213936,0.7804815,0.4723834,0.4807237,0.0083403
21,-0.96390796,-0.99606675,"('immoral', 'moral')",1.879965,1.8908439,0.39467722,0.4362188,-1.0413531,-0.97129613,0.0673453,0.0899249,0.0225796
22,-0.43896627,-0.43325436,"('untrustworthy', 'trustworthy')",1.4690742,1.5366279,-0.42148024,-0.29676563,-1.1993581,-1.1229935,-0.1476826,-0.0790964,0.0685862
23,-1.0834769,-1.1169251,"('insincere', 'sincere')",0.790949,0.8696362,-0.48360854,-0.41991773,5.941008,5.848353,1.2912179,1.2952865,0.0040686
24,-0.56580734,-0.58420193,"('dishonest', 'honest')",-0.0718278,-0.018614948,-1.2066061,-1.0828173,0.97209954,0.9902267,-0.2180354,-0.1738519,0.0441835
25,0.26826856,0.23985812,"('egoistic', 'altruistic')",-0.51598996,-0.6246537,-0.13463765,-0.25945228,1.6199863,1.5189093,0.3094068,0.2186654,-0.0907414
26,0.27004066,0.18157142,"('hardhearted', 'benevolent')",1.1286288,0.9995897,0.70577693,0.66826814,1.7523644,1.7354146,0.9642027,0.896211,-0.0679917
27,-0.51810944,-0.42928392,"('hardhearted', 'softhearted')",-1.2145685,-1.1431466,-0.7474563,-0.6308644,1.2234051,1.149606,-0.3141823,-0.2634223,0.05076
28,-1.3412508,-1.4694971,"('disloyal', 'loyal')",0.40667742,0.28882092,-0.64834523,-0.81965965,1.4020507,1.23831,-0.045217,-0.1905065,-0.1452895
29,-0.26573306,-0.3145863,"('unfair', 'fair')",-0.5897968,-0.6017796,-1.2649139,-1.3611026,-0.78072375,-0.9000342,-0.7252919,-0.7943757,-0.0690838
30,-0.030298369,-0.046631105,"('intolerant', 'tolerant')",1.1424208,1.1101872,0.49069571,0.58327466,1.0263238,1.1351925,0.6572855,0.6955059,0.0382204
31,0.2708064,0.33098596,"('evil', 'good')",-2.67333,-2.5824387,-0.6714124,-0.697631,-0.6574191,-0.70536435,-0.9328388,-0.913612,0.0192268
32,-0.4305313,-0.49545723,"('unkind', 'kind')",1.2267697,1.1960921,0.38858077,0.34188357,1.1340404,1.0162404,0.5797149,0.5146897,-0.0650252
33,0.86198103,0.823722,"('wrong', 'right')",-0.45744675,-0.5213466,-0.14605355,-0.21899293,-0.24888116,-0.3210306,0.0023999,-0.059412,-0.0618119
34,-0.016370885,0.11036754,"('mean', 'honorable')",0.06213204,0.2858116,0.08649737,0.20179893,6.134851,6.308501,1.5667773,1.7266197,0.1598424
35,1.3017977,1.2357885,"('corrupt', 'incorrupt')",-2.5963254,-2.6934524,-0.2960135,-0.5133478,0.29367647,0.030074865,-0.3242162,-0.4852342,-0.161018
36,0.50942904,0.4147769,"('hostile', 'amicable')",-2.2552829,-2.3911836,-0.08621375,-0.34668815,1.0369617,0.8769303,-0.1987765,-0.3615412,-0.1627647
37,-0.3413238,-0.30248877,"('fake', 'genuine')",0.2627629,0.30275,-0.648956,-0.5417656,0.44382688,0.47834447,-0.0709225,-0.01579,0.0551325
38,-0.8117364,-0.8129196,"('untruthful', 'truthful')",-1.0802234,-0.9971512,-1.0393232,-0.95736724,-0.042328347,0.026535645,-0.7434028,-0.6852255,0.0581773
39,1.1398599,1.1610314,"('exploitative', 'cooperative')",2.213299,2.2894504,1.5919206,1.631947,0.30763847,0.3120727,1.3131796,1.3486254,0.0354458
40,0.037775714,0.049671426,"('stingy', 'generous')",0.4067408,0.45611793,-1.2704498,-1.2278401,-1.5285501,-1.50456,-0.5886208,-0.5566527,0.0319681
41,-1.0360327,-1.037888,"('unforgiving', 'forgiving')",0.60606545,0.70134467,0.3891028,0.42258093,0.5155064,0.5273266,0.1186605,0.153341,0.0346805
42,1.2027416,1.2335249,"('unreliable', 'reliable')",1.9868937,2.1186404,0.14472684,0.30584523,-3.0989823,-2.9502802,0.0588449,0.1769326,0.1180877
43,-1.4776824,-1.3724142,"('irresponsible', 'responsible')",1.5859722,1.6871483,-0.25301155,-0.11336852,0.57218486,0.68043655,0.1068658,0.2204505,0.1135847
44,1.4662844,1.4840239,"('prejudiced', 'unprejudiced')",-0.3079179,-0.3337989,-0.62441456,-0.65506005,-1.3939506,-1.4503801,-0.2149997,-0.2388038,-0.0238041
45,-0.9743522,-0.9595149,"('incompetent', 'competent')",1.4022882,1.4477732,-0.014480156,-0.024012342,-0.0071080327,-0.03128377,0.101587,0.1082406,0.0066536
46,-2.0863144,-2.0851097,"('uncompetitive', 'competitive')",3.1080291,3.120244,-0.36738107,-0.2787351,-0.7575775,-0.63852894,-0.025811,0.0294676,0.0552786
47,0.3854206,0.4631545,"('stupid', 'smart')",0.8986157,1.0364491,0.5797731,0.6638788,5.648479,5.722517,1.878072,1.9714998,0.0934278
48,-1.8890673,-1.9247453,"('unintelligent', 'intelligent')",0.015732586,0.011710304,-1.2210208,-1.1730783,0.13861711,0.198335,-0.7389346,-0.7219446,0.01699
49,-0.849671,-0.800858,"('unable', 'able')",-0.9078037,-0.7689375,-1.1797941,-1.1070588,-0.797906,-0.67534745,-0.9337937,-0.8380505,0.0957432
50,-0.009307902,-0.03761769,"('clumsy', 'skillful')",-0.35039008,-0.35256833,0.6651828,0.5791779,0.28633437,0.2494303,0.1479548,0.1096056,-0.0383492
51,-1.1057403,-1.1868114,"('uneducated', 'educated')",1.2878379,1.1802845,0.5183762,0.3896522,0.019112665,0.026158016,0.1798966,0.1023208,-0.0775758
52,0.8276081,0.637466,"('irrational', 'rational')",-1.9137297,-2.0220547,-0.846388,-0.9864163,0.5116763,0.2790036,-0.3552083,-0.5230004,-0.1677921
