,factset_male,factset_female,tuple,research_male,research_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.42873538,-0.54853255,"('unsociable', 'sociable')",-0.18405491,-0.3058626,-0.31858745,-0.3598292,-0.59341156,-0.66681665,-0.3811973,-0.4702603,-0.089063
1,-1.3560147,-1.5040224,"('unfriendly', 'friendly')",-0.27629492,-0.47389093,0.13753662,-0.07907323,2.3014977,2.1498256,0.2016812,0.0232098,-0.1784714
2,-0.041217715,0.10593801,"('unlikable', 'likable')",0.3877124,0.48859802,0.85671973,0.9706448,0.64448464,0.75743395,0.4619248,0.5806537,0.1187289
3,-0.2934161,-0.17644832,"('repellent', 'pleasant')",0.4232108,0.5477073,0.68724006,0.83311516,0.26329088,0.3136919,0.2700814,0.3795165,0.1094351
4,-0.59591144,-0.57636625,"('disliked', 'liked')",-0.7043805,-0.72940886,-0.6974815,-0.74788374,-5.9098597,-6.124424,-1.9769083,-2.0445209,-0.0676126
5,-0.5508866,-0.51114416,"('distant', 'outgoing')",-0.21418968,-0.19736893,-0.44247222,-0.4191538,0.3504935,0.35220736,-0.2142638,-0.1938649,0.0203989
6,-0.69048667,-0.60618794,"('distant', 'open')",-0.3664214,-0.2778645,-0.9323339,-0.9323223,0.9585379,0.9595125,-0.2576761,-0.2142156,0.0434605
7,0.08439577,0.10637341,"('insensitive', 'sensitive')",0.9354393,0.9388622,-0.07605889,-0.028164282,0.37991235,0.44443998,0.3309222,0.3653778,0.0344556
8,-1.1067725,-1.1691103,"('unaffectionate', 'affectionate')",-0.16127937,-0.22552069,-0.8855493,-0.9711908,0.93540066,0.87137073,-0.3045501,-0.3736128,-0.0690627
9,-0.9722103,-1.0490202,"('unaffectionate', 'caring')",0.6067175,0.52249,-0.31368986,-0.39243916,1.3396307,1.340961,0.165112,0.1054979,-0.0596141
