,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.0338175,-0.13508606,"('unsociable', 'sociable')",-1.1177481,-1.1569164,-0.2804309,-0.37337634,-0.037392437,-0.1496777,-0.3673472,-0.4537641,-0.0864169
1,-0.7402118,-0.7309102,"('unfriendly', 'friendly')",-1.8040907,-1.8898767,1.2265881,1.0824761,0.7638486,0.6265151,-0.1384664,-0.2279489,-0.0894825
2,2.1478577,2.253957,"('unlikable', 'likable')",1.2086514,1.2964685,2.4340227,2.5390143,0.9598218,0.9986286,1.6875885,1.7720171,0.0844286
3,-0.2629743,-0.22383939,"('repellent', 'pleasant')",-0.3886965,-0.2996351,-0.79206437,-0.7146184,1.0010198,1.0736582,-0.1106788,-0.0411087,0.0695701
4,-0.65062875,-0.6182751,"('disliked', 'liked')",0.53010917,0.540013,0.26191634,0.258811,-5.78049,-5.975075,-1.4097733,-1.4486315,-0.0388582
5,0.42399767,0.5129896,"('distant', 'outgoing')",-0.17066656,-0.20505702,1.1017584,1.0673784,-0.944859,-0.9820728,0.1025576,0.0983095,-0.0042481
6,-0.12465733,0.029795572,"('distant', 'open')",-0.7266149,-0.7227694,0.28252235,0.2586919,-1.015779,-1.0428936,-0.3961322,-0.3692939,0.0268383
7,0.84480083,0.78464746,"('insensitive', 'sensitive')",-0.08247324,-0.062211823,0.375211,0.37515408,0.5883107,0.59675425,0.4314623,0.423586,-0.0078763
8,-0.34014502,-0.315821,"('unaffectionate', 'affectionate')",-0.94573283,-1.0141149,0.34613726,0.2746607,-0.0039483644,-0.071316496,-0.2359222,-0.2816479,-0.0457257
9,0.6989276,0.7040339,"('unaffectionate', 'caring')",-0.79724145,-0.80697894,1.1948589,1.1252887,0.7241942,0.70924497,0.4551848,0.4328972,-0.0222876
10,0.22977278,0.18858889,"('unsympathetic', 'sympathetic')",-0.7140839,-0.59732926,-1.2344084,-1.1630601,-0.14982949,-0.07099682,-0.4671372,-0.4106993,0.0564379
